,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-26,,,,11.643794059753418,17.266786575317383,14.533341407775879,17.67572021484375,,
01-27,,,11.409083366394043,11.643794059753418,17.266786575317383,14.533341407775879,,,22.32074546813965
01-28,,-1.2830713987350464,11.409083366394043,11.643794059753418,17.266786575317383,,,17.404956817626953,22.32074546813965
01-29,,-1.2830713987350464,11.409083366394043,11.643794059753418,17.266786575317383,,17.67572021484375,17.404956817626953,22.32074546813965
01-30,,-1.2830713987350464,11.409083366394043,11.643794059753418,,14.533341407775879,17.67572021484375,17.404956817626953,22.32074546813965
01-31,,-1.2830713987350464,11.409083366394043,,,14.533341407775879,17.67572021484375,17.404956817626953,22.32074546813965
02-01,,-1.2830713987350464,,,17.266786575317383,14.533341407775879,17.67572021484375,17.404956817626953,
02-02,,,,11.643794059753418,17.266786575317383,14.533341407775879,17.67572021484375,,
02-03,,,11.409083366394043,11.643794059753418,17.266786575317383,14.533341407775879,,,22.32074546813965
02-04,,-1.2830713987350464,12.131027221679688,11.643794059753418,17.266786575317383,,,17.404956817626953,22.32074546813965
02-05,,-1.2830713987350464,12.131027221679688,11.643794059753418,17.266786575317383,,17.67572021484375,17.404956817626953,22.32074546813965
02-06,,-1.2830713987350464,12.131027221679688,11.643794059753418,,14.533341407775879,17.67572021484375,17.78462791442871,22.32074546813965
02-07,,-1.2830713987350464,12.131027221679688,,,14.533341407775879,17.67572021484375,17.78462791442871,22.32074546813965
02-08,,-1.2830713987350464,,,17.266786575317383,14.533341407775879,17.67572021484375,17.78462791442871,
02-09,,,,11.643794059753418,17.266786575317383,14.533341407775879,17.67572021484375,,
02-10,,,12.131027221679688,11.643794059753418,17.266786575317383,14.533341407775879,,,22.32074546813965
02-11,,-1.2830713987350464,12.829299926757812,11.643794059753418,17.266786575317383,,,17.78462791442871,22.32074546813965
02-12,,-1.2830713987350464,12.829299926757812,11.643794059753418,17.266786575317383,,17.67572021484375,17.78462791442871,22.32074546813965
02-13,,-1.2830713987350464,12.84113597869873,11.643794059753418,,14.533341407775879,17.67572021484375,17.78462791442871,22.32074546813965
02-14,,-1.2830713987350464,12.84113597869873,,,14.533341407775879,17.67572021484375,17.78462791442871,22.32074546813965
02-15,,-1.2830713987350464,,,,14.533341407775879,17.67572021484375,17.78462791442871,
02-16,,,,,17.266786575317383,14.533341407775879,17.67572021484375,,
02-17,,,,11.643794059753418,17.266786575317383,14.533341407775879,,,
02-18,,,12.84113597869873,11.643794059753418,17.266786575317383,,,,22.32074546813965
02-19,,-1.2830713987350464,12.84113597869873,11.643794059753418,17.266786575317383,,,17.78462791442871,22.32074546813965
02-20,,-1.2830713987350464,12.84113597869873,11.643794059753418,,,17.67572021484375,17.78462791442871,22.32074546813965
02-21,,-1.2830713987350464,12.84113597869873,,,14.533341407775879,17.67572021484375,17.78462791442871,22.32074546813965
02-22,,-1.2830713987350464,,,17.266786575317383,15.192132949829102,17.67572021484375,17.78462791442871,
02-23,,,,11.643794059753418,17.266786575317383,15.192132949829102,17.67572021484375,,
02-24,,,12.84113597869873,11.643794059753418,17.266786575317383,15.192132949829102,,,22.32074546813965
02-25,,-1.2830713987350464,13.160684585571289,11.643794059753418,17.266786575317383,,,17.78462791442871,22.32074546813965
02-26,,-1.2830713987350464,13.184355735778809,11.643794059753418,17.266786575317383,,17.67572021484375,17.78462791442871,22.32074546813965
02-27,,-1.2830713987350464,13.184355735778809,11.643794059753418,,15.192132949829102,17.67572021484375,17.78462791442871,22.32074546813965
02-28,,-1.2830713987350464,13.184355735778809,,,15.192132949829102,17.67572021484375,17.78462791442871,22.32074546813965
02-29,,,,,16.65153694152832,,,,
03-01,,-1.2830713987350464,,,16.65153694152832,15.192132949829102,17.67572021484375,17.78462791442871,
03-02,,,,11.643794059753418,16.65153694152832,15.192132949829102,17.67572021484375,,22.32074546813965
03-03,,,13.184355735778809,11.643794059753418,16.65153694152832,15.192132949829102,,,19.491920471191406
03-04,,-1.2830713987350464,13.184355735778809,11.643794059753418,16.65153694152832,,,17.78462791442871,19.491920471191406
03-05,,-1.4315799474716187,13.184355735778809,11.643794059753418,,,17.67572021484375,18.364126205444336,19.491920471191406
03-06,,-1.4315799474716187,13.184355735778809,11.643794059753418,,15.192132949829102,17.67572021484375,18.364126205444336,19.491920471191406
03-07,,-1.4315799474716187,13.184355735778809,,16.65153694152832,15.192132949829102,17.67572021484375,18.364126205444336,
03-08,,-1.4315799474716187,,,16.65153694152832,15.192132949829102,17.67572021484375,18.364126205444336,
03-09,,,,11.643794059753418,17.614110946655273,15.192132949829102,17.67572021484375,,19.491920471191406
03-10,,,13.184355735778809,11.643794059753418,17.614110946655273,15.192132949829102,,,19.491920471191406
03-11,,-1.4315799474716187,13.184355735778809,11.643794059753418,17.614110946655273,,,18.364126205444336,19.491920471191406
03-12,,-1.4315799474716187,13.184355735778809,11.643794059753418,,,17.67572021484375,18.364126205444336,19.491920471191406
03-13,,-1.4315799474716187,13.766915321350098,11.643794059753418,,15.192132949829102,17.67572021484375,18.59392738342285,17.642684936523438
03-14,,9.93016242980957,13.766915321350098,,17.614110946655273,15.192132949829102,17.67572021484375,18.59392738342285,
03-15,,9.93016242980957,,,18.7056884765625,15.192132949829102,17.68471336364746,18.59392738342285,
03-16,,,,11.643794059753418,18.7056884765625,15.19912338256836,17.68471336364746,,17.642684936523438
03-17,,,13.766915321350098,11.643794059753418,18.815488815307617,15.19912338256836,,,17.642684936523438
03-18,,9.93016242980957,13.766915321350098,13.136651992797852,18.815488815307617,,,18.59392738342285,17.642684936523438
03-19,,9.93016242980957,13.766915321350098,13.185772895812988,,,17.68471336364746,18.59392738342285,17.646684646606445
03-20,,9.93016242980957,13.766915321350098,13.185772895812988,,15.19912338256836,17.68471336364746,19.093496322631836,17.646684646606445
03-21,,9.93016242980957,13.766915321350098,,18.216585159301758,15.19912338256836,17.68471336364746,17.78462791442871,
03-22,,9.93016242980957,,,18.216585159301758,15.19912338256836,17.68471336364746,17.79262351989746,
03-23,,,,13.185772895812988,18.216585159301758,15.19912338256836,17.68471336364746,,17.646684646606445
03-24,,,13.766915321350098,13.185772895812988,18.216585159301758,15.19912338256836,,,17.646684646606445
03-25,,9.93016242980957,13.766915321350098,13.185772895812988,,,,17.79262351989746,17.646684646606445
03-26,,9.93016242980957,13.766915321350098,13.185772895812988,,,17.68471336364746,17.79262351989746,17.646684646606445
03-27,,9.93016242980957,13.766915321350098,13.185772895812988,,15.19912338256836,17.68471336364746,17.79262351989746,17.646684646606445
03-28,,9.93016242980957,13.766915321350098,,18.216585159301758,15.19912338256836,17.68471336364746,17.79262351989746,
03-29,,,,,18.216585159301758,15.19912338256836,17.68471336364746,17.79262351989746,
03-30,,,,13.185772895812988,18.216585159301758,15.19912338256836,,,17.646684646606445
03-31,,,13.766915321350098,13.185772895812988,18.216585159301758,15.19912338256836,,,17.646684646606445
04-01,,9.93016242980957,13.766915321350098,13.185772895812988,18.216585159301758,,,17.79262351989746,17.646684646606445
04-02,,9.93016242980957,13.766915321350098,13.185772895812988,,,17.68471336364746,17.79262351989746,17.646684646606445
04-03,,9.93016242980957,13.766915321350098,,,15.19912338256836,17.68471336364746,17.79262351989746,17.646684646606445
04-04,,9.93016242980957,13.766915321350098,,18.216585159301758,15.19912338256836,17.68471336364746,17.79262351989746,
04-05,,9.93016242980957,,,18.216585159301758,15.19912338256836,17.68471336364746,17.79262351989746,
04-06,,,,13.185772895812988,18.216585159301758,15.19912338256836,17.68471336364746,,17.646684646606445
04-07,,,13.766915321350098,13.185772895812988,18.216585159301758,15.19912338256836,,,17.646684646606445
04-08,,9.93016242980957,13.766915321350098,13.185772895812988,18.216585159301758,,,17.79262351989746,17.646684646606445
04-09,,9.93016242980957,13.766915321350098,13.185772895812988,,,17.68471336364746,17.79262351989746,17.646684646606445
04-10,,9.93016242980957,13.766915321350098,13.185772895812988,,15.19912338256836,17.68471336364746,17.79262351989746,
04-11,,9.93016242980957,13.766915321350098,,18.216585159301758,15.19912338256836,17.68471336364746,17.79262351989746,
04-12,,9.93016242980957,,,18.216585159301758,15.19912338256836,17.68471336364746,17.79262351989746,
04-13,,,,13.185772895812988,18.216585159301758,15.19912338256836,17.68471336364746,,17.646684646606445
04-14,,,13.766915321350098,13.049324989318848,18.216585159301758,,,,17.646684646606445
04-15,,9.93016242980957,13.766915321350098,13.049324989318848,18.216585159301758,,,17.79262351989746,17.646684646606445
04-16,,9.93016242980957,13.766915321350098,13.049324989318848,,,17.68471336364746,17.79262351989746,17.646684646606445
04-17,,9.93016242980957,13.766915321350098,52.19729995727539,,15.19912338256836,17.68471336364746,17.79262351989746,17.646684646606445
04-18,,9.93016242980957,,,18.216585159301758,15.19912338256836,17.68471336364746,17.79262351989746,
04-19,,9.93016242980957,,,18.216585159301758,15.19912338256836,17.68471336364746,,
04-20,,,,52.19729995727539,18.216585159301758,15.19912338256836,17.68471336364746,,17.646684646606445
04-21,,,13.766915321350098,52.19729995727539,18.216585159301758,15.19912338256836,,,17.646684646606445
04-22,,9.93016242980957,13.766915321350098,52.19729995727539,18.216585159301758,,,17.79262351989746,17.646684646606445
04-23,,9.93016242980957,13.470320701599121,52.19729995727539,,,17.68471336364746,17.79262351989746,17.646684646606445
04-24,,9.93016242980957,13.470320701599121,52.19729995727539,,15.19912338256836,17.68471336364746,17.79262351989746,17.646684646606445
04-25,,9.93016242980957,13.470320701599121,,18.216585159301758,15.19912338256836,17.68471336364746,17.79262351989746,
04-26,,9.93016242980957,,,18.216585159301758,15.19912338256836,17.68471336364746,17.79262351989746,
04-27,,,,52.19729995727539,18.216585159301758,15.19912338256836,17.68471336364746,,17.646684646606445
04-28,,,12.506390571594238,52.19729995727539,18.216585159301758,15.19912338256836,,,17.646684646606445
04-29,,10.20899772644043,12.506390571594238,52.19729995727539,18.216585159301758,,,17.79262351989746,17.646684646606445
04-30,,10.20899772644043,12.506390571594238,52.19729995727539,,,17.68471336364746,17.79262351989746,17.646684646606445
05-01,,10.20899772644043,12.506390571594238,52.19729995727539,,15.19912338256836,17.68471336364746,17.79262351989746,17.646684646606445
05-02,,10.20899772644043,12.506390571594238,,18.216585159301758,15.19912338256836,17.68471336364746,17.79262351989746,
05-03,,10.20899772644043,,,18.216585159301758,15.19912338256836,17.68471336364746,17.79262351989746,
05-04,,,,52.19729995727539,18.216585159301758,15.19912338256836,17.68471336364746,,17.646684646606445
05-05,,,12.506390571594238,52.19729995727539,18.216585159301758,15.19912338256836,,,17.646684646606445
05-06,,10.20899772644043,12.506390571594238,52.19729995727539,18.216585159301758,,,17.79262351989746,17.646684646606445
05-07,,10.20899772644043,13.35662841796875,52.19729995727539,,,17.68471336364746,17.79262351989746,17.646684646606445
05-08,,10.20899772644043,13.35662841796875,52.19729995727539,,15.19912338256836,17.68471336364746,18.292415618896484,17.646684646606445
05-09,,10.20899772644043,13.35662841796875,,18.216585159301758,15.19912338256836,17.68471336364746,18.292415618896484,
05-10,,10.20899772644043,,,18.216585159301758,15.19912338256836,17.68471336364746,18.292415618896484,
05-11,,,,52.19729995727539,18.216585159301758,15.19912338256836,17.68471336364746,,17.646684646606445
05-12,,,13.35662841796875,52.19729995727539,18.216585159301758,15.19912338256836,,,17.646684646606445
05-13,,10.20899772644043,13.35662841796875,52.19729995727539,18.216585159301758,,,18.292415618896484,17.646684646606445
05-14,,10.20899772644043,13.35662841796875,52.19729995727539,,,17.68471336364746,18.292415618896484,17.646684646606445
05-15,,10.20899772644043,13.35662841796875,52.19729995727539,,15.19912338256836,18.58393669128418,18.292415618896484,17.646684646606445
05-16,,10.20899772644043,13.35662841796875,,18.216585159301758,15.19912338256836,18.58393669128418,18.292415618896484,
05-17,,10.20899772644043,,,18.216585159301758,15.19912338256836,18.58393669128418,18.292415618896484,
05-18,,,,52.19729995727539,18.216585159301758,15.19912338256836,18.58393669128418,,17.646684646606445
05-19,,,13.35662841796875,52.19729995727539,18.216585159301758,15.19912338256836,,,17.646684646606445
05-20,,10.20899772644043,13.35662841796875,52.19729995727539,18.216585159301758,,,18.292415618896484,17.646684646606445
05-21,,10.20899772644043,13.35662841796875,52.19729995727539,,,18.58393669128418,18.292415618896484,17.646684646606445
05-22,,10.20899772644043,13.35662841796875,52.19729995727539,,15.19912338256836,18.58393669128418,18.292415618896484,17.646684646606445
05-23,,10.20899772644043,13.35662841796875,,18.216585159301758,15.19912338256836,18.58393669128418,18.292415618896484,
05-24,,10.20899772644043,,,18.216585159301758,15.19912338256836,18.58393669128418,18.292415618896484,
05-25,,,,,18.216585159301758,15.19912338256836,18.58393669128418,,
05-26,,,,52.19729995727539,18.216585159301758,15.19912338256836,,,17.646684646606445
05-27,,,13.35662841796875,52.19729995727539,18.216585159301758,,,,17.646684646606445
05-28,,10.20899772644043,13.35662841796875,52.19729995727539,,,,18.292415618896484,21.29599952697754
05-29,,10.20899772644043,13.519753456115723,52.19729995727539,,,18.58393669128418,18.292415618896484,21.29599952697754
05-30,,10.20899772644043,13.519753456115723,,,15.19912338256836,18.58393669128418,18.292415618896484,
05-31,,10.20899772644043,,,18.216585159301758,15.19912338256836,18.58393669128418,18.292415618896484,
06-01,,,,52.19729995727539,18.216585159301758,15.19912338256836,18.58393669128418,,21.29599952697754
06-02,,,13.519753456115723,52.19729995727539,18.216585159301758,15.19912338256836,,,21.29599952697754
06-03,,10.20899772644043,13.519753456115723,52.19729995727539,18.216585159301758,,,18.292415618896484,21.29599952697754
06-04,,10.20899772644043,13.519753456115723,52.19729995727539,,,18.58393669128418,18.292415618896484,21.29599952697754
06-05,,10.20899772644043,13.519753456115723,52.19729995727539,,15.19912338256836,18.58393669128418,18.292415618896484,21.29599952697754
06-06,,10.20899772644043,13.519753456115723,,18.216585159301758,15.19912338256836,18.58393669128418,18.292415618896484,
06-07,,10.20899772644043,,,18.216585159301758,15.19912338256836,18.58393669128418,18.292415618896484,
06-08,,,,52.19729995727539,18.216585159301758,15.19912338256836,18.58393669128418,,21.29599952697754
06-09,,,13.519753456115723,52.19729995727539,18.216585159301758,15.19912338256836,,,21.29599952697754
06-10,,10.20899772644043,13.519753456115723,52.19729995727539,18.216585159301758,,,18.292415618896484,21.29599952697754
06-11,,10.20899772644043,13.519753456115723,52.19729995727539,,,18.58393669128418,18.292415618896484,21.29599952697754
06-12,,10.20899772644043,13.519753456115723,52.19729995727539,,15.19912338256836,18.58393669128418,18.292415618896484,21.29599952697754
06-13,,10.20899772644043,13.519753456115723,,18.086824417114258,15.19912338256836,18.58393669128418,18.292415618896484,
06-14,,10.20899772644043,,,18.086824417114258,15.19912338256836,18.58393669128418,18.292415618896484,
06-15,,,,52.19729995727539,18.086824417114258,15.19912338256836,18.58393669128418,,21.29599952697754
06-16,,,13.519753456115723,52.19729995727539,18.086824417114258,15.19912338256836,,,21.29599952697754
06-17,,10.20899772644043,13.519753456115723,52.19729995727539,18.086824417114258,,,18.292415618896484,21.29599952697754
06-18,,10.20899772644043,13.519753456115723,52.19729995727539,,,18.58393669128418,18.292415618896484,21.29599952697754
06-19,,10.20899772644043,13.519753456115723,52.19729995727539,,15.19912338256836,18.58393669128418,18.292415618896484,21.29599952697754
06-20,,10.20899772644043,13.519753456115723,,18.086824417114258,15.19912338256836,18.58393669128418,18.292415618896484,
06-21,,10.20899772644043,,,18.086824417114258,15.19912338256836,18.58393669128418,18.292415618896484,
06-22,,,,52.19729995727539,18.086824417114258,15.19912338256836,18.58393669128418,,21.29599952697754
06-23,,,13.519753456115723,52.19729995727539,18.086824417114258,15.19912338256836,,,21.29599952697754
06-24,,10.20899772644043,13.519753456115723,52.19729995727539,18.086824417114258,,,18.292415618896484,21.29599952697754
06-25,,10.20899772644043,13.519753456115723,52.19729995727539,,,18.58393669128418,18.292415618896484,21.29599952697754
06-26,,10.20899772644043,13.519753456115723,52.19729995727539,,15.19912338256836,18.58393669128418,18.292415618896484,21.29599952697754
06-27,,10.20899772644043,13.519753456115723,,18.086824417114258,15.19912338256836,18.58393669128418,18.292415618896484,
06-28,,10.20899772644043,,,18.086824417114258,15.19912338256836,18.58393669128418,18.292415618896484,
06-29,,,,52.19729995727539,18.086824417114258,15.19912338256836,18.58393669128418,,21.29599952697754
06-30,,,13.519753456115723,52.19729995727539,18.086824417114258,15.19912338256836,,,21.29599952697754
07-01,,10.20899772644043,13.519753456115723,52.19729995727539,18.086824417114258,,,18.292415618896484,21.29599952697754
07-02,,10.20899772644043,13.519753456115723,52.19729995727539,,,18.58393669128418,18.292415618896484,21.29599952697754
07-03,,10.20899772644043,13.519753456115723,,,15.19912338256836,18.58393669128418,18.292415618896484,
07-05,,10.20899772644043,,,18.086824417114258,15.19912338256836,18.58393669128418,18.292415618896484,
07-06,,,,52.19729995727539,18.086824417114258,15.19912338256836,18.58393669128418,,21.29599952697754
07-07,,,13.519753456115723,52.19729995727539,18.086824417114258,15.19912338256836,,,21.29599952697754
07-08,,10.20899772644043,13.519753456115723,52.19729995727539,18.086824417114258,,,18.292415618896484,21.29599952697754
07-09,,10.20899772644043,13.519753456115723,52.19729995727539,,,18.58393669128418,18.292415618896484,21.29599952697754
07-10,,10.20899772644043,13.519753456115723,52.19729995727539,,15.19912338256836,18.58393669128418,18.292415618896484,21.29599952697754
07-11,,10.20899772644043,13.519753456115723,,18.086824417114258,15.19912338256836,18.58393669128418,18.292415618896484,
07-12,,10.20899772644043,,,18.086824417114258,15.19912338256836,18.58393669128418,18.292415618896484,
07-13,,,,52.19729995727539,18.086824417114258,15.246058464050293,18.58393669128418,,21.29599952697754
07-14,,,13.519753456115723,52.19729995727539,18.086824417114258,15.246058464050293,,,21.29599952697754
07-15,,10.20899772644043,13.519753456115723,52.19729995727539,18.086824417114258,,,18.292415618896484,21.29599952697754
07-16,,10.20899772644043,13.519753456115723,52.19729995727539,,,18.58393669128418,18.292415618896484,21.29599952697754
07-17,,10.20899772644043,12.943865776062012,52.19729995727539,,15.246058464050293,18.58393669128418,18.292415618896484,21.29599952697754
07-18,,10.20899772644043,12.943865776062012,,18.086824417114258,15.246058464050293,18.58393669128418,18.292415618896484,
07-19,,10.20899772644043,,,17.737464904785156,15.246058464050293,18.58393669128418,18.292415618896484,
07-20,,,,52.19729995727539,17.737464904785156,15.246058464050293,18.58393669128418,,21.29599952697754
07-21,,,12.943865776062012,52.19729995727539,17.737464904785156,15.246058464050293,,,21.29599952697754
07-22,,10.20899772644043,12.943865776062012,52.19729995727539,17.737464904785156,,,18.292415618896484,21.29599952697754
07-23,,10.20899772644043,12.943865776062012,52.19729995727539,,,18.58393669128418,18.292415618896484,21.29599952697754
07-24,,10.20899772644043,12.943865776062012,52.19729995727539,,15.246058464050293,18.58393669128418,18.292415618896484,21.29599952697754
07-25,,10.20899772644043,12.943865776062012,,17.737464904785156,15.246058464050293,18.58393669128418,18.292415618896484,
07-26,,10.20899772644043,,,17.737464904785156,15.246058464050293,19.90279769897461,18.292415618896484,
07-27,,,,16.998857498168945,17.737464904785156,15.246058464050293,19.90279769897461,,21.29599952697754
07-28,,,12.943865776062012,16.869850158691406,17.737464904785156,15.246058464050293,,,21.29599952697754
07-29,,10.20899772644043,12.943865776062012,16.869850158691406,17.737464904785156,,,18.292415618896484,21.29599952697754
07-30,,10.20899772644043,12.943865776062012,16.869850158691406,,,20.032684326171875,18.292415618896484,21.29599952697754
07-31,,10.20899772644043,12.943865776062012,16.869850158691406,,15.246058464050293,20.032684326171875,18.292415618896484,21.29599952697754
08-01,,10.20899772644043,12.943865776062012,,17.737464904785156,15.246058464050293,20.032684326171875,18.292415618896484,
08-02,,10.20899772644043,,,17.737464904785156,15.246058464050293,20.032684326171875,18.292415618896484,
08-03,-1.1414557695388794,,,16.869850158691406,17.737464904785156,15.246058464050293,20.032684326171875,,21.29599952697754
08-04,,,12.943865776062012,16.869850158691406,17.91713523864746,15.246058464050293,,,21.29599952697754
08-05,,10.20899772644043,12.943865776062012,16.869850158691406,17.91713523864746,,,18.292415618896484,21.29599952697754
08-06,-1.1414557695388794,10.20899772644043,12.943865776062012,16.869850158691406,,,20.032684326171875,18.292415618896484,21.29599952697754
08-07,-1.1414557695388794,10.20899772644043,12.943865776062012,16.869850158691406,,15.246058464050293,20.032684326171875,18.292415618896484,21.29599952697754
08-08,-1.1414557695388794,10.864666938781738,12.943865776062012,,17.91713523864746,15.246058464050293,19.98272705078125,18.292415618896484,
08-09,-1.1414557695388794,10.864666938781738,,,17.91713523864746,15.246058464050293,19.98272705078125,18.292415618896484,
08-10,-1.1414557695388794,,,16.939315795898438,17.91713523864746,15.246058464050293,19.98272705078125,,21.29599952697754
08-11,,,12.943865776062012,16.939315795898438,17.91713523864746,15.246058464050293,,,21.29599952697754
08-12,,10.864666938781738,12.943865776062012,16.562225341796875,17.91713523864746,,,18.292415618896484,21.29599952697754
08-13,-1.1414557695388794,10.864666938781738,12.943865776062012,16.562225341796875,,,19.98272705078125,18.292415618896484,21.29599952697754
08-14,-1.1414557695388794,10.864666938781738,12.943865776062012,16.562225341796875,,15.246058464050293,19.98272705078125,18.292415618896484,21.29599952697754
08-15,-1.1414557695388794,10.864666938781738,12.943865776062012,,17.91713523864746,15.246058464050293,19.98272705078125,18.292415618896484,
08-16,-1.1414557695388794,10.864666938781738,,,17.91713523864746,15.246058464050293,19.98272705078125,18.292415618896484,
08-17,-1.1414557695388794,,,16.562225341796875,17.91713523864746,15.246058464050293,19.98272705078125,,21.29599952697754
08-18,,,12.943865776062012,16.562225341796875,17.91713523864746,15.246058464050293,,,17.646684646606445
08-19,,10.864666938781738,12.943865776062012,16.562225341796875,17.91713523864746,,,18.292415618896484,21.29599952697754
08-20,-1.1414557695388794,10.864666938781738,12.943865776062012,16.562225341796875,,,19.98272705078125,18.292415618896484,21.29599952697754
08-21,-1.1414557695388794,10.864666938781738,12.943865776062012,16.562225341796875,,15.246058464050293,19.98272705078125,18.292415618896484,21.29599952697754
08-22,-1.1414557695388794,10.864666938781738,12.943865776062012,,17.91713523864746,15.246058464050293,19.98272705078125,18.292415618896484,
08-23,-1.1414557695388794,10.864666938781738,,,17.91713523864746,15.246058464050293,19.98272705078125,18.292415618896484,
08-24,-1.1414557695388794,,,16.562225341796875,17.91713523864746,15.246058464050293,19.98272705078125,,21.29599952697754
08-25,,,12.943865776062012,16.562225341796875,17.91713523864746,15.246058464050293,,,21.29599952697754
08-26,,10.864666938781738,12.943865776062012,16.562225341796875,17.91713523864746,,,18.292415618896484,21.29599952697754
08-27,-1.1414557695388794,10.864666938781738,12.943865776062012,16.820236206054688,,,19.98272705078125,18.292415618896484,21.29599952697754
08-28,-1.1414557695388794,10.864666938781738,12.943865776062012,16.820236206054688,,15.246058464050293,19.98272705078125,18.292415618896484,21.29599952697754
08-29,-1.1414557695388794,10.864666938781738,12.943865776062012,,17.91713523864746,15.246058464050293,19.98272705078125,18.292415618896484,
08-30,-1.1414557695388794,10.864666938781738,,,17.91713523864746,15.246058464050293,19.98272705078125,18.292415618896484,
08-31,-1.1414557695388794,,,16.820236206054688,17.91713523864746,17.67572021484375,19.98272705078125,,21.29599952697754
09-01,,,,16.820236206054688,17.91713523864746,17.67572021484375,,,21.29599952697754
09-02,,,12.943865776062012,16.820236206054688,17.91713523864746,,,,21.29599952697754
09-03,,10.864666938781738,12.943865776062012,16.820236206054688,,,,18.292415618896484,21.29599952697754
09-04,-1.1414557695388794,10.864666938781738,12.943865776062012,16.820236206054688,,,19.98272705078125,18.292415618896484,21.29599952697754
09-05,-1.1414557695388794,10.467005729675293,12.943865776062012,,,17.67572021484375,19.98272705078125,18.292415618896484,
09-06,-1.1414557695388794,10.467005729675293,,,17.368139266967773,17.67572021484375,18.13432502746582,18.292415618896484,
09-07,-1.1414557695388794,,,,17.368139266967773,17.67572021484375,18.13432502746582,,
09-08,,,12.943865776062012,16.820236206054688,17.368139266967773,17.67572021484375,,,21.29599952697754
09-09,,10.467005729675293,12.943865776062012,16.820236206054688,17.368139266967773,,,18.292415618896484,21.29599952697754
09-10,-1.1414557695388794,10.80549144744873,12.943865776062012,16.820236206054688,,,18.13432502746582,18.292415618896484,21.29599952697754
09-11,-1.1414557695388794,10.80549144744873,12.943865776062012,16.820236206054688,,17.67572021484375,18.13432502746582,18.292415618896484,21.29599952697754
09-12,-1.1414557695388794,10.80549144744873,12.943865776062012,,17.368139266967773,17.67572021484375,18.13432502746582,18.292415618896484,
09-13,-1.1414557695388794,10.80549144744873,,,17.368139266967773,17.67572021484375,18.13432502746582,18.292415618896484,
09-14,-1.1414557695388794,,,16.820236206054688,17.368139266967773,17.67572021484375,18.13432502746582,,21.29599952697754
09-15,,,12.943865776062012,16.820236206054688,17.368139266967773,17.67572021484375,,,21.29599952697754
09-16,,10.80549144744873,11.643794059753418,16.820236206054688,17.368139266967773,,,18.292415618896484,21.29599952697754
09-17,-1.1414557695388794,10.80549144744873,11.643794059753418,16.820236206054688,,,18.13432502746582,18.292415618896484,21.299999237060547
09-18,-1.1414557695388794,10.80549144744873,11.643794059753418,16.820236206054688,,17.67572021484375,18.13432502746582,18.292415618896484,21.299999237060547
09-19,-1.1414557695388794,10.80549144744873,11.643794059753418,,17.368139266967773,17.67572021484375,18.13432502746582,18.292415618896484,
