,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-02,,,,6.110000133514404,7.119999885559082,7.920000076293945,,,6.059999942779541,6.400000095367432,13.289999961853027
01-03,,9.020000457763672,6.150000095367432,6.309999942779541,7.119999885559082,,,7.039999961853027,6.159999847412109,6.440000057220459,13.539999961853027
01-04,,8.869999885559082,6.400000095367432,6.420000076293945,,,5.929999828338623,7.119999885559082,6.03000020980835,6.730000019073486,
01-05,,8.869999885559082,6.400000095367432,,,7.71999979019165,5.739999771118164,7.349999904632568,6.130000114440918,,
01-06,,8.65999984741211,6.400000095367432,,7.0,7.760000228881836,5.190000057220459,7.230000019073486,,,13.210000038146973
01-07,,8.569999694824219,,6.119999885559082,7.300000190734863,7.940000057220459,5.400000095367432,,,6.449999809265137,13.210000038146973
01-08,,,,6.119999885559082,7.329999923706055,7.989999771118164,5.590000152587891,,6.090000152587891,6.579999923706055,13.670000076293945
01-09,,,6.349999904632568,6.119999885559082,7.300000190734863,7.920000076293945,,7.210000038146973,5.869999885559082,6.590000152587891,13.84000015258789
01-10,,8.569999694824219,6.349999904632568,6.119999885559082,7.300000190734863,,,7.5,5.949999809265137,6.440000057220459,13.5600004196167
01-11,,8.600000381469727,6.349999904632568,6.210000038146973,,,5.559999942779541,7.539999961853027,6.039999961853027,6.650000095367432,
01-12,,8.600000381469727,6.349999904632568,,,7.949999809265137,5.489999771118164,7.5,6.050000190734863,,
01-13,,8.630000114440918,6.349999904632568,,7.21999979019165,7.710000038146973,5.349999904632568,7.380000114440918,,,13.779999732971191
01-14,,8.399999618530273,,6.289999961853027,7.289999961853027,7.789999961853027,5.360000133514404,,,6.769999980926514,13.770000457763672
01-15,,,,6.320000171661377,7.519999980926514,8.100000381469727,5.079999923706055,,,6.730000019073486,13.779999732971191
01-16,,,,6.320000171661377,7.5,8.569999694824219,,,5.900000095367432,6.949999809265137,13.550000190734863
01-17,,,6.579999923706055,6.840000152587891,7.539999961853027,,,7.400000095367432,5.920000076293945,7.090000152587891,14.210000038146973
01-18,,8.300000190734863,6.539999961853027,7.119999885559082,,,,7.480000019073486,5.940000057220459,7.159999847412109,
01-19,,8.319999694824219,6.659999847412109,,,,5.199999809265137,7.610000133514404,6.039999961853027,,
01-20,12.0,8.600000381469727,6.96999979019165,,,8.069999694824219,5.260000228881836,7.590000152587891,,,
01-21,11.3100004196167,8.539999961853027,,,7.25,8.460000038146973,5.300000190734863,,,,13.6899995803833
01-22,10.569999694824219,,,6.96999979019165,7.119999885559082,8.59000015258789,5.25,,6.050000190734863,7.159999847412109,14.180000305175781
01-23,,,6.78000020980835,7.349999904632568,6.690000057220459,8.569999694824219,,7.550000190734863,5.789999961853027,7.380000114440918,14.140000343322754
01-24,,8.609999656677246,6.53000020980835,7.650000095367432,6.889999866485596,,,7.590000152587891,6.170000076293945,7.570000171661377,13.9399995803833
01-25,11.100000381469727,8.59000015258789,6.519999980926514,7.650000095367432,,,5.159999847412109,7.710000038146973,6.300000190734863,7.679999828338623,
01-26,11.0,8.59000015258789,6.639999866485596,,,8.640000343322754,4.869999885559082,7.590000152587891,6.369999885559082,,
01-27,10.649999618530273,8.350000381469727,6.670000076293945,,6.949999809265137,9.0,4.190000057220459,7.570000171661377,,,12.880000114440918
01-28,10.649999618530273,8.350000381469727,,7.619999885559082,6.980000019073486,8.710000038146973,4.5,,,7.820000171661377,13.40999984741211
01-29,10.600000381469727,,,7.880000114440918,6.980000019073486,8.90999984741211,5.480000019073486,,6.409999847412109,7.849999904632568,13.0600004196167
01-30,,,6.610000133514404,7.550000190734863,6.980000019073486,8.470000267028809,,7.599999904632568,6.320000171661377,8.199999809265137,12.649999618530273
01-31,,7.75,7.070000171661377,7.739999771118164,7.110000133514404,,,7.559999942779541,6.340000152587891,8.270000457763672,12.760000228881836
02-01,10.479999542236328,7.75,7.070000171661377,7.539999961853027,,,5.510000228881836,7.860000133514404,6.309999942779541,8.069999694824219,
02-02,10.359999656677246,7.800000190734863,7.579999923706055,,,8.569999694824219,5.150000095367432,8.050000190734863,6.130000114440918,,
02-03,10.270000457763672,7.739999771118164,7.46999979019165,,6.690000057220459,8.600000381469727,5.429999828338623,7.96999979019165,,,13.270000457763672
02-04,10.100000381469727,7.599999904632568,,7.619999885559082,6.880000114440918,8.239999771118164,5.639999866485596,,,8.079999923706055,12.9399995803833
02-05,9.350000381469727,,,7.679999828338623,6.519999980926514,8.180000305175781,5.449999809265137,,5.929999828338623,8.149999618530273,12.789999961853027
02-06,,,7.670000076293945,7.5,6.730000019073486,8.100000381469727,,7.820000171661377,6.079999923706055,7.519999980926514,12.510000228881836
02-07,,7.699999809265137,7.710000038146973,7.510000228881836,6.78000020980835,,,7.539999961853027,5.909999847412109,7.639999866485596,11.899999618530273
02-08,9.470000267028809,7.639999866485596,8.229999542236328,7.400000095367432,,,5.389999866485596,7.670000076293945,5.699999809265137,7.579999923706055,
02-09,9.470000267028809,7.360000133514404,7.949999809265137,,,8.1899995803833,5.400000095367432,7.659999847412109,5.809999942779541,,
02-10,9.90999984741211,7.099999904632568,8.15999984741211,,6.630000114440918,7.96999979019165,5.179999828338623,7.760000228881836,,,11.729999542236328
02-11,10.100000381469727,7.460000038146973,,7.400000095367432,6.78000020980835,7.829999923706055,5.150000095367432,,,7.579999923706055,11.890000343322754
02-12,10.100000381469727,,,7.400000095367432,6.630000114440918,8.170000076293945,5.139999866485596,,5.920000076293945,7.699999809265137,11.890000343322754
02-13,,,8.5,7.659999847412109,6.570000171661377,8.199999809265137,,7.739999771118164,5.980000019073486,7.630000114440918,11.760000228881836
02-14,,7.0,8.529999732971191,7.539999961853027,6.78000020980835,,,7.869999885559082,6.059999942779541,7.690000057220459,11.850000381469727
02-15,,7.300000190734863,8.829999923706055,7.340000152587891,,,,7.980000019073486,5.960000038146973,8.0,
02-16,9.760000228881836,7.699999809265137,8.829999923706055,,,,5.349999904632568,7.900000095367432,5.900000095367432,,
02-17,9.760000228881836,7.760000228881836,8.34000015258789,,,8.279999732971191,5.809999942779541,7.949999809265137,,,
02-18,10.449999809265137,7.820000171661377,,,6.199999809265137,8.229999542236328,5.460000038146973,,,,11.729999542236328
02-19,10.9399995803833,,,7.25,6.130000114440918,8.420000076293945,5.590000152587891,,,7.789999961853027,12.1899995803833
02-20,,,,7.070000171661377,6.389999866485596,8.239999771118164,,,5.920000076293945,7.630000114440918,11.720000267028809
02-21,,,8.34000015258789,6.949999809265137,6.46999979019165,,,7.820000171661377,6.050000190734863,7.300000190734863,11.75
02-22,10.9399995803833,7.550000190734863,8.319999694824219,6.809999942779541,,,5.989999771118164,7.789999961853027,6.300000190734863,7.5,
02-23,10.5,7.400000095367432,8.170000076293945,,,8.40999984741211,5.619999885559082,7.869999885559082,6.380000114440918,,
02-24,10.5,7.400000095367432,8.100000381469727,,6.599999904632568,8.550000190734863,6.179999828338623,7.650000095367432,,,11.600000381469727
02-25,10.300000190734863,7.46999979019165,,7.119999885559082,6.389999866485596,8.520000457763672,5.920000076293945,,,7.380000114440918,11.359999656677246
02-26,10.720000267028809,,,7.059999942779541,6.300000190734863,8.479999542236328,5.550000190734863,,6.159999847412109,7.25,10.529999732971191
02-27,,,8.079999923706055,7.059999942779541,6.639999866485596,8.699999809265137,,7.679999828338623,6.130000114440918,7.309999942779541,10.0
02-28,,7.409999847412109,8.300000190734863,7.059999942779541,6.349999904632568,,,7.510000228881836,6.0,7.170000076293945,10.010000228881836
02-29,,,8.329999923706055,,,,5.659999847412109,,,,
03-01,10.449999809265137,7.409999847412109,9.279999732971191,6.820000171661377,,,5.980000019073486,7.659999847412109,6.03000020980835,7.369999885559082,
03-02,10.550000190734863,7.900000095367432,9.4399995803833,,,8.729999542236328,6.090000152587891,7.449999809265137,6.090000152587891,,10.319999694824219
03-03,10.550000190734863,7.650000095367432,,,6.349999904632568,8.529999732971191,6.800000190734863,7.590000152587891,,,10.050000190734863
03-04,10.550000190734863,7.75,,6.539999961853027,6.550000190734863,8.399999618530273,5.880000114440918,,,7.429999828338623,10.470000267028809
03-05,10.550000190734863,,9.4399995803833,6.679999828338623,6.550000190734863,8.359999656677246,,,5.789999961853027,7.46999979019165,9.460000038146973
03-06,,,9.4399995803833,6.889999866485596,6.679999828338623,8.520000457763672,,7.150000095367432,5.800000190734863,6.949999809265137,9.050000190734863
03-07,,7.699999809265137,9.34000015258789,7.230000019073486,6.400000095367432,,5.880000114440918,7.21999979019165,5.670000076293945,6.730000019073486,
03-08,10.550000190734863,7.900000095367432,9.34000015258789,7.090000152587891,,,6.050000190734863,7.099999904632568,5.730000019073486,6.710000038146973,
03-09,10.550000190734863,7.900000095367432,9.220000267028809,,,8.489999771118164,6.300000190734863,7.119999885559082,5.889999866485596,,7.699999809265137
