,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-02,,,,1752.0,1746.0,312.0,,,87.0,9.600000381469727,1.8899999856948853
01-03,,1350.0,546.0,2100.0,1872.0,,,131.39999389648438,86.4000015258789,10.199999809265137,1.7999999523162842
01-04,,1266.0,552.0,1992.0,,,146.39999389648438,131.39999389648438,83.4000015258789,9.600000381469727,
01-05,,1302.0,564.0,,,300.0,145.1999969482422,138.0,91.1999969482422,,
01-06,,1380.0,564.0,,1914.0,288.0,132.0,135.0,,,1.830000042915344
01-07,,1296.0,,2178.0,1872.0,294.0,119.4000015258789,,,10.199999809265137,1.7999999523162842
01-08,,,,1980.0,1884.0,300.0,119.4000015258789,,85.19999694824219,10.800000190734863,1.830000042915344
01-09,,,576.0,1956.0,1908.0,294.0,,134.39999389648438,77.4000015258789,12.0,1.8600000143051147
01-10,,1320.0,546.0,2004.0,1902.0,,,138.60000610351562,76.80000305175781,11.399999618530273,1.7699999809265137
01-11,,1236.0,588.0,2064.0,,,114.0,139.80000305175778,75.0,11.399999618530273,
01-12,,1200.0,582.0,,,300.0,111.5999984741211,134.39999389648438,73.80000305175781,,
01-13,,1140.0,588.0,,1902.0,312.0,105.0,132.60000610351562,,,1.7699999809265137
01-14,,1194.0,,2004.0,1920.0,318.0,108.5999984741211,,,10.800000190734863,1.7400000095367432
01-15,,,,1968.0,1962.0,306.0,105.0,,,11.399999618530273,1.7100000381469729
01-16,,,,1914.0,1950.0,306.0,,,69.0,11.399999618530273,1.919999957084656
01-17,,,594.0,1872.0,1908.0,,,127.1999969482422,70.19999694824219,11.399999618530273,2.3399999141693115
01-18,,1092.0,564.0,1908.0,,,,129.0,70.80000305175781,11.399999618530273,
01-19,,1080.0,540.0,,,,94.8000030517578,124.8000030517578,70.19999694824219,,
01-20,,1080.0,540.0,,,360.0,103.8000030517578,132.0,,,
01-21,,1116.0,,,1878.0,354.0,106.8000030517578,,,,2.5199999809265137
01-22,,,,1920.0,2286.0,354.0,111.5999984741211,,70.19999694824219,11.399999618530273,2.369999885559082
01-23,,,546.0,1944.0,2238.0,300.0,,135.0,67.19999694824219,11.399999618530273,2.369999885559082
01-24,,1080.0,504.0,1908.0,2352.0,,,135.0,66.59999847412111,11.399999618530273,2.309999942779541
01-25,,1092.0,654.0,1974.0,,,108.0,139.80000305175778,69.59999847412111,11.399999618530273,
01-26,,1098.0,576.0,,,336.0,105.0,137.39999389648438,67.19999694824219,,
01-27,,1032.0,606.0,,2370.0,330.0,104.4000015258789,138.0,,,2.3399999141693115
01-28,,1014.0,,1914.0,2382.0,318.0,101.4000015258789,,,11.399999618530273,2.369999885559082
01-29,,,,1938.0,2874.0,330.0,100.1999969482422,,66.59999847412111,10.800000190734863,2.3399999141693115
01-30,,,696.0,1884.0,2580.0,318.0,,133.80000305175778,67.19999694824219,11.399999618530273,2.4600000381469727
01-31,,1008.0,840.0,1944.0,2574.0,,,133.80000305175778,61.79999923706055,12.600000381469727,2.2799999713897705
02-01,,990.0,810.0,1914.0,,,103.1999969482422,132.0,58.20000076293945,12.0,
02-02,,1020.0,1020.0,,,336.0,103.1999969482422,130.19999694824222,54.599998474121094,,
02-03,,1308.0,1056.0,,2436.0,348.0,99.0,128.39999389648438,,,2.3399999141693115
02-04,,1164.0,,1890.0,2448.0,372.0,102.0,,,12.0,2.4600000381469727
02-05,,,,1896.0,2370.0,378.0,96.0,,52.79999923706055,12.0,2.789999961853028
02-06,,,954.0,1926.0,2394.0,372.0,,135.60000610351562,57.0,13.199999809265135,3.1800000667572017
02-07,,1200.0,888.0,1884.0,2514.0,,,142.1999969482422,57.599998474121094,12.600000381469727,3.119999885559082
02-08,,1152.0,900.0,1920.0,,,89.4000015258789,135.60000610351562,57.0,12.600000381469727,
02-09,,1080.0,828.0,,,486.0,88.80000305175781,138.0,57.599998474121094,,
02-10,,1110.0,858.0,,2532.0,540.0,91.1999969482422,142.8000030517578,,,3.1800000667572017
02-11,,1128.0,,1908.0,2610.0,480.0,88.80000305175781,,,12.600000381469727,3.059999942779541
02-12,,,,1920.0,2622.0,480.0,90.0,,56.4000015258789,12.600000381469727,3.0
02-13,,,864.0,1914.0,2496.0,486.0,,141.0,56.4000015258789,12.600000381469727,3.059999942779541
02-14,,1188.0,858.0,1932.0,2436.0,,,137.39999389648438,57.599998474121094,12.600000381469727,3.0899999141693115
02-15,,1194.0,798.0,1920.0,,,,135.60000610351562,57.0,12.0,
02-16,,1176.0,774.0,,,,83.4000015258789,133.19999694824222,56.4000015258789,,
02-17,,1224.0,762.0,,,480.0,83.4000015258789,134.39999389648438,,,
02-18,,1182.0,,,2454.0,456.0,93.5999984741211,,,,3.0899999141693115
02-19,,,,1902.0,2472.0,414.0,129.60000610351562,,,11.399999618530273,3.539999961853028
02-20,,,,1902.0,2460.0,414.0,,,55.79999923706055,11.399999618530273,3.2100000381469727
02-21,,,714.0,1836.0,2436.0,,,132.60000610351562,55.20000076293945,11.399999618530273,3.1800000667572017
02-22,,1080.0,726.0,1920.0,,,130.19999694824222,129.60000610351562,55.79999923706055,10.199999809265137,
02-23,,1086.0,732.0,,,414.0,139.19999694824222,127.1999969482422,54.0,,
02-24,,1086.0,780.0,,2466.0,414.0,160.8000030517578,124.1999969482422,,,3.0
02-25,,1086.0,,1848.0,2442.0,414.0,159.60000610351562,,,10.199999809265137,2.6700000762939453
02-26,,,,1860.0,2448.0,420.0,150.0,,54.599998474121094,10.40999984741211,2.369999885559082
02-27,,,852.0,1854.0,2442.0,420.0,,130.80000305175778,55.79999923706055,9.899999618530273,2.0699999332427983
02-28,,1008.0,834.0,1824.0,2430.0,,,132.60000610351562,56.4000015258789,10.350000381469727,2.309999942779541
02-29,,,810.0,,,,151.1999969482422,,,,
03-01,,1176.0,864.0,1830.0,,,135.0,136.80000305175778,54.0,11.3100004196167,
03-02,,1188.0,1032.0,,,474.0,135.0,135.60000610351562,53.4000015258789,,2.0999999046325684
03-03,,1212.0,,,2400.0,492.0,132.0,136.80000305175778,,,2.0999999046325684
03-04,,1110.0,,1818.0,2424.0,474.0,132.60000610351562,,,12.539999961853027,2.039999961853028
03-05,,,966.0,1788.0,2388.0,462.0,,,54.599998474121094,11.760000228881836,1.950000047683716
03-06,,,966.0,1722.0,2370.0,456.0,,131.39999389648438,55.20000076293945,12.420000076293945,1.1100000143051147
03-07,,1182.0,1002.0,1812.0,2376.0,,153.60000610351562,137.39999389648438,55.79999923706055,11.43000030517578,
03-08,,1260.0,1038.0,1770.0,,,147.0,156.0,54.0,11.970000267028807,
03-09,,1098.0,1032.0,,,450.0,127.8000030517578,139.80000305175778,55.79999923706055,,0.8100000023841858
03-10,,1074.0,,,2328.0,438.0,123.0,133.80000305175778,,,0.8399999737739563
03-11,,1098.0,,1740.0,2196.0,444.0,115.8000030517578,,,12.0,0.7799999713897705
03-12,,,1044.0,1734.0,2214.0,462.0,,,59.4000015258789,12.09000015258789,0.5699999928474426
03-13,,,990.0,1824.0,2154.0,462.0,,136.80000305175778,56.4000015258789,11.609999656677244,0.6600000262260437
03-14,,1068.0,1104.0,1770.0,2160.0,,112.8000030517578,134.39999389648438,51.599998474121094,11.220000267028807,
03-15,,1014.0,984.0,1788.0,,,105.0,129.60000610351562,54.0,11.010000228881836,
03-16,,1050.0,912.0,,,474.0,108.0,131.39999389648438,54.0,,0.5400000214576721
03-17,,1038.0,,,2268.0,432.0,104.4000015258789,132.60000610351562,,,0.6299999952316284
03-18,,1026.0,,1776.0,2274.0,450.0,109.1999969482422,,,10.380000114440918,0.5099999904632568
03-19,,,960.0,1734.0,2178.0,462.0,,,51.599998474121094,10.470000267028807,0.36000001430511475
03-20,,,1020.0,1764.0,2178.0,468.0,,129.0,49.79999923706055,9.960000038146973,0.479999989271164
03-21,,996.0,966.0,1704.0,2232.0,,105.5999984741211,123.5999984741211,52.20000076293945,9.960000038146973,
03-22,,960.0,990.0,1740.0,,,105.5999984741211,123.5999984741211,51.599998474121094,9.329999923706056,
03-23,,1014.0,996.0,,,450.0,99.5999984741211,126.5999984741211,52.79999923706055,,0.41999998688697815
03-24,,1008.0,,,2178.0,450.0,94.1999969482422,126.0,,,0.41999998688697815
03-25,,978.0,,1680.0,2166.0,438.0,,,,8.789999961853027,0.959999978542328
03-26,,,1032.0,1674.0,2082.0,432.0,,,50.4000015258789,9.300000190734863,0.6899999976158142
03-27,,,990.0,1650.0,2034.0,414.0,,123.0,48.0,8.970000267028809,0.6600000262260437
03-28,,930.0,990.0,1902.0,2106.0,,105.0,131.39999389648438,48.599998474121094,9.0,
03-29,,894.0,996.0,,,,99.0,129.60000610351562,43.20000076293945,7.199999809265138,
03-30,,1038.0,990.0,,,408.0,97.8000030517578,130.80000305175778,,,0.6899999976158142
03-31,,1020.0,,,2082.0,390.0,98.4000015258789,130.19999694824222,,,0.5699999928474426
04-01,,960.0,,1890.0,2232.0,390.0,96.5999984741211,,,7.769999980926514,0.5099999904632568
04-02,,,1860.0,1842.0,2286.0,384.0,,,37.79999923706055,7.889999866485597,0.5099999904632568
04-03,,,1950.0,1980.0,2256.0,,,124.8000030517578,36.599998474121094,7.769999980926514,0.6600006818771362
04-04,,948.0,1548.0,1914.0,2292.0,,93.0,117.0,41.400001525878906,7.380000114440918,
04-05,,900.0,1596.0,1890.0,,,90.5999984741211,117.0,42.599998474121094,7.170000076293945,
04-06,,924.0,,,,396.0,94.1999969482422,114.5999984741211,40.20000076293945,,0.7800008058547974
04-07,,924.0,,,2262.0,420.0,92.4000015258789,112.1999969482422,,,0.7500007748603821
04-08,,912.0,,1938.0,2352.0,450.0,96.0,,,7.019999980926514,0.7500007748603821
04-09,,,2016.0,1908.0,2424.0,414.0,,,40.20000076293945,7.019999980926514,0.7200007438659668
04-10,,,1950.0,1932.0,2340.0,414.0,,116.4000015258789,40.79999923706055,7.3499999046325675,
04-11,,942.0,1830.0,1914.0,2250.0,,93.5999984741211,115.8000030517578,39.599998474121094,7.199999809265138,
04-12,,942.0,1800.0,1872.0,,,96.5999984741211,114.0,44.400001525878906,6.9000000953674325,
04-13,,912.0,1824.0,,,396.0,106.8000030517578,109.1999969482422,42.0,,1.05000102519989
04-14,,894.0,,,2256.0,396.0,129.60000610351562,,,,1.1100010871887207
04-15,,870.0,,1848.0,2250.0,408.0,115.8000030517578,,,6.78000020980835,1.0800011157989502
04-16,,,2382.0,1806.0,2274.0,402.0,,,41.400001525878906,6.75,1.1700011491775513
04-17,,,2304.0,1698.0,2250.0,390.0,,109.1999969482422,40.20000076293945,7.679999828338622,1.2300012111663818
04-18,,930.0,2346.0,1674.0,,,110.4000015258789,111.5999984741211,40.20000076293945,7.320000171661378,
04-19,,882.0,2358.0,1728.0,,,111.5999984741211,107.4000015258789,36.0,,
04-20,,846.0,2370.0,,,426.0,117.0,102.5999984741211,37.20000076293945,,1.530001521110535
04-21,,840.0,,,2250.0,420.0,112.1999969482422,105.5999984741211,,,1.770001769065857
04-22,,,,1716.0,2292.0,408.0,103.1999969482422,,,7.320000171661378,1.6500016450881958
04-23,,,2322.0,1704.0,2286.0,426.0,,,36.0,7.920000076293945,1.4400014877319336
04-24,,,2004.0,1710.0,2262.0,414.0,,106.1999969482422,40.20000076293945,7.679999828338622,1.5600016117095947
04-25,,894.0,2112.0,1698.0,2256.0,,114.0,109.1999969482422,38.400001525878906,7.170000076293945,
04-26,,900.0,1938.0,1704.0,,,109.8000030517578,106.1999969482422,37.20000076293945,6.929999828338622,
04-27,,906.0,1944.0,,,396.0,112.8000030517578,106.1999969482422,40.20000076293945,,1.7100017070770264
04-28,,924.0,,,2304.0,402.0,117.0,102.5999984741211,,,1.6500016450881958
04-29,,1002.0,,1716.0,2400.0,366.0,113.4000015258789,,,7.019999980926514,1.5600016117095947
04-30,,,2106.0,1692.0,2454.0,372.0,,,42.599998474121094,6.6599998474121085,1.470001459121704
05-01,,,2010.0,1758.0,2460.0,426.0,,104.4000015258789,37.20000076293945,6.869999885559082,1.5000015497207642
05-02,,1230.0,1992.0,1824.0,2466.0,,116.4000015258789,102.5999984741211,42.0,7.199999809265138,
05-03,,1182.0,2028.0,1770.0,,,127.8000030517578,100.8000030517578,42.0,7.46999979019165,
05-04,,1074.0,2172.0,,,432.0,120.0,96.5999984741211,42.0,,1.5600016117095947
05-05,,1116.0,,,2448.0,426.0,118.8000030517578,98.4000015258789,,,1.5000015497207642
05-06,,1350.0,,1710.0,2226.0,432.0,118.1999969482422,,,7.230000019073486,1.4400014877319336
05-07,,,2280.0,1770.0,2148.0,408.0,,,42.0,7.199999809265138,1.3200013637542725
05-08,,,2184.0,1734.0,2070.0,408.0,,99.5999984741211,41.400001525878906,8.550000190734862,1.4100013971328735
05-09,,1470.0,2106.0,1722.0,2058.0,,119.4000015258789,99.0,42.0,7.829999923706055,
05-10,,1386.0,2034.0,1740.0,,,111.5999984741211,103.1999969482422,40.79999923706055,7.889999866485597,
05-11,,1344.0,2034.0,,,402.0,108.5999984741211,99.0,38.400001525878906,,1.350001335144043
05-12,,1272.0,,,2034.0,396.0,105.5999984741211,97.1999969482422,,,1.2900012731552124
05-13,,1260.0,,1728.0,1878.0,396.0,106.8000030517578,,,8.100000381469728,1.2300012111663818
05-14,,,1968.0,1704.0,1830.0,402.0,,,37.79999923706055,7.6500000953674325,1.2900012731552124
05-15,,,1998.0,1662.0,1764.0,396.0,,102.0,36.0,8.25,1.2600013017654421
05-16,,1164.0,1998.0,1668.0,1812.0,,104.4000015258789,97.8000030517578,25.79999923706055,7.949999809265138,
05-17,,1134.0,1998.0,1692.0,,,102.5999984741211,94.8000030517578,25.79999923706055,7.5,
05-18,,1104.0,1812.0,,,396.0,101.4000015258789,92.4000015258789,25.79999923706055,,1.4100013971328735
05-19,,1224.0,,,1872.0,390.0,103.1999969482422,99.0,,,1.3200013637542725
05-20,,1206.0,,1716.0,1836.0,384.0,106.8000030517578,,,6.960000038146973,1.440000057220459
05-21,,,1710.0,1746.0,1842.0,378.0,,,26.399999618530273,6.5999999046325675,1.559999942779541
05-22,,,1632.0,1776.0,1908.0,366.0,,106.1999969482422,25.20000076293945,6.03000020980835,2.640000104904175
05-23,,1182.0,1632.0,1782.0,1962.0,,108.0,115.1999969482422,21.600000381469727,5.8499999046325675,
05-24,,1182.0,2034.0,1836.0,,,105.0,106.8000030517578,24.0,6.420000076293945,
05-25,,1230.0,2034.0,,,,116.4000015258789,107.4000015258789,23.399999618530273,,
05-26,,1200.0,,,,372.0,115.1999969482422,104.4000015258789,,,2.789999961853028
05-27,,1128.0,,,2046.0,366.0,110.4000015258789,,,,2.549999952316284
05-28,,,,1884.0,1968.0,366.0,,,,5.9099998474121085,2.5199999809265137
05-29,,,2028.0,1878.0,2010.0,354.0,,,21.600000381469727,5.670000076293945,2.490000009536743
05-30,,,2100.0,1926.0,1974.0,,,102.5999984741211,22.200000762939453,5.940000057220459,
05-31,,1152.0,2274.0,1878.0,,,109.8000030517578,103.1999969482422,24.60000038146973,5.670000076293945,
