,2013,2014,2015,2016,2017,2018,2019,2020
05-11,,,8.300000190734863,2.869999885559082,3.9100000858306885,5.96999979019165,,0.49000000953674316
05-12,,22.270000457763672,8.069999694824219,2.950000047683716,4.039999961853027,,,0.49000000953674316
05-13,14.800000190734863,22.229999542236328,8.09000015258789,2.8399999141693115,,,3.3399999141693115,0.49000000953674316
05-14,15.600000381469727,22.809999465942383,8.300000190734863,,,5.869999885559082,3.450000047683716,0.4699999988079071
05-15,15.539999961853027,23.309999465942383,8.210000038146973,,3.7799999713897705,5.75,3.4000000953674316,0.4699999988079071
05-16,15.899999618530273,23.239999771118164,,2.940000057220459,4.099999904632568,5.769999980926514,3.4600000381469727,
05-17,16.5,,,2.930000066757202,4.0,5.920000076293945,3.4600000381469727,
05-18,,,8.140000343322754,2.8499999046325684,4.0,6.119999885559082,,0.47999998927116394
05-19,,22.079999923706055,7.559999942779541,2.869999885559082,4.019999980926514,,,0.47999998927116394
05-20,16.200000762939453,21.90999984741211,7.300000190734863,2.880000114440918,,,3.4000000953674316,0.4699999988079071
05-21,16.6200008392334,22.399999618530273,7.010000228881836,,,6.070000171661377,3.4100000858306885,0.44999998807907104
05-22,16.399999618530273,22.25,6.679999828338623,,4.019999980926514,5.980000019073486,3.4100000858306885,0.44999998807907104
05-23,16.3799991607666,22.299999237060547,,2.940000057220459,3.8299999237060547,5.929999828338623,3.0999999046325684,
05-24,15.800000190734863,,,2.7799999713897705,3.9000000953674316,5.579999923706055,3.200000047683716,
05-25,,,,2.75,4.159999847412109,5.5,,
05-26,,,6.519999980926514,2.75,3.7200000286102295,,,0.41999998688697815
05-27,,22.139999389648438,6.320000171661377,2.990000009536743,,,,0.38999998569488525
05-28,16.360000610351562,22.219999313354492,6.179999828338623,,,,3.2699999809265137,0.4300000071525574
05-29,16.25,22.110000610351562,6.25,,,5.360000133514404,3.25,0.4000000059604645
05-30,16.200000762939453,22.149999618530273,,,3.6500000953674316,5.320000171661377,3.25,
05-31,16.200000762939453,,,3.059999942779541,3.700000047683716,5.699999809265137,3.25,
06-01,,,6.25,3.130000114440918,3.549999952316284,5.900000095367432,,0.4000000059604645
06-02,,22.399999618530273,6.480000019073486,3.1500000953674316,3.5999999046325684,,,0.4000000059604645
06-03,16.18000030517578,22.420000076293945,6.539999961853027,3.130000114440918,,,3.25,0.4000000059604645
06-04,16.399999618530273,22.399999618530273,6.349999904632568,,,6.050000190734863,3.25,0.4000000059604645
06-05,16.399999618530273,22.520000457763672,6.420000076293945,,3.5,6.039999961853027,3.119999885559082,0.4099999964237213
06-06,16.3799991607666,22.770000457763672,,3.109999895095825,3.700000047683716,6.0,3.0999999046325684,
06-07,16.299999237060547,,,3.049999952316284,3.700000047683716,6.050000190734863,3.0999999046325684,
06-08,,,6.400000095367432,3.049999952316284,3.5999999046325684,6.050000190734863,,0.550000011920929
06-09,,22.770000457763672,6.400000095367432,3.0,3.5299999713897705,,,0.5799999833106995
06-10,16.299999237060547,22.8700008392334,6.5,2.8299999237060547,,,3.1500000953674316,0.46000000834465027
06-11,16.299999237060547,23.209999084472656,6.349999904632568,,,6.199999809265137,3.059999942779541,0.46000000834465027
06-12,16.18000030517578,23.309999465942383,6.380000114440918,,3.5299999713897705,5.96999979019165,3.140000104904175,0.44999998807907104
06-13,16.100000381469727,23.530000686645508,,2.950000047683716,3.5399999618530273,5.869999885559082,3.1700000762939453,
06-14,16.100000381469727,,,2.8499999046325684,3.5299999713897705,5.650000095367432,3.25,
06-15,,,6.309999942779541,2.799999952316284,3.5399999618530273,5.739999771118164,,0.4300000071525574
06-16,,23.75,6.380000114440918,2.759999990463257,3.490000009536743,,,0.4300000071525574
06-17,16.100000381469727,23.6200008392334,6.389999866485596,3.240000009536743,,,3.200000047683716,0.4399999976158142
06-18,16.25,23.729999542236328,6.5,,,5.579999923706055,3.200000047683716,0.4399999976158142
06-19,16.25,24.030000686645508,6.449999809265137,,3.549999952316284,5.630000114440918,3.200000047683716,0.41999998688697815
06-20,16.0,24.049999237060547,,3.6500000953674316,3.549999952316284,5.5,3.1700000762939453,
06-21,16.049999237060547,,,3.619999885559082,3.450000047683716,5.5,3.1600000858306885,
06-22,,,6.300000190734863,3.5,3.450000047683716,5.599999904632568,,0.4099999964237213
06-23,,24.190000534057617,6.369999885559082,3.8499999046325684,3.5199999809265137,,,0.4399999976158142
06-24,16.549999237060547,23.829999923706055,6.360000133514404,3.5799999237060547,,,3.0999999046325684,0.4399999976158142
06-25,16.600000381469727,23.290000915527344,6.400000095367432,,,5.599999904632568,3.1600000858306885,0.3700000047683716
06-26,16.799999237060547,23.200000762939453,6.400000095367432,,3.640000104904175,5.550000190734863,3.2100000381469727,0.3700000047683716
06-27,17.239999771118164,23.0,,3.630000114440918,3.640000104904175,5.639999866485596,3.2100000381469727,
06-28,17.5,,,3.799999952316284,3.559999942779541,5.590000152587891,3.2100000381469727,
06-29,,,6.380000114440918,3.759999990463257,3.5899999141693115,5.5,,0.4099999964237213
06-30,,22.799999237060547,6.360000133514404,3.8399999141693115,3.5199999809265137,,,0.4000000059604645
07-01,17.649999618530273,23.469999313354492,6.150000095367432,3.9000000953674316,,,2.950000047683716,0.4000000059604645
07-02,17.329999923706055,23.420000076293945,6.190000057220459,,,5.300000190734863,3.0799999237060547,0.4000000059604645
07-03,17.31999969482422,23.469999313354492,,,3.6500000953674316,5.309999942779541,2.9100000858306885,
07-05,17.15999984741211,,,4.0,3.6500000953674316,5.5,2.9800000190734863,
07-06,,,5.840000152587891,3.809999942779541,3.700000047683716,5.289999961853027,,0.38999998569488525
07-07,,23.5,5.889999866485596,3.8499999046325684,3.5999999046325684,,,0.36000001430511475
07-08,18.149999618530273,23.510000228881836,5.75,3.7799999713897705,,,2.930000066757202,0.36000001430511475
07-09,18.079999923706055,23.309999465942383,5.880000114440918,,,5.449999809265137,2.9200000762939453,0.36000001430511475
07-10,17.75,23.110000610351562,5.980000019073486,,3.5999999046325684,5.5,2.9200000762939453,0.3700000047683716
07-11,18.549999237060547,23.540000915527344,,3.990000009536743,3.5799999237060547,5.449999809265137,3.009999990463257,
07-12,18.3799991607666,,,3.9200000762939453,3.5399999618530273,5.489999771118164,2.940000057220459,
07-13,,,5.599999904632568,3.9200000762939453,3.5899999141693115,5.639999866485596,,0.3700000047683716
07-14,,23.700000762939453,5.659999847412109,3.890000104904175,3.5899999141693115,,,0.3700000047683716
07-15,18.6299991607666,24.3799991607666,5.429999828338623,3.890000104904175,,,2.940000057220459,0.3700000047683716
07-16,18.729999542236328,24.6299991607666,5.099999904632568,,,5.639999866485596,2.9600000381469727,0.3700000047683716
07-17,18.6299991607666,24.5,4.949999809265137,,3.5399999618530273,5.550000190734863,2.930000066757202,0.3499999940395355
07-18,19.200000762939453,24.920000076293945,,3.8499999046325684,3.690000057220459,5.71999979019165,3.0,
07-19,19.600000381469727,,,3.809999942779541,3.630000114440918,5.400000095367432,2.930000066757202,
07-20,,,5.110000133514404,3.950000047683716,3.630000114440918,5.400000095367432,,0.3400000035762787
07-21,,25.110000610351562,5.199999809265137,3.930000066757202,3.630000114440918,,,0.36000001430511475
07-22,19.850000381469727,25.1299991607666,5.460000038146973,3.890000104904175,,,2.930000066757202,0.3400000035762787
07-23,19.889999389648438,25.600000381469727,5.360000133514404,,,5.760000228881836,2.9000000953674316,0.36000001430511475
07-24,19.530000686645508,26.239999771118164,5.489999771118164,,3.619999885559082,5.699999809265137,2.9600000381469727,0.36000001430511475
07-25,19.90999984741211,25.90999984741211,,3.7200000286102295,3.609999895095825,5.630000114440918,2.930000066757202,
07-26,19.600000381469727,,,3.75,3.609999895095825,5.75,2.9000000953674316,
07-27,,,5.300000190734863,3.759999990463257,3.549999952316284,5.630000114440918,,0.3400000035762787
07-28,,25.5,5.300000190734863,3.75,3.609999895095825,,,0.3400000035762787
07-29,19.549999237060547,25.34000015258789,5.239999771118164,3.9200000762939453,,,2.9100000858306885,0.3400000035762787
07-30,19.360000610351562,25.170000076293945,5.269999980926514,,,6.019999980926514,2.799999952316284,0.3400000035762787
07-31,19.3799991607666,24.309999465942383,5.199999809265137,,3.609999895095825,5.900000095367432,2.9000000953674316,0.3400000035762787
08-01,19.290000915527344,23.850000381469727,,3.890000104904175,3.6500000953674316,5.900000095367432,2.819999933242798,
08-02,19.290000915527344,,,3.890000104904175,3.619999885559082,5.630000114440918,3.0,
08-03,,,5.0,3.869999885559082,3.5999999046325684,5.630000114440918,,0.3400000035762787
08-04,,24.770000457763672,5.099999904632568,3.8399999141693115,3.5999999046325684,,,0.3499999940395355
08-05,19.100000381469727,24.43000030517578,5.090000152587891,3.8499999046325684,,,2.880000114440918,0.3499999940395355
08-06,19.100000381469727,24.6200008392334,5.010000228881836,,,5.800000190734863,2.799999952316284,0.3499999940395355
08-07,18.700000762939453,24.719999313354492,5.050000190734863,,3.549999952316284,5.699999809265137,2.680000066757202,0.3499999940395355
08-08,18.700000762939453,24.889999389648438,,3.880000114440918,3.5,5.75,2.559999942779541,
08-09,18.65999984741211,,,3.859999895095825,3.5,5.599999904632568,2.549999952316284,
08-10,,,5.059999942779541,4.0,3.640000104904175,5.760000228881836,,0.38999998569488525
08-11,,25.18000030517578,4.880000114440918,3.950000047683716,3.640000104904175,,,0.38999998569488525
08-12,18.799999237060547,25.420000076293945,4.599999904632568,4.039999961853027,,,2.6600000858306885,0.38999998569488525
08-13,19.049999237060547,25.399999618530273,4.650000095367432,,,5.760000228881836,2.559999942779541,0.3499999940395355
08-14,18.850000381469727,25.450000762939453,4.630000114440918,,3.5999999046325684,5.820000171661377,2.4000000953674316,0.3499999940395355
08-15,19.799999237060547,25.3799991607666,,4.0,3.5199999809265137,4.909999847412109,2.4000000953674316,
08-16,19.399999618530273,,,3.950000047683716,3.549999952316284,4.650000095367432,2.4000000953674316,
08-17,,,4.570000171661377,3.930000066757202,3.5999999046325684,4.550000190734863,,0.3499999940395355
08-18,,25.5,4.579999923706055,3.8399999141693115,3.5999999046325684,,,0.3499999940395355
08-19,19.440000534057617,24.600000381469727,4.800000190734863,3.799999952316284,,,2.240000009536743,0.3400000035762787
08-20,19.600000381469727,24.690000534057617,4.650000095367432,,,4.449999809265137,2.0199999809265137,0.3400000035762787
08-21,18.049999237060547,24.559999465942383,4.650000095367432,,3.5,4.519999980926514,2.0199999809265137,0.3400000035762787
08-22,17.950000762939453,24.600000381469727,,3.819999933242798,3.509999990463257,4.619999885559082,2.049999952316284,
08-23,18.290000915527344,,,3.7100000381469727,3.509999990463257,4.909999847412109,2.1500000953674316,
08-24,,,4.599999904632568,3.680000066757202,3.4800000190734863,5.070000171661377,,0.33000001311302185
08-25,,23.889999389648438,4.400000095367432,3.7300000190734863,3.4600000381469727,,,0.33000001311302185
08-26,18.100000381469727,23.149999618530273,4.349999904632568,3.890000104904175,,,2.1500000953674316,0.3499999940395355
08-27,18.190000534057617,23.260000228881836,4.340000152587891,,,5.070000171661377,2.0299999713897705,0.33000001311302185
08-28,18.350000381469727,23.09000015258789,4.46999979019165,,3.5799999237060547,5.199999809265137,1.9500000476837158,0.33000001311302185
08-29,18.3700008392334,23.079999923706055,,3.640000104904175,3.4200000762939453,5.039999961853027,1.940000057220459,
08-30,18.170000076293945,,,3.630000114440918,3.5,5.199999809265137,1.7999999523162842,
08-31,,,4.5,3.5899999141693115,3.430000066757202,5.010000228881836,,0.3499999940395355
09-01,,,4.300000190734863,3.569999933242798,3.3499999046325684,,,0.3499999940395355
09-02,,21.989999771118164,4.360000133514404,3.740000009536743,,,,0.33000001311302185
09-03,18.34000015258789,19.899999618530273,4.329999923706055,,,,1.6399999856948853,0.3100000023841858
09-04,18.600000381469727,19.459999084472656,4.400000095367432,,,4.96999979019165,1.6200000047683716,0.3100000023841858
09-05,18.600000381469727,19.25,,,3.359999895095825,5.010000228881836,1.7799999713897705,
09-06,18.700000762939453,,,3.5899999141693115,3.359999895095825,4.599999904632568,1.7999999523162842,
09-07,,,,3.7100000381469727,3.380000114440918,4.5,,
09-08,,18.950000762939453,4.429999828338623,3.75,3.369999885559082,,,0.3199999928474426
09-09,18.700000762939453,18.510000228881836,4.400000095367432,3.6500000953674316,,,1.7999999523162842,0.3199999928474426
09-10,18.700000762939453,18.729999542236328,4.550000190734863,,,4.5,1.7300000190734863,0.3100000023841858
09-11,18.68000030517578,18.229999542236328,4.460000038146973,,3.390000104904175,4.53000020980835,1.7799999713897705,0.3100000023841858
09-12,18.610000610351562,17.219999313354492,,3.5799999237060547,3.319999933242798,4.5,1.9600000381469727,
09-13,18.889999389648438,,,3.549999952316284,3.430000066757202,4.699999809265137,1.8600000143051147,
09-14,,,4.5,3.430000066757202,3.319999933242798,4.659999847412109,,0.3199999928474426
09-15,,16.799999237060547,4.559999942779541,3.430000066757202,3.3399999141693115,,,0.3400000035762787
09-16,19.299999237060547,17.899999618530273,4.590000152587891,3.430000066757202,,,2.0,0.3400000035762787
09-17,19.0,18.940000534057617,4.860000133514404,,,4.730000019073486,2.0,0.3199999928474426
09-18,19.399999618530273,18.549999237060547,4.710000038146973,,3.380000114440918,4.639999866485596,2.0899999141693115,0.3199999928474426
09-19,19.360000610351562,17.899999618530273,,3.5999999046325684,3.380000114440918,4.75,1.909999966621399,
09-20,18.899999618530273,,,3.559999942779541,3.549999952316284,4.78000020980835,1.909999966621399,
09-21,,,4.809999942779541,3.75,4.210000038146973,5.0,,0.3199999928474426
09-22,,17.389999389648438,4.78000020980835,3.609999895095825,4.260000228881836,,,0.3199999928474426
09-23,18.790000915527344,18.229999542236328,4.5,3.5199999809265137,,,1.7699999809265137,0.30000001192092896
09-24,18.600000381469727,18.0,4.420000076293945,,,4.909999847412109,1.809999942779541,0.28999999165534973
09-25,18.450000762939453,17.56999969482422,4.230000019073486,,4.239999771118164,5.320000171661377,1.75,0.30000001192092896
09-26,18.549999237060547,17.649999618530273,,3.5799999237060547,4.489999771118164,5.320000171661377,1.75,
09-27,18.479999542236328,,,3.6500000953674316,4.900000095367432,5.400000095367432,1.75,
09-28,,,4.090000152587891,3.6500000953674316,4.840000152587891,5.5,,0.2800000011920929
09-29,,17.799999237060547,4.099999904632568,3.5,4.900000095367432,,,0.2800000011920929
09-30,18.309999465942383,17.40999984741211,4.159999847412109,3.559999942779541,,,1.6100000143051147,0.2800000011920929
10-01,18.299999237060547,17.0,4.320000171661377,,,5.25,1.6100000143051147,0.2800000011920929
10-02,18.299999237060547,16.739999771118164,4.25,,4.840000152587891,5.429999828338623,1.5,0.2800000011920929
10-03,18.469999313354492,16.350000381469727,,3.630000114440918,4.800000190734863,5.429999828338623,1.600000023841858,
10-04,18.510000228881836,,,3.630000114440918,4.650000095367432,5.190000057220459,1.600000023841858,
10-05,,,4.210000038146973,3.799999952316284,4.599999904632568,5.5,,0.2800000011920929
10-06,,16.030000686645508,4.599999904632568,3.75,4.480000019073486,,,0.2800000011920929
10-07,18.459999084472656,16.040000915527344,4.650000095367432,3.75,,,1.600000023841858,0.27000001072883606
10-08,18.489999771118164,16.15999984741211,4.75,,,5.239999771118164,1.5099999904632568,0.2800000011920929
