,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-02,,,,38.137393951416016,21.31450080871582,22.165300369262695,,,21.075702667236328,14.050000190734863,6.900000095367432
01-03,,36.8084602355957,36.179786682128906,38.137393951416016,21.31450080871582,,,14.772733688354492,21.075702667236328,14.050000190734863,6.900000095367432
01-04,,36.237030029296875,36.163002014160156,38.137393951416016,,,12.758187294006348,14.772733688354492,21.075702667236328,14.050000190734863,
01-05,,35.98396682739258,36.658042907714844,,,22.165300369262695,12.758187294006348,14.772733688354492,21.075702667236328,,
01-06,,35.74723434448242,36.29726028442383,,20.645395278930664,22.165300369262695,11.61973762512207,14.772733688354492,,,6.900000095367432
01-07,,35.46968078613281,,38.137393951416016,20.645395278930664,23.157501220703125,11.52564811706543,,,14.050000190734863,6.739999771118164
01-08,,,,38.137393951416016,20.372474670410156,23.157501220703125,11.102256774902344,,21.075702667236328,14.050000190734863,6.739999771118164
01-09,,,36.84263229370117,38.137393951416016,20.372474670410156,23.157501220703125,,14.772733688354492,21.075702667236328,14.050000190734863,6.739999771118164
01-10,,35.33089065551758,37.211814880371094,38.137393951416016,19.685760498046875,,,14.772733688354492,21.075702667236328,14.050000190734863,6.739999771118164
01-11,,34.89824295043945,37.93339538574219,38.137393951416016,,,10.067301750183105,14.772733688354492,21.075702667236328,14.050000190734863,
01-12,,35.42885971069336,38.06764602661133,,,23.157501220703125,10.067301750183105,14.772733688354492,21.075702667236328,,
01-13,,34.97987747192383,36.876197814941406,,20.01150894165039,23.157501220703125,10.914084434509277,14.772733688354492,,,6.739999771118164
01-14,,34.408443450927734,,38.137393951416016,20.01150894165039,24.914342880249023,10.914084434509277,,,14.050000190734863,6.739999771118164
01-15,,,,38.137393951416016,20.01150894165039,24.914342880249023,10.170797348022461,,,14.050000190734863,6.739999771118164
01-16,,,,38.137393951416016,20.01150894165039,24.914342880249023,,,21.075702667236328,14.050000190734863,6.739999771118164
01-17,,,38.04247283935547,38.137393951416016,20.01150894165039,,,14.772733688354492,21.075702667236328,14.050000190734863,6.739999771118164
01-18,,34.53089141845703,39.03255081176758,38.137393951416016,,,,14.772733688354492,21.075702667236328,14.050000190734863,
01-19,,33.06149673461914,39.292659759521484,,,,9.700363159179688,14.772733688354492,21.075702667236328,,
01-20,18.87979507446289,33.477821350097656,38.58785629272461,,,24.914342880249023,9.700363159179688,18.859825134277344,,,
01-21,18.64280891418457,33.714561462402344,,,20.01150894165039,24.914342880249023,9.700363159179688,,,,6.739999771118164
01-22,18.12934112548828,,,35.3028564453125,20.01150894165039,24.914342880249023,9.700363159179688,,21.075702667236328,14.050000190734863,6.739999771118164
01-23,,,38.44521713256836,33.885589599609375,20.01150894165039,24.914342880249023,,18.859825134277344,21.075702667236328,14.050000190734863,6.739999771118164
01-24,,34.285987854003906,37.30411148071289,33.885589599609375,20.01150894165039,,,18.859825134277344,23.056428909301758,14.050000190734863,6.739999771118164
01-25,18.326828002929688,33.87782669067383,37.94178771972656,35.85259246826172,,,9.992032051086426,18.859825134277344,23.056428909301758,14.050000190734863,
01-26,18.208335876464844,33.95945739746094,37.94178771972656,,,26.671178817749023,9.992032051086426,18.859825134277344,23.056428909301758,,
01-27,17.62377166748047,34.245174407958984,38.88991165161133,,19.192733764648438,26.671178817749023,9.992032051086426,18.859825134277344,,,6.739999771118164
01-28,18.52431297302246,32.71864318847656,,35.85259246826172,19.192733764648438,26.671178817749023,9.992032051086426,,,14.050000190734863,6.739999771118164
01-29,18.326828002929688,,,35.85259246826172,19.192733764648438,26.671178817749023,9.992032051086426,,23.056428909301758,14.050000190734863,6.739999771118164
01-30,,,38.252235412597656,34.684417724609375,19.192733764648438,26.671178817749023,,18.859825134277344,23.056428909301758,14.050000190734863,6.739999771118164
01-31,,32.77577590942383,37.73202896118164,35.17402267456055,19.192733764648438,,,18.859825134277344,23.056428909301758,14.050000190734863,6.739999771118164
02-01,18.84029197692871,33.13496017456055,38.839561462402344,35.0194091796875,,,9.992032051086426,18.859825134277344,23.056428909301758,14.050000190734863,
02-02,18.998287200927734,33.08598709106445,39.35138702392578,,,27.00798225402832,9.992032051086426,18.859825134277344,23.056428909301758,,
02-03,19.19577407836914,32.39210510253906,39.93033981323242,,19.192733764648438,27.00798225402832,9.992032051086426,18.859825134277344,,,6.739999771118164
