,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-02,,,,15.199999809265137,31.239999771118164,23.290000915527344,,,58.13999938964844,34.5,42.97999954223633
01-03,,14.600000381469727,15.800000190734863,15.140000343322754,31.809999465942383,,,39.58000183105469,60.40999984741211,34.130001068115234,41.70000076293945
01-04,,14.619999885559082,15.800000190734863,15.149999618530273,,,34.029998779296875,40.369998931884766,61.5,35.54999923706055,
01-05,12.96399974822998,14.392000198364258,15.616000175476074,,,23.290000915527344,34.029998779296875,40.779998779296875,61.5,,
01-06,12.96399974822998,14.392000198364258,15.616000175476074,,31.260000228881836,23.290000915527344,33.029998779296875,40.779998779296875,,,41.650001525878906
01-07,12.96399974822998,14.267999649047852,,15.300000190734863,31.65999984741211,22.489999771118164,32.2400016784668,,,35.54999923706055,42.38999938964844
01-08,12.96399974822998,,,15.0600004196167,32.79999923706055,22.489999771118164,31.709999084472656,,61.5,35.54999923706055,42.38999938964844
01-09,,,15.579999923706055,15.3100004196167,32.75,22.489999771118164,,40.90999984741211,61.279998779296875,36.18000030517578,42.38999938964844
01-10,,14.267999649047852,15.579999923706055,15.489999771118164,32.77000045776367,,,40.59000015258789,61.279998779296875,36.18000030517578,42.38999938964844
01-11,12.96399974822998,14.267999649047852,16.11400032043457,15.390000343322754,,,31.709999084472656,41.0099983215332,61.349998474121094,35.06999969482422,
01-12,12.96399974822998,14.277999877929688,16.11400032043457,,,22.489999771118164,31.18000030517578,41.0099983215332,59.810001373291016,,
01-13,13.246000289916992,14.277999877929688,16.11400032043457,,32.25,21.229999542236328,31.899999618530273,41.0099983215332,,,42.68000030517578
01-14,13.246000289916992,14.277999877929688,,15.40999984741211,32.380001068115234,21.280000686645508,31.899999618530273,,,35.06999969482422,42.970001220703125
01-15,13.246000289916992,,,15.579999923706055,32.79999923706055,21.950000762939453,31.25,,,36.25,42.970001220703125
01-16,,,,15.329999923706055,32.54999923706055,22.079999923706055,,,59.5,37.06999969482422,42.970001220703125
01-17,,,16.489999771118164,15.300000190734863,32.540000915527344,,,41.0099983215332,59.91999816894531,37.06999969482422,42.970001220703125
