,2017,2018,2019,2020
05-04,,0.1844100058078766,,0.07400000095367433
05-05,,,,0.0989999994635582
05-06,,,0.12200000137090684,0.0989999994635582
05-07,,0.1844100058078766,0.10999999940395357,0.1179099977016449
05-08,,0.1844100058078766,0.10999999940395357,0.11209999769926073
05-09,,0.15000000596046448,0.10999999940395357,
05-10,,0.15000000596046448,0.09115000069141388,
05-11,,0.15000000596046448,,0.1014999970793724
05-12,,,,0.1014999970793724
05-13,,,0.09115000069141388,0.1014999970793724
05-14,,0.1703999936580658,0.08555000275373459,0.11204999685287476
05-15,,0.1412000060081482,0.08555000275373459,0.11599999666213988
05-16,,0.14589999616146088,0.08555000275373459,
05-17,,0.14589999616146088,0.08555000275373459,
05-18,,0.14589999616146088,,0.11599999666213988
05-19,,,,0.11599999666213988
05-20,,,0.08555000275373459,0.15000000596046448
05-21,,0.18000000715255735,0.08555000275373459,0.14830000698566434
05-22,,0.18000000715255735,0.08555000275373459,0.18000000715255735
05-23,,0.18000000715255735,0.08555000275373459,
05-24,,0.18000000715255735,0.08555000275373459,
05-25,,0.18000000715255735,,
05-26,,,,0.18000000715255735
05-27,,,,0.18000000715255735
05-28,,,0.0949999988079071,0.18000000715255735
05-29,,0.1517000049352646,0.0949999988079071,0.2029999941587448
05-30,,0.1517000049352646,0.0949999988079071,
05-31,,0.1517000049352646,0.0949999988079071,
06-01,,0.15240000188350675,,0.2489999979734421
06-02,,,,0.239999994635582
06-03,,,0.0949999988079071,0.24150000512599945
06-04,,0.16820000112056732,0.0949999988079071,0.25999999046325684
06-05,,0.16820000112056732,0.0949999988079071,0.2494799941778183
06-06,,0.16820000112056732,0.0949999988079071,
06-07,,0.16760000586509705,0.0949999988079071,
06-08,,0.16760000586509705,,0.3269999921321869
06-09,,,,0.2800000011920929
06-10,,,0.0949999988079071,0.2800000011920929
06-11,,0.17139999568462372,0.0949999988079071,0.2700000107288361
06-12,,0.17139999568462372,0.0786999985575676,0.27529999613761896
06-13,,0.1826000064611435,0.07599999755620956,
06-14,,0.1826000064611435,0.07599999755620956,
06-15,,0.1826000064611435,,0.239999994635582
06-16,,,,0.239999994635582
06-17,,,0.07599999755620956,0.2583000063896179
06-18,,0.17900000512599945,0.03500000014901161,0.22846999764442444
06-19,,0.17900000512599945,0.04543999955058098,0.2303999960422516
06-20,,0.17080000042915344,0.04543999955058098,
06-21,,0.16769999265670776,0.04543999955058098,
06-22,,0.1704999953508377,,0.2461500018835068
06-23,,,,0.2450000047683716
06-24,,,0.04543999955058098,0.2351900041103363
06-25,,0.1704999953508377,0.04543999955058098,0.25
06-26,,0.17080000042915344,0.07109999656677246,0.23810000717639926
06-27,,0.17080000042915344,0.07109999656677246,
06-28,,0.17080000042915344,0.07109999656677246,
06-29,,0.17080000042915344,,0.25699999928474426
06-30,,,,0.25999999046325684
07-01,,,0.07109999656677246,0.2800000011920929
07-02,,0.17080000042915344,0.07109999656677246,0.27639999985694885
07-03,,0.17470000684261322,0.07109999656677246,
07-05,,0.17329999804496765,0.07109999656677246,
07-06,,0.17329999804496765,,0.2800000011920929
07-07,,,,0.2824999988079071
07-08,,,0.07109999656677246,0.2800000011920929
07-09,,0.17329999804496765,0.07109999656677246,0.2799400091171265
07-10,,0.17329999804496765,0.07109999656677246,0.27480000257492065
07-11,,0.18000000715255735,0.07109999656677246,
07-12,,0.17000000178813934,0.07109999656677246,
07-13,,0.17000000178813934,,0.25999999046325684
07-14,,,,0.2529999911785126
07-15,,,0.07109999656677246,0.2529999911785126
07-16,,0.17000000178813934,0.07109999656677246,0.2569499909877777
07-17,,0.16899999976158142,0.07109999656677246,0.2723900079727173
07-18,,0.16899999976158142,0.07073000073432922,
07-19,,0.17059999704360962,0.07073000073432922,
07-20,,0.17059999704360962,,0.2800000011920929
07-21,,,,0.2700000107288361
07-22,,,0.07073000073432922,0.30390000343322754
07-23,,0.1694999933242798,0.07073000073432922,0.2849999964237213
07-24,,0.1690099984407425,0.07073000073432922,0.3253999948501587
07-25,,0.1690099984407425,0.07073000073432922,
07-26,,0.1720999926328659,0.07073000073432922,
07-27,,0.1720999926328659,,0.3057000041007996
07-28,,,,0.2933599948883057
07-29,,,0.05579999834299088,0.2879999876022339
07-30,,0.1720999926328659,0.0721300020813942,0.27549999952316284
07-31,,0.1720999926328659,0.0721300020813942,0.3310999870300293
08-01,,0.1720999926328659,0.0721300020813942,
08-02,,0.1720999926328659,0.0721300020813942,
08-03,,0.17319999635219574,,0.3398999869823456
08-04,,,,0.3166199922561645
08-05,,,0.0721300020813942,0.3199999928474426
08-06,,0.17319999635219574,0.0721300020813942,0.31040000915527344
08-07,,0.17319999635219574,0.0721300020813942,0.3019999861717224
08-08,,0.17499999701976776,0.0721300020813942,
08-09,,0.17499999701976776,0.0721300020813942,
08-10,,0.17499999701976776,,0.3689999878406525
08-11,,,,0.3155399858951569
08-12,,,0.0721300020813942,0.3899999856948853
08-13,,0.17499999701976776,0.0721300020813942,0.4203599989414215
08-14,,0.17499999701976776,0.0721300020813942,0.41999998688697815
08-15,,0.17499999701976776,0.0721300020813942,
08-16,,0.17499999701976776,0.0721300020813942,
08-17,,0.13220000267028809,,0.4773499965667725
08-18,,,,0.4605000019073486
08-19,,,0.08889999985694885,0.4061000049114227
08-20,,0.13220000267028809,0.08889999985694885,0.42719998955726624
08-21,,0.1746000051498413,0.08889999985694885,0.4379999935626984
08-22,,0.1746000051498413,0.08889999985694885,
08-23,,0.17239999771118164,0.08889999985694885,
08-24,,0.16300000250339508,,0.4066999852657318
08-25,,,,0.3790000081062317
08-26,,,0.08889999985694885,0.38284000754356384
08-27,,0.1720000058412552,0.08889999985694885,0.4571000039577484
08-28,,0.17299999296665192,0.08889999985694885,0.445499986410141
08-29,,0.17299999296665192,0.08889999985694885,
08-30,,0.17299999296665192,0.08889999985694885,
08-31,,0.17000000178813934,,0.448749989271164
09-01,,,,0.4325700104236603
09-02,,,,0.40424999594688416
09-03,,,0.08889999985694885,0.38089001178741455
09-04,,0.17000000178813934,0.08889999985694885,0.3650000095367432
09-05,,0.17000000178813934,0.08889999985694885,
09-06,,0.13120000064373016,0.08889999985694885,
09-07,,0.16130000352859494,,
09-08,,,,0.3684999942779541
09-09,,,0.08889999985694885,0.39800000190734863
09-10,,0.15000000596046448,0.08889999985694885,0.3970000147819519
09-11,,0.15000000596046448,0.08889999985694885,0.37933000922203053
09-12,,0.15000000596046448,0.08889999985694885,
09-13,,0.15000000596046448,0.08889999985694885,
09-14,,0.1430000066757202,,0.3899999856948853
09-15,,,,0.3899999856948853
09-16,,,0.08889999985694885,0.3807500004768372
09-17,,0.1430000066757202,0.08889999985694885,0.3680000007152557
09-18,,0.1430000066757202,0.08889999985694885,0.3799999952316284
09-19,,0.1430000066757202,0.08889999985694885,
09-20,,0.1430000066757202,0.08889999985694885,
09-21,,0.16120000183582306,,0.3700000047683716
09-22,,,,0.3513000011444092
09-23,,,0.08889999985694885,0.3400000035762787
09-24,,0.16120000183582306,0.08889999985694885,0.36000001430511475
09-25,,0.16120000183582306,0.08889999985694885,0.35830000042915344
09-26,,0.16120000183582306,0.08889999985694885,
09-27,,0.13322000205516815,0.08889999985694885,
09-28,,0.13322000205516815,,0.3720000088214874
09-29,,,,0.3614000082015991
09-30,,,0.08889999985694885,0.3499999940395355
10-01,,0.13322000205516815,0.08889999985694885,0.3438999950885773
10-02,,0.13322000205516815,0.08889999985694885,0.3199999928474426
10-03,,0.11970999836921692,0.07500000298023224,
10-04,,0.11970999836921692,0.07500000298023224,
10-05,,0.10189999639987946,,0.3197999894618988
10-06,,,,0.2899999916553497
10-07,,,0.07500000298023224,0.2720000147819519
10-08,,0.10189999639987946,0.07500000298023224,0.2689499855041504
10-09,,0.10189999639987946,0.07500000298023224,0.2949999868869781
10-10,,0.10189999639987946,0.07500000298023224,
10-11,,0.10189999639987946,0.07500000298023224,
10-12,,0.10189999639987946,,0.3100000023841858
10-13,,,,0.2849999964237213
10-14,,,0.07500000298023224,0.27768999338150024
10-15,,0.10189999639987946,0.07500000298023224,0.25099998712539673
10-16,,0.10189999639987946,0.07500000298023224,0.2630999982357025
10-17,,0.10189999639987946,0.07500000298023224,
10-18,,0.10189999639987946,0.07500000298023224,
10-19,,0.119999997317791,,0.2500999867916107
10-20,,,,0.2558499872684479
10-21,,,0.07500000298023224,0.2960000038146973
10-22,,0.10100000351667404,0.07500000298023224,0.3050000071525574
10-23,,0.10100000351667404,0.07500000298023224,0.30399999022483826
10-24,,0.10100000351667404,0.07500000298023224,
10-25,,0.10100000351667404,0.07500000298023224,
10-26,,0.09799999743700027,,0.2700000107288361
10-27,,,,0.25826001167297363
10-28,,,0.07999999821186066,0.2533000111579895
10-29,,0.09799999743700027,0.07999999821186066,0.239999994635582
10-30,,0.11230000108480452,0.07999999821186066,0.23548999428749084
10-31,,0.11230000108480452,0.07999999821186066,
11-01,,0.11230000108480452,0.07999999821186066,
11-02,,0.10939999669790268,,0.23430000245571134
11-03,,,,0.239999994635582
11-04,,,0.059999998658895486,0.2484499961137772
11-05,,0.10939999669790268,0.059999998658895486,0.2854999899864197
11-06,,0.10939999669790268,0.059999998658895486,0.2762199938297272
11-07,,0.10939999669790268,0.059999998658895486,
11-08,,0.10939999669790268,0.059999998658895486,
11-09,,0.1080000028014183,,0.2800000011920929
11-10,,,,0.23510000109672546
11-11,,,0.059999998658895486,0.2460000067949295
11-12,,0.13809999823570251,0.04899999871850014,
11-13,,0.11089999973773956,0.04899999871850014,
11-14,,0.11089999973773956,0.04899999871850014,
11-15,,0.10999999940395357,0.04899999871850014,
11-16,,0.10999999940395357,,
11-18,,,0.04899999871850014,
11-19,,0.10999999940395357,0.04899999871850014,
11-20,,0.10999999940395357,0.04899999871850014,
11-21,,0.10999999940395357,0.04899999871850014,
11-22,0.20999999344348907,,0.04899999871850014,
11-23,,0.10999999940395357,,
11-24,0.20999999344348907,,,
11-25,,,0.04899999871850014,
11-26,,0.10999999940395357,0.04899999871850014,
11-27,0.2293000072240829,0.10999999940395357,0.04199999943375588,
11-28,0.2293000072240829,0.10999999940395357,,
11-29,0.2293000072240829,0.10999999940395357,0.04199999943375588,
11-30,0.2293000072240829,0.10999999940395357,,
12-01,0.2293000072240829,,,
12-02,,,0.04199999943375588,
12-03,,0.10999999940395357,0.04199999943375588,
12-04,0.2293000072240829,0.10999999940395357,0.04199999943375588,
12-05,0.20200000703334808,,0.04199999943375588,
12-06,0.19760000705718994,0.10999999940395357,0.04199999943375588,
12-07,0.19760000705718994,0.10999999940395357,,
12-08,0.19760000705718994,,,
12-09,,,0.04199999943375588,
12-10,,0.10999999940395357,0.04199999943375588,
12-11,0.19760000705718994,0.10999999940395357,0.04199999943375588,
12-12,0.19760000705718994,0.10999999940395357,0.04199999943375588,
12-13,0.2150000035762787,0.10999999940395357,0.035999998450279236,
12-14,0.21610000729560846,0.10999999940395357,,
12-15,0.21610000729560846,,,
12-16,,,0.035999998450279236,
12-17,,0.10999999940395357,0.035999998450279236,
12-18,0.1923999935388565,0.10999999940395357,0.04650000110268593,
12-19,0.1923999935388565,0.13940000534057614,0.04650000110268593,
12-20,0.1923999935388565,0.13500000536441806,0.04650000110268593,
12-21,0.2142000049352646,0.13500000536441806,,
12-22,0.2142000049352646,,,
12-23,,,0.040800001472234726,
12-24,,0.13500000536441806,0.04749999940395355,
12-26,0.2142000049352646,0.13500000536441806,0.04749999940395355,
12-27,0.21950000524520874,0.13500000536441806,0.04749999940395355,
12-28,0.2287999987602234,0.13500000536441806,,
12-29,0.2293000072240829,,,
12-30,,,0.04749999940395355,
12-31,,0.13500000536441806,0.04749999940395355,
