,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-02,,,,13.239999771118164,10.960000038146973,7.070000171661377,,,15.859999656677246,8.90999984741211,9.640000343322754
01-03,,20.600000381469727,13.65999984741211,13.255999565124512,10.970000267028809,,,8.100000381469727,16.149999618530273,8.90999984741211,9.640000343322754
01-04,,20.600000381469727,13.472000122070312,13.100000381469727,,,6.760000228881836,8.100000381469727,16.56999969482422,8.90999984741211,
01-05,,20.600000381469727,13.444000244140625,,,7.21999979019165,6.760000228881836,8.100000381469727,16.56999969482422,,
01-06,,20.600000381469727,13.265999794006348,,10.640000343322754,7.070000171661377,6.699999809265137,8.100000381469727,,,9.640000343322754
01-07,,20.600000381469727,,12.760000228881836,10.920000076293945,7.03000020980835,6.650000095367432,,,8.90999984741211,9.640000343322754
01-08,,,,12.319999694824219,10.899999618530273,6.929999828338623,6.650000095367432,,16.56999969482422,8.90999984741211,9.640000343322754
01-09,,,13.645999908447266,12.621999740600586,10.890000343322754,6.900000095367432,,8.100000381469727,16.59000015258789,8.90999984741211,9.640000343322754
01-10,,20.600000381469727,12.720000267028809,12.843999862670898,11.220000267028809,,,8.100000381469727,16.59000015258789,8.90999984741211,9.640000343322754
01-11,,20.600000381469727,13.300000190734863,12.76200008392334,,,6.650000095367432,8.100000381469727,16.59000015258789,8.90999984741211,
01-12,,20.600000381469727,13.119999885559082,,,6.949999809265137,6.650000095367432,8.100000381469727,16.59000015258789,,
01-13,,20.600000381469727,13.604000091552734,,11.0600004196167,6.949999809265137,6.650000095367432,8.100000381469727,,,9.640000343322754
01-14,,20.600000381469727,,12.812000274658203,10.779999732971191,6.949999809265137,6.650000095367432,,,8.90999984741211,9.640000343322754
01-15,,,,12.555999755859375,10.829999923706055,6.940000057220459,6.650000095367432,,,8.90999984741211,9.640000343322754
01-16,,,,12.218000411987305,10.829999923706055,6.909999847412109,,,16.59000015258789,8.90999984741211,9.640000343322754
01-17,,,14.40999984741211,12.079999923706055,10.699999809265137,,,8.100000381469727,16.59000015258789,8.90999984741211,9.640000343322754
01-18,,20.600000381469727,15.149999618530273,12.208000183105469,,,,8.100000381469727,16.59000015258789,8.90999984741211,
01-19,,20.600000381469727,15.079999923706055,,,,6.329999923706055,8.100000381469727,16.59000015258789,,
01-20,,20.600000381469727,15.067999839782715,,,7.150000095367432,6.329999923706055,8.100000381469727,,,
01-21,,20.600000381469727,,,10.449999809265137,7.099999904632568,6.329999923706055,,,,9.640000343322754
