,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-02,,,21.644899368286133,1.350000023841858,0.2360000014305115,,,0.13899999856948853,0.5199000239372253,0.8672800064086914
01-03,,,21.644899368286133,1.350000023841858,,,0.4280000030994415,0.13899999856948853,0.5199000239372253,0.8899999856948853
01-04,,,21.644899368286133,,,0.25099998712539673,0.4280000030994415,0.13899999856948853,0.5199000239372253,
01-05,,,,,0.2360000014305115,0.25099998712539673,0.4280000030994415,0.13899999856948853,,
01-06,,,,1.350000023841858,0.2360000014305115,0.25099998712539673,0.4280000030994415,,,0.6759899854660034
01-07,,,21.644899368286133,1.350000023841858,0.2360000014305115,0.25099998712539673,,,0.7039999961853027,0.6898000240325928
01-08,,,21.644899368286133,1.350000023841858,0.2360000014305115,0.25099998712539673,,0.13899999856948853,0.6800000071525574,0.6729999780654907
01-09,,,21.644899368286133,1.350000023841858,0.2360000014305115,,0.4280000030994415,0.13899999856948853,0.6800000071525574,0.5867000222206116
01-10,,,21.644899368286133,1.350000023841858,,,0.367000013589859,0.13899999856948853,0.699999988079071,0.6567699909210205
01-11,,,21.644899368286133,,,0.25099998712539673,0.367000013589859,0.13899999856948853,0.657800018787384,
01-12,,,,,0.2360000014305115,0.15000000596046448,0.367000013589859,0.13899999856948853,,
01-13,,,,1.350000023841858,0.2360000014305115,0.15000000596046448,0.367000013589859,,,0.6418099999427795
01-14,,,21.644899368286133,1.350000023841858,0.2360000014305115,0.15000000596046448,,,0.657800018787384,0.587660014629364
01-15,,,21.644899368286133,1.350000023841858,0.2360000014305115,0.15000000596046448,,,0.657800018787384,0.5609999895095825
01-16,,,21.644899368286133,1.350000023841858,0.2360000014305115,,,0.13899999856948853,0.657800018787384,0.578000009059906
01-17,,,21.644899368286133,1.350000023841858,,,0.367000013589859,0.13899999856948853,0.6880999803543091,0.5552499890327454
01-18,,,21.644899368286133,,,,0.367000013589859,0.13899999856948853,0.6880999803543091,
01-19,,,,,,0.15000000596046448,0.367000013589859,0.13899999856948853,,
01-20,,,,,0.2360000014305115,0.15000000596046448,0.367000013589859,,,
01-21,,,,1.350000023841858,0.2360000014305115,0.15000000596046448,,,,0.5071899890899658
01-22,,,21.644899368286133,1.350000023841858,0.2360000014305115,0.15000000596046448,,0.13899999856948853,0.6800000071525574,0.5071899890899658
01-23,,,21.644899368286133,1.350000023841858,0.2360000014305115,,0.367000013589859,0.13899999856948853,0.6800000071525574,0.5064299702644348
01-24,,,21.644899368286133,1.350000023841858,,,0.367000013589859,0.13899999856948853,0.6471999883651733,0.5073300004005432
01-25,,,21.644899368286133,,,0.15000000596046448,0.367000013589859,0.13899999856948853,0.6471999883651733,
01-26,,,,,0.2360000014305115,0.15000000596046448,0.367000013589859,0.13899999856948853,,
01-27,,,,1.350000023841858,0.2360000014305115,0.15000000596046448,0.367000013589859,,,0.5
01-28,,,21.644899368286133,1.350000023841858,0.2360000014305115,0.15000000596046448,,,0.6471999883651733,0.5216000080108643
01-29,,,21.644899368286133,1.350000023841858,0.2360000014305115,0.15000000596046448,,0.13899999856948853,0.6471999883651733,0.5023000240325928
01-30,,,21.644899368286133,1.350000023841858,0.2360000014305115,,0.367000013589859,0.13899999856948853,0.6471999883651733,0.5271499752998352
