,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-02,25.126970291137695,,,,35.567630767822266,49.64616394042969,63.503761291503906,,,77.30865478515625,84.54317474365234,112.46792602539062
01-03,,,30.009479522705078,31.84880256652832,36.06869125366211,50.6002197265625,,,64.95039367675781,78.91670227050781,82.16804504394531,111.80034637451172
01-04,,34.449119567871094,29.760793685913086,31.735326766967773,36.230064392089844,,,68.25178527832031,65.5574951171875,79.10478210449219,84.74510192871094,
01-05,25.103853225708008,35.155357360839844,29.450088500976562,31.884422302246094,,,63.238739013671875,68.44995880126953,65.15274810791016,80.44013214111328,,
01-06,24.06363296508789,35.734771728515625,29.466218948364258,32.331756591796875,,51.36347579956055,62.9206657409668,68.63909149169922,67.02923583984375,,,112.79190063476562
01-07,24.44119644165039,36.065879821777344,29.38551139831543,,36.65469741821289,51.901222229003906,64.49325561523438,67.0267105102539,,,79.28326416015625,112.39920043945312
01-08,24.826461791992188,36.25507736206055,,,36.61224365234375,52.768550872802734,66.03931427001953,66.45922088623047,,80.41191864013672,79.84099578857422,114.37250518798828
01-09,25.096141815185547,,,32.55540084838867,36.8415412902832,51.48490524291992,65.73011016845703,,67.90309143066406,80.75984954833984,81.06221771240234,116.22798156738281
01-10,,,29.45814323425293,32.38973617553711,37.24070358276367,51.996620178222656,,,68.89652252197266,80.39310455322266,81.58147430419922,116.47342681884766
01-11,,36.1131706237793,29.47429084777832,32.464298248291016,37.42752456665039,,,65.75663757324219,68.47339630126953,80.61881256103516,81.58147430419922,
01-12,25.003679275512695,35.726898193359375,29.61956787109375,32.182647705078125,,,65.79193878173828,68.85529327392578,69.0896987915039,80.35548400878906,,
01-13,25.003679275512695,35.93186950683594,30.0795841217041,32.016963958740234,,51.38949203491211,64.3077163696289,67.2428970336914,69.0712890625,,,115.85492706298828
01-14,24.97286605834961,36.247188568115234,30.023103713989258,,37.554931640625,51.52825927734375,63.40660095214844,67.36902618408203,,,81.49491882324219,114.90264129638672
01-15,24.672359466552734,35.95550537109375,,,37.4785041809082,51.45888137817383,63.521419525146484,66.5853500366211,,,82.72577667236328,115.18734741210938
