,2013,2014,2015,2016,2017,2018,2019,2020
02-17,,,42.559242248535156,42.54976272583008,34.60663604736328,,,
02-18,,48.72037887573242,42.559242248535156,42.54976272583008,,,,48.38999938964844
02-19,,48.72037887573242,42.559242248535156,42.54976272583008,,,28.10000038146973,51.43999862670898
02-20,15.92417049407959,48.72037887573242,42.559242248535156,,,44.20853042602539,27.93000030517578,51.43999862670898
02-21,15.92417049407959,48.72037887573242,,,33.47867202758789,40.70142364501953,27.93000030517578,51.43999862670898
02-22,15.92417049407959,,,42.54976272583008,33.47867202758789,40.70142364501953,28.26000022888184,
02-23,,,42.559242248535156,42.54976272583008,33.47867202758789,40.90995407104492,,
02-24,,48.72037887573242,42.559242248535156,42.54976272583008,32.1895751953125,,,44.54999923706055
02-25,15.92417049407959,48.72037887573242,42.559242248535156,42.54976272583008,,,28.35000038146973,44.54999923706055
02-26,15.92417049407959,48.72037887573242,42.559242248535156,37.222747802734375,,40.90995407104492,28.229999542236328,44.54999923706055
02-27,15.92417049407959,48.72037887573242,42.559242248535156,,32.1895751953125,40.90995407104492,28.229999542236328,44.54999923706055
02-28,15.92417049407959,48.72037887573242,,,32.369667053222656,43.24170684814453,28.229999542236328,44.54999923706055
02-29,,,,37.222747802734375,,,,
03-01,15.92417049407959,,,38.52132797241211,32.369667053222656,43.27962112426758,29.15999984741211,
03-02,,,42.559242248535156,38.52132797241211,32.369667053222656,43.27962112426758,,44.54999923706055
03-03,,48.72037887573242,42.559242248535156,40.22748947143555,32.369667053222656,,,44.54999923706055
03-04,15.92417049407959,48.72037887573242,42.559242248535156,40.22748947143555,,,29.1200008392334,44.54999923706055
03-05,15.92417049407959,48.72037887573242,42.559242248535156,,,43.27962112426758,29.1200008392334,44.54999923706055
03-06,15.92417049407959,48.72037887573242,42.559242248535156,,32.82464599609375,43.27962112426758,29.60000038146973,44.54999923706055
03-07,15.92417049407959,48.72037887573242,,40.22748947143555,32.767772674560554,44.20853042602539,29.709999084472656,
03-08,15.92417049407959,,,40.22748947143555,32.767772674560554,44.20853042602539,29.709999084472656,
03-09,,,42.559242248535156,40.22748947143555,32.132701873779304,44.0,,32.990001678466804
03-10,,48.72037887573242,42.559242248535156,40.22748947143555,32.132701873779304,,,31.739999771118164
03-11,15.92417049407959,48.72037887573242,42.559242248535156,40.22748947143555,,,31.13999938964844,31.739999771118164
03-12,15.92417049407959,48.72037887573242,42.559242248535156,,,43.838863372802734,31.54999923706055,27.53000068664551
03-13,15.92417049407959,48.72037887573242,50.61611557006836,,31.21327018737793,43.838863372802734,31.54999923706055,32.34000015258789
03-14,15.92417049407959,48.72037887573242,,40.22748947143555,31.26066398620605,43.838863372802734,32.630001068115234,
03-15,15.92417049407959,,,40.22748947143555,31.374406814575195,43.838863372802734,32.630001068115234,
03-16,,,50.61611557006836,40.22748947143555,31.374406814575195,43.838863372802734,,32.34000015258789
03-17,,48.72037887573242,50.61611557006836,40.22748947143555,31.374406814575195,,,32.34000015258789
03-18,15.92417049407959,48.72037887573242,50.61611557006836,40.22748947143555,,,33.889999389648445,32.34000015258789
03-19,15.92417049407959,48.72037887573242,50.61611557006836,,,43.838863372802734,34.240001678466804,32.34000015258789
03-20,15.92417049407959,48.72037887573242,50.61611557006836,,31.374406814575195,43.838863372802734,33.740001678466804,32.34000015258789
03-21,15.92417049407959,48.72037887573242,,40.22748947143555,32.777252197265625,41.99052047729492,33.740001678466804,
03-22,15.92417049407959,,,40.22748947143555,32.777252197265625,41.99052047729492,33.740001678466804,
03-23,,,50.61611557006836,40.22748947143555,33.440757751464844,41.99052047729492,,32.34000015258789
03-24,,48.72037887573242,50.61611557006836,41.56398010253906,33.440757751464844,,,32.34000015258789
03-25,15.92417049407959,48.72037887573242,50.61611557006836,,,,33.740001678466804,32.34000015258789
03-26,15.92417049407959,48.72037887573242,50.61611557006836,,,41.99052047729492,33.22999954223633,30.78000068664551
03-27,15.92417049407959,48.72037887573242,50.61611557006836,,33.78199005126953,41.99052047729492,33.34999847412109,30.78000068664551
03-28,15.92417049407959,48.72037887573242,,41.56398010253906,33.78199005126953,39.68720245361328,33.34999847412109,
03-29,,,,41.56398010253906,33.78199005126953,39.50711059570313,33.560001373291016,
03-30,,,50.61611557006836,41.56398010253906,33.78199005126953,,,27.709999084472656
03-31,,48.72037887573242,50.61611557006836,46.16113662719727,33.78199005126953,,,27.709999084472656
04-01,15.92417049407959,48.72037887573242,50.61611557006836,47.90521240234375,,,33.560001373291016,27.709999084472656
04-02,15.92417049407959,48.72037887573242,50.61611557006836,,,39.50711059570313,34.59999847412109,27.709999084472656
04-03,15.92417049407959,48.72037887573242,,,33.81990432739258,42.42654037475586,34.59999847412109,27.709999084472656
04-04,15.92417049407959,48.72037887573242,,45.9431266784668,33.867298126220696,42.18009567260742,35.34000015258789,
04-05,15.92417049407959,,,45.9431266784668,33.867298126220696,42.18009567260742,35.34000015258789,
04-06,,,50.61611557006836,45.9431266784668,34.75829315185547,42.75829315185547,,27.709999084472656
04-07,,48.72037887573242,50.61611557006836,43.08057022094727,35.004737854003906,,,27.709999084472656
04-08,15.92417049407959,48.72037887573242,50.61611557006836,43.459716796875,,,35.34000015258789,27.709999084472656
04-09,15.92417049407959,48.72037887573242,50.61611557006836,,,40.36019134521485,35.34000015258789,32.040000915527344
04-10,15.92417049407959,48.72037887573242,50.61611557006836,,35.004737854003906,40.36019134521485,35.34000015258789,
04-11,15.92417049407959,48.72037887573242,,43.459716796875,34.81516647338867,40.36019134521485,35.34000015258789,
04-12,15.92417049407959,,,43.459716796875,34.81516647338867,40.36019134521485,35.34000015258789,
04-13,,,50.61611557006836,43.459716796875,34.90995407104492,40.36019134521485,,32.040000915527344
04-14,,48.72037887573242,50.61611557006836,43.459716796875,,,,32.040000915527344
04-15,15.92417049407959,48.72037887573242,50.61611557006836,43.459716796875,,,37.47999954223633,28.979999542236328
04-16,15.92417049407959,48.72037887573242,50.61611557006836,,,40.36019134521485,37.47999954223633,28.979999542236328
04-17,15.92417049407959,48.72037887573242,50.61611557006836,,34.90995407104492,40.36019134521485,38.540000915527344,28.979999542236328
04-18,15.92417049407959,,,43.459716796875,33.2701416015625,40.36019134521485,37.84000015258789,
04-19,15.92417049407959,,,47.1374397277832,33.2701416015625,40.36019134521485,,
04-20,,,50.61611557006836,47.1374397277832,33.2701416015625,40.36019134521485,,28.979999542236328
04-21,,48.72037887573242,50.61611557006836,47.1374397277832,35.5924186706543,,,28.979999542236328
04-22,15.92417049407959,48.72037887573242,50.61611557006836,47.1374397277832,,,37.7400016784668,28.979999542236328
04-23,15.92417049407959,48.72037887573242,50.61611557006836,,,40.36019134521485,38.27999877929688,28.979999542236328
04-24,15.92417049407959,48.72037887573242,50.61611557006836,,35.5924186706543,40.36019134521485,38.54999923706055,28.979999542236328
04-25,15.92417049407959,48.72037887573242,,47.1374397277832,36.50236892700195,40.36019134521485,38.54999923706055,
04-26,15.92417049407959,,,45.60189437866211,36.50236892700195,40.36019134521485,39.11000061035156,
04-27,,,55.924171447753906,45.60189437866211,36.50236892700195,41.51658630371094,,28.979999542236328
04-28,,48.72037887573242,55.924171447753906,45.60189437866211,36.50236892700195,,,28.979999542236328
04-29,15.92417049407959,48.72037887573242,55.924171447753906,45.60189437866211,,,39.11000061035156,28.979999542236328
04-30,15.92417049407959,48.72037887573242,55.924171447753906,,,41.51658630371094,39.11000061035156,28.979999542236328
05-01,15.92417049407959,48.72037887573242,55.924171447753906,,36.50236892700195,41.51658630371094,39.11000061035156,28.979999542236328
05-02,15.92417049407959,48.72037887573242,,45.60189437866211,36.50236892700195,41.51658630371094,39.810001373291016,
05-03,15.92417049407959,,,45.60189437866211,36.50236892700195,41.51658630371094,40.36999893188477,
05-04,,,55.924171447753906,45.60189437866211,36.50236892700195,41.80094909667969,,28.979999542236328
05-05,,48.72037887573242,55.924171447753906,45.60189437866211,39.630332946777344,,,28.979999542236328
05-06,15.92417049407959,48.72037887573242,55.924171447753906,45.60189437866211,,,40.36999893188477,28.979999542236328
05-07,15.92417049407959,48.72037887573242,55.924171447753906,,,42.42654037475586,40.36999893188477,32.490001678466804
05-08,15.92417049407959,48.72037887573242,55.924171447753906,,39.630332946777344,41.74407577514648,41.04999923706055,32.490001678466804
05-09,15.92417049407959,48.72037887573242,,45.60189437866211,39.630332946777344,41.44075775146485,41.04999923706055,
05-10,15.92417049407959,,,45.60189437866211,39.630332946777344,40.75829315185547,39.22999954223633,
05-11,,,55.924171447753906,45.60189437866211,39.630332946777344,36.41706085205078,,32.490001678466804
05-12,,48.72037887573242,55.924171447753906,45.60189437866211,38.83412170410156,,,32.490001678466804
05-13,15.92417049407959,48.72037887573242,55.924171447753906,45.60189437866211,,,39.22999954223633,32.490001678466804
05-14,15.92417049407959,48.72037887573242,55.924171447753906,,,38.19905090332031,39.27999877929688,32.490001678466804
05-15,15.92417049407959,48.72037887573242,55.924171447753906,,42.36019134521485,38.19905090332031,38.209999084472656,32.490001678466804
05-16,15.92417049407959,48.72037887573242,,45.60189437866211,42.36019134521485,38.19905090332031,39.29999923706055,
05-17,15.92417049407959,,,40.38862609863281,41.91469192504883,38.19905090332031,38.5099983215332,
05-18,,,55.924171447753906,40.38862609863281,41.05213165283203,38.19905090332031,,32.490001678466804
05-19,,48.72037887573242,55.924171447753906,40.38862609863281,41.05213165283203,,,32.490001678466804
05-20,15.92417049407959,48.72037887573242,55.924171447753906,40.38862609863281,,,36.18999862670898,32.490001678466804
05-21,15.92417049407959,48.72037887573242,55.924171447753906,,,34.01895904541016,34.959999084472656,32.490001678466804
05-22,15.92417049407959,48.72037887573242,55.924171447753906,,41.05213165283203,34.01895904541016,34.959999084472656,32.490001678466804
05-23,15.92417049407959,48.72037887573242,,40.38862609863281,41.05213165283203,34.01895904541016,33.61999893188477,
05-24,15.92417049407959,,,40.38862609863281,41.05213165283203,36.96682357788086,34.200000762939446,
05-25,,,,40.38862609863281,38.35071182250977,35.35544967651367,,
05-26,,,55.924171447753906,40.540283203125,38.04739379882813,,,32.029998779296875
05-27,,48.72037887573242,55.924171447753906,40.540283203125,,,,32.029998779296875
05-28,15.92417049407959,48.72037887573242,55.924171447753906,,,,33.900001525878906,32.029998779296875
05-29,15.92417049407959,48.72037887573242,55.924171447753906,,,34.33175277709961,33.15999984741211,32.029998779296875
05-30,15.92417049407959,48.72037887573242,,,38.04739379882813,34.380001068115234,33.61999893188477,
05-31,15.92417049407959,,,40.540283203125,38.04739379882813,34.380001068115234,33.61999893188477,
06-01,,,55.924171447753906,40.540283203125,38.04739379882813,34.380001068115234,,32.029998779296875
06-02,,48.72037887573242,55.924171447753906,40.540283203125,38.04739379882813,,,32.029998779296875
06-03,15.92417049407959,48.72037887573242,55.924171447753906,38.64455032348633,,,33.61999893188477,32.029998779296875
06-04,15.92417049407959,48.72037887573242,55.924171447753906,,,34.380001068115234,55.34000015258789,32.029998779296875
06-05,15.92417049407959,48.72037887573242,55.924171447753906,,37.81990432739258,34.380001068115234,34.950000762939446,32.029998779296875
06-06,15.92417049407959,48.72037887573242,,38.64455032348633,37.81990432739258,34.380001068115234,39.0,
06-07,15.92417049407959,,,39.5924186706543,37.81990432739258,31.8700008392334,39.0,
06-08,,,55.924171447753906,39.5924186706543,39.43127822875977,31.6299991607666,,32.029998779296875
06-09,,48.72037887573242,55.924171447753906,39.5924186706543,39.43127822875977,,,32.029998779296875
06-10,15.92417049407959,48.72037887573242,55.924171447753906,40.04739379882813,,,33.43000030517578,32.029998779296875
06-11,15.92417049407959,48.72037887573242,55.924171447753906,,,31.6299991607666,34.900001525878906,32.029998779296875
06-12,15.92417049407959,48.72037887573242,55.924171447753906,,39.43127822875977,30.95000076293945,34.900001525878906,32.029998779296875
06-13,15.92417049407959,48.72037887573242,,40.04739379882813,37.16587829589844,32.5,34.900001525878906,
06-14,15.92417049407959,,,40.04739379882813,39.33649444580078,32.0,35.599998474121094,
06-15,,,55.924171447753906,36.90995407104492,39.33649444580078,32.0,,32.029998779296875
06-16,,48.72037887573242,55.924171447753906,36.90995407104492,37.17535400390625,,,32.029998779296875
06-17,15.92417049407959,48.72037887573242,55.924171447753906,40.15165710449219,,,36.15999984741211,32.029998779296875
06-18,15.92417049407959,48.72037887573242,55.924171447753906,,,32.0,36.849998474121094,32.029998779296875
06-19,15.92417049407959,48.72037887573242,55.924171447753906,,37.17535400390625,32.0,36.77000045776367,32.029998779296875
06-20,15.92417049407959,48.72037887573242,,40.15165710449219,39.48815155029297,32.0,38.0,
06-21,15.92417049407959,,,39.43127822875977,39.50711059570313,32.0,38.0,
06-22,,,55.924171447753906,43.43127822875977,39.50711059570313,32.0,,32.029998779296875
06-23,,48.72037887573242,55.924171447753906,43.43127822875977,37.36492919921875,,,32.029998779296875
06-24,15.92417049407959,48.72037887573242,55.924171447753906,43.43127822875977,,,38.290000915527344,32.029998779296875
06-25,15.92417049407959,48.72037887573242,55.924171447753906,,,32.0,37.63999938964844,32.029998779296875
06-26,15.92417049407959,48.72037887573242,55.924171447753906,,37.36492919921875,32.0,37.63999938964844,32.029998779296875
06-27,15.92417049407959,48.72037887573242,,31.744075775146484,37.79146957397461,31.270000457763672,40.65999984741211,
06-28,15.92417049407959,,,31.75355529785156,37.79146957397461,31.270000457763672,40.65999984741211,
06-29,,,55.924171447753906,31.75355529785156,37.79146957397461,31.270000457763672,,32.029998779296875
06-30,,48.72037887573242,55.924171447753906,31.75355529785156,37.79146957397461,,,32.029998779296875
07-01,15.92417049407959,48.72037887573242,56.32227325439453,32.70142364501953,,,40.65999984741211,32.029998779296875
07-02,15.92417049407959,48.72037887573242,56.32227325439453,,,31.270000457763672,40.65999984741211,32.029998779296875
07-03,15.92417049407959,48.72037887573242,,,37.79146957397461,32.220001220703125,40.65999984741211,
07-05,15.92417049407959,,,32.70142364501953,38.8625602722168,32.389999389648445,40.65999984741211,
07-06,,,56.32227325439453,32.70142364501953,40.62559127807617,32.540000915527344,,32.029998779296875
07-07,,48.72037887573242,56.32227325439453,32.70142364501953,37.620853424072266,,,32.029998779296875
07-08,15.92417049407959,48.72037887573242,56.32227325439453,32.70142364501953,,,40.65999984741211,32.029998779296875
07-09,15.92417049407959,48.72037887573242,56.32227325439453,,,31.020000457763672,40.65999984741211,32.029998779296875
07-10,15.92417049407959,48.72037887573242,56.32227325439453,,40.473934173583984,31.020000457763672,40.65999984741211,32.029998779296875
07-11,15.92417049407959,48.72037887573242,,32.70142364501953,40.473934173583984,30.31999969482422,39.22999954223633,
07-12,15.92417049407959,,,32.70142364501953,40.25592422485352,30.31999969482422,39.22999954223633,
07-13,,,56.32227325439453,28.85308074951172,40.25592422485352,30.31999969482422,,32.029998779296875
07-14,,48.72037887573242,56.32227325439453,28.85308074951172,40.25592422485352,,,32.029998779296875
07-15,15.92417049407959,48.72037887573242,56.32227325439453,28.85308074951172,,,39.22999954223633,32.029998779296875
07-16,15.92417049407959,48.72037887573242,56.32227325439453,,,29.8799991607666,39.22999954223633,32.029998779296875
07-17,15.92417049407959,48.72037887573242,56.32227325439453,,40.25592422485352,31.5,38.75,32.029998779296875
07-18,15.92417049407959,48.72037887573242,,28.85308074951172,41.45023727416992,30.270000457763672,38.75,
07-19,15.92417049407959,,,34.464454650878906,41.45023727416992,30.270000457763672,38.75,
07-20,,,56.32227325439453,34.85308074951172,41.45023727416992,30.059999465942386,,32.029998779296875
07-21,,48.72037887573242,56.32227325439453,30.95734596252441,41.45023727416992,,,32.029998779296875
07-22,15.92417049407959,48.72037887573242,56.32227325439453,30.65402793884277,,,38.75,32.029998779296875
07-23,15.92417049407959,48.72037887573242,56.32227325439453,,,30.059999465942386,38.75,32.029998779296875
07-24,15.92417049407959,48.72037887573242,56.32227325439453,,41.45023727416992,30.059999465942386,38.75,32.029998779296875
07-25,15.92417049407959,48.72037887573242,,31.51658821105957,40.75829315185547,30.059999465942386,38.77999877929688,
07-26,15.92417049407959,,,31.51658821105957,41.70616149902344,30.059999465942386,38.22999954223633,
07-27,,,56.32227325439453,31.51658821105957,41.70616149902344,30.059999465942386,,32.029998779296875
07-28,,48.72037887573242,56.32227325439453,31.51658821105957,41.70616149902344,,,32.029998779296875
07-29,15.92417049407959,48.72037887573242,56.32227325439453,31.51658821105957,,,38.22999954223633,32.029998779296875
07-30,15.92417049407959,48.72037887573242,56.32227325439453,,,30.059999465942386,38.22999954223633,32.029998779296875
07-31,15.92417049407959,48.72037887573242,56.32227325439453,,41.70616149902344,35.0,38.22999954223633,32.029998779296875
08-01,15.92417049407959,48.72037887573242,,31.51658821105957,41.70616149902344,35.0,38.22999954223633,
08-02,15.92417049407959,,,31.51658821105957,41.70616149902344,33.47999954223633,38.22999954223633,
08-03,,,56.32227325439453,31.51658821105957,41.69668197631836,31.06999969482422,,32.029998779296875
08-04,,48.72037887573242,56.32227325439453,31.51658821105957,41.69668197631836,,,32.029998779296875
08-05,15.92417049407959,48.72037887573242,56.32227325439453,31.51658821105957,,,38.22999954223633,32.029998779296875
08-06,15.92417049407959,48.72037887573242,56.32227325439453,,,33.27000045776367,36.61999893188477,32.029998779296875
08-07,15.92417049407959,48.72037887573242,56.32227325439453,,41.69668197631836,32.720001220703125,36.59000015258789,32.029998779296875
08-08,15.92417049407959,48.72037887573242,,31.51658821105957,44.08530807495117,32.720001220703125,36.59000015258789,
08-09,15.92417049407959,,,31.51658821105957,44.08530807495117,32.720001220703125,37.0099983215332,
08-10,,,56.32227325439453,31.51658821105957,44.08530807495117,32.529998779296875,,32.029998779296875
08-11,,48.72037887573242,56.32227325439453,29.42180061340332,44.08530807495117,,,32.029998779296875
08-12,15.92417049407959,48.72037887573242,56.32227325439453,29.42180061340332,,,35.310001373291016,32.029998779296875
08-13,15.92417049407959,48.72037887573242,56.32227325439453,,,32.529998779296875,35.310001373291016,32.029998779296875
08-14,15.92417049407959,48.72037887573242,56.32227325439453,,44.08530807495117,32.529998779296875,35.310001373291016,32.029998779296875
08-15,15.92417049407959,48.72037887573242,,29.42180061340332,44.08530807495117,34.06999969482422,33.93000030517578,
08-16,15.92417049407959,,,32.540283203125,44.08530807495117,31.5,33.93000030517578,
08-17,,,56.32227325439453,28.28436088562012,44.08530807495117,32.799999237060554,,32.029998779296875
08-18,,48.72037887573242,56.32227325439453,28.28436088562012,44.08530807495117,,,32.029998779296875
08-19,15.92417049407959,48.72037887573242,56.32227325439453,28.28436088562012,,,33.93000030517578,32.029998779296875
08-20,15.92417049407959,48.72037887573242,56.32227325439453,,,32.5,34.86999893188477,32.029998779296875
08-21,15.92417049407959,48.72037887573242,56.32227325439453,,44.08530807495117,32.5,34.86999893188477,32.029998779296875
08-22,15.92417049407959,48.72037887573242,,28.28436088562012,42.31279754638672,34.900001525878906,34.86999893188477,
08-23,15.92417049407959,,,28.28436088562012,42.31279754638672,32.84999847412109,34.86999893188477,
08-24,,,56.32227325439453,28.28436088562012,42.31279754638672,33.130001068115234,,32.029998779296875
08-25,,48.72037887573242,56.32227325439453,28.28436088562012,42.31279754638672,,,32.029998779296875
08-26,15.92417049407959,48.72037887573242,56.32227325439453,29.601896286010746,,,34.86999893188477,32.029998779296875
08-27,15.92417049407959,48.72037887573242,56.32227325439453,,,33.029998779296875,34.86999893188477,32.029998779296875
08-28,15.92417049407959,48.72037887573242,56.32227325439453,,42.31279754638672,34.34999847412109,34.86999893188477,32.029998779296875
08-29,15.92417049407959,48.72037887573242,,29.601896286010746,42.31279754638672,34.34999847412109,35.81999969482422,
08-30,15.92417049407959,,,29.601896286010746,42.31279754638672,34.34999847412109,35.81999969482422,
08-31,,,56.32227325439453,29.601896286010746,42.31279754638672,34.34999847412109,,32.029998779296875
09-01,,,56.32227325439453,29.601896286010746,42.31279754638672,,,32.029998779296875
09-02,,48.72037887573242,56.32227325439453,29.601896286010746,,,,32.029998779296875
09-03,15.92417049407959,48.72037887573242,56.32227325439453,,,,35.81999969482422,38.25
09-04,15.92417049407959,48.72037887573242,56.32227325439453,,,34.34999847412109,35.81999969482422,38.25
09-05,15.92417049407959,48.72037887573242,,,42.31279754638672,33.68000030517578,35.81999969482422,
09-06,15.92417049407959,,,29.601896286010746,42.31279754638672,33.68000030517578,35.81999969482422,
09-07,,,,29.601896286010746,41.8672981262207,33.68000030517578,,
09-08,,48.72037887573242,56.32227325439453,32.293838500976555,41.97156524658203,,,38.25
09-09,15.92417049407959,48.72037887573242,56.32227325439453,32.293838500976555,,,35.81999969482422,38.25
09-10,15.92417049407959,48.72037887573242,56.32227325439453,,,33.68000030517578,35.81999969482422,38.25
09-11,15.92417049407959,48.72037887573242,56.32227325439453,,41.97156524658203,31.65999984741211,35.81999969482422,38.25
09-12,15.92417049407959,48.72037887573242,,32.293838500976555,40.08530807495117,32.139999389648445,35.81999969482422,
09-13,15.92417049407959,,,32.293838500976555,40.08530807495117,30.85000038146973,37.68999862670898,
09-14,,,56.32227325439453,32.293838500976555,40.08530807495117,31.61000061035156,,38.25
09-15,,48.72037887573242,56.32227325439453,32.293838500976555,40.08530807495117,,,38.25
09-16,15.92417049407959,48.72037887573242,56.32227325439453,32.293838500976555,,,37.68999862670898,38.25
09-17,15.92417049407959,48.72037887573242,56.32227325439453,,,33.790000915527344,37.68999862670898,38.25
09-18,15.92417049407959,48.72037887573242,56.32227325439453,,40.08530807495117,32.86999893188477,37.68999862670898,38.25
09-19,15.92417049407959,48.72037887573242,,32.293838500976555,40.08530807495117,32.86999893188477,38.77000045776367,
09-20,15.92417049407959,,,32.293838500976555,40.08530807495117,32.86999893188477,38.77000045776367,
09-21,,,56.32227325439453,32.293838500976555,40.08530807495117,32.86999893188477,,38.25
09-22,,48.72037887573242,56.32227325439453,32.293838500976555,40.08530807495117,,,38.25
09-23,15.92417049407959,48.72037887573242,56.32227325439453,32.293838500976555,,,38.77000045776367,38.25
09-24,15.92417049407959,48.72037887573242,56.32227325439453,,,33.5,38.77000045776367,38.25
09-25,15.92417049407959,48.72037887573242,56.32227325439453,,40.08530807495117,33.5,38.77000045776367,35.18000030517578
09-26,15.92417049407959,48.72037887573242,,32.293838500976555,40.08530807495117,33.5,37.599998474121094,
09-27,15.92417049407959,,,32.293838500976555,41.95260620117188,33.5,37.599998474121094,
09-28,,,56.32227325439453,32.293838500976555,42.70142364501953,31.21999931335449,,35.18000030517578
09-29,,48.72037887573242,56.32227325439453,32.293838500976555,42.88151550292969,,,35.18000030517578
09-30,15.92417049407959,48.72037887573242,56.32227325439453,32.293838500976555,,,37.599998474121094,35.18000030517578
10-01,15.92417049407959,48.72037887573242,56.32227325439453,,,30.6299991607666,37.599998474121094,35.18000030517578
10-02,15.92417049407959,48.72037887573242,56.32227325439453,,40.32227325439453,30.09000015258789,37.599998474121094,35.18000030517578
10-03,15.92417049407959,48.72037887573242,,32.293838500976555,40.32227325439453,31.989999771118164,37.599998474121094,
10-04,15.92417049407959,,,32.293838500976555,40.32227325439453,31.989999771118164,37.599998474121094,
10-05,,,56.32227325439453,32.293838500976555,40.32227325439453,30.61000061035156,,35.18000030517578
10-06,,48.72037887573242,56.32227325439453,32.293838500976555,40.32227325439453,,,35.18000030517578
10-07,15.92417049407959,48.72037887573242,56.32227325439453,32.293838500976555,,,37.599998474121094,35.18000030517578
10-08,15.92417049407959,48.72037887573242,56.32227325439453,,,29.79999923706055,37.599998474121094,35.18000030517578
10-09,15.92417049407959,48.72037887573242,56.32227325439453,,40.32227325439453,30.059999465942386,37.599998474121094,35.18000030517578
10-10,15.92417049407959,48.72037887573242,,32.293838500976555,40.32227325439453,30.059999465942386,37.599998474121094,
