,2013,2014,2015,2016,2017,2018,2019,2020
02-01,,,,30.09783935546875,28.03681755065918,36.777687072753906,22.71312141418457,
02-02,,,29.24580383300781,30.09783935546875,27.722042083740234,36.777687072753906,,
02-03,,32.21532440185547,29.24580383300781,30.09783935546875,27.722042083740234,,,45.08089065551758
02-04,,32.21532440185547,29.24580383300781,30.09783935546875,,,22.71312141418457,45.08089065551758
02-05,,32.21532440185547,29.24580383300781,30.09783935546875,,36.777687072753906,22.71312141418457,45.08089065551758
02-06,,32.21532440185547,29.24580383300781,,26.50687026977539,34.659603118896484,22.71312141418457,45.08089065551758
02-07,,32.21532440185547,,,26.53615379333496,35.99207305908203,21.90596580505371,45.08089065551758
02-08,,,,30.09783935546875,26.22869873046875,33.41955947875977,21.90596580505371,
02-09,,,29.24580383300781,30.09783935546875,26.22869873046875,33.41955947875977,,
02-10,,32.21532440185547,29.24580383300781,30.09783935546875,26.16281509399414,,,45.08089065551758
02-11,,32.21532440185547,29.24580383300781,30.09783935546875,,,22.32256317138672,45.08089065551758
02-12,,32.21532440185547,29.24580383300781,30.09783935546875,,33.41955947875977,23.242544174194336,45.08089065551758
02-13,,32.21532440185547,29.24580383300781,,26.16281509399414,33.41955947875977,23.641780853271484,45.08089065551758
02-14,,32.21532440185547,,,26.16281509399414,33.41955947875977,23.641780853271484,45.08089065551758
02-15,,,,,26.16281509399414,33.41955947875977,23.82404136657715,
02-16,,,,30.09783935546875,26.16281509399414,35.92274856567383,,
02-17,,,29.24580383300781,30.09783935546875,26.726482391357425,,,
02-18,,32.21532440185547,29.24580383300781,30.09783935546875,,,,45.08089065551758
02-19,,32.21532440185547,29.24580383300781,30.09783935546875,,,24.38818168640137,47.92232131958008
02-20,9.633886337280273,32.21532440185547,29.24580383300781,,,35.92274856567383,24.240636825561523,47.92232131958008
02-21,9.633886337280273,32.21532440185547,,,25.85536003112793,33.072967529296875,24.240636825561523,47.92232131958008
02-22,9.633886337280273,,,30.09783935546875,25.85536003112793,33.072967529296875,24.52704620361328,
02-23,,,29.24580383300781,30.09783935546875,25.85536003112793,33.24241256713867,,
02-24,,32.21532440185547,29.24580383300781,30.09783935546875,24.859798431396484,,,41.50348663330078
02-25,9.633886337280273,32.21532440185547,29.24580383300781,30.09783935546875,,,24.60515594482422,41.50348663330078
02-26,9.633886337280273,32.21532440185547,29.24580383300781,26.329744338989254,,33.24241256713867,24.50100898742676,41.50348663330078
02-27,9.633886337280273,32.21532440185547,29.24580383300781,,24.859798431396484,33.24241256713867,24.50100898742676,41.50348663330078
02-28,9.633886337280273,32.21532440185547,,,24.998884201049805,35.13713836669922,24.50100898742676,41.50348663330078
02-29,,,,26.329744338989254,,,,
03-01,9.633886337280273,,,27.24830436706543,24.998884201049805,35.16794586181641,25.30816078186035,
03-02,,,29.24580383300781,27.24830436706543,24.998884201049805,35.16794586181641,,41.50348663330078
03-03,,32.21532440185547,29.24580383300781,28.455167770385746,24.998884201049805,,,41.50348663330078
03-04,9.633886337280273,32.21532440185547,29.24580383300781,28.455167770385746,,,25.273447036743164,41.50348663330078
03-05,9.633886337280273,32.21532440185547,29.24580383300781,,,35.16794586181641,25.273447036743164,41.50348663330078
03-06,9.633886337280273,32.21532440185547,29.24580383300781,,25.350261688232425,35.16794586181641,25.690040588378906,41.50348663330078
03-07,9.633886337280273,32.21532440185547,,28.455167770385746,25.306337356567386,35.92274856567383,25.78550910949707,
03-08,9.633886337280273,,,28.455167770385746,25.306337356567386,35.92274856567383,25.78550910949707,
03-09,,,29.24580383300781,28.455167770385746,24.81587791442871,35.7533073425293,,30.73401069641113
03-10,,32.21532440185547,29.24580383300781,28.455167770385746,24.81587791442871,,,29.569488525390625
03-11,9.633886337280273,32.21532440185547,29.24580383300781,28.455167770385746,,,27.0266170501709,29.569488525390625
03-12,9.633886337280273,32.21532440185547,29.24580383300781,,,35.622371673583984,27.382457733154297,25.64738655090332
03-13,9.633886337280273,32.21532440185547,34.78231811523437,,24.10580635070801,35.622371673583984,27.382457733154297,30.12845802307129
03-14,9.633886337280273,32.21532440185547,,28.455167770385746,24.14240837097168,35.622371673583984,28.31979942321777,
03-15,9.633886337280273,,,28.455167770385746,24.23024940490723,35.622371673583984,28.31979942321777,
03-16,,,34.78231811523437,28.455167770385746,24.23024940490723,35.622371673583984,,30.12845802307129
03-17,,32.21532440185547,34.78231811523437,28.455167770385746,24.23024940490723,,,30.12845802307129
03-18,9.633886337280273,32.21532440185547,34.78231811523437,28.455167770385746,,,29.413360595703125,30.12845802307129
03-19,9.633886337280273,32.21532440185547,34.78231811523437,,,35.622371673583984,29.71712875366211,30.12845802307129
03-20,9.633886337280273,32.21532440185547,34.78231811523437,,24.23024940490723,35.622371673583984,29.28317642211914,30.12845802307129
03-21,9.633886337280273,32.21532440185547,,28.455167770385746,25.31365776062012,34.12045669555664,29.28317642211914,
03-22,9.633886337280273,,,28.455167770385746,25.31365776062012,34.12045669555664,29.28317642211914,
03-23,,,34.78231811523437,28.455167770385746,25.826080322265625,34.12045669555664,,30.12845802307129
03-24,,32.21532440185547,34.78231811523437,29.40053939819336,25.826080322265625,,,30.12845802307129
03-25,9.633886337280273,32.21532440185547,34.78231811523437,,,,29.28317642211914,30.12845802307129
03-26,9.633886337280273,32.21532440185547,34.78231811523437,,,34.12045669555664,28.84054183959961,28.675138473510746
03-27,9.633886337280273,32.21532440185547,34.78231811523437,,26.0896110534668,34.12045669555664,28.944690704345703,28.675138473510746
03-28,9.633886337280273,32.21532440185547,,29.40053939819336,26.0896110534668,32.248836517333984,28.944690704345703,
03-29,,,,29.40053939819336,26.0896110534668,32.10249710083008,29.12695121765137,
03-30,,,34.78231811523437,29.40053939819336,26.0896110534668,,,25.815074920654297
03-31,,32.21532440185547,34.78231811523437,32.65237045288086,26.0896110534668,,,25.815074920654297
04-01,9.633886337280273,32.21532440185547,34.78231811523437,33.88605499267578,,,29.12695121765137,25.815074920654297
04-02,9.633886337280273,32.21532440185547,34.78231811523437,,,32.10249710083008,30.02957344055176,25.815074920654297
04-03,9.633886337280273,32.21532440185547,,,26.1188907623291,34.47475051879883,30.02957344055176,25.815074920654297
04-04,9.633886337280273,32.21532440185547,,32.498153686523445,26.15549659729004,34.274497985839844,30.67182540893555,
04-05,9.633886337280273,,,32.498153686523445,26.15549659729004,34.274497985839844,30.67182540893555,
04-06,,,34.78231811523437,32.498153686523445,26.843603134155273,34.744327545166016,,25.815074920654297
04-07,,32.21532440185547,34.78231811523437,30.47331237792969,27.03393363952637,,,25.815074920654297
04-08,9.633886337280273,32.21532440185547,34.78231811523437,30.74150085449219,,,30.67182540893555,25.815074920654297
04-09,9.633886337280273,32.21532440185547,34.78231811523437,,,32.79568862915039,30.67182540893555,29.848974227905273
04-10,9.633886337280273,32.21532440185547,34.78231811523437,,27.03393363952637,32.79568862915039,30.67182540893555,
04-11,9.633886337280273,32.21532440185547,,30.74150085449219,26.88752555847168,32.79568862915039,30.67182540893555,
04-12,9.633886337280273,,,30.74150085449219,26.88752555847168,32.79568862915039,30.67182540893555,
04-13,,,34.78231811523437,30.74150085449219,26.960731506347656,32.79568862915039,,29.848974227905273
04-14,,32.21532440185547,34.78231811523437,30.74150085449219,,,,29.848974227905273
04-15,9.633886337280273,32.21532440185547,34.78231811523437,30.74150085449219,,,32.52914428710937,26.99822807312012
04-16,9.633886337280273,32.21532440185547,34.78231811523437,,,32.79568862915039,32.52914428710937,26.99822807312012
04-17,9.633886337280273,32.21532440185547,34.78231811523437,,26.960731506347656,32.79568862915039,33.449127197265625,26.99822807312012
04-18,9.633886337280273,,,30.74150085449219,25.694316864013672,32.79568862915039,32.84159469604492,
04-19,9.633886337280273,,,33.342960357666016,25.694316864013672,32.79568862915039,,
04-20,,,34.78231811523437,33.342960357666016,25.694316864013672,32.79568862915039,,26.99822807312012
04-21,,32.21532440185547,34.78231811523437,33.342960357666016,27.48779296875,,,26.99822807312012
04-22,9.633886337280273,32.21532440185547,34.78231811523437,33.342960357666016,,,32.75480270385742,26.99822807312012
04-23,9.633886337280273,32.21532440185547,34.78231811523437,,,32.79568862915039,33.22346878051758,26.99822807312012
04-24,9.633886337280273,32.21532440185547,34.78231811523437,,27.48779296875,32.79568862915039,33.45780563354492,26.99822807312012
04-25,9.633886337280273,32.21532440185547,,33.342960357666016,28.19054412841797,32.79568862915039,33.45780563354492,
04-26,9.633886337280273,,,32.256786346435554,28.19054412841797,32.79568862915039,33.943832397460945,
04-27,,,38.42989349365234,32.256786346435554,28.19054412841797,33.73534774780273,,26.99822807312012
04-28,,32.21532440185547,38.42989349365234,32.256786346435554,28.19054412841797,,,26.99822807312012
04-29,9.633886337280273,32.21532440185547,38.42989349365234,32.256786346435554,,,33.943832397460945,26.99822807312012
04-30,9.633886337280273,32.21532440185547,38.42989349365234,,,33.73534774780273,33.943832397460945,26.99822807312012
05-01,9.633886337280273,32.21532440185547,38.42989349365234,,28.19054412841797,33.73534774780273,33.943832397460945,26.99822807312012
05-02,9.633886337280273,32.21532440185547,,32.256786346435554,28.19054412841797,33.73534774780273,34.55137252807617,
05-03,9.633886337280273,,,32.256786346435554,28.19054412841797,33.73534774780273,35.03739547729492,
05-04,,,38.42989349365234,32.256786346435554,28.19054412841797,33.96641159057617,,26.99822807312012
05-05,,32.21532440185547,38.42989349365234,32.256786346435554,30.60624694824219,,,26.99822807312012
05-06,9.633886337280273,32.21532440185547,38.42989349365234,32.256786346435554,,,35.03739547729492,26.99822807312012
05-07,9.633886337280273,32.21532440185547,38.42989349365234,,,34.47475051879883,35.03739547729492,30.26820182800293
05-08,9.633886337280273,32.21532440185547,38.42989349365234,,30.60624694824219,33.920196533203125,35.6275749206543,30.26820182800293
05-09,9.633886337280273,32.21532440185547,,32.256786346435554,30.60624694824219,33.67373275756836,35.6275749206543,
05-10,9.633886337280273,,,32.256786346435554,30.60624694824219,33.11917495727539,34.04798126220703,
05-11,,,38.42989349365234,32.256786346435554,30.60624694824219,29.59159851074219,,30.26820182800293
05-12,,32.21532440185547,38.42989349365234,32.256786346435554,29.991342544555664,,,30.26820182800293
05-13,9.633886337280273,32.21532440185547,38.42989349365234,32.256786346435554,,,34.04798126220703,30.26820182800293
05-14,9.633886337280273,32.21532440185547,38.42989349365234,,,31.03960037231445,34.09137725830078,30.26820182800293
05-15,9.633886337280273,32.21532440185547,39.55831146240234,,32.71450042724609,31.03960037231445,33.162715911865234,30.26820182800293
05-16,9.633886337280273,32.21532440185547,,32.256786346435554,32.71450042724609,31.03960037231445,34.10873413085937,
05-17,9.633886337280273,,,28.56914520263672,32.370445251464844,31.03960037231445,33.42308807373047,
05-18,,,39.55831146240234,28.56914520263672,31.704294204711914,31.03960037231445,,32.490001678466804
05-19,,33.479602813720696,39.55831146240234,28.56914520263672,33.35794448852539,,,32.490001678466804
05-20,10.529520988464355,33.479602813720696,39.55831146240234,29.353086471557614,,,33.71517944335937,32.490001678466804
05-21,10.529520988464355,33.479602813720696,39.55831146240234,,,27.642961502075195,32.569290161132805,32.490001678466804
05-22,10.529520988464355,33.479602813720696,39.55831146240234,,33.35794448852539,27.642961502075195,32.569290161132805,32.490001678466804
05-23,10.529520988464355,33.479602813720696,,29.353086471557614,33.35794448852539,27.642961502075195,31.32092475891113,
05-24,10.529520988464355,,,29.353086471557614,33.35794448852539,30.0383243560791,31.861263275146484,
05-25,,,,29.353086471557614,31.1628360748291,28.728960037231445,,
05-26,,,39.55831146240234,29.463306427001953,30.91636848449707,,,32.029998779296875
05-27,,33.479602813720696,39.55831146240234,29.463306427001953,,,,32.029998779296875
05-28,10.529520988464355,33.479602813720696,39.55831146240234,,,,31.58177947998047,32.029998779296875
05-29,10.529520988464355,33.479602813720696,39.55831146240234,,,27.897130966186523,30.89238357543945,32.029998779296875
05-30,10.529520988464355,33.479602813720696,,,30.91636848449707,29.8386344909668,31.32092475891113,
05-31,10.529520988464355,,,29.463306427001953,30.91636848449707,29.8386344909668,31.32092475891113,
06-01,,,39.55831146240234,29.463306427001953,30.91636848449707,29.8386344909668,,32.029998779296875
06-02,,33.479602813720696,39.55831146240234,29.463306427001953,30.91636848449707,,,32.029998779296875
06-03,10.529520988464355,33.479602813720696,39.55831146240234,28.085554122924805,,,31.32092475891113,32.029998779296875
06-04,10.529520988464355,33.479602813720696,39.55831146240234,,,29.8386344909668,51.55562210083008,32.029998779296875
06-05,10.529520988464355,33.479602813720696,39.55831146240234,,30.73151588439941,29.8386344909668,32.55997467041016,32.029998779296875
06-06,10.529520988464355,33.479602813720696,,28.085554122924805,30.73151588439941,29.8386344909668,36.3330192565918,
06-07,10.529520988464355,,,28.774429321289066,30.73151588439941,27.66019058227539,36.3330192565918,
06-08,,,39.55831146240234,28.774429321289066,32.040878295898445,27.45189094543457,,32.029998779296875
06-09,,33.479602813720696,39.55831146240234,28.774429321289066,32.040878295898445,,,32.029998779296875
06-10,10.529520988464355,33.479602813720696,39.55831146240234,29.105093002319336,,,31.14391899108887,32.029998779296875
06-11,10.529520988464355,33.479602813720696,39.55831146240234,,,27.45189094543457,32.513397216796875,32.029998779296875
06-12,10.529520988464355,33.479602813720696,39.55831146240234,,32.040878295898445,26.86171531677246,32.513397216796875,32.029998779296875
06-13,10.529520988464355,33.479602813720696,,29.105093002319336,30.200069427490234,28.20697021484375,32.513397216796875,
06-14,10.529520988464355,,,29.105093002319336,31.96385765075684,27.77301597595215,33.16552352905273,
06-15,,,39.55831146240234,26.82490539550781,31.96385765075684,27.77301597595215,,32.029998779296875
06-16,,33.479602813720696,39.55831146240234,26.82490539550781,30.2077693939209,,,32.029998779296875
06-17,10.529520988464355,33.479602813720696,39.55831146240234,29.18086814880371,,,33.68722915649414,32.029998779296875
06-18,10.529520988464355,33.479602813720696,39.55831146240234,,,27.77301597595215,34.33004379272461,32.029998779296875
06-19,10.529520988464355,33.479602813720696,39.55831146240234,,30.2077693939209,27.77301597595215,34.25551605224609,32.029998779296875
06-20,10.529520988464355,33.479602813720696,,29.18086814880371,32.08708953857422,27.77301597595215,35.401405334472656,
06-21,10.529520988464355,,,28.65732002258301,32.10249710083008,27.77301597595215,35.401405334472656,
06-22,,,39.55831146240234,31.564382553100586,32.10249710083008,27.77301597595215,,32.029998779296875
06-23,,33.479602813720696,39.55831146240234,31.564382553100586,30.36181449890137,,,32.029998779296875
06-24,10.529520988464355,33.479602813720696,39.55831146240234,31.564382553100586,,,35.671573638916016,32.029998779296875
06-25,10.529520988464355,33.479602813720696,39.55831146240234,,,27.77301597595215,35.06602096557617,32.029998779296875
06-26,10.529520988464355,33.479602813720696,39.55831146240234,,30.36181449890137,27.77301597595215,35.06602096557617,32.029998779296875
06-27,10.529520988464355,33.479602813720696,,23.07052230834961,30.70840835571289,27.139446258544922,37.87950134277344,
06-28,10.529520988464355,,,23.077411651611328,30.70840835571289,27.139446258544922,37.87950134277344,
06-29,,,39.55831146240234,23.077411651611328,30.70840835571289,27.139446258544922,,32.029998779296875
06-30,,33.479602813720696,39.55831146240234,23.077411651611328,30.70840835571289,,,32.029998779296875
07-01,10.529520988464355,33.479602813720696,39.83991241455078,23.76628875732422,,,37.87950134277344,32.029998779296875
07-02,10.529520988464355,33.479602813720696,39.83991241455078,,,27.139446258544922,37.87950134277344,32.029998779296875
07-03,10.529520988464355,33.479602813720696,,,30.70840835571289,27.963956832885746,37.87950134277344,
07-05,10.529520988464355,,,23.76628875732422,31.57875061035156,28.111499786376953,37.87950134277344,
07-06,,,39.83991241455078,23.76628875732422,33.01134490966797,28.24168586730957,,32.029998779296875
07-07,,33.479602813720696,39.83991241455078,23.76628875732422,30.56977081298828,,,32.029998779296875
07-08,10.529520988464355,33.479602813720696,39.83991241455078,23.76628875732422,,,37.87950134277344,32.029998779296875
07-09,10.529520988464355,33.479602813720696,39.83991241455078,,,26.922468185424805,37.87950134277344,32.029998779296875
07-10,10.529520988464355,33.479602813720696,39.83991241455078,,32.88811492919922,26.922468185424805,37.87950134277344,32.029998779296875
07-11,10.529520988464355,33.479602813720696,,23.76628875732422,32.88811492919922,26.31493377685547,36.54729080200195,
07-12,10.529520988464355,,,23.76628875732422,32.71096420288086,26.31493377685547,36.54729080200195,
07-13,,,39.83991241455078,20.969444274902344,32.71096420288086,26.31493377685547,,32.029998779296875
07-14,,33.479602813720696,39.83991241455078,20.969444274902344,32.71096420288086,,,32.029998779296875
07-15,10.529520988464355,33.479602813720696,39.83991241455078,20.969444274902344,,,36.54729080200195,32.029998779296875
07-16,10.529520988464355,33.479602813720696,39.83991241455078,,,25.933053970336914,36.54729080200195,32.029998779296875
07-17,10.529520988464355,33.479602813720696,39.83991241455078,,32.71096420288086,27.33906173706055,36.10011672973633,32.029998779296875
07-18,10.529520988464355,33.479602813720696,,20.969444274902344,33.681434631347656,26.27153968811035,36.10011672973633,
07-19,10.529520988464355,,,25.04759979248047,33.681434631347656,26.27153968811035,36.10011672973633,
07-20,,,39.83991241455078,25.330041885375977,33.681434631347656,26.08927726745605,,32.029998779296875
07-21,,33.479602813720696,39.83991241455078,22.49875259399414,33.681434631347656,,,32.029998779296875
07-22,10.529520988464355,33.479602813720696,39.83991241455078,22.27831268310547,,,36.10011672973633,32.029998779296875
07-23,10.529520988464355,33.479602813720696,39.83991241455078,,,26.08927726745605,36.10011672973633,32.029998779296875
07-24,10.529520988464355,33.479602813720696,39.83991241455078,,33.681434631347656,26.08927726745605,36.10011672973633,32.029998779296875
07-25,10.529520988464355,33.479602813720696,,22.905193328857425,33.11917495727539,26.08927726745605,36.1280632019043,
07-26,10.529520988464355,,,22.905193328857425,33.889389038085945,26.08927726745605,35.61567687988281,
07-27,,,39.83991241455078,22.905193328857425,33.889389038085945,26.08927726745605,,32.029998779296875
07-28,,33.479602813720696,39.83991241455078,22.905193328857425,33.889389038085945,,,32.029998779296875
07-29,10.529520988464355,33.479602813720696,39.83991241455078,22.905193328857425,,,35.61567687988281,32.029998779296875
07-30,10.529520988464355,33.479602813720696,39.83991241455078,,,26.08927726745605,35.61567687988281,32.029998779296875
07-31,10.529520988464355,33.479602813720696,39.83991241455078,,33.889389038085945,30.37673759460449,35.61567687988281,32.029998779296875
08-01,10.529520988464355,33.479602813720696,,22.905193328857425,33.889389038085945,30.37673759460449,35.61567687988281,
08-02,10.529520988464355,,,22.905193328857425,33.889389038085945,29.05751991271973,35.61567687988281,
08-03,,,39.83991241455078,22.905193328857425,33.88168716430664,26.965862274169922,,32.029998779296875
08-04,,33.479602813720696,39.83991241455078,22.905193328857425,33.88168716430664,,,32.029998779296875
08-05,10.529520988464355,33.479602813720696,39.83991241455078,22.905193328857425,,,35.61567687988281,32.029998779296875
08-06,10.529520988464355,33.479602813720696,39.83991241455078,,,28.875259399414066,34.115772247314446,32.029998779296875
08-07,10.529520988464355,33.479602813720696,39.83991241455078,,33.88168716430664,28.397911071777344,34.087825775146484,32.029998779296875
08-08,10.529520988464355,33.479602813720696,,22.905193328857425,35.82262420654297,28.397911071777344,34.087825775146484,
08-09,10.529520988464355,,,22.905193328857425,35.82262420654297,28.397911071777344,34.479103088378906,
08-10,,,39.83991241455078,22.905193328857425,35.82262420654297,28.23300552368164,,32.029998779296875
08-11,,33.479602813720696,39.83991241455078,21.382770538330078,35.82262420654297,,,32.029998779296875
08-12,10.529520988464355,33.479602813720696,39.83991241455078,21.382770538330078,,,32.89535903930664,32.029998779296875
08-13,10.529520988464355,33.479602813720696,39.83991241455078,,,28.23300552368164,32.89535903930664,32.029998779296875
08-14,10.529520988464355,33.479602813720696,39.83991241455078,,35.82262420654297,28.23300552368164,32.89535903930664,32.029998779296875
08-15,10.529520988464355,33.479602813720696,,21.382770538330078,35.82262420654297,29.569583892822266,31.60972785949707,
08-16,10.529520988464355,,,23.64917755126953,35.82262420654297,27.33906173706055,31.60972785949707,
08-17,,,39.83991241455078,20.55611801147461,35.82262420654297,28.467342376708984,,32.029998779296875
08-18,,33.479602813720696,39.83991241455078,20.55611801147461,35.82262420654297,,,32.029998779296875
08-19,10.529520988464355,33.479602813720696,39.83991241455078,20.55611801147461,,,31.60972785949707,32.029998779296875
08-20,10.529520988464355,33.479602813720696,39.83991241455078,,,28.20697021484375,32.48544692993164,32.029998779296875
08-21,10.529520988464355,33.479602813720696,39.83991241455078,,35.82262420654297,28.20697021484375,32.48544692993164,32.029998779296875
08-22,10.529520988464355,33.479602813720696,,20.55611801147461,34.382328033447266,30.289949417114254,32.48544692993164,
08-23,10.529520988464355,,,20.55611801147461,34.382328033447266,28.5107364654541,32.48544692993164,
08-24,,,39.83991241455078,20.55611801147461,34.382328033447266,28.753751754760746,,32.029998779296875
08-25,,33.479602813720696,39.83991241455078,20.55611801147461,34.382328033447266,,,32.029998779296875
08-26,10.529520988464355,33.479602813720696,39.83991241455078,21.513656616210934,,,32.48544692993164,32.029998779296875
08-27,10.529520988464355,33.479602813720696,39.83991241455078,,,28.66695976257324,32.48544692993164,32.029998779296875
08-28,10.529520988464355,33.479602813720696,39.83991241455078,,34.382328033447266,29.81259536743164,32.48544692993164,32.029998779296875
08-29,10.529520988464355,33.479602813720696,,21.513656616210934,34.382328033447266,29.81259536743164,33.370479583740234,
08-30,10.529520988464355,,,21.513656616210934,34.382328033447266,29.81259536743164,33.370479583740234,
08-31,,,39.83991241455078,21.513656616210934,34.382328033447266,29.81259536743164,,32.029998779296875
09-01,,,39.83991241455078,21.513656616210934,34.382328033447266,,,32.029998779296875
09-02,,33.479602813720696,39.83991241455078,21.513656616210934,,,,32.029998779296875
09-03,10.529520988464355,33.479602813720696,39.83991241455078,,,,33.370479583740234,38.25
09-04,10.529520988464355,33.479602813720696,39.83991241455078,,,29.81259536743164,33.370479583740234,38.25
09-05,10.529520988464355,33.479602813720696,,,34.382328033447266,29.23110008239746,33.370479583740234,
09-06,10.529520988464355,,,21.513656616210934,34.382328033447266,29.23110008239746,33.370479583740234,
09-07,,,,21.513656616210934,34.02032470703125,29.23110008239746,,
09-08,,33.479602813720696,39.83991241455078,23.47007179260254,34.10504913330078,,,38.25
09-09,10.529520988464355,33.479602813720696,39.83991241455078,23.47007179260254,,,33.370479583740234,38.25
09-10,10.529520988464355,33.479602813720696,39.83991241455078,,,29.23110008239746,33.370479583740234,38.25
09-11,10.529520988464355,33.479602813720696,39.83991241455078,,34.10504913330078,27.47792816162109,33.370479583740234,38.25
09-12,10.529520988464355,33.479602813720696,,23.47007179260254,32.572322845458984,27.89452362060547,33.370479583740234,
09-13,10.529520988464355,,,23.47007179260254,32.572322845458984,26.774925231933594,35.11260223388672,
09-14,,,39.83991241455078,23.47007179260254,32.572322845458984,27.434534072875977,,38.25
09-15,,33.479602813720696,39.83991241455078,23.47007179260254,32.572322845458984,,,38.25
09-16,10.529520988464355,33.479602813720696,39.83991241455078,23.47007179260254,,,35.11260223388672,38.25
09-17,10.529520988464355,33.479602813720696,39.83991241455078,,,29.326570510864254,35.11260223388672,38.25
09-18,10.529520988464355,33.479602813720696,39.83991241455078,,32.572322845458984,28.528095245361328,35.11260223388672,38.25
09-19,10.529520988464355,33.479602813720696,,23.47007179260254,32.572322845458984,28.528095245361328,36.11874771118164,
09-20,10.529520988464355,,,23.47007179260254,32.572322845458984,28.528095245361328,36.11874771118164,
09-21,,,39.83991241455078,23.47007179260254,32.572322845458984,28.528095245361328,,38.25
09-22,,33.479602813720696,39.83991241455078,23.47007179260254,32.572322845458984,,,38.25
09-23,10.529520988464355,33.479602813720696,39.83991241455078,23.47007179260254,,,36.11874771118164,38.25
09-24,10.529520988464355,33.479602813720696,39.83991241455078,,,29.074878692626953,36.11874771118164,38.25
09-25,10.529520988464355,33.479602813720696,39.83991241455078,,32.572322845458984,29.074878692626953,36.11874771118164,35.18000030517578
09-26,10.529520988464355,33.479602813720696,,23.47007179260254,32.572322845458984,29.074878692626953,35.02875518798828,
09-27,10.529520988464355,,,23.47007179260254,34.089645385742195,29.074878692626953,35.02875518798828,
09-28,,,39.83991241455078,23.47007179260254,34.698116302490234,27.09604835510254,,35.18000030517578
09-29,,33.479602813720696,39.83991241455078,23.47007179260254,34.84445571899414,,,35.18000030517578
09-30,10.529520988464355,33.479602813720696,39.83991241455078,23.47007179260254,,,35.02875518798828,35.18000030517578
10-01,10.529520988464355,33.479602813720696,39.83991241455078,,,26.583984375,35.02875518798828,35.18000030517578
10-02,10.529520988464355,33.479602813720696,39.83991241455078,,32.764877319335945,26.115314483642575,35.02875518798828,35.18000030517578
10-03,10.529520988464355,33.479602813720696,,23.47007179260254,32.764877319335945,27.76433753967285,35.02875518798828,
10-04,10.529520988464355,,,23.47007179260254,32.764877319335945,27.76433753967285,35.02875518798828,
10-05,,,39.83991241455078,23.47007179260254,32.764877319335945,26.56662750244141,,35.18000030517578
10-06,,33.479602813720696,39.83991241455078,23.47007179260254,32.764877319335945,,,35.18000030517578
10-07,10.529520988464355,33.479602813720696,39.83991241455078,23.47007179260254,,,35.02875518798828,35.18000030517578
10-08,10.529520988464355,33.479602813720696,39.83991241455078,,,25.863622665405273,35.02875518798828,35.18000030517578
