,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-02,,,,15135.900390625,19709.900390625,24949.19921875,,,47272.69921875,37454.5,58600.0
01-03,,21456.30078125,16366.7001953125,14928.0,19668.30078125,,,30830.0,47272.69921875,37090.8984375,57600.0
01-04,,21123.69921875,16366.7001953125,15135.900390625,,,28572.099609375,31105.0,48221.30078125,37363.6015625,
01-05,,20791.0,16034.0,,,24845.30078125,28572.099609375,31001.900390625,47430.80078125,,
01-06,,20791.0,16167.099609375,,19959.400390625,25001.19921875,28631.80078125,30898.80078125,,,57000.0
01-07,,20624.69921875,,15052.7001953125,19751.5,25157.099609375,28093.900390625,,,38000.0,58100.0
01-08,,,,15801.2001953125,19876.19921875,24897.30078125,27675.5,,48142.30078125,38181.80078125,56800.0
01-09,,,16233.599609375,16217.0,20125.69921875,25105.19921875,,31070.599609375,49090.8984375,38545.5,57600.0
01-10,,20791.0,16466.5,16424.900390625,20250.5,,,31620.599609375,48616.6015625,38318.19921875,57500.0
01-11,,20791.0,16466.5,16175.400390625,,,27436.400390625,31689.30078125,48616.6015625,38363.6015625,
01-12,,20292.0,16333.400390625,,,25261.099609375,28034.099609375,31586.19921875,47588.8984375,,
01-13,,20125.69921875,16632.80078125,,20416.80078125,25313.099609375,27735.19921875,30864.400390625,,,57100.0
01-14,,21123.69921875,,15676.400390625,20458.400390625,25261.099609375,27615.69921875,,,38636.3984375,57000.0
01-15,,,,15884.2998046875,20791.0,25313.099609375,27555.900390625,,,38909.1015625,57000.0
01-16,,,,16050.7001953125,20998.900390625,25209.099609375,,,48221.30078125,38681.80078125,58000.0
01-17,,,16466.5,15842.7998046875,21414.80078125,,,30520.69921875,46640.30078125,38181.80078125,57600.0
01-18,,21622.69921875,16466.5,15759.599609375,,,,30108.30078125,46640.30078125,38181.80078125,
01-19,,21456.30078125,16533.0,,,,26958.19921875,30108.30078125,46561.30078125,,
01-20,,21123.69921875,16533.0,,,24949.19921875,26838.599609375,30383.19921875,,,
01-21,,21290.0,,,22038.5,25157.099609375,26838.599609375,,,,55500.0
01-22,,,,15426.900390625,22038.5,25053.19921875,26778.80078125,,46561.30078125,38500.0,56500.0
01-23,,,16533.0,15426.900390625,22662.19921875,25157.099609375,,30555.099609375,46561.30078125,38500.0,56500.0
01-24,,20957.400390625,16533.0,15801.2001953125,23286.0,,,30726.900390625,46561.30078125,38590.8984375,56500.0
01-25,,20791.0,16533.0,16341.7001953125,,,28153.69921875,31001.900390625,48300.3984375,38545.5,
01-26,,20624.69921875,16533.0,,,25157.099609375,27436.400390625,31001.900390625,48063.19921875,,
01-27,,21622.69921875,16533.0,,23078.0,24949.19921875,27675.5,31001.900390625,,,56500.0
01-28,,20957.400390625,,16549.69921875,23078.0,24897.30078125,27496.099609375,,,38272.69921875,56500.0
01-29,,,,16424.900390625,23078.0,24897.30078125,27735.19921875,,47668.0,38636.3984375,56500.0
01-30,,,16632.80078125,16965.5,23078.0,24689.30078125,,31001.900390625,50592.8984375,39272.69921875,54700.0
01-31,,20957.400390625,16533.0,16674.400390625,23078.0,,,31001.900390625,49723.30078125,39272.69921875,52000.0
02-01,,20957.400390625,16799.19921875,16424.900390625,,,27854.80078125,31001.900390625,48695.69921875,38727.30078125,
02-02,,20957.400390625,16965.5,,,24637.400390625,27615.69921875,31001.900390625,48221.30078125,,
02-03,,20957.400390625,16799.19921875,,23078.0,24429.5,27854.80078125,30726.900390625,,,51500.0
02-04,,20957.400390625,,16383.2998046875,23078.0,24377.5,27795.0,,,38727.30078125,51800.0
02-05,,,,16300.2001953125,23078.0,24533.400390625,28034.099609375,,45138.30078125,38727.30078125,52000.0
