,2012,2013,2014,2015,2016,2017,2018,2019,2020
02-28,,13.350000381469727,11.199999809265137,,,8.800000190734863,4.599999904632568,10.149999618530273,38.45000076293945
02-29,,,,,7.400000095367432,,,,
03-01,,12.5,,,7.300000190734863,8.850000381469727,4.800000190734863,10.0,
03-02,,,,6.050000190734863,7.300000190734863,8.300000190734863,4.699999809265137,,41.599998474121094
03-03,,,11.100000381469727,6.050000190734863,7.25,8.850000381469727,,,41.0
03-04,,13.199999809265137,11.100000381469727,6.199999809265137,7.650000095367432,,,9.850000381469727,42.75
03-05,,13.199999809265137,10.899999618530273,6.199999809265137,,,4.550000190734863,9.949999809265137,40.5
03-06,,13.149999618530273,10.949999809265137,6.199999809265137,,8.399999618530273,4.599999904632568,10.0,38.04999923706055
03-07,,13.149999618530273,11.0,,7.800000190734863,8.5,4.800000190734863,9.850000381469727,
03-08,,13.149999618530273,,,7.75,8.149999618530273,4.800000190734863,9.949999809265137,
03-09,,,,6.25,7.550000190734863,7.699999809265137,4.699999809265137,,33.349998474121094
03-10,,,11.399999618530273,6.25,7.550000190734863,8.050000190734863,,,35.599998474121094
03-11,,13.300000190734863,11.449999809265137,6.25,7.099999904632568,,,9.949999809265137,30.399999618530273
03-12,,13.300000190734863,11.350000381469727,5.449999809265137,,,4.849999904632568,10.949999809265137,25.799999237060547
03-13,,13.5,10.899999618530273,5.0,,7.800000190734863,4.699999809265137,12.0,29.700000762939453
03-14,,12.699999809265137,10.75,,8.100000381469727,7.75,4.949999809265137,13.100000381469727,
03-15,,12.699999809265137,,,8.0,7.800000190734863,4.900000095367432,14.600000381469727,
03-16,,,,5.5,8.0,7.949999809265137,4.800000190734863,,23.549999237060547
03-17,,,10.699999809265137,5.699999809265137,8.399999618530273,8.25,,,23.600000381469727
03-18,,12.699999809265137,10.649999618530273,5.400000095367432,8.449999809265137,,,13.600000381469727,20.200000762939453
03-19,,13.0,10.399999618530273,5.349999904632568,,,4.900000095367432,13.850000381469727,22.0
03-20,,13.0,10.850000381469727,5.0,,7.849999904632568,4.900000095367432,14.350000381469727,22.75
03-21,,13.0,10.600000381469727,,8.449999809265137,7.800000190734863,4.75,17.649999618530273,
03-22,,12.100000381469727,,,8.399999618530273,8.050000190734863,4.699999809265137,20.100000381469727,
03-23,,,,5.75,9.449999809265137,7.699999809265137,4.849999904632568,,21.5
03-24,,,10.75,5.550000190734863,8.300000190734863,7.699999809265137,,,23.350000381469727
03-25,,12.5,10.75,5.550000190734863,,,,19.350000381469727,25.850000381469727
03-26,,12.350000381469727,10.699999809265137,5.550000190734863,,,4.800000190734863,19.950000762939453,31.299999237060547
03-27,,12.149999618530273,11.100000381469727,5.550000190734863,,7.699999809265137,4.75,19.450000762939453,28.350000381469727
03-28,,12.5,10.75,,8.199999809265137,8.149999618530273,4.650000095367432,20.399999618530273,
03-29,,,,,8.25,7.699999809265137,4.699999809265137,21.100000381469727,
03-30,,,,6.5,8.449999809265137,7.900000095367432,,,30.700000762939453
03-31,,,11.050000190734863,6.25,8.199999809265137,8.0,,,31.0
04-01,,12.399999618530273,11.050000190734863,5.75,8.899999618530273,,,21.950000762939453,28.850000381469727
04-02,,12.649999618530273,10.949999809265137,5.75,,,4.449999809265137,21.75,29.0
04-03,,12.449999809265137,10.899999618530273,,,7.75,4.550000190734863,22.549999237060547,27.450000762939453
04-04,,12.300000190734863,10.600000381469727,,8.600000381469727,7.800000190734863,4.599999904632568,23.399999618530273,
04-05,,12.100000381469727,,,9.050000190734863,7.800000190734863,4.599999904632568,24.25,
04-06,,,,6.5,9.350000381469727,7.900000095367432,4.5,,29.200000762939453
04-07,,,10.949999809265137,6.5,9.899999618530273,7.900000095367432,,,29.299999237060547
04-08,,12.0,10.649999618530273,6.150000095367432,10.300000190734863,,,36.75,31.700000762939453
04-09,,12.300000190734863,11.149999618530273,6.150000095367432,,,4.550000190734863,32.75,33.599998474121094
04-10,,11.899999618530273,11.699999809265137,6.150000095367432,,8.100000381469727,4.800000190734863,27.100000381469727,
04-11,,11.899999618530273,11.449999809265137,,10.949999809265137,7.5,4.650000095367432,28.350000381469727,
04-12,,12.050000190734863,,,11.0,8.050000190734863,4.599999904632568,26.450000762939453,
04-13,,,,6.099999904632568,11.0,8.550000190734863,4.75,,32.5
04-14,,,11.850000381469727,6.5,10.649999618530273,,,,34.5
04-15,,11.5,11.550000190734863,6.900000095367432,10.75,,,25.600000381469727,32.79999923706055
04-16,,11.199999809265137,11.550000190734863,6.900000095367432,,,4.650000095367432,27.299999237060547,32.099998474121094
04-17,,9.699999809265137,11.100000381469727,5.900000095367432,,8.399999618530273,4.599999904632568,26.25,31.950000762939453
04-18,,9.800000190734863,,,10.600000381469727,7.75,4.599999904632568,26.100000381469727,
04-19,,9.75,,,10.899999618530273,7.599999904632568,4.599999904632568,,
04-20,,,,6.150000095367432,10.899999618530273,7.800000190734863,4.599999904632568,,31.350000381469727
04-21,,,11.449999809265137,6.150000095367432,11.199999809265137,7.699999809265137,,,28.200000762939453
04-22,,9.350000381469727,11.899999618530273,6.25,12.100000381469727,,,26.700000762939453,30.600000381469727
04-23,,9.899999618530273,12.0,6.349999904632568,,,4.599999904632568,28.649999618530273,28.450000762939453
04-24,,10.199999809265137,11.649999618530273,6.349999904632568,,7.599999904632568,4.599999904632568,28.5,27.0
04-25,,10.199999809265137,11.25,,12.300000190734863,7.699999809265137,4.599999904632568,27.899999618530273,
04-26,,10.75,,,11.5,6.800000190734863,4.5,27.899999618530273,
04-27,,,,6.25,11.5,6.75,4.349999904632568,,28.350000381469727
04-28,,,11.25,6.199999809265137,11.0,6.849999904632568,,,30.149999618530273
04-29,,10.0,10.75,5.800000190734863,10.899999618530273,,,27.899999618530273,29.350000381469727
04-30,,10.0,10.649999618530273,6.0,,,4.550000190734863,26.25,30.299999237060547
05-01,,9.75,10.800000190734863,6.150000095367432,,7.199999809265137,4.5,23.950000762939453,28.549999237060547
05-02,,9.850000381469727,11.350000381469727,,10.550000190734863,6.849999904632568,4.300000190734863,25.450000762939453,
05-03,,9.850000381469727,,,10.550000190734863,7.0,4.199999809265137,26.75,
05-04,,,,6.150000095367432,10.300000190734863,7.0,4.099999904632568,,28.299999237060547
05-05,,,11.350000381469727,6.25,10.399999618530273,6.949999809265137,,,28.700000762939453
05-06,,10.649999618530273,11.350000381469727,5.900000095367432,10.300000190734863,,,27.350000381469727,28.200000762939453
05-07,,10.350000381469727,10.850000381469727,5.5,,,4.0,26.75,29.549999237060547
05-08,,10.449999809265137,11.550000190734863,5.5,,6.949999809265137,4.150000095367432,28.700000762939453,29.899999618530273
05-09,,10.449999809265137,11.699999809265137,,10.149999618530273,7.0,4.0,28.850000381469727,
05-10,,10.449999809265137,,,9.699999809265137,6.849999904632568,4.0,28.75,
05-11,,,,5.5,9.5,6.900000095367432,4.199999809265137,,30.5
05-12,,,11.699999809265137,5.5,9.550000190734863,6.550000190734863,,,29.350000381469727
05-13,,10.600000381469727,11.75,6.0,9.949999809265137,,,28.950000762939453,31.299999237060547
05-14,25.0,9.899999618530273,11.449999809265137,6.0,,,4.400000095367432,29.149999618530273,31.0
05-15,26.25,9.800000190734863,10.75,6.0,,6.699999809265137,4.0,31.549999237060547,30.25
05-16,25.75,9.800000190734863,10.850000381469727,,9.600000381469727,6.550000190734863,4.300000190734863,34.0,
05-17,27.149999618530273,10.050000190734863,,,9.050000190734863,6.699999809265137,4.099999904632568,32.400001525878906,
05-18,24.0,,,6.349999904632568,8.050000190734863,7.150000095367432,4.25,,31.25
05-19,,,10.699999809265137,6.349999904632568,7.75,7.449999809265137,,,30.0
05-20,,10.350000381469727,10.550000190734863,6.349999904632568,7.849999904632568,,,32.900001525878906,29.450000762939453
05-21,25.299999237060547,10.800000190734863,10.550000190734863,6.400000095367432,,,4.199999809265137,34.150001525878906,28.700000762939453
05-22,25.25,11.149999618530273,10.800000190734863,6.0,,6.900000095367432,4.150000095367432,33.099998474121094,29.799999237060547
05-23,22.25,11.25,10.800000190734863,,7.400000095367432,7.150000095367432,4.050000190734863,32.849998474121094,
05-24,22.25,10.800000190734863,,,7.25,7.400000095367432,4.099999904632568,33.099998474121094,
05-25,22.75,,,,7.25,6.949999809265137,4.199999809265137,,
05-26,,,,6.150000095367432,7.599999904632568,6.849999904632568,,,30.100000381469727
05-27,,,11.5,6.150000095367432,7.650000095367432,,,,30.600000381469727
05-28,,10.350000381469727,10.75,6.150000095367432,,,,32.650001525878906,31.850000381469727
05-29,22.200000762939453,10.100000381469727,10.350000381469727,6.150000095367432,,,4.150000095367432,32.099998474121094,32.20000076293945
05-30,21.0,10.100000381469727,10.649999618530273,,,6.599999904632568,4.25,30.950000762939453,
05-31,21.5,10.100000381469727,,,8.100000381469727,6.400000095367432,4.25,29.5,
06-01,20.5,,,6.699999809265137,7.900000095367432,6.300000190734863,4.199999809265137,,33.20000076293945
06-02,,,10.300000190734863,6.650000095367432,7.900000095367432,6.699999809265137,,,33.0
06-03,,10.100000381469727,10.199999809265137,7.199999809265137,8.199999809265137,,,27.600000381469727,34.29999923706055
06-04,18.0,9.75,10.100000381469727,6.550000190734863,,,4.199999809265137,27.25,33.75
06-05,19.5,10.050000190734863,10.399999618530273,6.449999809265137,,6.599999904632568,4.199999809265137,26.5,34.20000076293945
06-06,20.649999618530273,9.800000190734863,10.399999618530273,,8.75,6.699999809265137,4.400000095367432,25.450000762939453,
06-07,21.049999237060547,10.199999809265137,,,8.5,6.300000190734863,4.449999809265137,24.5,
06-08,22.200000762939453,,,6.449999809265137,8.600000381469727,6.5,4.599999904632568,,34.599998474121094
06-09,,,10.399999618530273,6.5,8.25,6.650000095367432,,,34.099998474121094
06-10,,9.75,10.449999809265137,6.550000190734863,8.449999809265137,,,25.100000381469727,32.95000076293945
06-11,21.799999237060547,10.050000190734863,10.449999809265137,6.599999904632568,,,4.900000095367432,25.149999618530273,30.100000381469727
06-12,21.0,9.699999809265137,10.75,6.349999904632568,,6.550000190734863,4.650000095367432,25.350000381469727,30.100000381469727
06-13,20.399999618530273,10.0,10.449999809265137,,8.899999618530273,6.699999809265137,4.650000095367432,25.25,
06-14,20.5,10.399999618530273,,,8.899999618530273,6.699999809265137,4.699999809265137,25.450000762939453,
06-15,21.100000381469727,,,6.099999904632568,8.899999618530273,6.449999809265137,4.650000095367432,,29.799999237060547
06-16,,,10.449999809265137,6.099999904632568,8.0,6.400000095367432,,,31.450000762939453
06-17,,11.449999809265137,10.850000381469727,6.25,7.550000190734863,,,25.799999237060547,30.399999618530273
06-18,21.0,13.0,10.899999618530273,6.75,,,4.650000095367432,26.649999618530273,30.0
06-19,20.700000762939453,14.25,10.75,6.5,,6.550000190734863,4.550000190734863,27.5,32.0
06-20,20.0,12.100000381469727,10.899999618530273,,8.0,6.300000190734863,4.5,27.5,
06-21,20.0,13.25,,,7.849999904632568,6.199999809265137,4.349999904632568,27.0,
06-22,20.0,,,6.599999904632568,7.699999809265137,6.400000095367432,4.550000190734863,,30.850000381469727
06-23,,,10.5,6.599999904632568,7.5,6.550000190734863,,,30.950000762939453
06-24,,12.5,10.5,6.349999904632568,7.449999809265137,,,29.149999618530273,29.299999237060547
06-25,19.5,12.850000381469727,10.300000190734863,6.349999904632568,,,4.5,30.299999237060547,28.25
06-26,19.5,13.25,10.300000190734863,6.650000095367432,,6.25,4.5,29.5,26.100000381469727
06-27,19.5,12.899999618530273,10.300000190734863,,7.400000095367432,6.5,4.449999809265137,29.399999618530273,
06-28,19.5,12.75,,,7.550000190734863,5.849999904632568,4.449999809265137,30.950000762939453,
06-29,20.649999618530273,,,6.650000095367432,7.400000095367432,5.849999904632568,5.349999904632568,,30.450000762939453
06-30,,,9.800000190734863,6.5,7.300000190734863,6.150000095367432,,,30.540000915527344
07-01,,12.800000190734863,10.199999809265137,6.5,7.300000190734863,,,31.25,29.360000610351562
07-02,19.950000762939453,12.449999809265137,9.949999809265137,6.550000190734863,,,5.550000190734863,30.25,30.0
07-03,19.950000762939453,13.0,9.75,,,6.0,5.5,29.75,
07-05,20.0,12.399999618530273,,,7.650000095367432,6.449999809265137,5.400000095367432,30.450000762939453,
07-06,19.25,,,6.300000190734863,7.550000190734863,6.5,5.400000095367432,,29.770000457763672
07-07,,,9.350000381469727,6.5,7.650000095367432,6.699999809265137,,,29.719999313354492
07-08,,12.649999618530273,8.5,6.599999904632568,7.550000190734863,,,30.049999237060547,30.0
07-09,20.399999618530273,12.75,9.0,6.449999809265137,,,5.349999904632568,30.950000762939453,29.049999237060547
07-10,20.399999618530273,12.600000381469727,9.550000190734863,6.5,,6.599999904632568,5.199999809265137,30.549999237060547,27.299999237060547
07-11,20.399999618530273,12.600000381469727,9.449999809265137,,7.75,6.699999809265137,5.050000190734863,30.100000381469727,
07-12,18.549999237060547,13.100000381469727,,,7.650000095367432,6.699999809265137,5.099999904632568,30.0,
07-13,20.0,,,6.5,7.400000095367432,6.099999904632568,5.25,,24.510000228881836
07-14,,,10.449999809265137,6.5,9.5,6.599999904632568,,,23.700000762939453
07-15,,13.149999618530273,9.649999618530273,6.599999904632568,8.949999809265137,,,30.200000762939453,24.6299991607666
07-16,20.0,12.850000381469727,10.050000190734863,6.199999809265137,,,5.5,29.799999237060547,23.56999969482422
07-17,20.0,12.850000381469727,10.25,6.199999809265137,,6.650000095367432,5.400000095367432,29.700000762939453,22.5
07-18,20.0,13.399999618530273,10.5,,8.75,6.449999809265137,5.699999809265137,29.75,
07-19,19.950000762939453,12.550000190734863,,,8.149999618530273,6.449999809265137,5.650000095367432,30.399999618530273,
07-20,19.649999618530273,,,6.900000095367432,8.5,6.550000190734863,5.699999809265137,,22.510000228881836
07-21,,,10.5,7.449999809265137,8.050000190734863,6.5,,,23.670000076293945
07-22,,12.75,10.350000381469727,7.400000095367432,7.400000095367432,,,30.0,23.239999771118164
07-23,19.950000762939453,13.0,10.649999618530273,7.199999809265137,,,6.150000095367432,29.899999618530273,22.90999984741211
07-24,19.950000762939453,12.850000381469727,10.75,6.800000190734863,,6.400000095367432,6.050000190734863,28.75,24.1299991607666
07-25,19.950000762939453,12.75,10.399999618530273,,7.449999809265137,6.449999809265137,6.300000190734863,27.75,
07-26,18.25,12.899999618530273,,,7.300000190734863,6.699999809265137,6.099999904632568,27.0,
07-27,18.450000762939453,,,6.199999809265137,7.5,6.25,6.050000190734863,,24.270000457763672
07-28,,,10.399999618530273,6.300000190734863,7.25,6.650000095367432,,,23.260000228881836
07-29,,12.600000381469727,10.350000381469727,6.25,7.349999904632568,,,27.850000381469727,22.389999389648438
07-30,18.600000381469727,12.75,10.199999809265137,6.25,,,6.199999809265137,29.649999618530273,21.290000915527344
07-31,18.0,12.25,10.25,6.25,,6.699999809265137,6.150000095367432,29.0,21.770000457763672
08-01,18.0,12.25,9.800000190734863,,7.550000190734863,6.550000190734863,6.25,27.450000762939453,
08-02,17.600000381469727,11.850000381469727,,,7.25,6.75,6.150000095367432,26.0,
08-03,17.75,,,6.25,7.199999809265137,6.849999904632568,6.150000095367432,,22.5
08-04,,,9.800000190734863,6.5,7.050000190734863,6.5,,,22.6200008392334
08-05,,12.25,9.899999618530273,6.5,6.949999809265137,,,23.399999618530273,23.06999969482422
08-06,17.0,12.899999618530273,9.800000190734863,6.099999904632568,,,6.449999809265137,25.5,23.639999389648438
08-07,16.049999237060547,12.25,9.800000190734863,5.75,,6.099999904632568,6.5,25.5,24.100000381469727
08-08,16.100000381469727,12.100000381469727,10.300000190734863,,7.550000190734863,6.150000095367432,6.75,27.399999618530273,
08-09,15.949999809265137,12.0,,,7.75,6.199999809265137,6.949999809265137,26.5,
08-10,14.800000190734863,,,5.5,7.400000095367432,5.900000095367432,6.650000095367432,,24.43000030517578
08-11,,,10.699999809265137,5.5,6.949999809265137,6.199999809265137,,,24.030000686645508
08-12,,11.899999618530273,10.149999618530273,6.0,6.949999809265137,,,26.5,23.040000915527344
08-13,14.75,12.25,10.149999618530273,6.800000190734863,,,6.449999809265137,26.5,23.31999969482422
08-14,16.299999237060547,11.949999809265137,10.149999618530273,6.800000190734863,,6.0,6.449999809265137,25.75,23.149999618530273
08-15,13.899999618530273,11.850000381469727,9.850000381469727,,7.0,5.849999904632568,6.199999809265137,26.649999618530273,
08-16,15.0,11.949999809265137,,,7.25,6.199999809265137,6.650000095367432,28.200000762939453,
08-17,15.0,,,6.099999904632568,7.0,6.300000190734863,6.550000190734863,,23.09000015258789
08-18,,,9.75,6.099999904632568,6.900000095367432,6.0,,,21.799999237060547
08-19,,11.850000381469727,9.75,5.699999809265137,7.099999904632568,,,28.049999237060547,22.350000381469727
08-20,13.449999809265137,12.149999618530273,9.449999809265137,5.699999809265137,,,6.75,28.5,22.200000762939453
08-21,15.75,11.949999809265137,9.600000381469727,6.150000095367432,,5.849999904632568,6.699999809265137,28.25,22.0
08-22,16.25,11.899999618530273,9.75,,7.25,6.25,6.75,28.450000762939453,
08-23,15.699999809265137,11.949999809265137,,,7.0,5.75,7.25,29.5,
08-24,15.699999809265137,,,5.75,7.199999809265137,5.699999809265137,7.449999809265137,,21.479999542236328
08-25,,,9.75,5.599999904632568,7.199999809265137,6.0,,,20.829999923706055
08-26,,12.0,9.600000381469727,5.599999904632568,7.300000190734863,,,30.100000381469727,23.010000228881836
08-27,14.600000381469727,11.5,9.350000381469727,5.599999904632568,,,7.650000095367432,31.299999237060547,25.75
08-28,14.75,11.5,9.350000381469727,5.599999904632568,,6.0,7.900000095367432,31.25,25.360000610351562
08-29,14.75,11.949999809265137,9.600000381469727,,6.900000095367432,5.699999809265137,7.599999904632568,32.20000076293945,
08-30,14.600000381469727,11.949999809265137,,,7.050000190734863,5.699999809265137,7.5,29.799999237060547,
08-31,14.800000190734863,,,5.75,7.300000190734863,5.550000190734863,7.25,,25.6299991607666
09-01,,,,5.75,7.300000190734863,5.800000190734863,,,25.200000762939453
09-02,,,9.550000190734863,5.550000190734863,7.199999809265137,,,,26.200000762939453
09-03,,11.399999618530273,9.550000190734863,5.5,,,,30.850000381469727,26.5
09-04,15.100000381469727,11.25,9.449999809265137,5.0,,,7.349999904632568,33.900001525878906,26.84000015258789
09-05,12.449999809265137,11.25,9.75,,,5.699999809265137,7.25,35.95000076293945,
09-06,14.0,11.850000381469727,,,7.199999809265137,5.349999904632568,7.449999809265137,33.900001525878906,
09-07,12.25,,,,7.349999904632568,5.75,7.349999904632568,,
09-08,,,9.399999618530273,5.199999809265137,7.349999904632568,5.599999904632568,,,26.0
09-09,,11.399999618530273,9.399999618530273,4.699999809265137,7.349999904632568,,,34.099998474121094,27.110000610351562
09-10,12.25,11.850000381469727,9.25,4.949999809265137,,,7.300000190734863,34.349998474121094,26.0
09-11,14.0,11.399999618530273,9.350000381469727,5.099999904632568,,5.400000095367432,7.199999809265137,35.150001525878906,26.209999084472656
09-12,12.5,11.399999618530273,9.350000381469727,,7.5,5.449999809265137,6.800000190734863,35.650001525878906,
09-13,13.899999618530273,11.850000381469727,,,7.150000095367432,5.400000095367432,6.849999904632568,35.599998474121094,
09-14,13.850000381469727,,,5.25,6.800000190734863,5.150000095367432,6.849999904632568,,27.18000030517578
09-15,,,9.350000381469727,5.25,7.0,5.449999809265137,,,27.780000686645508
09-16,,11.75,10.100000381469727,5.25,7.349999904632568,,,35.599998474121094,28.209999084472656
09-17,13.75,11.75,9.149999618530273,5.25,,,6.650000095367432,36.400001525878906,28.600000381469727
09-18,14.0,12.100000381469727,9.149999618530273,5.099999904632568,,5.0,6.849999904632568,39.70000076293945,28.690000534057617
09-19,13.300000190734863,12.199999809265137,9.0,,7.25,5.300000190734863,6.599999904632568,41.45000076293945,
09-20,13.300000190734863,12.149999618530273,,,7.150000095367432,5.050000190734863,6.75,40.150001525878906,
09-21,13.350000381469727,,,5.099999904632568,7.150000095367432,5.5,8.75,,27.459999084472656
09-22,,,8.649999618530273,4.949999809265137,7.150000095367432,5.349999904632568,,,26.81999969482422
09-23,,12.149999618530273,8.850000381469727,5.050000190734863,7.25,,,38.900001525878906,25.329999923706055
09-24,13.850000381469727,11.949999809265137,8.75,4.949999809265137,,,8.550000190734863,39.349998474121094,24.049999237060547
09-25,12.649999618530273,12.050000190734863,8.850000381469727,5.25,,5.0,9.699999809265137,39.900001525878906,24.43000030517578
09-26,13.0,11.800000190734863,8.850000381469727,,7.099999904632568,4.5,8.949999809265137,38.5,
09-27,13.0,12.050000190734863,,,7.0,4.800000190734863,8.100000381469727,36.150001525878906,
09-28,13.0,,,5.349999904632568,7.550000190734863,5.099999904632568,8.100000381469727,,25.139999389648438
09-29,,,8.600000381469727,5.449999809265137,7.150000095367432,5.199999809265137,,,25.450000762939453
09-30,,11.75,8.550000190734863,6.699999809265137,7.75,,,39.45000076293945,25.15999984741211
10-01,13.600000381469727,11.75,8.649999618530273,6.199999809265137,,,8.199999809265137,37.95000076293945,25.010000228881836
10-02,13.5,11.25,8.649999618530273,6.25,,5.099999904632568,8.100000381469727,35.599998474121094,24.969999313354492
10-03,14.550000190734863,10.800000190734863,8.800000190734863,,7.400000095367432,5.5,8.550000190734863,36.349998474121094,
10-04,13.75,10.949999809265137,,,7.650000095367432,6.300000190734863,9.100000381469727,36.70000076293945,
10-05,13.75,,,6.75,8.649999618530273,7.150000095367432,9.25,,25.09000015258789
10-06,,,8.800000190734863,7.099999904632568,8.100000381469727,6.849999904632568,,,24.549999237060547
10-07,,11.0,8.75,7.900000095367432,9.149999618530273,,,37.25,25.43000030517578
10-08,13.149999618530273,10.800000190734863,9.100000381469727,7.900000095367432,,,9.350000381469727,36.45000076293945,26.190000534057617
10-09,13.75,10.699999809265137,8.550000190734863,8.699999809265137,,6.849999904632568,8.850000381469727,36.45000076293945,26.719999313354492
10-10,14.399999618530273,10.699999809265137,8.800000190734863,,8.800000190734863,6.849999904632568,8.149999618530273,37.849998474121094,
10-11,14.399999618530273,11.199999809265137,,,9.0,5.349999904632568,7.349999904632568,38.75,
10-12,15.199999809265137,,,8.75,8.5,5.650000095367432,8.25,,27.200000762939453
10-13,,,8.850000381469727,8.850000381469727,8.449999809265137,5.900000095367432,,,26.219999313354492
10-14,,11.699999809265137,9.149999618530273,8.75,8.649999618530273,,,37.599998474121094,25.3700008392334
10-15,14.75,10.75,8.75,8.850000381469727,,,7.75,37.79999923706055,24.549999237060547
10-16,15.0,10.5,8.550000190734863,8.850000381469727,,6.150000095367432,8.0,39.349998474121094,24.610000610351562
10-17,14.5,10.5,8.550000190734863,,8.75,5.75,7.800000190734863,43.5,
10-18,14.25,11.5,,,9.0,5.849999904632568,7.849999904632568,42.95000076293945,
