,2010,2013,2014,2015,2016,2017,2018,2019,2020
01-02,,,1.5210000276565552,0.8000000119209291,,,0.10000000149011612,0.05000000074505806,0.001000000047497451
01-03,,,1.5210000276565552,,,0.16099999845027926,0.10000000149011612,0.05000000074505806,0.001000000047497451
01-04,,,,,0.20000000298023224,0.16099999845027926,0.10000000149011612,0.05000000074505806,
01-05,,,,0.8000000119209291,0.20000000298023224,0.16099999845027926,0.10000000149011612,,
01-06,,,1.5210000276565552,0.8000000119209291,0.20000000298023224,0.16099999845027926,,,0.001000000047497451
01-07,,,1.5210000276565552,0.8000000119209291,0.20000000298023224,,,0.05000000074505806,0.001000000047497451
01-08,,,1.5210000276565552,0.8000000119209291,0.20000000298023224,,0.10000000149011612,0.05000000074505806,0.001000000047497451
01-09,,,1.5210000276565552,0.8000000119209291,,0.16099999845027926,0.10000000149011612,0.05000000074505806,0.001000000047497451
01-10,,,1.5210000276565552,,,0.16099999845027926,0.10000000149011612,0.05000000074505806,0.001000000047497451
01-11,,,,,0.18000000715255735,0.16099999845027926,0.1899999976158142,0.05000000074505806,
01-12,,,,0.8000000119209291,0.18000000715255735,0.16099999845027926,0.1899999976158142,,
01-13,,,1.5210000276565552,0.8000000119209291,0.18000000715255735,0.16099999845027926,,,0.001000000047497451
01-14,,,1.5210000276565552,0.8000000119209291,0.18000000715255735,,,0.05000000074505806,0.001000000047497451
01-15,,,1.5210000276565552,0.8000000119209291,0.18000000715255735,,,0.05000000074505806,0.001000000047497451
01-16,,,1.5210000276565552,0.8000000119209291,,,0.1899999976158142,0.05000000074505806,0.001000000047497451
01-17,,,1.5210000276565552,,,0.16099999845027926,0.1899999976158142,0.05000000074505806,0.001000000047497451
01-18,,,,,,0.16099999845027926,0.1899999976158142,0.05000000074505806,
01-19,,,,,0.18000000715255735,0.16099999845027926,0.1899999976158142,,
01-20,,,,0.8000000119209291,0.18000000715255735,0.16099999845027926,,,
01-21,,,1.5210000276565552,0.8000000119209291,0.18000000715255735,,,,0.001000000047497451
01-22,,,1.5210000276565552,0.8000000119209291,0.18000000715255735,,0.1899999976158142,0.05000000074505806,0.001000000047497451
01-23,,,1.5210000276565552,0.8000000119209291,,0.16099999845027926,0.1899999976158142,0.05000000074505806,0.001000000047497451
01-24,,,1.5210000276565552,,,0.16099999845027926,0.1899999976158142,0.05000000074505806,0.001000000047497451
01-25,,,,,0.18000000715255735,0.16099999845027926,0.10100000351667404,0.05000000074505806,
01-26,,,,0.8000000119209291,0.18000000715255735,0.16099999845027926,0.10100000351667404,,
01-27,,,1.5210000276565552,0.5009999871253967,0.18000000715255735,0.16099999845027926,,,0.001000000047497451
01-28,,,1.5210000276565552,0.5009999871253967,0.20000000298023224,,,0.05000000074505806,0.001000000047497451
01-29,,,1.097000002861023,0.5009999871253967,0.20000000298023224,,0.10100000351667404,0.05000000074505806,0.001000000047497451
01-30,,,1.097000002861023,0.5009999871253967,,0.16099999845027926,0.10100000351667404,0.05000000074505806,0.001000000047497451
01-31,,,1.2619999647140503,,,0.16099999845027926,0.10100000351667404,0.05000000074505806,0.001000000047497451
02-01,,,,,0.20000000298023224,0.16099999845027926,0.10100000351667404,0.05000000074505806,
02-02,,,,0.5009999871253967,0.20000000298023224,0.16099999845027926,0.10100000351667404,,
02-03,,,1.2619999647140503,0.5009999871253967,0.20000000298023224,0.16099999845027926,,,0.001000000047497451
02-04,,,1.2619999647140503,0.5009999871253967,0.20000000298023224,,,0.05000000074505806,0.001000000047497451
02-05,,,1.2619999647140503,0.5009999871253967,0.20000000298023224,,0.10100000351667404,0.05000000074505806,0.001000000047497451
02-06,,,1.2619999647140503,0.5009999871253967,,0.16099999845027926,0.10100000351667404,0.05000000074505806,0.001000000047497451
02-07,,,1.190000057220459,,,0.16099999845027926,0.10100000351667404,0.05000000074505806,0.001000000047497451
02-08,,,,,0.20000000298023224,0.16099999845027926,0.10100000351667404,0.05000000074505806,
02-09,,,,0.5009999871253967,0.20000000298023224,0.10000000149011612,0.10100000351667404,,
02-10,,,1.190000057220459,0.5009999871253967,0.20000000298023224,0.10000000149011612,,,0.001000000047497451
02-11,,,1.190000057220459,0.5009999871253967,0.20000000298023224,,,0.05000000074505806,0.001000000047497451
02-12,,,1.190000057220459,0.5009999871253967,0.20000000298023224,,0.10100000351667404,0.05000000074505806,0.001000000047497451
02-13,,,1.190000057220459,0.5009999871253967,,0.10000000149011612,0.10100000351667404,0.05000000074505806,0.001000000047497451
02-14,,0.4990000128746033,1.190000057220459,,,0.10000000149011612,0.10100000351667404,0.05000000074505806,0.001000000047497451
02-15,,1.1920000314712524,,,,0.10000000149011612,0.10100000351667404,0.05000000074505806,
02-16,,,,,0.20000000298023224,0.10000000149011612,0.10100000351667404,,
02-17,,,,0.5009999871253967,0.20000000298023224,0.10000000149011612,,,
02-18,,,1.190000057220459,0.5009999871253967,0.20000000298023224,,,,0.001000000047497451
02-19,,1.1920000314712524,1.190000057220459,0.5009999871253967,0.20000000298023224,,,0.05000000074505806,0.001000000047497451
02-20,,1.1920000314712524,1.190000057220459,0.5009999871253967,,,0.10100000351667404,0.05000000074505806,0.001000000047497451
02-21,,1.128000020980835,1.190000057220459,,,0.10000000149011612,0.10100000351667404,0.05000000074505806,0.001000000047497451
02-22,,1.128000020980835,,,0.20000000298023224,0.10000000149011612,0.10100000351667404,0.05000000074505806,
02-23,,,,0.5009999871253967,0.20000000298023224,0.10000000149011612,0.10100000351667404,,
02-24,,,1.190000057220459,0.5009999871253967,0.20000000298023224,0.10000000149011612,,,0.001000000047497451
02-25,,1.128000020980835,1.149999976158142,0.5009999871253967,0.20000000298023224,,,0.05000000074505806,0.001000000047497451
02-26,,1.128000020980835,1.149999976158142,0.5009999871253967,0.20000000298023224,,0.10100000351667404,0.05000000074505806,0.001000000047497451
02-27,,1.100000023841858,1.149999976158142,0.5009999871253967,,0.10000000149011612,0.10100000351667404,0.05000000074505806,0.001000000047497451
02-28,,1.100000023841858,1.149999976158142,,,0.10000000149011612,0.10100000351667404,0.05000000074505806,0.001000000047497451
02-29,,,,,0.20000000298023224,,,,
03-01,,1.0470000505447388,,,0.20000000298023224,0.10000000149011612,0.10100000351667404,0.05000000074505806,
03-02,,,,0.5009999871253967,0.20000000298023224,0.10000000149011612,0.10100000351667404,,0.001000000047497451
03-03,,,1.149999976158142,0.5009999871253967,0.20000000298023224,0.10000000149011612,,,0.001000000047497451
03-04,,1.0470000505447388,1.149999976158142,0.5009999871253967,0.20000000298023224,,,0.05000000074505806,0.001000000047497451
03-05,,1.0470000505447388,1.149999976158142,0.5009999871253967,,,0.10000000149011612,0.05000000074505806,0.001000000047497451
03-06,,1.0700000524520874,1.5099999904632568,0.5009999871253967,,0.10000000149011612,0.10000000149011612,0.05000000074505806,0.06210000067949295
03-07,,1.0700000524520874,1.5099999904632568,,0.20000000298023224,0.10000000149011612,0.10000000149011612,0.05000000074505806,
