,2009,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-02,,,,,,30.0,,,0.3449999988079071,0.13500000536441806,0.009999999776482582
01-03,,,30.0,,,,,0.4000000059604645,0.3400000035762787,0.12399999797344208,0.009999999776482582
01-04,,,,31.0,,,1.600000023841858,0.44999998807907104,0.3400000035762787,0.12399999797344208,
01-05,,,30.0,,,30.0,1.600000023841858,0.36000001430511475,0.3400000035762787,,
01-06,,,,,,30.0,1.600000023841858,0.3700000047683716,,,0.008000000379979609
01-07,,,,,,30.0,1.0099999904632568,,,0.1899999976158142,0.008000000379979609
01-08,,,,,,30.0,1.0099999904632568,,0.33000001311302185,0.15000000596046448,0.008000000379979609
01-09,,,,,,30.0,,0.4099999964237213,0.35899999737739563,0.14499999582767487,0.008000000379979609
01-10,,,,,,,,0.4099999964237213,0.3499999940395355,0.14000000059604645,0.008000000379979609
01-11,,,30.0,,,,1.0,0.4099999964237213,0.3400000035762787,0.12999999523162842,
01-12,,,,,,30.0,1.2999999523162842,0.3799999952316284,0.3400000035762787,,
01-13,,,,,,30.0,1.2999999523162842,0.5,,,0.006000000052154064
01-14,,,,,,30.0,1.2999999523162842,,,0.1679999977350235,0.006000000052154064
01-15,,,,,,30.0,1.600000023841858,,,0.1330000013113022,0.008000000379979609
01-16,,,,,,30.0,,,0.35899999737739563,0.12999999523162842,0.008000000379979609
01-17,,,,,,,,0.550000011920929,0.3689999878406525,0.12300000339746475,0.008000000379979609
01-18,,,,,,,,0.5099999904632568,0.3650000095367432,0.119999997317791,
01-19,,,,,,,2.5999999046325684,0.5,0.367000013589859,,
01-20,,,,,,30.0,3.049999952316284,0.4399999976158142,,,
01-21,,,,,15.0,30.0,3.1500000953674316,,,,0.008000000379979609
01-22,,,,,,30.0,3.4000000953674316,,0.3700000047683716,0.119999997317791,0.008000000379979609
01-23,,,,,,30.0,,0.4099999964237213,0.3659999966621399,0.12999999523162842,0.008000000379979609
01-24,,,,,15.0,,,0.4300000071525574,0.36000001430511475,0.11400000005960464,0.008000000379979609
01-25,,,,,,,3.299999952316284,0.4300000071525574,0.35899999737739563,0.1379999965429306,
