,2015,2016,2017,2018,2019,2020
03-07,,5184.0,840.0,13.0,6.329999923706055,
03-08,,5020.0,820.0,13.399999618530273,6.130000114440918,
03-09,4060.0,4832.0,840.0,13.0,,0.46399998664855957
03-10,4000.0,4800.0,820.0,,,0.4580000042915344
03-11,4000.0,4520.0,,,6.400000095367432,0.4269999861717224
03-12,4180.0,,,12.899999618530273,6.5,0.3709999918937683
03-13,4192.0,,820.0,12.800000190734863,6.489999771118164,0.38100001215934753
03-14,,4188.0,820.0,11.699999809265137,7.25,
03-15,,3476.0,840.0,11.199999809265137,8.899999618530273,
03-16,4252.0,3628.0,840.0,11.899999618530273,,0.4099999964237213
03-17,4276.0,3564.0,800.0,,,0.38999998569488525
03-18,4564.0,3628.0,,,10.5,0.32199999690055847
03-19,4400.0,,,13.899999618530273,10.300000190734863,0.35100001096725464
03-20,4052.0,,760.0,11.399999618530273,9.489999771118164,0.38499999046325684
03-21,,3404.0,700.0,12.600000381469727,9.25,
03-22,,3484.0,680.0,12.5,8.850000381469727,
03-23,4120.0,3588.0,660.0,12.0,,0.3840000033378601
03-24,4340.0,3532.0,640.0,,,0.4090000092983246
03-25,4312.0,,,,8.520000457763672,0.460999995470047
03-26,4408.0,,,12.100000381469727,8.460000038146973,0.4749999940395355
03-27,4392.0,,640.0,11.800000190734863,9.100000381469727,0.46000000834465027
03-28,,3488.0,640.0,11.600000381469727,9.25,
03-29,,3432.0,700.0,13.300000190734863,9.5600004196167,
03-30,4556.0,3588.0,780.0,,,0.4390000104904175
03-31,4436.0,3832.0,760.0,,,0.41499999165534973
04-01,4488.0,4120.0,,,10.100000381469727,0.4180000126361847
04-02,4616.0,,,12.199999809265137,9.829999923706055,0.4480000138282776
04-03,,,700.0,12.100000381469727,9.649999618530273,0.46399998664855957
04-04,,3968.0,680.0,12.0,9.369999885559082,
04-05,,4036.0,680.0,11.800000190734863,9.699999809265137,
04-06,4600.0,4312.0,660.0,11.699999809265137,,0.49000000953674316
04-07,4660.0,4724.0,600.0,,,0.5090000033378601
04-08,4824.0,4732.0,,,9.199999809265137,0.4399999976158142
04-09,4640.0,,,11.800000190734863,9.149999618530273,0.41499999165534973
04-10,4732.0,,640.0,12.899999618530273,8.300000190734863,
04-11,,4812.0,240.0,12.5,7.150000095367432,
04-12,,4828.0,221.1999969482422,12.5,7.090000152587891,
04-13,4500.0,5236.0,245.60000610351562,12.5,,0.40799999237060547
04-14,4676.0,5488.0,,,,0.4000000059604645
04-15,4760.0,5088.0,,,6.679999828338623,0.4300000071525574
04-16,4865.60009765625,,,13.100000381469727,5.949999809265137,0.4580000042915344
04-17,4908.0,,276.0,12.699999809265137,6.320000171661377,0.41200000047683716
04-18,,5020.0,250.0,12.800000190734863,5.880000114440918,
04-19,,4956.0,248.39999389648438,13.199999809265137,,
04-20,4620.0,4728.0,242.0,12.600000381469727,,0.4000000059604645
04-21,4570.0,4760.0,231.1999969482422,,,0.39500001072883606
04-22,4664.0,4724.0,,,5.409999847412109,0.3889999985694885
04-23,4648.0,,,12.100000381469727,5.519999980926514,0.4090000092983246
04-24,4728.0,,221.60000610351562,11.800000190734863,6.699999809265137,0.3700000047683716
04-25,,4996.0,226.8000030517578,12.0,6.369999885559082,
04-26,,4900.0,231.1999969482422,12.0,5.920000076293945,
04-27,4764.0,4952.0,229.1999969482422,11.949999809265137,,0.34200000762939453
04-28,4504.0,4996.0,225.1999969482422,,,0.289000004529953
04-29,4576.0,4632.0,,,6.309999942779541,0.2800000011920929
04-30,4392.0,,,11.649999618530273,6.079999923706055,0.27799999713897705
05-01,4364.0,,230.8000030517578,14.600000381469727,5.840000152587891,0.29100000858306885
05-02,,5000.0,226.8000030517578,14.0,5.800000190734863,
05-03,,5264.0,228.0,12.5,6.400000095367432,
05-04,4264.0,5200.0,239.60000610351562,12.5,,0.2939999997615814
05-05,4284.0,5268.0,196.0,,,0.2939999997615814
05-06,4200.0,4960.0,,,7.199999809265137,0.3050000071525574
05-07,4576.0,,,13.5,6.679999828338623,0.3149999976158142
05-08,4460.0,,190.8000030517578,12.649999618530273,6.960000038146973,0.3319999873638153
05-09,,5296.0,174.8000030517578,12.600000381469727,6.0,
05-10,,4900.0,162.39999389648438,12.5,5.809999942779541,
05-11,4560.0,4748.0,162.8000030517578,12.399999618530273,,0.3240000009536743
05-12,4554.0,4380.0,160.0,,,0.3109999895095825
05-13,4540.0,4460.0,,,5.239999771118164,0.3089999854564667
05-14,4496.0,,,12.5,5.110000133514404,0.289000004529953
05-15,4522.0,,160.0,12.600000381469727,5.119999885559082,0.29100000858306885
05-16,,4300.0,173.60000610351562,13.199999809265137,4.900000095367432,
05-17,,4444.0,158.8000030517578,13.199999809265137,4.929999828338623,
05-18,4544.0,4332.0,152.39999389648438,13.199999809265137,,0.30300000309944153
05-19,4588.0,4448.0,155.1999969482422,,,0.30000001192092896
05-20,4540.0,4536.0,,,5.010000228881836,0.3449999988079071
05-21,4596.0,,,13.449999809265137,4.75,0.35899999737739563
05-22,4588.0,,150.0,12.899999618530273,4.699999809265137,0.3409999907016754
05-23,,4668.0,145.60000610351562,22.299999237060547,4.699999809265137,
05-24,,4648.0,144.0,19.700000762939453,4.550000190734863,
05-25,,4732.0,144.0,20.100000381469727,,
05-26,4616.0,4540.0,148.0,,,0.33799999952316284
05-27,4568.0,4576.0,,,,0.32499998807907104
05-28,4692.0,,,,4.599999904632568,0.4020000100135803
05-29,4672.0,,,19.299999237060547,4.639999866485596,0.3720000088214874
05-30,,,178.0,17.600000381469727,4.900000095367432,
05-31,,4508.0,212.39999389648438,17.850000381469727,5.150000095367432,
06-01,4952.0,4508.0,214.39999389648438,17.0,,0.375
06-02,4804.0,4488.0,200.0,,,0.36899998784065247
06-03,4808.0,4372.0,,,5.289999961853027,0.3799999952316284
06-04,4900.0,,,17.25,5.25,0.42399999499320984
06-05,4814.0,,168.0,16.600000381469727,5.03000020980835,0.44999998807907104
06-06,,4404.0,159.1999969482422,15.699999809265137,4.940000057220459,
06-07,,4488.0,150.0,15.800000190734863,4.900000095367432,
06-08,4930.0,4460.0,148.0,16.700000762939453,,0.48500001430511475
06-09,4952.0,4452.0,164.0,,,0.6399999856948853
06-10,5000.0,4288.0,,,4.980000019073486,0.5199999809265137
06-11,5096.0,,,17.899999618530273,4.829999923706055,0.4399999976158142
06-12,4908.0,,153.60000610351562,18.0,4.489999771118164,0.45899999141693115
06-13,,4208.0,155.60000610351562,17.399999618530273,4.579999923706055,
06-14,,4288.0,152.8000030517578,16.799999237060547,4.480000019073486,
06-15,5080.0,4492.0,152.0,16.700000762939453,,0.44999998807907104
06-16,4876.0,4548.0,188.39999389648438,,,0.44600000977516174
06-17,4928.0,4360.0,,,4.699999809265137,0.39500001072883606
06-18,4952.0,,,16.0,4.579999923706055,0.3880000114440918
06-19,4824.0,,191.60000610351562,16.399999618530273,4.610000133514404,0.38999998569488525
06-20,,4504.0,171.1999969482422,16.0,4.559999942779541,
06-21,,4540.0,178.39999389648438,16.299999237060547,4.179999828338623,
06-22,4688.0,4744.0,185.60000610351562,16.0,,0.4020000100135803
06-23,4732.0,4616.0,166.8000030517578,,,0.38999998569488525
06-24,5008.0,4864.0,,,3.680000066757202,0.28999999165534973
06-25,5260.0,,,16.110000610351562,3.490000009536743,0.30000001192092896
06-26,5200.0,,176.39999389648438,18.700000762939453,3.319999933242798,0.3089999854564667
06-27,,4484.0,172.0,18.0,3.0299999713897705,
06-28,,4756.0,176.0,17.700000762939453,3.0299999713897705,
06-29,5200.0,4840.0,170.0,16.700000762939453,,0.2980000078678131
06-30,5164.0,4772.0,179.1999969482422,,,0.3100000023841858
07-01,5300.0,4796.0,,,3.190000057220459,0.3310000002384186
07-02,5232.0,,,17.299999237060547,3.069999933242798,0.3319999873638153
07-03,,,182.0,16.799999237060547,2.819999933242798,
07-05,,4680.0,180.0,17.299999237060547,2.950000047683716,
07-06,5208.0,4588.0,196.0,17.399999618530273,,0.34700000286102295
07-07,5176.0,4600.0,256.0,,,0.34700000286102295
07-08,5108.0,4568.0,,,2.8399999141693115,0.3400000035762787
07-09,5088.0,,,16.899999618530273,2.930000066757202,0.3370000123977661
07-10,5160.0,,200.0,16.0,2.859999895095825,0.33399999141693115
07-11,,4592.0,183.60000610351562,15.800000190734863,2.8499999046325684,
07-12,,4572.0,176.0,14.800000190734863,2.819999933242798,
07-13,5204.0,2756.0,184.0,14.40999984741211,,0.3199999928474426
07-14,5084.0,2596.0,181.1999969482422,,,0.3100000023841858
07-15,5008.0,2548.0,,,2.7200000286102295,0.3190000057220459
07-16,5028.0,,,13.770000457763672,2.759999990463257,0.3240000009536743
07-17,5140.0,,187.1999969482422,13.5,2.680000066757202,0.3619999885559082
07-18,,2564.0,177.60000610351562,13.300000190734863,2.430000066757202,
07-19,,2548.0,203.60000610351562,14.300000190734863,2.369999885559082,
07-20,5320.0,2520.0,204.39999389648438,13.800000190734863,,0.4390000104904175
07-21,5328.0,2508.0,204.0,,,0.4350000023841858
07-22,5460.0,2464.0,,,2.190000057220459,0.40400001406669617
07-23,5404.0,,,14.050000190734863,1.9550000429153442,0.4169999957084656
07-24,5192.0,,199.1999969482422,13.699999809265137,2.0399999618530273,0.41200000047683716
07-25,,2212.0,200.39999389648438,14.0,2.0999999046325684,
07-26,,2048.0,196.8000030517578,13.699999809265137,2.359999895095825,
07-27,5356.0,2064.0,184.0,13.800000190734863,,0.4309999942779541
07-28,5460.0,1976.0,184.0,,,0.4819999933242798
07-29,5752.0,1976.0,,,2.130000114440918,0.4339999854564667
07-30,6084.0,,,13.5,2.2200000286102295,0.4869999885559082
07-31,6484.0,,184.0,13.350000381469727,2.200000047683716,0.44600000977516174
08-01,,1804.0,180.39999389648438,13.600000381469727,1.9199999570846558,
08-02,,1836.0,184.0,13.899999618530273,1.8700000047683716,
08-03,6496.0,1748.0,181.1999969482422,12.399999618530273,,0.5580000281333923
08-04,6360.0,1768.0,184.8000030517578,,,0.46700000762939453
08-05,6352.0,1836.0,,,1.7000000476837158,0.5199999809265137
08-06,6480.0,,,12.399999618530273,1.440000057220459,0.5690000057220459
08-07,6376.0,,186.0,12.399999618530273,1.7999999523162842,0.5350000262260437
08-08,,1868.0,180.8000030517578,12.5,1.7599999904632568,
08-09,,1880.0,160.39999389648438,12.0,1.7899999618530273,
08-10,6380.0,1848.0,112.80000305175781,11.699999809265137,,0.5600000023841858
08-11,6580.0,1500.0,116.0,,,0.5320000052452087
08-12,6524.0,1464.0,,,1.7200000286102295,0.5550000071525574
08-13,6404.0,,,12.800000190734863,1.6799999475479126,0.5550000071525574
08-14,6184.0,,108.0,11.800000190734863,1.590000033378601,0.5690000057220459
08-15,,1520.0,111.19999694824219,11.600000381469727,1.5199999809265137,
08-16,,1652.0,112.0,11.600000381469727,1.6399999856948853,
08-17,6180.0,1760.0,116.4000015258789,11.600000381469727,,0.6740000247955322
08-18,6200.0,1876.0,116.0,,,0.7089999914169312
08-19,6164.0,1716.0,,,1.7200000286102295,0.6850000023841858
08-20,5996.0,,,11.5,1.6699999570846558,0.6100000143051147
08-21,5692.0,,118.4000015258789,12.5,1.6699999570846558,0.47200000286102295
08-22,,1736.0,118.80000305175781,12.300000190734863,1.1299999952316284,
08-23,,1784.0,116.0,12.699999809265137,1.1299999952316284,
08-24,5508.0,1760.0,118.80000305175781,13.899999618530273,,0.4779999852180481
08-25,5732.0,1672.0,120.0,,,0.5260000228881836
08-26,5652.0,1640.0,,,1.1319999694824219,0.515999972820282
08-27,5676.0,,,14.0,1.1100000143051147,0.4909999966621399
08-28,5984.0,,118.0,14.699999809265137,1.100000023841858,0.5099999904632568
08-29,,1720.0,125.19999694824219,14.600000381469727,1.1399999856948853,
08-30,,1696.0,122.0,14.699999809265137,1.1200000047683716,
08-31,5776.0,1632.0,120.0,15.699999809265137,,0.48500001430511475
09-01,5916.0,1684.0,122.4000015258789,,,0.46799999475479126
09-02,5932.0,1696.0,,,,0.46000000834465027
09-03,5922.0,,,,1.1399999856948853,0.4300000071525574
09-04,5924.0,,,16.0,1.1100000143051147,0.41999998688697815
09-05,,,121.5999984741211,16.299999237060547,1.1349999904632568,
09-06,,1704.0,122.4000015258789,16.0,1.1399999856948853,
09-07,,1728.0,127.19999694824219,16.100000381469727,,
09-08,6372.0,1796.0,128.0,,,0.414000004529953
09-09,5808.0,1672.0,,,1.1299999952316284,0.42899999022483826
09-10,5780.0,,,15.899999618530273,1.149999976158142,0.41499999165534973
09-11,5828.0,,123.19999694824219,15.800000190734863,1.1399999856948853,0.36500000953674316
09-12,,1756.0,128.39999389648438,15.600000381469727,1.1299999952316284,
09-13,,1728.0,108.0,14.800000190734863,1.1299999952316284,
09-14,5548.0,1796.0,97.19999694824219,14.300000190734863,,0.3400000035762787
09-15,5628.0,1764.0,92.4000015258789,,,0.34599998593330383
09-16,5504.0,1856.0,,,1.1100000143051147,0.37599998712539673
09-17,5580.0,,,14.699999809265137,1.100000023841858,0.3449999988079071
09-18,5660.0,,96.0,14.0,1.149999976158142,0.3499999940395355
09-19,,1832.0,100.0,14.199999809265137,1.0700000524520874,
09-20,,1836.0,97.5999984741211,14.800000190734863,1.0800000429153442,
09-21,5720.0,1844.0,93.5999984741211,14.0,,0.3319999873638153
09-22,5588.0,1964.0,94.80000305175781,,,0.3179999887943268
09-23,5804.0,2000.0,,,1.0700000524520874,0.29100000858306885
09-24,5996.0,,,13.800000190734863,1.0099999904632568,0.30300000309944153
09-25,6068.0,,92.4000015258789,13.600000381469727,0.9300000071525574,0.3199999928474426
09-26,,1960.0,84.0,13.300000190734863,0.8930000066757202,
09-27,,1912.0,184.0,13.699999809265137,0.8700000047683716,
09-28,5588.0,1840.0,152.0,13.199999809265137,,0.328000009059906
09-29,5756.0,1796.0,152.0,,,0.328000009059906
09-30,5884.0,1908.0,,,0.8299999833106995,0.32199999690055847
10-01,5868.0,,,13.300000190734863,0.8309999704360962,0.3240000009536743
10-02,6232.0,,140.8000030517578,12.600000381469727,0.777999997138977,0.31700000166893005
10-03,,1932.0,120.0,13.699999809265137,0.7900000214576721,
10-04,,1944.0,136.0,13.100000381469727,0.7960000038146973,
10-05,6136.0,2012.0,135.1999969482422,12.510000228881836,,0.32199999690055847
10-06,6124.0,2020.0,131.1999969482422,,,0.3160000145435333
10-07,6136.0,1960.0,,,0.8100000023841858,0.3100000023841858
10-08,6400.0,,,12.100000381469727,0.843999981880188,0.3050000071525574
10-09,6620.0,,125.5999984741211,11.600000381469727,0.8059999942779541,0.30300000309944153
10-10,,1928.0,132.0,11.5,0.7900000214576721,
10-11,,1872.0,144.39999389648438,10.600000381469727,0.8100000023841858,
10-12,6424.0,1860.0,134.0,11.300000190734863,,0.30399999022483826
10-13,6356.0,1860.0,138.0,,,0.30399999022483826
10-14,6192.0,1948.0,,,0.8100000023841858,0.3019999861717224
10-15,6232.0,,,11.399999618530273,0.800000011920929,0.296999990940094
10-16,6548.0,,137.60000610351562,11.5,0.8199999928474426,0.2980000078678131
10-17,,1940.0,132.0,11.100000381469727,0.9100000262260437,
10-18,,1920.0,133.60000610351562,11.300000190734863,1.1100000143051147,
10-19,7420.0,1928.0,126.0,11.300000190734863,,0.30799999833106995
10-20,7183.2001953125,1920.0,140.0,,,0.29600000381469727
10-21,7180.0,1816.0,,,1.090000033378601,0.29899999499320984
10-22,6696.0,,,9.100000381469727,0.9700000286102295,0.3009999990463257
10-23,6660.0,,135.1999969482422,8.399999618530273,1.0700000524520874,0.29100000858306885
10-24,,1720.0,131.60000610351562,7.059999942779541,1.1299999952316284,
10-25,,1632.0,129.60000610351562,6.809999942779541,1.1299999952316284,
10-26,6704.0,1512.0,134.39999389648438,7.800000190734863,,0.2800000011920929
10-27,7272.0,1472.0,132.0,,,0.26600000262260437
10-28,7248.0,1400.0,,,1.4700000286102295,0.25099998712539673
10-29,7088.0,,,5.900000095367432,1.2599999904632568,0.2540000081062317
10-30,6784.0,,126.4000015258789,3.2699999809265137,1.350000023841858,0.2370000034570694
10-31,,1400.0,128.0,3.299999952316284,1.2599999904632568,
11-01,,1420.0,130.8000030517578,3.390000104904175,1.3200000524520874,
11-02,6604.0,1420.0,130.0,3.390000104904175,,0.22499999403953552
11-03,6796.0,1460.0,128.0,,,0.23000000417232513
11-04,7000.0,1600.0,,,1.4240000247955322,0.23399999737739563
11-05,6660.0,,,3.4700000286102295,1.4210000038146973,0.2409999966621399
11-06,6580.0,,121.19999694824219,3.299999952316284,1.159999966621399,0.24699999392032623
11-07,,1800.0,124.0,3.2799999713897705,1.0700000524520874,
11-08,,1780.0,121.5999984741211,3.3499999046325684,1.090000033378601,
11-09,6054.0,1760.0,122.0,2.9000000953674316,,0.2590000033378601
11-10,6312.0,1740.0,119.19999694824219,,,0.2720000147819519
11-11,6140.0,1760.0,,,1.0299999713897705,0.2630000114440918
11-12,6064.0,,,3.0299999713897705,0.9800000190734863,
11-13,6520.0,,106.0,3.1500000953674316,0.9850000143051147,
11-14,,1700.0,100.4000015258789,3.190000057220459,0.8899999856948853,
11-15,,1580.0,91.19999694824219,3.049999952316284,0.9350000023841858,
11-16,6324.0,1580.0,93.5999984741211,3.0,,
11-17,6512.0,1620.0,96.0,,,
11-18,6560.0,1640.0,,,1.0199999809265137,
11-19,6620.0,,,3.0,1.2799999713897705,
11-20,6740.0,,92.4000015258789,2.9000000953674316,1.3700000047683716,
11-21,,1600.0,92.4000015258789,2.8499999046325684,1.4500000476837158,
11-22,,1600.0,92.0,,1.4700000286102295,
11-23,7008.0,1600.0,,2.950000047683716,,
11-24,6780.0,,93.5999984741211,,,
11-25,7028.0,1620.0,,,1.5099999904632568,
11-26,,,,2.950000047683716,1.4600000381469727,
11-27,7116.0,,91.19999694824219,2.8499999046325684,1.5399999618530273,
11-28,,1580.0,96.4000015258789,2.9000000953674316,,
11-29,,1580.0,104.0,2.9000000953674316,1.5099999904632568,
11-30,7196.0,1560.0,96.0,3.0999999046325684,,
12-01,7168.0,1580.0,96.80000305175781,,,
12-02,7108.0,1580.0,,,1.409999966621399,
12-03,6980.0,,,3.009999990463257,1.340000033378601,
12-04,6448.0,,92.80000305175781,3.3499999046325684,1.5,
12-05,,1580.0,92.4000015258789,,1.4299999475479126,
12-06,,1600.0,88.0,3.450000047683716,1.4199999570846558,
12-07,6272.0,1580.0,107.19999694824219,3.4000000953674316,,
12-08,6764.0,1620.0,97.19999694824219,,,
12-09,6396.0,1600.0,,,1.399999976158142,
12-10,6532.0,,,3.380000114440918,1.3450000286102295,
12-11,6388.0,,96.0,3.3499999046325684,1.3200000524520874,
12-12,,1580.0,90.4000015258789,3.390000104904175,1.2899999618530273,
12-13,,1600.0,90.4000015258789,3.319999933242798,1.2599999904632568,
12-14,6416.0,1540.0,92.4000015258789,3.25,,
12-15,7188.0,1540.0,92.4000015258789,,,
12-16,7176.0,1560.0,,,1.1699999570846558,
12-17,7844.0,,,3.0999999046325684,1.2000000476837158,
12-18,7704.0,,88.4000015258789,2.9000000953674316,1.2599999904632568,
12-19,,1620.0,84.80000305175781,2.799999952316284,1.2100000381469727,
12-20,,1780.0,87.5999984741211,2.299999952316284,1.2899999618530273,
12-21,8092.0,1780.0,86.80000305175781,2.180000066757202,,
12-22,8084.0,1600.0,86.0,,,
12-23,9096.0,1640.0,,,1.305999994277954,
12-24,9196.0,,,1.9500000476837158,1.2599999904632568,
12-26,,,82.0,2.009999990463257,1.2400000095367432,
12-27,,1540.0,79.19999694824219,1.9900000095367432,1.1399999856948853,
12-28,9900.0,1520.0,71.19999694824219,2.049999952316284,,
12-29,8460.0,1500.0,72.80000305175781,,,
12-30,8948.0,1480.0,,,1.1299999952316284,
12-31,9084.0,,,3.0,1.1399999856948853,
