,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-02,,,,1.850000023841858,5.070000171661377,7.809999942779541,,,2.7899999618530273,7.400000095367432,5.159999847412109
01-03,,16.299999237060547,2.950000047683716,1.7999999523162842,4.869999885559082,,,4.360000133514404,2.690000057220459,7.289999961853027,5.260000228881836
01-04,,15.9399995803833,2.990000009536743,1.899999976158142,,,13.1899995803833,4.590000152587891,2.7100000381469727,7.289999961853027,
01-05,,15.739999771118164,2.9700000286102295,,,7.739999771118164,12.4399995803833,4.809999942779541,2.7699999809265137,,
01-06,,15.0600004196167,3.0,,4.920000076293945,7.599999904632568,12.130000114440918,4.849999904632568,,,5.190000057220459
01-07,,15.1899995803833,,1.7999999523162842,5.119999885559082,7.679999828338623,12.260000228881836,,,7.269999980926514,4.920000076293945
01-08,,,,2.119999885559082,5.309999942779541,7.730000019073486,12.609999656677246,,2.7200000286102295,7.369999885559082,4.710000038146973
01-09,,,3.009999990463257,2.2699999809265137,5.079999923706055,7.559999942779541,,4.840000152587891,2.7300000190734863,7.309999942779541,4.639999866485596
01-10,,15.050000190734863,2.940000057220459,2.5199999809265137,4.960000038146973,,,5.010000228881836,2.630000114440918,7.21999979019165,4.730000019073486
01-11,,16.06999969482422,3.049999952316284,2.490000009536743,,,11.420000076293945,4.690000057220459,2.5199999809265137,7.21999979019165,
01-12,,16.0,3.690000057220459,,,8.300000190734863,12.140000343322754,4.690000057220459,2.7200000286102295,,
01-13,,15.609999656677246,3.609999895095825,,5.059999942779541,8.069999694824219,12.649999618530273,4.800000190734863,,,4.869999885559082
01-14,,15.760000228881836,,2.640000104904175,5.349999904632568,8.15999984741211,12.600000381469727,,,7.210000038146973,4.809999942779541
01-15,,,,2.7799999713897705,5.980000019073486,7.590000152587891,12.850000381469727,,,7.119999885559082,4.929999828338623
01-16,,,,2.8299999237060547,5.679999828338623,7.860000133514404,,,2.6500000953674316,7.239999771118164,5.039999961853027
01-17,,,3.390000104904175,3.0399999618530273,6.5,,,4.78000020980835,2.7300000190734863,7.28000020980835,4.980000019073486
01-18,,15.770000457763672,3.569999933242798,3.0,,,,4.809999942779541,2.700000047683716,7.340000152587891,
01-19,,15.34000015258789,3.4700000286102295,,,,12.739999771118164,4.550000190734863,2.6500000953674316,,
01-20,,14.880000114440918,3.549999952316284,,,8.119999885559082,12.289999961853027,4.559999942779541,,,
01-21,,14.34000015258789,,,7.769999980926514,7.809999942779541,12.989999771118164,,,,4.980000019073486
01-22,,,,3.0199999809265137,7.300000190734863,7.900000095367432,12.760000228881836,,2.680000066757202,7.309999942779541,4.96999979019165
01-23,,,3.4600000381469727,2.5999999046325684,7.349999904632568,7.880000114440918,,4.75,2.7899999618530273,7.28000020980835,4.949999809265137
01-24,,14.8100004196167,3.950000047683716,2.4700000286102295,6.989999771118164,,,4.53000020980835,2.700000047683716,7.230000019073486,4.949999809265137
01-25,,14.989999771118164,4.590000152587891,2.630000114440918,,,12.449999809265137,4.929999828338623,3.2300000190734863,7.170000076293945,
01-26,,15.359999656677246,4.429999828338623,,,8.029999732971191,11.880000114440918,4.78000020980835,2.940000057220459,,
01-27,,15.430000305175781,4.360000133514404,,7.25,8.260000228881836,11.0600004196167,4.909999847412109,,,4.889999866485596
01-28,,15.079999923706055,,2.630000114440918,7.360000133514404,7.989999771118164,10.260000228881836,,,7.050000190734863,4.78000020980835
01-29,,,,2.700000047683716,6.989999771118164,8.170000076293945,10.6899995803833,,3.0399999618530273,6.949999809265137,4.730000019073486
01-30,,,4.309999942779541,2.5399999618530273,7.309999942779541,8.039999961853027,,4.78000020980835,2.890000104904175,6.800000190734863,4.690000057220459
01-31,,15.800000190734863,4.480000019073486,2.4800000190734863,7.179999828338623,,,4.820000171661377,2.8399999141693115,6.920000076293945,4.670000076293945
02-01,,16.1299991607666,4.590000152587891,2.5199999809265137,,,10.1899995803833,4.840000152587891,2.819999933242798,6.840000152587891,
02-02,,15.859999656677246,4.639999866485596,,,8.149999618530273,12.670000076293945,4.869999885559082,2.700000047683716,,
02-03,,15.630000114440918,4.829999923706055,,6.900000095367432,8.329999923706055,12.369999885559082,4.78000020980835,,,4.800000190734863
02-04,,16.1299991607666,,2.390000104904175,7.199999809265137,6.809999942779541,9.630000114440918,,,7.019999980926514,4.739999771118164
02-05,,,,2.380000114440918,6.369999885559082,7.050000190734863,9.210000038146973,,2.569999933242798,6.989999771118164,4.71999979019165
02-06,,,4.929999828338623,2.2300000190734863,6.329999923706055,6.800000190734863,,4.619999885559082,2.5999999046325684,7.150000095367432,4.820000171661377
02-07,,15.949999809265137,4.849999904632568,2.25,6.5,,,4.760000228881836,2.609999895095825,7.079999923706055,4.53000020980835
02-08,,15.8100004196167,4.590000152587891,2.1600000858306885,,,9.010000228881836,4.840000152587891,2.5299999713897705,7.190000057220459,
02-09,,15.539999961853027,4.599999904632568,,,6.820000171661377,9.449999809265137,4.860000133514404,2.430000066757202,,
02-10,,15.65999984741211,4.46999979019165,,6.539999961853027,6.929999828338623,8.779999732971191,5.010000228881836,,,4.199999809265137
02-11,,16.06999969482422,,2.25,6.389999866485596,7.070000171661377,8.9399995803833,,,7.170000076293945,4.139999866485596
02-12,,,,2.3499999046325684,6.289999961853027,7.019999980926514,8.8100004196167,,2.5399999618530273,7.079999923706055,4.25
02-13,,,4.670000076293945,2.319999933242798,6.460000038146973,6.960000038146973,,5.079999923706055,2.4700000286102295,7.070000171661377,4.510000228881836
02-14,,15.9399995803833,4.920000076293945,2.319999933242798,6.510000228881836,,,5.210000038146973,2.4700000286102295,7.079999923706055,4.570000171661377
02-15,,15.979999542236328,4.789999961853027,2.180000066757202,,,,5.269999980926514,2.5399999618530273,7.130000114440918,
02-16,,15.109999656677246,5.039999961853027,,,,8.899999618530273,5.559999942779541,2.569999933242798,,
02-17,,15.020000457763672,4.659999847412109,,,6.909999847412109,9.140000343322754,5.329999923706055,,,
02-18,,14.8100004196167,,,7.050000190734863,6.96999979019165,8.270000457763672,,,,4.510000228881836
02-19,,,,2.180000066757202,7.159999847412109,6.75,8.0600004196167,,,7.179999828338623,4.489999771118164
02-20,,,,2.180000066757202,7.239999771118164,6.849999904632568,,,2.4800000190734863,7.269999980926514,4.480000019073486
02-21,,,4.099999904632568,2.0799999237060547,7.190000057220459,,,5.170000076293945,2.559999942779541,7.269999980926514,4.190000057220459
02-22,,14.989999771118164,4.260000228881836,2.0999999046325684,,,8.819999694824219,5.090000152587891,2.4800000190734863,7.369999885559082,
02-23,,15.59000015258789,4.449999809265137,,,6.869999885559082,8.6899995803833,5.079999923706055,2.4600000381469727,,
02-24,,15.680000305175781,4.300000190734863,,7.150000095367432,6.809999942779541,8.6899995803833,5.119999885559082,,,3.869999885559082
02-25,,15.75,,2.0799999237060547,6.940000057220459,6.789999961853027,8.600000381469727,,,7.349999904632568,3.7300000190734863
02-26,,,,2.1700000762939453,7.199999809265137,6.75,8.6899995803833,,2.5399999618530273,7.360000133514404,3.380000114440918
02-27,,,4.380000114440918,2.2699999809265137,7.309999942779541,6.300000190734863,,5.159999847412109,2.4600000381469727,7.289999961853027,3.5199999809265137
02-28,,15.739999771118164,4.199999809265137,2.299999952316284,6.659999847412109,,,5.050000190734863,2.380000114440918,7.309999942779541,3.4000000953674316
