,2009,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,0.0,0.0,0.0,0.0,-1225.3012369268572,45.83783992770118,-7.560976185946133,29.06774772227727,-32.14285828325213,2.0,6.0,-119.00994837460769
01-03,0.0,0.0,0.0,0.0,0.0,-1225.3012369268572,45.83783992770118,-6.1707342292565395,29.06774772227727,-32.14285828325213,2.0,6.0,-118.87092417893874
01-04,0.0,0.0,0.0,0.0,0.0,-1225.3012369268572,45.83783992770118,-4.146332791015885,29.06774772227727,-32.14285828325213,2.0,7.0,-118.66848403511467
01-05,0.0,0.0,0.0,0.0,0.0,-1225.3012369268572,45.83783992770118,-5.6910501144814996,29.06774772227727,-32.14285828325213,2.0,7.0,-118.82295576746124
01-06,0.0,0.0,0.0,0.0,0.0,-1225.3012369268572,45.83783992770118,-5.6910501144814996,29.06774772227727,-32.14285828325213,2.0,7.0,-118.82295576746124
01-07,0.0,0.0,0.0,0.0,0.0,-1225.3012369268572,45.83783992770118,-5.6910501144814996,9.259259599935097,15.686809946087015,3.0,6.0,-116.02083775676154
01-08,0.0,0.0,0.0,0.0,0.0,-1225.3012369268572,45.83783992770118,-5.6910501144814996,9.259259599935097,1.804669821431255,3.0,6.0,-117.40905176922713
01-09,0.0,0.0,0.0,0.0,0.0,-1225.3012369268572,45.83783992770118,-5.6910501144814996,15.999998637608096,1.804669821431255,3.0,6.0,-116.73497786545984
01-10,0.0,0.0,0.0,0.0,0.0,-1225.3012369268572,45.83783992770118,0.0,15.999998637608096,1.804669821431255,3.0,6.0,-116.16587285401167
01-11,0.0,0.0,0.0,0.0,0.0,-1225.3012369268572,45.83783992770118,0.0,15.999998637608096,6.565654855238605,3.0,6.0,-115.68977435063093
01-12,0.0,0.0,0.0,0.0,0.0,-1225.3012369268572,45.83783992770118,0.0,15.999998637608096,11.90475801897145,3.0,6.0,-115.15586403425763
01-13,0.0,0.0,0.0,0.0,0.0,-1225.3012369268572,45.83783992770118,0.0,15.999998637608096,11.90475801897145,3.0,6.0,-115.15586403425763
01-14,0.0,0.0,0.0,0.0,0.0,0.0,12.432433303208825,0.0,15.999998637608096,39.142853959887915,3.0,6.0,6.757528590070484
01-15,0.0,0.0,0.0,0.0,0.0,0.0,12.432433303208825,0.0,36.08695773298663,31.657754922602425,3.0,6.0,8.017714595879788
01-16,0.0,0.0,0.0,0.0,0.0,0.0,12.432433303208825,0.0,36.08695773298663,14.759360598366877,3.0,6.0,6.327875163456233
01-17,0.0,0.0,0.0,0.0,0.0,0.0,12.432433303208825,0.0,36.08695773298663,13.572192298602062,3.0,6.0,6.209158333479752
01-18,0.0,0.0,0.0,0.0,0.0,0.0,12.432433303208825,0.0,36.08695773298663,11.87165909204281,3.0,6.0,6.039105012823827
01-19,0.0,0.0,0.0,0.0,0.0,0.0,12.432433303208825,0.0,43.34782697989945,11.87165909204281,3.0,6.0,6.765191937515108
01-20,0.0,0.0,0.0,0.0,0.0,0.0,12.432433303208825,0.0,34.85000081583856,11.87165909204281,3.0,6.0,5.91540932110902
01-21,0.0,0.0,0.0,0.0,0.0,0.0,12.432433303208825,0.0,34.85000081583856,28.34782600808458,3.0,6.0,7.563026012713197
01-22,0.0,0.0,0.0,0.0,0.0,0.0,12.432433303208825,0.0,2.353119321961446,22.080378200623173,3.0,6.0,3.686593082579344
01-23,0.0,0.0,0.0,0.0,0.0,0.0,12.432433303208825,0.0,2.577943266822684,22.080378200623173,3.0,6.0,3.7090754770654684
01-24,0.0,0.0,0.0,0.0,0.0,0.0,12.432433303208825,0.0,2.577943266822684,22.080378200623173,3.0,6.0,3.7090754770654684
01-25,0.0,0.0,0.0,0.0,0.0,0.0,12.432433303208825,0.0,-12.709828144187938,28.251124252494623,2.0,7.0,2.797372941151551
01-26,0.0,0.0,0.0,0.0,0.0,0.0,12.432433303208825,0.0,28.380951178046814,32.71657064253205,3.0,6.0,7.352995512378769
01-27,0.0,0.0,0.0,0.0,0.0,0.0,12.432433303208825,0.0,28.380951178046814,31.506852460838054,3.0,6.0,7.232023694209369
01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.380951178046814,40.0684943085029,2.0,7.0,6.84494454865497
01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.881310119998157,40.0684943085029,1.0,8.0,3.2187184188504743
01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.502973807063644,-7.881310119998157,40.0684943085029,1.0,8.0,2.7684210381441097
01-31,0.0,0.0,0.0,0.0,0.0,0.0,25.403223625935663,-4.502973807063644,-7.881310119998157,40.0684943085029,2.0,7.0,5.308743400737676
02-01,0.0,0.0,0.0,0.0,0.0,0.0,25.403223625935663,-4.502973807063644,-7.881310119998157,40.0684943085029,2.0,7.0,5.308743400737676
02-02,0.0,0.0,0.0,0.0,0.0,0.0,25.403223625935663,-4.502973807063644,30.6922224915348,40.0684943085029,3.0,6.0,9.166096661890972
02-03,0.0,0.0,0.0,0.0,0.0,0.0,25.403223625935663,-4.502973807063644,30.6922224915348,40.0684943085029,3.0,6.0,9.166096661890972
02-04,0.0,0.0,0.0,0.0,0.0,0.0,25.403223625935663,-4.502973807063644,30.6922224915348,6.0702073041076465,3.0,5.0,5.7662679614514465
02-05,0.0,0.0,0.0,0.0,0.0,0.0,25.403223625935663,-4.502973807063644,26.3636357478859,6.640239381464477,3.0,5.0,5.39041249482224
02-06,0.0,0.0,0.0,0.0,0.0,0.0,25.403223625935663,-4.502973807063644,14.634147050620408,1.8830548325062992,3.0,5.0,3.7417451701998723
02-07,0.0,0.0,0.0,0.0,0.0,0.0,25.403223625935663,-4.502973807063644,14.634147050620408,-4.0634240076605845,2.0,6.0,3.147097286183184
02-08,0.0,0.0,0.0,0.0,0.0,0.0,25.403223625935663,-4.502973807063644,14.634147050620408,-4.0634240076605845,2.0,6.0,3.147097286183184
02-09,0.0,0.0,0.0,0.0,0.0,17.00000640284236,25.403223625935663,-4.502973807063644,14.634147050620408,-4.0634240076605845,3.0,5.0,4.84709792646742
02-10,0.0,0.0,0.0,0.0,0.0,17.00000640284236,25.403223625935663,-4.502973807063644,14.634147050620408,-4.0634240076605845,3.0,5.0,4.84709792646742
02-11,0.0,0.0,0.0,0.0,0.0,17.00000640284236,25.403223625935663,-4.502973807063644,13.366341125484665,-4.0634240076605845,3.0,5.0,4.720317333953846
02-12,0.0,0.0,0.0,0.0,0.0,17.00000640284236,25.403223625935663,-4.502973807063644,-13.861384239632526,7.333992538638704,3.0,5.0,3.1372864520720554
02-13,0.0,0.0,0.0,0.0,0.0,17.00000640284236,25.403223625935663,-4.502973807063644,-13.861384239632526,7.333992538638704,3.0,5.0,3.1372864520720554
02-14,0.0,0.0,0.0,0.0,0.0,17.00000640284236,25.403223625935663,-4.502973807063644,0.9901009819200971,7.333992538638704,4.0,4.0,4.622434974227318
02-15,0.0,0.0,0.0,0.0,0.0,17.00000640284236,25.403223625935663,-4.502973807063644,0.9901009819200971,-13.97423192010318,3.0,5.0,2.491612528353129
02-16,0.0,0.0,0.0,0.0,0.0,17.00000640284236,25.403223625935663,-4.502973807063644,33.94059497383851,-13.97423192010318,3.0,5.0,5.786661927544971
02-17,0.0,0.0,0.0,0.0,0.0,17.00000640284236,25.403223625935663,-4.502973807063644,35.53623123722468,-13.97423192010318,3.0,5.0,5.946225553883589
02-18,0.0,0.0,0.0,0.0,0.0,17.00000640284236,25.403223625935663,-4.502973807063644,35.53623123722468,-13.97423192010318,3.0,5.0,5.946225553883589
02-19,0.0,0.0,0.0,0.0,0.0,17.00000640284236,25.403223625935663,-4.502973807063644,35.53623123722468,-4.806739400773959,3.0,5.0,6.862974805816511
