,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,5.882349600016358,6.513414497592038,5.405404868011948,0.33333207448318763,5.000001355221412,0.35842157179309475,8.132530027038735,-5.028737824538658,-8.333336434713225,-15.703708224826388,0.33974567546485795,4.181322179982348,-17.23545389710587,-6.541561638912613,-16.90670207623025,12.590159746768132,5.9507805964982365,-8.559236679468285,-8.064127442104507,3.196021389939684,-0.38994876519141125,3.2285751079995784,6.024866199328076,-11.61403321383291,-10.327158109508108,-2.742348831676,3.2444164256362154,2.330803398941047,8.854545824455492,-5.401467073271244,17.0,14.0,-1.138100957168033
01-03,2.27273019877332,7.352938577790501,5.747133921026873,6.130274209309455,2.2875814518530637,4.497357777186802,0.36496210888380826,6.927715359794487,-4.460429361237903,-8.333336434713225,-12.861273597733302,-2.739723343007261,2.6081503447204257,-17.30910433967233,-10.540690122715105,-14.610194392377299,12.03642232943685,7.189464576621833,-9.412111378463937,-14.437156423292741,2.4861373518905063,2.102678454099223,2.2930075199843705,5.295886048513396,-11.62280701754386,-4.232718665301107,0.5146150485325587,3.112894500820965,-0.044680934717924045,12.218184037642045,-3.9192055493474607,18.0,13.0,-0.9382354110723539
01-04,-0.4545436989178194,7.352938577790501,3.4615448988398088,6.844109702584916,0.9933821982779237,2.191779526968013,1.0948925916651384,9.495543731578238,-3.862660944206009,-1.1385198911338996,-6.232296913564038,-4.737442363126522,1.4696692465423729,-23.513032028250194,-10.420075588445151,-12.390477354111793,11.147116281760507,7.938612872612294,-6.944863393641833,-18.660039882106783,4.58522744114591,3.294633309102604,4.975185304424938,4.781302683145548,-9.8646836502113,-6.148036852478403,-0.30092446535456285,1.9319337349960046,-0.5014370549188384,8.284847375118371,-0.8579136329455832,16.0,15.0,-0.8446525237696656
01-05,0.909099102019873,10.280370964255459,2.3346314807597506,7.1428495370225065,-0.6666727320355504,0.2739715590488305,-0.7299242177676165,11.594198860307738,-2.109704641350211,0.37879076871004974,-8.853408329504795,-2.454333045271454,2.854809733218928,-21.06177098387536,-11.107040472087098,-8.131301864925083,11.911860469600843,7.709039629662766,-0.3993442399482361,-18.971397078048042,6.6735485188292785,2.5909060637694536,4.44255918391246,5.0769077753352185,-11.008199193075615,-3.326649429319512,0.28323116256666925,2.8050889767337295,-1.1865750230241237,7.845393402899808,-5.73355873101521,17.0,14.0,-0.34298783201917915
01-06,0.909099102019873,9.433962607901442,1.953127593151293,6.6914529099666265,-1.3333368810019257,-1.9178079679191824,-2.1897789183165632,10.557184632632072,-4.741379310344827,-6.513407038546156,-10.88534083295048,-1.3822263869849538,2.4570058681429217,-18.792595410899786,-11.420096411277841,-8.613156534957927,7.07712116200176,9.304523787806616,1.4661084993161342,-16.632759324228118,5.706807157597117,4.470139696902727,6.016222229733711,5.96696703800723,-15.047078504719568,-0.46185365657217664,4.021283301119396,2.722579263090169,-6.2438630045152514,7.609948630259369,-4.4314331817081225,16.0,15.0,-0.7820187059772393
01-07,0.909099102019873,10.280370964255459,3.571425287090909,4.0892228181233055,-1.6666689554850973,-4.1322297635002805,-2.5640990170468547,10.619468668052583,-5.106382978723404,-4.022988505747127,-21.044990062409333,-2.5300420639134567,1.0591846149567659,-14.150707758266254,-12.358931187447874,-7.528983527384009,5.070941493057095,9.910864001412055,0.14711105998414034,-7.521235100209216,4.589879761140031,4.314463738742655,4.472188032808153,4.604909780411844,-15.096039278481765,-2.5392590081277513,5.648218646120934,5.989984120669867,-7.821025865424428,8.224061972681337,-0.17951212145441064,16.0,15.0,-0.7987645526482017
01-08,-0.4608277432635787,13.084110687659642,0.0,3.3457216688855014,-3.0201313866241684,-1.6129040073033611,-2.9411779555482855,11.176468093502555,-8.085106382978724,-5.363981751189835,-20.99852708992979,-4.0201596820978756,2.3445655087119746,-8.83341889161111,-12.71045854496787,-9.648854214941862,5.332110311272408,10.0269452928314,0.21163928408021787,-7.946027658175296,1.884813317168236,3.15239921560099,8.049465034553004,5.9925464995167514,-13.372400276424962,-5.780152103563995,7.346771777908058,6.277882639692171,-12.939562116350448,6.714399381092304,1.810491120695831,15.0,16.0,-0.9994632248967779
01-09,0.0,16.81818708506472,1.1999954269409197,5.639095815608605,-6.597214740597781,-0.5319128537297049,-4.693135156372975,7.058826736925311,-0.7092220225232713,-0.763355844414519,-22.80178103492655,-2.1592785359640083,2.6343072561857785,-9.21747998537211,-10.212766948530804,-7.773112635005579,6.483758668136957,8.007625485277835,-1.3850893521749583,-5.622188841238535,-5.261240439818689,4.131416380588844,9.067836389800094,3.509897149716906,-12.706443979400486,-5.120278308481934,10.639765449486598,5.2943124388339635,-10.913764902156238,5.873493975903615,1.5728937085121766,14.0,17.0,-0.5979630197976072
01-10,0.0,16.36363753405479,1.6000042022705239,7.720587400004107,-6.968632174394792,-1.0638257074594097,-3.942649595199093,7.058826736925311,-2.510460251046025,0.37736135871854504,-25.80152498903988,-2.640147199931,3.028417477438235,-9.36149946175545,-7.33878097037789,-7.854034295841185,3.1764684938917114,8.924779515371977,0.030436292230210316,-0.34389435715274963,-5.184643279665242,4.863154649434268,7.441594050480769,4.119848688976899,-12.94618526556789,-4.537520985114407,10.974287415242207,4.149489314722912,-12.710710469738704,4.843369449477597,2.437751769291561,16.0,15.0,-0.5191772468952287
01-11,-1.3698696172985545,14.54545688629138,3.225804442049492,6.343288027541676,-7.958473747436978,-0.2666656412760858,-3.225806451612903,5.309734334026292,-1.2396694214876034,3.4734890806623966,-22.59541804412185,-2.9309147140966907,4.563364330419752,-9.505613604338082,-4.3808470669335815,-6.171003325253265,4.535414854282639,8.28813611804442,1.8721397026974829,2.4361129299836928,-6.013932387674513,4.989178067340635,7.3049026473374825,4.719097032349138,-9.922999727349964,-4.320782057851032,10.604405954746785,1.519152445395628,-13.659925196888445,4.831327874976468,0.8434616254372633,17.0,14.0,-0.13411144032377198
