,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,-9.362545656920602,-8.11153203188416,-10.656810732192055,4.778553042632354,3.110772670097,0.0,-1.232860316354746,9.552688421656221,-19.342815026857306,-0.22856939406623375,-19.5956494948678,2.074690954702019,4.0,8.0,-4.084506463671276
01-03,-23.91073365021131,-7.093528808028092,-9.89201275707289,2.9979173722271684,5.235203962808518,-0.28095435024108545,0.3519023176036604,11.432811059960036,-19.262012357345952,2.389213183064156,-15.707624507710147,2.015412778149834,6.0,6.0,-4.310367146399675
01-04,-30.279330680449302,-7.160800151916985,-10.334214622352096,3.942336235413629,4.046540849193674,1.409753892940686,-1.956787984348765,12.515274874068833,-22.69771063306738,5.626207895555784,-14.230170859731503,-1.6042808020656032,5.0,7.0,-5.060265165563252
01-05,-35.73922747718845,-4.009880090008998,-13.448428231220532,0.20595323937817545,4.707661034347821,0.09398352696149732,-1.480207141983412,9.633257443556007,-5.648755828807966,5.664744421905786,-13.726238460359113,-7.210035021671738,5.0,7.0,-5.07976438209091
01-06,-32.38957736566854,-5.295570335419711,-8.905038909998328,-1.6769628322357966,4.707661034347821,-4.3999247400914205,1.785985031975443,13.142713950949533,-5.511813285907978,4.605777777215298,-16.24562914707489,-3.88822194772059,4.0,8.0,-4.505883397469097
01-07,-35.93751002962809,-7.697044443455275,-5.906402651257901,2.1856385687446247,2.763428876784512,-2.373943605049726,-4.099250558066289,11.364727687709568,0.8463549306422218,1.807950448476019,-15.61653991928679,-7.285979435144527,5.0,7.0,-4.995714177460972
01-08,-31.370200794300672,-4.1871940564009105,-5.575538596580752,4.595791518550569,7.026347162544782,-0.9542389348146592,-4.499920167068339,13.76741876330666,6.821656885645547,-4.132940984583634,-18.75963409469559,-3.724926017830047,4.0,8.0,-3.4161149430189215
01-09,-23.798083756449913,0.29993543390348376,-2.892199194734447,3.527441470243226,7.066871701815912,-8.666019270053384,-1.5872997210432789,4.712817635099408,4.183711207145855,-2.1937114652021616,-25.029555632892,-1.4899616628406749,5.0,7.0,-3.822171104583998
01-10,-13.48571777343748,-1.2180314373335714,0.127608193761971,2.787845078833002,5.648428490609883,-8.743917842041665,-3.6734695832991235,3.5767478557960994,2.8846202047147234,-3.3925692440343926,-2.9168299039777286,-2.0630297264370516,5.0,7.0,-1.705692973903778
01-11,-2.3711391797240395,-2.1512008089877956,4.204453619705048,2.8443960970520243,6.560284150502757,-5.177002966518808,-3.6246687429521924,2.0933210570318868,6.347713597105709,-6.219705145165329,-0.1970801553274907,-5.486715964406063,5.0,7.0,-0.2647787034736911
01-12,-4.968290329107341,2.0346993648562526,2.845189606817246,2.286669494889838,7.921526174440316,-4.0873952961168625,-3.689750886307716,2.2778986317778105,6.253908782451916,-8.602581345221548,2.2603270738700063,-9.024387662570946,7.0,5.0,-0.3743488658517525
01-13,-14.464698136544223,1.850743080253053,3.8075308030823716,4.01562302536765,7.11421960960891,-4.441501570399333,-1.6429095522933639,0.43803653086076216,6.5666054144129475,-8.000000317891438,0.2386613659469502,-10.166356531535184,7.0,5.0,-1.223670523260908
01-14,-11.411767847397728,1.4328344544368004,3.4309611209719675,4.225348848332226,7.852881997028064,-4.069442444642028,0.5095766216321131,3.0146919408453607,7.630520218897892,-7.32919455785644,-0.27988682200560394,-9.168703814417317,7.0,5.0,-0.34684835701455774
01-15,-14.588232601390166,1.1940344056086754,3.3856305452993203,2.8026905589878566,5.484918298335,-5.64180151354362,3.7368775537588967,2.3962903176185226,6.533292177372334,-7.1517135346922736,-0.7664325118680321,-2.4705886840820312,7.0,5.0,-0.4237529157162931
01-16,-14.823532104492188,0.3582057668202171,4.955325666597794,3.1284887032213415,3.828825861738796,-6.077241770198662,2.5015483217158643,0.1288406338275075,8.225911792214479,-4.18006812945286,3.0110944365042953,-3.117651097914752,8.0,4.0,-0.1716876599515139
01-17,-2.7058769674861924,2.5685852204635697,1.969003787928729,2.4746935717955285,4.729728310686671,-6.4558876696590595,2.2544824753072583,-2.2691207415046497,8.506733967824406,-2.3400951472407576,1.9413620267891802,-3.3529393813189547,7.0,5.0,0.6100557877988108
01-18,-0.22961543055984335,3.637408613551378,0.6369410759649755,-1.1438309900453736,3.8538562332593873,-5.18743221184701,2.1033163439887055,1.2484119196606291,10.079416540102413,-3.744153723376715,-2.1790853779584403,0.05882487577550552,7.0,5.0,0.7611714890429675
01-19,-1.1587419057860198,6.707651741369933,4.260653446154236,-2.4306503987705703,4.454451501698189,-4.5540120651826665,1.585821614743805,4.225359148976619,10.048872165120255,-5.343217128883804,1.3470687625637336,-1.493428933203032,7.0,5.0,1.4708189957333897
01-20,-8.044549810244755,8.31009339519116,2.2556428716829897,-1.1724330371752434,3.4395563451226194,-4.0449434188973505,0.5342554303091248,3.333330858266078,9.285280267797823,-6.279253699988619,0.9546530506957335,-1.9196142373105538,7.0,5.0,0.5543348346207507
01-21,-17.36375647122123,12.214168972576307,3.341692257989184,-0.34314820616512653,2.4028595408341005,-4.534336365425479,-1.0705234344742571,1.1922089585430566,9.499090892672923,-2.985642263271788,-0.08038769468775023,-5.724953912664059,5.0,7.0,-0.28772731044117666
01-22,-19.01141320938064,13.162301004926972,2.0050185416750343,0.5948982691540222,5.565174333456432,-3.8245236402166793,-3.117127720351464,-0.6082725286654554,6.882465603586535,-3.7699914793957907,1.6975929983061129,-5.279304203004618,6.0,6.0,-0.4752651691591281
01-23,-22.30671459857229,14.482379606493797,2.4937672268823103,3.199999579067888,3.239683203426682,-3.205847543271318,-3.6366520098295716,4.400683992916686,8.266254301425596,-6.666670632563804,1.2789755754178127,-4.788205865313326,7.0,5.0,-0.270195596993295
01-24,-27.023495248809414,16.235172782733034,1.221056486430921,3.8430087222343854,1.290808259172339,-2.0247431819795816,-4.8888917953249,2.261993183610968,7.153921671709218,-6.486908313848663,2.0383701820580105,-3.0079787819477724,7.0,5.0,-0.782307169496788
01-25,-23.791340673753922,15.917702705368091,0.5541311416872432,9.262212447454267,1.9488652892368084,-1.3468036532612808,-3.7362653683042257,4.237704871580069,6.82942197199567,-4.103162293081757,-1.9584323027704877,1.5625014328040348,7.0,5.0,0.44804463074620915
01-26,-31.486478605960126,15.265133207409493,-1.507972405323696,11.703821156302764,-0.15254908670351588,-0.8750721070836891,-2.992515678547538,5.0342732190499,7.540174561298015,-7.073073290932902,-5.194267937774724,-0.9242120934132908,4.0,8.0,-0.8885615884732757
01-27,-15.44028635538233,19.723362147455635,-2.8005237032247434,10.244162895671067,-0.7932383420397189,-2.110815874287813,-5.491149349271602,5.974323570022621,10.043263098580914,-4.3561306317347235,-6.899417640311585,-6.019413352638078,4.0,8.0,0.17284470523663673
01-28,-23.95061097554282,19.15983932933245,0.9478643775633337,7.218172107293744,-2.258564178468015,3.164442274305543,-2.060392451819499,7.654606525313655,9.001227782239104,-2.131636872487479,-5.582917360129337,-15.547947934609322,6.0,6.0,-0.3654931147507205
01-29,-16.172832151208915,18.391393793026502,0.08632049071132744,7.393420337111764,-0.909322073665186,7.884747700157418,-2.799620522230721,5.694279378288897,11.003912911273131,0.5100229257045432,-4.045307555731888,-24.135398453405564,7.0,5.0,0.2418013983359423
01-30,-10.493819602032879,17.427388437174184,1.9067828629900732,8.161625165202341,2.5628409773295315,6.9875764338055895,-0.4718452790512656,5.672121616457132,12.064341000530217,7.57042129369415,-1.5797773434098252,-23.841057650769663,8.0,4.0,2.1638831593266326
01-31,-9.566326344425276,16.866838676648623,3.138075363894592,10.967234432199351,2.636775409661618,8.212557620292294,-0.9436905581025535,5.802441722440767,11.077664569387068,11.76470283041201,-3.8704563745972633,-17.365707359670917,8.0,4.0,3.226675832345027
02-01,-9.148669345598831,19.514663682280087,2.570695705000669,10.481957899085435,2.636775409661618,12.01175369793558,-0.7219068983997318,5.3228402818620815,11.350535938904624,12.88676990085808,-1.619272718616657,-27.59689590090064,8.0,4.0,3.140770637672693
02-02,-16.553599538302553,18.950004577636737,6.658183629787969,7.216227522723435,5.79074779021353,12.01175369793558,-0.4381827427398186,6.40732079674272,6.767834288165342,15.368923771556561,-4.35659493271576,-24.41420751319499,8.0,4.0,2.7840342789840626
02-03,-22.980503270418957,18.921621495770744,5.682782684153971,4.87227345099385,4.81809014200837,11.645260688749508,-4.096421024288556,5.3230213860818925,0.7890808200614653,19.76068610818978,-5.634957456156099,-26.71285122783182,8.0,4.0,1.0323403164428455
02-04,-13.197276228266052,16.774840215516104,3.2230713797321493,8.056621303352005,6.788636573597466,11.58716414287888,-3.180155858499175,7.324835016075356,4.304636522061856,22.8214421863873,-6.198687155369687,-30.197626956672124,8.0,4.0,2.34229176173284
02-05,-19.047620592281078,18.022967981016787,0.5499118617724077,6.760637065373712,4.482269155960783,10.415215025275364,-1.2879653063319,8.416744403996928,-0.06295391084511093,22.668866496343913,-6.524407839492197,-37.83571068925795,7.0,5.0,0.5464961376276385
02-06,-31.972788232982264,18.158947964783128,-0.6421216378899021,6.589959066823738,3.8948447358851563,8.339146553988016,-1.3356657031962906,10.070307578459774,-3.5842305712866533,20.421609480552824,-5.532445395403513,-33.886263564247066,6.0,6.0,-0.7898916437094213
02-07,-43.76899920720386,20.44009852924306,-1.0748065242474765,3.7821885557441064,1.9717656698804962,7.379622408857552,-0.7912644577723751,11.058770979550554,-1.2658270164145042,17.24598875085047,-6.738764019091257,-29.541862687168003,6.0,6.0,-1.7752574181476035
02-08,-36.31123861886248,22.671103850777172,-3.808298492460112,6.784508779653908,2.8237673086773403,7.661430101397052,-1.127340567852024,11.13849736660209,-0.6609980530275332,19.786096461224435,-4.57570063323339,-40.155437384857,6.0,6.0,-1.3144674901633788
02-09,-39.117643717663626,19.197297689156795,0.7475095753574845,5.874712930901146,2.4011590462313004,8.854434896128192,-1.8062615546878626,10.286109218487734,-1.8885692964303327,19.28476083907275,-7.339060291046675,-41.253262537331494,7.0,5.0,-2.0632344334853827
02-10,-19.293472468712274,20.16205736192041,-0.5813928159966987,7.252406620735628,3.4317171905810753,8.96421056472946,-1.9273260990682093,12.412547572872036,-0.6924750084500887,16.355461721155272,-8.31528827893385,-55.6088117675544,6.0,6.0,-1.4866971172268026
02-11,-8.280256092536307,18.350812514171036,-2.2425287260725124,8.905852590194053,3.5243285501607553,9.110958698684657,-3.84862332005897,14.466259645110055,-3.330165307779108,16.239607905114966,-6.109463524404853,-58.06763292146275,6.0,6.0,-0.940070832406582
02-12,-10.955415846653555,17.44518554466076,-1.1440697177940198,9.755480490327574,4.431738280326904,10.108915582681716,-3.6882665638974252,11.419546866322285,-2.678860072742561,15.890123986281704,-4.072213405249933,-79.13593688102868,6.0,6.0,-2.7186476447304355
02-13,-9.936308525915322,15.05223246287532,-0.547603493549281,9.550284030124349,5.105679161045627,9.564327931277798,-3.1430389116245494,8.438912845820193,-5.436900431276862,16.56606500540991,-5.079097793939332,-76.39620837573283,6.0,6.0,-3.021804674623748
02-14,2.884612739438744,17.74712924299569,-1.7043099172623661,10.133935689814304,6.10306259219682,9.12184640701407,-0.7121392193688941,8.748584863383929,-5.589659126302479,12.281902869688595,-4.662776480184315,-75.65859302786679,7.0,5.0,-1.7755336138710576
02-15,3.0012005076798833,17.02226422635736,-1.290319299185163,12.377846769220946,7.100455082234745,8.692660433220134,-0.4419172610473897,7.750165931074409,-7.981536965700207,9.476566887252659,-3.5803442406886528,-117.75066999496417,7.0,5.0,-5.468635660378787
02-16,-2.1491792613569345,17.329020821478522,-3.2341525775237683,11.55099130036827,4.080667042555367,9.26937544460303,0.764069678395964,6.123867669383689,-4.947229601245866,10.160791515110848,-7.1942480885145255,-100.12453585572088,7.0,5.0,-4.864213492705524
