,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,-0.059999942779541016,-0.08000004291534424,-0.25999999046325684,0.040000006556510925,0.0,0.01599999889731408,0.062000006437301636,-0.006000012159347534,0.04299999773502351,0.043000005185604095,5.0,5.0,02-01,-0.018363633955066853
01-03,0.0,-0.059999942779541016,-0.08000004291534424,-0.25999999046325684,0.040000006556510925,0.0,0.01599999889731408,0.062000006437301636,0.005999982357025202,0.03499999642372133,0.043000005185604095,6.0,4.0,02-02,-0.01799999820915135
01-04,0.0,0.11000013351440519,-0.40999996662139915,-0.25999999046325684,0.12999999523162836,0.0,0.01599999889731408,0.062000006437301636,0.005999982357025202,0.03499999642372133,0.05300000309944153,7.0,3.0,02-03,-0.023454531011256243
01-05,0.0,-0.039999961853027344,-0.40999996662139915,-0.3199999928474426,0.12999999523162836,0.0,0.0,0.0820000022649765,0.04099997878074646,0.03499999642372133,0.04699999839067458,5.0,5.0,02-04,-0.039545450020920164
01-06,0.0,0.1700000762939453,-0.40999996662139915,-0.3199999928474426,0.12999999523162836,0.0,0.0,0.0820000022649765,0.014999985694885254,0.03499999642372133,0.04699999839067458,6.0,4.0,02-05,-0.022818173197182767
01-07,0.0,0.1399998664855957,-0.20000004768371582,0.050000011920929066,0.12999999523162836,0.04999999701976775,0.0,0.0989999920129776,-0.006000012159347534,0.053999997675418854,0.04699999839067458,7.0,3.0,02-06,0.03309089080853896
01-08,0.0,-0.1900000572204581,-0.20000004768371582,0.050000011920929066,0.12999999523162836,0.04999999701976775,0.0,0.0989999920129776,-0.020000010728836004,0.053999997675418854,0.031000003218650818,6.0,4.0,02-07,0.0003636255860329583
01-09,0.0,-0.1900000572204581,0.07999992370605469,0.04000002145767223,0.12999999523162836,0.04999999701976775,0.0,0.0989999920129776,-0.032999992370605524,0.03499999642372133,0.031000003218650818,7.0,3.0,02-08,0.02199998904358265
01-10,0.0,0.4200000762939462,0.18999993801116943,0.04000002145767223,0.12999999523162836,0.0509999990463257,0.0,0.0989999920129776,-0.01500000059604642,0.03499999642372133,0.031000003218650818,8.0,2.0,02-09,0.0891818201000041
01-11,0.0,0.019999980926513672,0.18999993801116943,0.04000002145767223,0.12999999523162836,0.0509999990463257,0.0,0.0989999920129776,0.0020000040531159002,0.004999995231628446,0.05300000309944153,9.0,1.0,02-10,0.05363635718822479
01-12,0.0,-0.17999982833862305,0.18999993801116943,0.24000000953674328,0.12999999523162836,0.0509999990463257,0.006999999284744256,0.03700000047683716,-0.01500000059604642,0.004999995231628446,0.0560000017285347,8.0,2.0,02-11,0.047363646328449256
01-13,0.0,-0.17999982833862305,0.18999993801116943,0.24000000953674328,0.12999999523162836,0.0509999990463257,0.006999999284744256,0.03700000047683716,-0.03599999845027921,0.004999995231628446,0.0560000017285347,8.0,2.0,02-12,0.0454545556144281
01-14,0.0,0.16000032424926758,0.3799999952316284,0.24000000953674328,0.11999998986721033,0.0509999990463257,0.004999998956918716,0.03700000047683716,-0.03599999845027921,0.004999995231628446,0.0560000017285347,9.0,1.0,02-13,0.09254548326134682
01-15,0.0,-0.1399998664855957,0.3799999952316284,0.18999999761581432,0.11999998986721033,0.0509999990463257,0.004999998956918716,0.05900001525878912,-0.06000000238418579,0.004999995231628446,0.049999997019767775,8.0,2.0,02-14,0.06000001085075466
01-16,0.0,-0.1399998664855957,0.3799999952316284,-0.06999999284744263,0.0799999982118606,0.0509999990463257,0.004999998956918716,0.05900001525878912,-0.06000000238418579,0.004999995231628446,0.049999997019767775,7.0,3.0,02-15,0.0327272852036086
01-17,0.0,-0.40000009536743164,0.3799999952316284,-0.06999999284744263,0.0799999982118606,0.0509999990463257,0.007999997586011887,0.05900001525878912,-0.06000000238418579,0.004999995231628446,0.049999997019767775,7.0,3.0,02-16,0.009363627907904716
01-18,0.0,-0.30999994277953924,0.3799999952316284,-0.25999999046325684,0.0799999982118606,0.0509999990463257,0.007999997586011887,0.05900001525878912,-0.06000000238418579,0.004999995231628446,0.049999997019767775,7.0,3.0,02-17,0.00027273290536636925
01-19,0.0,-0.009999752044675958,0.38999998569488525,-0.06000000238418579,0.0799999982118606,0.0509999990463257,0.007999997586011887,0.09200000762939459,-0.06000000238418579,0.01999999582767488,0.049999997019767775,7.0,3.0,02-18,0.051000020382079375
01-20,0.0,0.10000038146972834,0.38999998569488525,-0.07999998331069946,-0.009999990463256836,0.0509999990463257,0.007999997586011887,0.09200000762939459,-0.06000000238418579,0.0,0.049999997019767775,6.0,4.0,02-19,0.04918185384436103
