,2010,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,0.0,0.014100000262260437,0.027399998158216476,-0.024999991059303256,0.013250000774860396,-0.05789999663829804,0.01647000014781952,4.0,3.0,02-01,-0.0012977764838271633
01-03,0.0,0.0,0.0,-0.0019000004976987839,0.024399999529123306,-0.025499999523162842,0.013250000774860396,-0.05789999663829804,0.01086999848484993,3.0,4.0,02-02,-0.004086666430036226
01-04,0.0,0.0,0.0,-0.0040000006556510925,0.024399999529123306,-0.015500009059906006,0.012450002133846304,-0.05789999663829804,0.013870000839233405,3.0,4.0,02-03,-0.002964444872405792
01-05,0.0,0.0,0.0,-0.010999999940395353,0.03550000116229057,-0.010300010442733765,0.012450002133846304,-0.05000000074505806,0.013870000839233405,3.0,4.0,02-04,-0.0010533341103129885
01-06,0.0,0.0,0.0,-0.010999999940395353,0.03349999710917473,-0.020500004291534424,0.012450002133846304,-0.049000002443790436,0.013870000839233405,3.0,4.0,02-05,-0.0022977785103850865
01-07,0.0,0.0,0.0,-0.010999999940395353,0.031099997460842133,-0.019299998879432678,0.012450002133846304,-0.05499999970197678,0.014469999819993973,3.0,4.0,02-06,-0.00303111101190249
01-08,0.0,0.0,0.0,0.0035000005736947077,0.031099997460842133,-0.025000005960464478,0.012450002133846304,-0.051600001752376556,0.014469999819993973,4.0,3.0,02-07,-0.0016755564138293242
01-09,0.0,0.0,0.0,-0.012099999934434886,0.020600002259016037,-0.025000005960464478,-0.008699998259544366,-0.041539996862411506,0.014469999819993973,2.0,5.0,02-08,-0.005807777659760581
01-10,0.0,0.0,0.0,-0.012099999934434886,0.020600002259016037,-0.012000009417533875,-0.00039999932050704956,-0.052740000188350684,0.014469999819993973,2.0,5.0,02-09,-0.0046855563090907205
01-11,0.0,0.0,0.0,-0.004699999466538426,0.030000001192092896,0.0028999894857406616,-0.00039999932050704956,-0.04693999886512757,0.014469999819993973,3.0,4.0,02-10,-0.0005188896838161684
01-12,0.0,0.0,0.0,-0.004699999466538426,0.04894000291824341,0.003999993205070496,-0.00039999932050704956,-0.0430000014603138,0.006099998950958252,3.0,4.0,02-11,0.0012155549807680982
01-13,0.0,0.0,0.0,-0.004699999466538426,0.04894000291824341,-0.01400001347064972,-0.011700000613927848,-0.04390000179409981,0.006650000810623176,2.0,5.0,02-12,-0.0020788901795943575
01-14,0.0,0.0,0.0,-0.004399999976158142,0.04894000291824341,-0.006000012159347534,-0.011700000613927848,-0.04390000179409981,0.006650000810623176,2.0,5.0,02-13,-0.0011566678682963054
01-15,0.0,0.0,0.0,-0.004399999976158142,0.04894000291824341,0.0029999911785125732,-0.011700000613927848,-0.04360000044107436,0.006650000810623176,3.0,4.0,02-14,-0.0001233340137534656
01-16,0.0,0.0,0.0,-0.004399999976158142,0.04734000191092491,0.0029999911785125732,-0.011700000613927848,-0.04010000079870224,-0.0007500015199184418,2.0,5.0,02-15,-0.0007344455354743541
01-17,0.0,0.0,0.0,-0.004399999976158142,0.04734000191092491,0.0009999871253967285,-0.0016999989748001099,-0.03710000216960907,-0.0007500015199184418,2.0,5.0,02-16,0.00048777626620398625
01-18,0.0,0.0,0.0,-0.004399999976158142,0.04734000191092491,-0.006680011749267578,-0.0016999989748001099,-0.028300002217292786,-0.0007500015199184418,1.0,6.0,02-17,0.0006122208303875393
01-19,0.0,0.0,0.0,-0.0021000001579523087,0.04734000191092491,-0.00448000431060791,-0.006699997931718833,-0.03610000014305115,-0.0007500015199184418,1.0,6.0,02-18,-0.0003100002391470811
01-20,0.0,0.0,0.0,0.01990000158548355,0.04734000191092491,-0.00448000431060791,-0.006699997931718833,-0.04090999811887741,-0.0007500015199184418,2.0,5.0,02-19,0.0016000001794762074
01-21,0.0,0.0,0.0,0.01289999857544899,0.04734000191092491,0.008319988846778842,-0.006699997931718833,-0.03500000014901161,-0.009520001709461219,3.0,4.0,02-20,0.0019266655047734532
01-22,0.0,0.0,0.0,0.01289999857544899,0.04734000191092491,0.00800000131130213,-0.006699997931718833,-0.0284000001847744,-0.011209998279809945,3.0,4.0,02-21,0.002436667266819206
01-23,0.0,0.0,0.0,0.01289999857544899,0.04734000191092491,0.00800000131130213,0.0020999982953071594,-0.03689999878406525,-0.011209998279809945,4.0,3.0,02-22,0.0024700003365675555
01-24,0.0,0.0,0.0,0.01289999857544899,0.04734000191092491,-0.0008500069379806519,0.0020999982953071594,-0.032090000808239,-0.01797999814152717,3.0,4.0,02-23,0.001268888099326027
01-25,0.0,0.0,0.0,0.01289999857544899,0.04734000191092491,-0.004099994897842407,0.0020999982953071594,-0.04230000078678131,-0.013519998639822006,3.0,4.0,02-24,0.00026888938413725957
01-26,0.0,0.0,0.0,0.01289999857544899,0.02894000336527825,0.003999993205070468,-0.005579996854066856,-0.033479999750852585,-0.013519998639822006,3.0,5.0,02-25,-0.0007488888998826376
01-27,0.0,0.0,0.0,0.01289999857544899,0.023940004408359528,0.003999993205070468,-0.0016999989748001099,-0.03429999947547912,-0.013519998639822006,3.0,5.0,02-26,-0.00096444454458025
01-28,0.0,0.0,0.0,0.01289999857544899,0.023940004408359528,-0.0023000091314316073,-0.0016999989748001099,-0.03480000048875808,-0.013519998639822006,2.0,6.0,02-27,-0.0017200004723336984
01-29,0.0,0.0,0.0,0.01289999857544899,0.026940003037452698,-0.0023000091314316073,-0.0020000003278255324,-0.018200002610683434,-0.013069998472929,2.0,6.0,02-28,0.0004744434522257903
01-30,0.0,0.0,0.0,0.014999998733401299,-0.006999999284744263,-0.0023000091314316073,-0.00999999791383746,0.013499997556209578,-0.013069998472929,2.0,6.0,02-29,-0.0004300009459257172
01-31,0.0,0.0,0.0,0.02199999801814556,0.020999997854232788,-0.004500001668930054,-0.00999999791383746,0.008499998599290855,-0.013069998472929,3.0,5.0,03-01,0.002658888490663632
02-01,0.0,0.0,0.0,0.02199999801814556,0.013999998569488525,-0.014499999582767473,-0.00999999791383746,0.007500000298023231,-0.013069998472929,3.0,5.0,03-02,0.0006588889906803759
02-02,0.0,0.0,0.0,0.02199999801814556,0.006899997591972351,-0.01570000499486922,-0.00999999791383746,0.024999998509883888,-0.013069998472929,3.0,5.0,03-03,0.0016811103042629022
02-03,0.0,0.0,0.0,0.02199999801814556,0.01210000365972519,-0.009999997913837419,-0.014000002294778845,0.033739998936653144,-0.017969999462366104,3.0,5.0,03-04,0.002874444549282392
02-04,0.0,0.0,0.0,0.02199999801814556,0.022599998861551285,-0.01939999312162398,-0.014000002294778845,0.03759999573230744,-0.02087000012397766,3.0,5.0,03-05,0.0031033330079582003
02-05,0.0,0.0,0.0,0.02199999801814556,0.022599998861551285,-0.00279998779296875,-0.02150000259280206,0.031599998474121094,-0.01737000048160553,3.0,5.0,03-06,0.0038366671651601774
02-06,0.0,0.0,0.0,0.0145999975502491,0.00599999725818634,-0.007669992744922638,0.002499997615814209,0.02194000035524369,-0.01737000048160553,4.0,4.0,03-07,0.002222222172551686
