,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,-0.5,0.15000009536743253,0.0,0.5,0.0,0.0,-0.299999237060554,2.0,-2.0,1.5,4.0,6.0,02-01,0.12272735075517077
01-03,0.0,-0.5,0.15000009536743253,0.0,0.5,0.0,0.0,-0.299999237060554,1.5,-2.0,1.5,4.0,6.0,02-02,0.07727280530062532
01-04,0.0,-0.5,0.15000009536743253,0.0,0.4500007629394531,0.0,0.0,-0.299999237060554,1.5,-2.0,1.5,4.0,6.0,02-03,0.07272742011330288
01-05,0.0,-3.0,0.15000009536743253,0.0,0.4500007629394531,0.0,0.0,-0.299999237060554,1.5,-2.0,1.5,4.0,6.0,02-04,-0.15454530715942438
01-06,0.0,-3.0,0.15000009536743253,0.0,0.4500007629394531,1.25,0.0,-0.299999237060554,1.5,-2.0,1.5,5.0,5.0,02-05,-0.04090894352306076
01-07,0.0,-0.5500001907348651,0.15000009536743253,0.0,0.0,1.25,0.0,-0.299999237060554,1.5,-2.0,1.5,4.0,6.0,02-06,0.14090915159745576
01-08,0.0,-0.5500001907348651,0.15000009536743253,0.0,0.0,1.25,0.0,-0.299999237060554,1.5,0.0,0.0,3.0,7.0,02-07,0.18636369705200123
01-09,0.0,-0.5500001907348651,0.0,0.0,0.0,1.25,0.0,-0.299999237060554,1.5,0.0,0.0,2.0,8.0,02-08,0.172727324745871
01-10,0.0,-0.5,0.0,0.0,0.0,1.25,0.0,-0.299999237060554,1.5,0.0,0.0,2.0,8.0,02-09,0.17727279663085874
01-11,0.0,3.449999809265135,0.0,0.0,1.5,1.25,0.0,-0.299999237060554,1.5,0.0,0.0,4.0,6.0,02-10,0.672727324745871
01-12,0.0,3.449999809265135,0.0,0.0,1.5,1.25,0.0,-0.299999237060554,1.5,0.0,0.0,4.0,6.0,02-11,0.672727324745871
01-13,0.0,3.449999809265135,0.0,0.0,0.0,1.25,0.0,-0.299999237060554,1.5,0.0,0.0,3.0,7.0,02-12,0.5363636883822346
01-14,0.0,3.449999809265135,0.0,0.0,0.0,5.5,0.0,0.0,1.5,0.0,0.0,3.0,7.0,02-13,0.9499999826604668
01-15,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,1.5,1.0,0.0,3.0,7.0,02-14,0.7272727272727273
01-16,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,1.5,1.0,0.0,3.0,7.0,02-15,0.7272727272727273
01-17,0.0,0.9499998092651349,0.0,0.0,0.0,5.5,0.0,0.0,1.5,1.0,0.0,4.0,6.0,02-16,0.8136363462968305
01-18,0.0,0.9499998092651349,0.0,-0.14999961853027344,0.0,5.5,0.0,0.0,1.5,1.0,0.0,4.0,6.0,02-17,0.8000000173395329
01-19,0.0,0.9499998092651349,0.0,-0.14999961853027344,0.0,5.5,0.0,0.0,1.5,1.0,0.0,4.0,6.0,02-18,0.8000000173395329
01-20,0.0,0.9499998092651349,0.0,-0.14999961853027344,0.0,5.5,0.0,0.0,1.5,1.0,0.0,4.0,6.0,02-19,0.8000000173395329
01-21,0.0,0.9499998092651349,-0.15000009536743253,-0.14999961853027344,1.989999771118164,5.5,0.0,0.0,1.5,1.0,0.0,5.0,5.0,02-20,0.9672727151350539
01-22,0.0,0.9499998092651349,-0.15000009536743253,-0.14999961853027344,1.989999771118164,5.5,0.0,0.0,1.5,1.0,0.0,5.0,5.0,02-21,0.9672727151350539
01-23,0.0,0.9499998092651349,0.34999990463256747,-0.14999961853027344,1.989999771118164,5.5,0.0,0.0,1.5,1.0,0.0,6.0,4.0,02-22,1.0127272605895994
01-24,0.0,0.9499998092651349,0.34999990463256747,-0.14999961853027344,1.989999771118164,7.5,0.0,0.0,1.0,1.0,0.0,6.0,4.0,02-23,1.1490908969532356
01-25,0.0,0.9499998092651349,0.34999990463256747,0.0,1.989999771118164,7.5,0.0,0.0,1.0,1.0,0.0,6.0,4.0,02-24,1.1627272259105332
01-26,0.0,1.5,0.34999990463256747,0.0,1.989999771118164,7.5,0.0,0.0,1.0,1.0,0.0,6.0,4.0,02-25,1.2127272432500666
01-27,0.0,1.5,0.34999990463256747,0.0,7.5,7.5,0.0,0.0,1.0,0.0,0.0,5.0,5.0,02-26,1.6227272640575061
01-28,0.0,1.5,0.34999990463256747,0.0,0.0,7.5,0.0,0.0,1.0,1.0,0.0,5.0,5.0,02-27,1.0318181731484153
01-29,0.0,1.5,0.34999990463256747,0.0,0.6000003814697301,7.5,0.0,0.0,1.0,1.0,0.0,6.0,4.0,02-28,1.0863636623729362
