,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,0.0,0.0,0.0030000004917383177,-0.0030000004917383177,0.0,0.03499999642372129,-0.007999997586011894,-0.010799996554851518,2.0,6.0,02-01,0.0016200002282857882
01-03,0.0,0.0,0.0,0.0,-0.004000000655651094,-0.0030000004917383177,0.0,0.03499999642372129,-0.007999997586011894,-0.010799996554851518,1.0,7.0,02-02,0.0009200001135468469
01-04,0.0,0.0,0.0,0.0,-0.004000000655651094,-0.0030000004917383177,0.0,0.03499999642372129,-0.007999997586011894,0.010999999940395369,2.0,6.0,02-03,0.0030999997630715356
01-05,0.0,0.0,0.0,0.0,-0.004000000655651094,-0.0030000004917383177,0.0,0.03499999642372129,0.0,0.010999999940395369,2.0,6.0,02-04,0.003899999521672725
01-06,0.0,0.0,0.0,0.0,-0.004000000655651094,0.004999998956918718,0.0,0.005499996244907365,0.0,0.010999999940395369,3.0,5.0,02-05,0.001749999448657036
01-07,0.0,0.0,0.0,0.0,-0.0030000004917383177,0.004999998956918718,0.0,0.005499996244907365,0.0,-0.005000002682209001,2.0,6.0,02-06,0.0002499992027878765
01-08,0.0,0.0,0.0,0.0,-0.0030000004917383177,0.004999998956918718,0.0210999958217144,0.005499996244907365,0.0,-0.004000000655651079,3.0,5.0,02-07,0.0024599989876151088
01-09,0.0,0.0,0.0,0.0,-0.0030000004917383177,0.004999998956918718,0.0210999958217144,0.005499996244907365,0.0,-0.004000000655651079,3.0,5.0,02-08,0.0024599989876151088
01-10,0.0,0.0,0.0,0.0,-0.0030000004917383177,0.004999998956918718,0.0203999988734722,0.005499996244907365,0.0,-0.004000000655651079,3.0,5.0,02-09,0.0023899992927908886
01-11,0.0,0.0,0.0,0.0,-0.0030000004917383177,0.004999998956918718,0.0203999988734722,0.005499996244907365,0.0,0.002799995243549347,4.0,4.0,02-10,0.0030699988827109313
01-12,0.0,0.0,0.0,0.0,-0.0030000004917383177,0.004999998956918718,0.0203999988734722,0.0,0.0,0.002799995243549347,3.0,5.0,02-11,0.0025199992582201946
01-13,0.0,0.0,0.0,0.0,-0.0030000004917383177,0.007999999448657036,0.0203999988734722,0.0,0.0,0.002799995243549347,3.0,5.0,02-12,0.002819999307394026
01-14,0.0,0.0,0.0,0.0,-0.0030000004917383177,0.007999999448657036,0.0203999988734722,-0.026599995791912065,0.0,0.002799995243549347,3.0,5.0,02-13,0.00015999972820282
01-15,0.0,0.0,0.0,0.0,0.0010000001639127766,0.007999999448657036,0.0203999988734722,-0.026599995791912065,0.0,0.002799995243549347,4.0,4.0,02-14,0.0005599997937679295
01-16,0.0,0.0,0.0,0.0,0.0010000001639127766,0.007999999448657036,0.0203999988734722,-0.026599995791912065,0.0,0.002799995243549347,4.0,4.0,02-15,0.0005599997937679295
01-17,0.0,0.0,0.0,0.0,0.0010000001639127766,0.007999999448657036,0.0203999988734722,-0.026599995791912065,0.0,0.002799995243549347,4.0,4.0,02-16,0.0005599997937679295
01-18,0.0,0.0,0.0,0.0,0.0010000001639127766,0.007999999448657036,0.0203999988734722,-0.026599995791912065,0.0,0.002799995243549347,4.0,4.0,02-17,0.0005599997937679295
01-19,0.0,0.0,0.0,0.0,0.0010000001639127766,0.007999999448657036,0.0203999988734722,-0.026599995791912065,0.0,0.002799995243549347,4.0,4.0,02-18,0.0005599997937679295
01-20,0.0,0.0,0.0,0.0,0.0010000001639127766,0.007999999448657036,0.0203999988734722,-0.026599995791912065,0.0,0.002799995243549347,4.0,4.0,02-19,0.0005599997937679295
01-21,0.0,0.0,0.0,0.0,0.0010000001639127766,0.007999999448657036,0.0203999988734722,-0.026599995791912065,0.0,0.002799995243549347,4.0,4.0,02-20,0.0005599997937679295
01-22,0.0,0.0,0.0,0.0,0.0010000001639127766,0.007999999448657036,0.0203999988734722,-0.026599995791912065,0.0,0.002799995243549347,4.0,4.0,02-21,0.0005599997937679295
01-23,0.0,0.0,0.0,0.0,0.0010000001639127766,0.007999999448657036,0.0203999988734722,-0.026599995791912065,0.0,0.002799995243549347,4.0,4.0,02-22,0.0005599997937679295
01-24,0.0,0.0,0.0,0.0,0.0010000001639127766,0.007999999448657036,0.02590000256896019,-0.026599995791912065,0.0,0.002799995243549347,4.0,4.0,02-23,0.0011100001633167285
01-25,0.0,0.0,0.0,0.0,0.0010000001639127766,0.007999999448657036,0.02590000256896019,-0.026599995791912065,0.0,0.002799995243549347,4.0,4.0,02-24,0.0011100001633167285
01-26,0.0,0.0,0.0,0.0,0.0010000001639127766,0.007999999448657036,0.02590000256896019,-0.026599995791912065,0.0,0.002799995243549347,4.0,4.0,02-25,0.0011100001633167285
