,2010,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,0.0,-44.99999126885131,-49.99999417923422,61.71428705234916,-7.526880772847906,14.999993480741832,-22.580643223053922,-10.86666583468516,2.0,5.0,-6.584432749509059
01-03,0.0,0.0,-74.99999708961715,-49.99999417923422,61.71428705234916,-7.526880772847906,11.749994272366038,-22.580643223053922,-10.666667411724756,2.0,5.0,-10.256655705751418
01-04,0.0,0.0,-74.99999708961715,-49.99999417923422,61.71428705234916,-7.526880772847906,3.749998370185458,-22.580643223053922,-10.666667411724756,2.0,5.0,-11.145544139327038
01-05,0.0,0.0,-74.99999708961715,50.0,61.71428705234916,-3.225804901023846,5.749995017424114,-2.941171314477376,-10.666667411724756,3.0,4.0,2.8478490392144606
01-06,0.0,0.0,-74.99999708961715,50.0,48.461541106714954,-3.225804901023846,-7.4285694214762765,-2.941171314477376,-10.666667411724756,2.0,5.0,-0.08896322573382814
01-07,0.0,0.0,-74.99999708961715,39.99999813735481,25.0,-3.225804901023846,-13.939392913143184,-2.941171314477376,-3.7499934516384807,2.0,5.0,-3.761817948060581
01-08,0.0,0.0,-74.99999708961715,58.00000055879355,38.46153680830317,-3.225804901023846,-9.302320292651885,-1.4705801788708996,-3.7499934516384807,2.0,5.0,0.4125379392549403
01-09,0.0,0.0,-74.99999708961715,58.00000055879355,38.46153680830317,-3.225804901023846,-8.985508404417113,14.81481719954568,-3.7499934516384807,3.0,4.0,2.2572278577717575
01-10,0.0,0.0,-33.7499992724043,58.00000055879355,38.46153680830317,-3.225804901023846,-0.2604113612811583,14.81481719954568,-12.499989813659848,3.0,4.0,6.837794357585917
01-11,0.0,0.0,0.0,58.00000055879355,38.46153680830317,-3.225804901023846,5.208333939663087,14.81481719954568,12.500001455191423,5.0,2.0,13.973209451163676
01-12,0.0,0.0,0.0,58.00000055879355,38.46153680830317,-3.225804901023846,15.494791287710557,14.81481719954568,12.500001455191423,5.0,2.0,15.116149156502281
01-13,0.0,0.0,0.0,58.00000055879355,38.46153680830317,-3.225804901023846,-2.213540226633457,14.81481719954568,12.500001455191423,4.0,3.0,13.148556766019615
01-14,0.0,0.0,0.0,58.00000055879355,38.46153680830317,-3.4482780768670307,-2.213540226633457,14.81481719954568,12.500001455191423,4.0,3.0,13.12383752425926
01-15,0.0,0.0,0.0,58.00000055879355,13.46153680830317,-3.4482780768670307,-10.563380355589965,14.81481719954568,6.250006548361532,4.0,4.0,8.723855853616326
01-16,0.0,0.0,0.0,58.00000055879355,13.46153680830317,-4.3478267911701876,-7.977993424427184,16.049378400822103,6.250006548361532,4.0,4.0,9.048344677853665
01-17,0.0,0.0,0.0,-148.00001266598727,9.999997764825869,-17.073168515591792,-6.740028750836909,16.049378400822103,6.250006548361532,3.0,5.0,-15.501536357600717
01-18,0.0,0.0,0.0,-148.00001266598727,9.999997764825869,-17.073168515591792,-14.167806543987274,16.049378400822103,6.250006548361532,3.0,5.0,-16.32684500128409
01-19,0.0,0.0,0.0,-148.00001266598727,9.999997764825869,-36.585366296881645,-23.79642636546235,16.049378400822103,11.242601495979672,3.0,5.0,-19.009980851855957
01-20,0.0,0.0,0.0,12.056736698600254,16.000002384185755,-36.585366296881645,-20.082532344691522,16.049378400822103,11.242601495979672,4.0,4.0,-0.1465755179983758
01-21,0.0,0.0,0.0,12.056736698600254,16.000002384185755,-36.585366296881645,-19.42544710617821,16.049378400822103,11.242601495979672,4.0,4.0,-0.07356604705245237
01-22,0.0,-765.765806432234,0.0,12.056736698600254,16.000002384185755,-36.585366296881645,-45.50000754371304,0.0,11.242601495979672,3.0,5.0,-89.83909329934032
01-23,0.0,-765.765806432234,0.0,12.056736698600254,16.000002384185755,-36.585366296881645,-49.742715348138624,7.608692681272572,11.242601495979672,4.0,4.0,-89.46509497969066
01-24,0.0,-765.765806432234,0.0,12.056736698600254,16.000002384185755,-36.585366296881645,-49.228126874825854,19.021741826252676,11.242601495979672,4.0,4.0,-88.13980191099145
01-25,0.0,-765.765806432234,0.0,12.056736698600254,16.000002384185755,-45.07771910713867,-50.94339622641512,19.021741826252676,11.242601495979672,4.0,4.0,-89.27398215119659
01-26,0.0,-861.0000467523943,0.0,12.056736698600254,-39.9999985098839,-45.07771910713867,-58.31903654663161,18.478264500666867,11.242601495979672,3.0,5.0,-106.95768869120019
01-27,0.0,-861.0000467523943,0.0,85.81560242698696,-29.62962681905403,-45.07771910713867,-44.42539058199324,18.478264500666867,11.242601495979672,3.0,5.0,-96.06625720410518
01-28,0.0,-861.0000467523943,0.0,85.81560242698696,-29.62962681905403,-20.4663194683374,-44.42539058199324,18.478264500666867,11.242601495979672,3.0,5.0,-93.33165724423839
01-29,0.0,-861.0000467523943,0.0,85.81560242698696,-29.62962681905403,-13.970586825420028,-45.17242185496852,15.760872811202189,11.242601495979672,3.0,5.0,-92.99484505751867
01-30,0.0,-861.0000467523943,0.0,85.81560242698696,-29.62962681905403,-13.970586825420028,-48.9757879717383,6.344416690470276,11.242601495979672,3.0,5.0,-94.46371419501887
01-31,0.0,-861.0000467523943,0.0,-5900.000203726818,-29.62962681905403,-13.970586825420028,-48.9757879717383,-2.7190341166796665,11.242601495979672,1.0,7.0,-760.5614094129027
02-01,0.0,-861.0000467523943,0.0,-5900.000203726818,0.5681808560717152,-13.970586825420028,-30.35381794388395,-2.7190341166796665,11.242601495979672,2.0,6.0,-755.1369896681271
02-02,0.0,-861.0000467523943,0.0,-5900.000203726818,-29.1512895346425,-13.970586825420028,-22.90502715785186,-2.7190341166796665,-24.999996119489293,0.0,8.0,-761.6384649148106
02-03,0.0,-1181.3333956698593,0.0,-20.000003725290384,4.059040488956039,-13.970586825420028,-18.620697096894016,-2.7190341166796665,-24.999996119489293,1.0,7.0,-139.73163034051962
02-04,0.0,-1181.3333956698593,0.0,0.0,4.059040488956039,-13.970586825420028,-18.620697096894016,-3.0303091878076893,-33.33333850734756,1.0,7.0,-138.46992075537474
02-05,0.0,-1181.3333956698593,0.0,0.0,4.059040488956039,-13.970586825420028,-18.620697096894016,-3.0303091878076893,-23.934939579816966,1.0,7.0,-137.42565420787133
02-06,0.0,-1030.588203584036,0.0,0.0,4.059040488956039,-13.970586825420028,-29.94349695869693,-22.7272737535235,-23.934939579816966,1.0,7.0,-124.12282891250415
02-07,0.0,-1030.588203584036,0.0,0.0,4.059040488956039,-13.970586825420028,-18.15385609971032,-22.7272737535235,-23.934939579816966,1.0,7.0,-122.8128688170612
02-08,0.0,-1030.588203584036,-21.21212762618854,0.0,4.059040488956039,-13.970586825420028,-18.15385609971032,-22.7272737535235,-23.934939579816966,1.0,7.0,-125.16977188663769
02-09,0.0,-1030.588203584036,-21.21212762618854,-149.9999825377026,4.059040488956039,-13.725484646097891,-18.15385609971032,-44.642853103958345,-23.934939579816966,1.0,7.0,-144.24426740983938
02-10,0.0,-1030.588203584036,-21.21212762618854,-149.9999825377026,4.059040488956039,-13.725484646097891,-9.230776813608934,-35.00000341484954,-23.934939579816966,1.0,7.0,-142.1813864125938
02-11,0.0,-1030.588203584036,-21.21212762618854,13.793104278825135,7.749077921936899,-35.693214982655945,-42.00000253319737,-35.00000341484954,-23.934939579816966,2.0,6.0,-129.65403439110912
02-12,0.0,-1030.588203584036,-21.21212762618854,13.793104278825135,7.749077921936899,-34.89736169695823,-42.00000253319737,-35.00000341484954,-23.934939579816966,2.0,6.0,-129.56560624825386
02-13,0.0,-1030.588203584036,-21.21212762618854,13.793104278825135,7.749077921936899,8.000001192092878,-45.400000432133666,-35.00000341484954,-30.906267757619823,3.0,5.0,-125.95160215799696
02-14,0.0,-1030.588203584036,-21.21212762618854,-161.1111091948096,7.749077921936899,17.99999895691873,-45.400000432133666,-35.00000341484954,-30.906267757619823,2.0,6.0,-144.27429279230904
02-15,0.0,-1030.588203584036,-21.21212762618854,-604.9999796273198,7.749077921936899,8.888889992678548,-46.19999906122686,-35.00000341484954,-5.62499017745771,2.0,6.0,-191.8874817307181
02-16,0.0,-38.7499905412556,-21.21212762618854,-143.10345588923042,7.749077921936899,8.888889992678548,-19.999995529651695,6.593405356291747,-5.62499017745771,3.0,5.0,-22.82879849920853
02-17,0.0,-38.7499905412556,-21.21212762618854,-143.10345588923042,7.749077921936899,8.888889992678548,-16.59999763071539,-1.4925403009678426,-5.62499017745771,2.0,6.0,-23.349459361244453
02-18,0.0,-38.7499905412556,-21.21212762618854,-143.10345588923042,7.749077921936899,14.760909543984965,-9.792840890188618,0.0,-5.62499017745771,2.0,6.0,-21.77482418426656
02-19,0.0,-38.7499905412556,-21.21212762618854,-143.10345588923042,7.749077921936899,14.760909543984965,-9.792840890188618,0.0,-5.62499017745771,2.0,6.0,-21.77482418426656
02-20,0.0,-38.7499905412556,-21.21212762618854,-143.10345588923042,7.749077921936899,14.760909543984965,-9.792840890188618,-27.777782808069546,-5.62499017745771,2.0,6.0,-24.861244496274285
