,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,-11.428571428571429,6.730769230769231,17.5,10.36036036036036,5.133470225872689,8.970099667774086,-11.983471074380166,-8.527131782945736,5.131414267834793,9.866962305986696,-25.105189340813467,11.874751721647,-1.2949274492119092,-13.662621860684187,-0.18587786289310004,-3.1683851363968154,-4.829634533754615,1.415381798377404,12.470401848396946,-13.540615763671704,-5.3685183337165965,0.3564362478728341,4.847126218690537,5.286575519925997,-7.548395287932015,2.1959032731226,-8.738978952768374,3.561237946785466,12.892182467436697,3.634468257894093,-0.03321783435939251,17.0,14.0,0.21974208763380396
01-03,-6.8807339449541285,6.730769230769231,17.1875,9.95475113122172,5.327868852459016,6.802721088435375,-10.441767068273093,-8.914728682170542,6.575682382133994,12.861736334405144,-24.92997198879552,0.8419097409096324,1.2056282752611904,-6.6435566378433855,-0.8818034285755316,-1.702048389958839,-5.5389464988552,4.954014281520818,14.127860703033331,-18.533805315938945,-6.974597023038394,-1.451615408977845,4.882592134429749,6.17639535958689,-6.482487411582323,5.505503299470372,-5.051625638000899,2.91462072994554,12.135974703017832,4.783291729561031,0.680949765232338,18.0,13.0,0.6200671711105985
01-04,-7.339449541284404,6.730769230769231,15.789473684210526,8.715596330275229,5.1440329218107,10.927152317880795,-11.244979919678714,1.4981273408239701,6.9221260815822,10.952902519167578,-12.084993359893758,-0.32740736120228214,-0.46885260142929774,-7.352941176470589,-0.41083328447720135,0.5781391388728866,-4.594972285770413,4.538709050281808,16.811366232161525,-25.67048992445981,-5.320600675178872,1.7600021362304545,1.5252970990063826,6.883007894356943,-3.784942626953125,2.479339215187989,-3.6058284959236393,0.7463730848874819,11.448491462661913,1.9634436067028245,-0.5262255654813873,18.0,13.0,1.0542526622150625
01-05,-7.79816513761468,4.901960784313726,17.073170731707318,10.36036036036036,7.818930041152264,10.927152317880795,-1.2048192771084338,0.7547169811320755,10.46373365041617,9.151785714285714,-11.507936507936508,3.0636122349222705,3.5163858098891323,-6.787594131392993,-0.07444801017708319,1.7975546125848538,-3.3791241556526326,5.695633999081576,20.128640307970063,-24.714824958024863,-1.505757988205033,-1.7312451456365872,1.8973152435123004,8.981409867810099,-4.255773097954402,3.4059372991164336,-4.967301458735507,1.769175958938988,9.538819032705295,0.5303682579116088,-3.535788614834971,19.0,12.0,1.945609184594108
01-06,-8.67579908675799,3.482587064676617,19.287833827893174,16.017316017316016,10.699588477366255,11.589403973509933,3.6734693877551026,0.3787878787878788,10.179640718562874,7.317073170731707,-11.243386243386242,9.403669724770642,2.7352297136364556,-3.399435662535663,-3.888783980134622,1.4834179501547424,-2.163263978488772,7.418226609272439,17.37768594634134,-21.22491255048459,-3.934866159512674,0.5358658981398936,2.008924944338839,9.854779347570073,-5.83333319390726,4.882944177220204,-9.670727454074823,1.935040159509711,9.77277244967325,1.5034487439978719,-2.705238232368647,21.0,10.0,2.541869665792701
01-07,-9.174311926605505,7.6190476190476195,16.516516516516518,13.852813852813853,9.25925925925926,12.012987012987013,2.880658436213992,0.3787878787878788,11.352657004830919,4.545454545454546,-13.756613756613756,8.293090898836624,4.119930591600623,-6.208680053377251,-3.2486889827400485,1.1169273964571105,-1.418113897578021,7.17423324588388,14.810330809521712,-20.206405997756768,-6.919940013844054,1.1129449926477595,2.684561228736463,8.381656352873788,-7.750555509960422,3.495119972690934,-6.8970656365588106,1.223067812012559,7.674877749288024,2.268316295496037,-0.23460308577848327,21.0,10.0,2.095427761649806
01-08,-9.174311926605505,11.87214611872146,18.484848484848484,14.285714285714285,2.6804123711340204,12.012987012987013,3.6734693877551026,-0.3861003861003861,12.439613526570048,2.9933481152993346,-17.50663129973475,7.015063241360572,3.869562563688874,-7.365682598886532,-0.5601180533392248,-0.9952849489578465,-2.4559215397492,7.065376148602969,14.819425787511703,-19.228685197544753,-6.6938014535531885,0.7755123839086271,4.044118936086546,9.261682447616337,-6.63299042111308,1.4574767312637202,-5.132007087574181,3.0290642556572704,3.9659793748337573,0.47910420796502473,0.4912785454961499,20.0,11.0,1.8898273875439562
01-09,-9.722222222222223,15.486725663716813,17.575757575757574,16.101694915254235,1.0482180293501049,11.147540983606557,1.6326530612244898,-3.088803088803089,14.734299516908212,5.122494432071269,-14.470284237726098,7.230296227156338,4.450837750940292,-10.976312404102265,1.045558922577401,1.3810764743690604,-3.4329366258237792,6.59436741819114,12.71651972615083,-15.100492719647079,-8.28703229891757,1.6187763389340748,3.3691219537238104,9.80087220142076,-7.072262919030203,3.3111594715151633,-6.945263808547549,2.120921226528395,5.657551486612871,0.16462975418261108,0.06549922497268992,22.0,9.0,2.041321355817576
01-10,-8.837209302325581,15.929203539823009,15.757575757575756,16.80672268907563,0.8403361344537815,8.19672131147541,0.40816326530612246,-11.583011583011583,18.9873417721519,3.1818181818181817,-17.976031957390145,3.477675176216858,4.384409984336581,-11.06297501218949,4.060347105487347,1.8829526649461927,-6.5783151443114,4.6962092411294005,12.209545333051516,-7.43494224218103,-8.337189552288136,1.2591444464819306,1.9658709098477771,8.068267596636042,-9.114872912682708,5.065066020361827,-10.388827988662538,1.4258012316656636,5.7546037884006624,1.2449830785858087,0.9252413648001865,22.0,9.0,1.4585362870511285
01-11,-4.651162790697675,15.486725663716813,11.042944785276074,17.5,-4.751619870410368,4.838709677419355,0.0,-6.390977443609022,19.726339794754846,1.2746234067207416,-10.70967741935484,4.315958394289416,6.930914700378558,-9.844110587458962,5.780135272086239,1.9247100511654156,-6.959997558593773,2.9938375899622307,14.19518630976549,-5.145529017127575,-7.490804887966496,1.4545479206123595,1.302077697353278,7.34418534359109,-4.46543137525318,5.632827490692172,-14.366642293822213,1.6425049856963327,4.183347059422706,-0.11318099350586959,0.3785689049342279,19.0,12.0,1.711580993872173
01-12,-0.46511627906976744,18.803418803418804,9.375,12.280701754385964,-6.304347826086956,5.483870967741936,3.2653061224489797,-6.390977443609022,19.81776765375854,-0.5910165484633569,-14.150943396226415,3.477675176216858,1.8816050368707367,-11.649052795496843,6.9376698436284325,0.8467217432409255,-6.143994140624978,2.9644799840918052,13.094242909045558,-6.417671218651261,-6.8223432266853985,0.12259411580984511,1.8229158720858607,8.743872451952967,-5.621880116658361,4.36927217401083,-14.21667170733955,1.2008214683694451,-0.9407550626821354,-0.03097275964297349,0.3539679727472223,18.0,13.0,1.1321342428576675
01-13,2.3255813953488373,21.487603305785125,10.21671826625387,11.061946902654867,-5.434782608695652,6.129032258064516,5.179282868525896,-7.604562737642586,18.60202931228861,1.5476190476190477,-12.93800539083558,1.0,5.398235398719002,-10.610457992089826,6.6678582069753,2.4710563877130207,-5.983996582031273,1.0370325159143519,11.732318450467089,-11.599772628111404,-6.513762045825698,-0.326930633228101,2.083331411556532,9.35177510975931,-5.507374185499651,5.434784573271157,-9.116459865524451,0.4140723740507485,-6.273022787565958,0.2675666478699487,0.1319990379699243,20.0,11.0,1.3106682585082894
01-14,5.405405405405405,24.6031746031746,5.487804878048781,10.176991150442479,-6.956521739130435,1.9801980198019802,4.8,-11.877394636015326,14.849187935034802,2.142857142857143,-16.711590296495956,7.493923467232705,6.289727546352123,-9.140873229123056,8.22060647070836,1.7280110911649378,-4.5280029296875,0.059834363141828426,14.13267507408953,-7.060749731018978,-6.376152961666266,-2.165920316786702,0.4087722444269635,9.421403419847655,-4.576568180414613,5.655888139810924,-9.132073566135894,1.5639895892432694,-3.9106752324425385,-0.03097275964297349,2.4059165356756522,19.0,12.0,1.4309313386419003
01-15,4.10958904109589,21.721311475409834,7.418397626112759,8.4070796460177,-6.724511930585683,2.941176470588235,7.751937984496124,-5.660377358490567,16.009280742459396,3.571428571428571,-15.60379918588874,8.333333333333332,7.753127331297055,-10.91652615790155,7.925771257228545,2.7265040324354692,-4.327695537200079,0.29850290782416045,14.138073587385188,-12.424742205187279,-6.100917294735595,-2.374129825873062,1.0705090952154779,9.70093119260338,-3.4490158522407914,7.111860295885479,-7.695910853987247,2.1495254036039375,-3.2624283915226178,4.584294262222908,4.406944085440433,20.0,11.0,2.0512749596280857
01-16,2.3041474654377883,19.421487603305785,5.934718100890208,7.52212389380531,-7.18954248366013,0.33557046979865773,7.662835249042145,-6.037735849056604,13.109048723897912,2.5,-15.760869565217392,12.0,11.070192000093867,-10.391131195863137,8.272633490091403,3.6241609105913257,-2.784770955822302,0.6248113081199156,10.550265738565713,-15.161469011275175,-6.0091808217313,0.3188518263033952,2.154071433863816,10.057832421319832,-3.2133675882467445,4.81590707925139,-8.429599955790955,2.0568392978025174,-5.111392657609015,7.392075761557732,4.606896098909856,21.0,10.0,1.8143680254314778
01-17,0.9174311926605505,14.46280991735537,8.011869436201781,10.300429184549357,-5.806451612903226,-5.985915492957746,11.940298507462686,-5.660377358490567,11.600928074245939,6.4,-13.75166889185581,14.687111983376818,9.662043109219578,-7.122015647831073,9.209159534067055,2.808798460695409,0.2290798994942888,0.7176969905071969,9.846914163235425,-8.757527867438125,-4.239966309529888,0.6356767855666385,1.4343556062404224,6.965050102791559,-1.992288558474291,6.873867620232408,-9.558355540606982,4.410993018277901,-4.900443603677946,9.274587145304789,2.135486039361159,21.0,10.0,2.411276641518732
