,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,1.0676860809326163,-0.6526966094970703,0.7485742568969727,0.4987144470214844,0.12999916076660156,-0.21999931335449574,-0.4500007629394531,-0.32999992370605824,2.029998779296875,1.510000228881836,6.0,4.0,02-01,0.39384330402720985
01-03,0.0,1.143948554992675,-0.7332763671875,0.7485742568969727,0.4987144470214844,-0.01000022888183949,-0.5500011444091832,-0.3700008392333949,0.0400009155273402,2.0,1.8199996948242188,6.0,4.0,02-02,0.4170872081409794
01-04,0.0,1.1897096633911124,0.09669685363769531,0.7668323516845703,0.4987144470214844,0.279998779296875,-0.01000022888183949,-0.5400009155273438,-0.7199993133544922,1.25,1.7199974060058523,7.0,3.0,02-03,0.4119953675703558
01-05,0.0,1.3346076011657715,0.1692190170288086,0.7211875915527326,0.4987144470214844,0.279998779296875,-1.0900001525878906,-0.9000015258789027,-0.9099998474121094,2.2500000000000036,1.3299999237060547,7.0,3.0,02-04,0.3348841667175298
01-06,0.0,1.449002265930175,0.1692190170288086,0.48383426666259766,0.4987144470214844,0.7099990844726527,-0.9600009918212855,-0.8000011444091832,-0.6700000762939489,2.0300006866455043,1.2899990081787074,7.0,3.0,02-05,0.38188786940141023
01-07,0.0,2.051480293273925,0.13698577880859553,-0.07303047180175781,0.4987144470214844,1.1800003051757777,-0.9600009918212855,-0.9799995422363281,-1.2000007629394531,1.6200008392333984,1.220001220703125,6.0,4.0,02-06,0.3176501014015892
01-08,0.0,1.9447135925292969,-0.01611709594726385,-0.07303047180175781,0.0,1.1800003051757777,-0.4500007629394531,-0.8000011444091797,-2.1299991607666016,1.510000228881836,1.30999946594239,4.0,6.0,02-07,0.22505135969682222
01-09,0.0,1.7159242630004883,-0.01611709594726385,0.018258094787597656,-0.08631706237792969,1.1800003051757777,0.2099990844726598,-0.9400005340576172,-1.4200000762939453,1.0,1.439998626708995,6.0,4.0,02-08,0.28197687322443293
01-10,0.0,1.7769336700439453,0.06446456909179688,-0.5112218856811523,-0.08631706237792969,0.9300003051757812,-0.350000381469723,-1.100000381469723,-2.0799999237060547,0.7399997711181676,1.3400001525878977,5.0,5.0,02-09,0.06580534848300056
01-11,0.0,1.4718804359436035,0.06446456909179688,-0.5112218856811523,-0.5370769500732422,0.9300003051757812,-1.0400009155273402,-0.7199993133544922,-1.9300003051757812,0.9200000762939524,0.7600002288818395,5.0,5.0,02-10,-0.05381397767500315
