,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,0.0,0.0,-7.6923121009354265,-1000.0000186264521,0.0,7.33056730965622,-3.6144652938028847,-16.62268727299322,9.999995653827877,2.0,6.0,-101.05989203306993
01-03,0.0,0.0,0.0,-7.6923121009354265,-1000.0000186264521,0.0,7.33056730965622,-27.659577166348747,-16.62268727299322,9.999995653827877,2.0,6.0,-103.46440322032454
01-04,0.0,0.0,0.0,-7.6923121009354265,-1000.0000186264521,0.0,7.33056730965622,-27.659577166348747,-16.62268727299322,9.999995653827877,2.0,6.0,-103.46440322032454
01-05,0.0,0.0,0.0,-7.6923121009354265,-1000.0000186264521,0.0,-5.9474386800745505,-27.659577166348747,-16.62268727299322,9.999995653827877,1.0,7.0,-104.79220381929761
01-06,0.0,0.0,0.0,-7.6923121009354265,-1000.0000186264521,0.0,-5.9474386800745505,-27.659577166348747,-16.62268727299322,9.999995653827877,1.0,7.0,-104.79220381929761
01-07,0.0,0.0,0.0,-7.6923121009354265,-1000.0000186264521,0.0,-5.9474386800745505,-27.659577166348747,-16.62268727299322,9.999995653827877,1.0,7.0,-104.79220381929761
01-08,0.0,0.0,0.0,-7.6923121009354265,-1000.0000186264521,0.0,-5.9474386800745505,-27.659577166348747,-16.62268727299322,31.333330477277364,1.0,7.0,-102.65887033695267
01-09,0.0,0.0,0.0,-7.6923121009354265,-1000.0000186264521,0.0,-5.9474386800745505,-27.659577166348747,-16.62268727299322,31.333330477277364,1.0,7.0,-102.65887033695267
01-10,0.0,0.0,0.0,-7.6923121009354265,-1099.999953433874,0.0,-5.9474386800745505,-27.659577166348747,0.0,-24.000003228585012,0.0,8.0,-116.52992846098178
01-11,0.0,0.0,0.0,-7.6923121009354265,-1099.999953433874,0.0,0.0,-27.659577166348747,0.0,-24.000003228585012,0.0,8.0,-115.93518459297431
01-12,0.0,0.0,0.0,-7.6923121009354265,-1099.999953433874,0.0,0.0,-17.730489783193416,0.0,6.999997578561253,1.0,7.0,-111.84227577394415
01-13,0.0,0.0,0.0,-7.6923121009354265,-899.9999301508107,0.0,0.0,-17.730489783193416,0.0,6.999997578561253,1.0,7.0,-91.84227344563782
01-14,0.0,0.0,0.0,-7.6923121009354265,-899.9999301508107,0.0,0.0,-17.730489783193416,0.0,6.999997578561253,1.0,7.0,-91.84227344563782
01-15,0.0,0.0,0.0,-7.6923121009354265,-899.9999301508107,0.0,0.0,-17.730489783193416,0.0,6.999997578561253,1.0,7.0,-91.84227344563782
01-16,0.0,0.0,0.0,0.0,-899.9999301508107,0.0,0.0,-17.730489783193416,0.0,-2.2500008847564654,0.0,8.0,-91.99804208187605
01-17,0.0,0.0,0.0,0.0,-899.9999301508107,0.0,0.0,-17.730489783193416,0.0,-2.2500008847564654,0.0,8.0,-91.99804208187605
01-18,0.0,0.0,0.0,0.0,-899.9999301508107,0.0,0.0,-17.730489783193416,0.0,-2.2500008847564654,0.0,8.0,-91.99804208187605
01-19,0.0,0.0,0.0,55.47945303347842,-899.9999301508107,0.0,0.0,-17.730489783193416,0.0,-2.2500008847564654,1.0,7.0,-86.4500967785282
01-20,0.0,0.0,0.0,55.32646343736495,50.0,0.0,0.0,-17.730489783193416,0.0,-2.2500008847564654,2.0,6.0,8.534597276941508
01-21,0.0,0.0,0.0,55.32646343736495,50.0,0.0,0.0,-17.730489783193416,0.0,-2.2500008847564654,2.0,6.0,8.534597276941508
