,2010,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,0.0,45.45454468485738,0.0,0.0,0.0,0.0,74.87437160530584,20.31369206204371,3.0,4.0,15.626956483578548
01-03,0.0,0.0,45.45454468485738,0.0,0.0,-7.142851440882346,0.0,-0.5025135787766731,20.31369206204371,2.0,5.0,6.4580968585824525
01-04,0.0,0.0,45.45454468485738,0.0,0.0,-7.142851440882346,0.0,-0.5025135787766731,20.31369206204371,2.0,5.0,6.4580968585824525
01-05,0.0,0.0,45.45454468485738,0.0,0.0,-7.142851440882346,0.0,-0.5025135787766731,20.31369206204371,2.0,5.0,6.4580968585824525
01-06,0.0,0.0,45.45454468485738,0.0,0.0,-7.142851440882346,0.0,-0.5025135787766731,20.31369206204371,2.0,5.0,6.4580968585824525
01-07,0.0,0.0,39.99999813735481,0.0,0.0,-7.142851440882346,0.0,-0.5025135787766731,20.31369206204371,2.0,5.0,5.8520361310821665
01-08,0.0,0.0,39.99999813735481,0.0,0.0,-7.142851440882346,0.0,0.9901009819200971,20.31369206204371,3.0,4.0,6.0178821933818085
01-09,0.0,0.0,33.00000055879356,0.0,0.0,-7.142851440882346,0.0,0.9901009819200971,20.31369206204371,3.0,4.0,5.24010468465278
01-10,0.0,0.0,33.00000055879356,0.0,0.0,-7.142851440882346,0.0,0.9901009819200971,20.31369206204371,3.0,4.0,5.24010468465278
01-11,0.0,0.0,33.00000055879356,0.0,0.0,-7.142851440882346,0.0,0.9901009819200971,20.31369206204371,3.0,4.0,5.24010468465278
01-12,0.0,0.0,33.00000055879356,0.0,0.0,-7.142851440882346,0.0,0.9901009819200971,20.31369206204371,3.0,4.0,5.24010468465278
01-13,0.0,0.0,33.00000055879356,0.0,0.0,-7.142851440882346,0.0,0.9901009819200971,20.31369206204371,3.0,4.0,5.24010468465278
01-14,0.0,0.0,16.250006548361522,0.0,0.0,-7.142851440882346,0.0,0.9901009819200971,20.31369206204371,3.0,4.0,3.3789942390492205
01-15,0.0,0.0,39.6396402443455,0.0,0.0,-7.142851440882346,0.0,0.9901009819200971,-2.3419605386455054,2.0,6.0,3.4605476940819724
01-16,0.0,0.0,39.6396402443455,0.0,0.0,-7.142851440882346,0.0,0.9901009819200971,-2.3419605386455054,2.0,6.0,3.4605476940819724
01-17,0.0,0.0,39.6396402443455,0.0,0.0,-7.142851440882346,0.0,1.4851514728801458,-2.3419605386455054,2.0,6.0,3.515553304188644
01-18,0.0,0.0,39.6396402443455,0.0,0.0,-7.142851440882346,0.0,1.4851514728801458,-2.3419605386455054,2.0,6.0,3.515553304188644
01-19,0.0,0.0,39.6396402443455,0.0,0.0,-7.142851440882346,0.0,1.4851514728801458,-2.3419605386455054,2.0,6.0,3.515553304188644
01-20,0.0,0.0,39.6396402443455,0.0,0.0,-7.142851440882346,0.0,1.4851514728801458,-2.3419605386455054,2.0,6.0,3.515553304188644
01-21,0.0,0.0,39.6396402443455,0.0,0.0,-7.142851440882346,0.0,1.4851514728801458,-2.3419605386455054,2.0,6.0,3.515553304188644
01-22,0.0,0.0,39.6396402443455,0.0,0.0,28.571429204981357,0.0,1.970440059196516,-2.3419605386455054,3.0,5.0,7.537727663319763
01-23,0.0,0.0,0.9008993891362812,0.0,0.0,46.61921959412499,0.0,1.970440059196516,-2.3419605386455054,3.0,5.0,5.2387331670902535
01-24,0.0,0.0,0.9008993891362812,0.0,0.0,46.61921959412499,0.0,1.970440059196516,-2.3419605386455054,3.0,5.0,5.2387331670902535
01-25,0.0,0.0,-57.14285144088242,0.0,0.0,46.61921959412499,0.0,1.970440059196516,-28.431048177472206,2.0,6.0,-4.109359996114791
01-26,0.0,0.0,-57.14285144088242,0.0,0.0,46.61921959412499,0.0,1.970440059196516,-28.431048177472206,2.0,6.0,-4.109359996114791
01-27,0.0,0.0,-57.14285144088242,0.0,0.0,46.61921959412499,0.0,-93.20388419743433,-28.431048177472206,1.0,7.0,-14.68428491351822
01-28,0.0,0.0,-57.14285144088242,0.0,0.0,46.61921959412499,0.0,-93.20388419743433,-28.431048177472206,1.0,7.0,-14.68428491351822
01-29,0.0,0.0,0.0,0.0,0.0,46.61921959412499,0.0,-93.20388419743433,-28.431048177472206,1.0,7.0,-8.335079197864616
01-30,0.0,0.0,0.0,0.0,0.0,46.61921959412499,0.0,-93.20388419743433,-28.431048177472206,1.0,7.0,-8.335079197864616
01-31,0.0,0.0,0.0,0.0,0.0,50.177935636397876,0.0,-93.20388419743433,-28.431048177472206,1.0,7.0,-7.939666304278741
02-01,0.0,0.0,-69.23076482214178,0.0,0.0,50.177935636397876,0.0,-93.20388419743433,-28.431048177472206,1.0,7.0,-15.631973506738937
02-02,0.0,0.0,0.0,0.0,0.0,50.177935636397876,0.0,-22.08588828060257,-28.431048177472206,1.0,7.0,-0.03766675796410013
02-03,0.0,0.0,0.0,57.142858409962706,0.0,50.177935636397876,0.0,-22.08588828060257,-28.431048177472206,2.0,6.0,6.311539732031757
02-04,0.0,0.0,9.09091063028527,57.142858409962706,0.0,50.177935636397876,0.0,-22.08588828060257,-28.431048177472206,3.0,5.0,7.321640913174564
02-05,0.0,0.0,9.09091063028527,57.142858409962706,0.0,50.177935636397876,0.0,-23.92638277974301,-28.431048177472206,3.0,5.0,7.117141524381182
02-06,0.0,0.0,9.09091063028527,57.142858409962706,0.0,50.177935636397876,0.0,-23.92638277974301,-28.431048177472206,3.0,5.0,7.117141524381182
02-07,0.0,0.0,9.09091063028527,57.142858409962706,0.0,50.177935636397876,0.0,-23.92638277974301,-28.431048177472206,3.0,5.0,7.117141524381182
02-08,0.0,0.0,9.09091063028527,57.142858409962706,0.0,50.177935636397876,0.0,-23.92638277974301,-28.431048177472206,3.0,5.0,7.117141524381182
02-09,0.0,0.0,9.09091063028527,57.142858409962706,0.0,50.177935636397876,0.0,-23.92638277974301,-28.431048177472206,3.0,5.0,7.117141524381182
02-10,0.0,0.0,9.09091063028527,57.142858409962706,0.0,50.177935636397876,0.0,-23.92638277974301,-28.431048177472206,3.0,5.0,7.117141524381182
02-11,0.0,-52.66666203075003,33.33333074632622,57.142858409962706,0.0,50.177935636397876,0.0,-23.92638277974301,-28.431048177472206,3.0,5.0,3.9588924227468394
02-12,0.0,-52.66666203075003,7.5000027163574705,57.142858409962706,0.0,50.177935636397876,0.0,-23.92638277974301,0.0,3.0,5.0,4.2475279946916675
02-13,0.0,-30.11363828785657,7.5000027163574705,57.142858409962706,0.0,50.177935636397876,0.0,-23.92638277974301,0.0,3.0,5.0,6.753419521679829
02-14,0.0,-30.11363828785657,7.5000027163574705,57.142858409962706,0.0,50.177935636397876,0.0,-23.92638277974301,0.0,3.0,5.0,6.753419521679829
02-15,0.0,-30.11363828785657,7.5000027163574705,57.142858409962706,0.0,50.177935636397876,0.0,-23.92638277974301,0.0,3.0,5.0,6.753419521679829
02-16,0.0,-30.11363828785657,7.5000027163574705,57.142858409962706,0.0,25.26690676891195,0.0,-24.539871804306618,0.0,3.0,5.0,3.9173619781187705
02-17,0.0,-30.11363828785657,7.5000027163574705,57.142858409962706,0.0,0.0,0.0,-24.539871804306618,0.0,2.0,6.0,1.1099278926841087
02-18,0.0,-30.11363828785657,-0.9090893697147442,57.142858409962706,0.0,0.0,0.0,-24.539871804306618,0.0,1.0,7.0,0.17558432756497508
02-19,0.0,-30.11363828785657,-0.9090893697147442,57.142858409962706,0.0,0.0,0.0,-24.539871804306618,0.0,1.0,7.0,0.17558432756497508
02-20,0.0,-30.11363828785657,36.36363405457214,57.142858409962706,0.0,0.0,0.0,-28.481003048041813,0.0,2.0,6.0,3.8790945698484953
02-21,0.0,-30.11363828785657,36.36363405457214,57.142858409962706,0.0,16.617209846041614,0.0,-28.481003048041813,0.0,3.0,5.0,5.725451219408675
02-22,0.0,-30.11363828785657,36.36363405457214,57.142858409962706,0.0,16.617209846041614,0.0,34.810129507117715,0.0,4.0,4.0,12.757799281093066
02-23,0.0,-30.11363828785657,36.36363405457214,57.142858409962706,0.0,16.617209846041614,0.0,58.799999952316284,0.0,4.0,4.0,15.423340441670685
02-24,0.0,-30.11363828785657,36.36363405457214,57.142858409962706,0.0,16.617209846041614,0.0,58.799999952316284,0.0,4.0,4.0,15.423340441670685
02-25,0.0,-30.11363828785657,36.36363405457214,57.142858409962706,0.0,16.617209846041614,0.0,58.799999952316284,0.0,4.0,4.0,15.423340441670685
02-26,0.0,-30.11363828785657,0.0,57.142858409962706,0.0,16.617209846041614,-17.435896113309173,20.40185460727438,0.0,3.0,5.0,5.179154273568106
02-27,0.0,-30.11363828785657,40.90908936971475,57.142858409962706,0.0,16.617209846041614,-17.435896113309173,20.40185460727438,0.0,4.0,4.0,9.724608647980855
02-28,0.0,-30.11363828785657,0.0,57.142858409962706,0.0,16.617209846041614,-17.435896113309173,-25.965998866636564,0.0,2.0,6.0,0.027170554244668053
02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
03-01,0.0,-30.11363828785657,0.0,57.142858409962706,0.0,16.617209846041614,-17.435896113309173,-25.965998866636564,0.0,2.0,6.0,0.027170554244668053
03-02,0.0,-30.11363828785657,0.0,57.142858409962706,0.0,16.617209846041614,-17.435896113309173,-25.965998866636564,0.0,2.0,6.0,0.027170554244668053
03-03,0.0,-30.11363828785657,0.0,-599.9999844779572,0.0,16.617209846041614,-17.435896113309173,-25.965998866636564,0.0,1.0,7.0,-72.98870087774644
03-04,0.0,-30.11363828785657,31.677021507881754,-599.9999844779572,0.0,16.617209846041614,-17.435896113309173,-25.965998866636564,0.0,2.0,6.0,-69.46903182131513
03-05,0.0,-30.11363828785657,31.677021507881754,-599.9999844779572,0.0,16.617209846041614,-17.435896113309173,-25.965998866636564,0.0,2.0,6.0,-69.46903182131513
03-06,0.0,-30.11363828785657,31.677021507881754,-599.9999844779572,0.0,16.617209846041614,-17.435896113309173,-25.965998866636564,0.0,2.0,6.0,-69.46903182131513
03-07,0.0,-30.11363828785657,31.677021507881754,-599.9999844779572,0.0,16.617209846041614,-47.26688561232362,-25.965998866636564,0.0,2.0,6.0,-72.78358621009453
