,2010,2011,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,0.0,-3.129428863525405,0.0,-18.462959289550795,0.0,-1.4753723144531392,6.4085693359375,1.0,7.0,02-01,-1.8510212368435377
01-03,0.0,0.0,0.0,0.0,0.0,-18.462959289550795,-890.7244415283205,-1.4753723144531392,6.4085693359375,1.0,7.0,02-02,-100.47268931070965
01-04,0.0,0.0,0.0,0.0,0.0,-18.462959289550795,-890.7244415283205,-1.4753723144531392,6.4085693359375,1.0,7.0,02-03,-100.47268931070965
01-05,0.0,0.0,0.0,0.0,0.0,-18.462959289550795,-890.7244415283205,-1.4753723144531392,6.4085693359375,1.0,7.0,02-04,-100.47268931070965
01-06,0.0,0.0,0.0,0.0,0.0,-18.462959289550795,-890.7244415283205,-1.4753723144531392,4.4366912841796875,1.0,7.0,02-05,-100.69178687201608
01-07,0.0,0.0,0.0,0.0,0.0,-18.462959289550795,-890.7244415283205,-1.4753723144531392,4.4366912841796875,1.0,7.0,02-06,-100.69178687201608
01-08,0.0,0.0,0.0,0.0,0.0,-18.462959289550795,-890.7244415283205,-1.4753723144531392,-1.38031005859375,0.0,8.0,02-07,-101.33812035454646
01-09,0.0,0.0,0.0,0.0,0.0,-18.462959289550795,-890.7244415283205,-1.4753723144531392,-1.38031005859375,0.0,8.0,02-08,-101.33812035454646
01-10,0.0,0.0,0.0,0.0,0.0,-18.462959289550795,-890.7244415283205,-1.4753723144531392,-1.38031005859375,0.0,8.0,02-09,-101.33812035454646
01-11,0.0,0.0,0.0,0.0,0.0,-18.462959289550795,-890.7244415283205,-1.4753723144531392,-2.957809448242216,0.0,8.0,02-10,-101.5133980645074
01-12,0.0,0.0,0.0,0.0,0.0,-18.462959289550795,-890.7244415283205,-1.4753723144531392,-2.957809448242216,0.0,8.0,02-11,-101.5133980645074
01-13,0.0,0.0,0.0,0.0,0.0,-18.462959289550795,-890.7244415283205,-1.4753723144531392,-2.957809448242216,0.0,8.0,02-12,-101.5133980645074
01-14,0.0,0.0,0.0,0.0,0.0,-18.462959289550795,-890.7244415283205,-1.4753723144531392,7.0493927001953125,1.0,7.0,02-13,-100.40148671468101
01-15,0.0,0.0,0.0,0.0,0.0,-18.462959289550795,-890.7244415283205,-1.4753723144531392,7.0493927001953125,1.0,7.0,02-14,-100.40148671468101
01-16,0.0,0.0,0.0,0.0,0.0,-18.462959289550795,-890.7244415283205,-0.126190185546875,7.0493927001953125,1.0,7.0,02-15,-100.25157758924699
01-17,0.0,0.0,0.0,0.0,0.0,-18.462959289550795,-890.7244415283205,0.0,7.0493927001953125,1.0,7.0,02-16,-100.23755645751956
01-18,0.0,0.0,0.0,0.0,0.0,-18.462959289550795,-890.7244415283205,0.0,7.0493927001953125,1.0,7.0,02-17,-100.23755645751956
01-19,0.0,0.0,0.0,0.0,0.0,-18.462959289550795,-890.7244415283205,0.0,7.0493927001953125,1.0,7.0,02-18,-100.23755645751956
01-20,0.0,0.0,0.0,0.0,0.0,0.0,-890.7244415283205,0.0,7.0493927001953125,1.0,7.0,02-19,-98.18611653645836
01-21,0.0,0.0,0.0,0.0,0.0,0.0,-890.7244415283205,0.0,7.0493927001953125,1.0,7.0,02-20,-98.18611653645836
01-22,0.0,0.0,0.0,0.0,0.0,0.0,-890.7244415283205,-0.3397216796875,7.0493927001953125,1.0,7.0,02-21,-98.22386338975697
01-23,0.0,0.0,0.0,0.0,0.0,0.0,-890.7244415283205,-0.3397216796875,7.0493927001953125,1.0,7.0,02-22,-98.22386338975697
01-24,0.0,0.0,0.0,0.0,0.0,0.0,-890.7244415283205,-0.3397216796875,7.0493927001953125,1.0,7.0,02-23,-98.22386338975697
01-25,0.0,0.0,0.0,0.0,0.0,0.0,-890.7244415283205,-0.3397216796875,7.0493927001953125,1.0,7.0,02-24,-98.22386338975697
01-26,0.0,0.0,0.0,0.0,0.0,0.0,-890.7244415283205,-0.3397216796875,7.0493927001953125,1.0,7.0,02-25,-98.22386338975697
01-27,0.0,0.0,0.0,0.0,0.0,0.0,-890.7244415283205,-0.3397216796875,7.0493927001953125,1.0,7.0,02-26,-98.22386338975697
01-28,0.0,0.0,0.0,0.0,0.0,0.0,-890.7244415283205,-0.3397216796875,7.0493927001953125,1.0,7.0,02-27,-98.22386338975697
01-29,0.0,0.0,0.0,0.0,0.0,0.0,-890.7244415283205,-0.3397216796875,7.0493927001953125,1.0,7.0,02-28,-98.22386338975697
01-30,0.0,0.0,0.0,0.0,0.0,0.0,-890.7244415283205,-0.3397216796875,7.0493927001953125,1.0,7.0,02-29,-98.22386338975697
