,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,8.0,02-01,0.5454545454545454
01-03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,8.0,02-02,0.5454545454545454
01-04,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,8.0,02-03,0.5454545454545454
01-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,8.0,02-04,0.5454545454545454
01-06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,8.0,02-05,0.5454545454545454
01-07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,8.0,02-06,0.5454545454545454
01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,9.0,02-07,0.45454545454545453
01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,9.0,02-08,0.45454545454545453
01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,9.0,02-09,0.45454545454545453
01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,9.0,02-10,0.45454545454545453
01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,9.0,02-11,0.45454545454545453
01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,9.0,02-12,0.45454545454545453
01-14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,8.0,02-13,0.5454545454545454
01-15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,8.0,02-14,0.5454545454545454
01-16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,8.0,02-15,0.5454545454545454
01-17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,8.0,02-16,0.5454545454545454
01-18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,02-17,0.09090909090909091
01-19,0.0,7.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,8.0,02-18,0.6363636363636364
01-20,0.0,7.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,8.0,02-19,0.6363636363636364
01-21,0.0,7.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,8.0,02-20,0.6363636363636364
01-22,0.0,7.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,8.0,02-21,0.6363636363636364
01-23,0.0,7.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,8.0,02-22,0.6363636363636364
01-24,0.0,7.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,8.0,02-23,0.6363636363636364
01-25,0.0,7.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,8.0,02-24,0.6363636363636364
01-26,0.0,7.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,8.0,02-25,0.6363636363636364
01-27,0.0,7.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,8.0,02-26,0.6363636363636364
01-28,0.0,7.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,8.0,02-27,0.6363636363636364
01-29,0.0,7.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,8.0,02-28,0.6363636363636364
01-30,0.0,7.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,8.0,02-29,0.6363636363636364
01-31,0.0,7.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,8.0,03-01,0.6363636363636364
02-01,0.0,7.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,8.0,03-02,0.6363636363636364
02-02,0.0,7.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,8.0,03-03,0.6363636363636364
02-03,0.0,7.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,8.0,03-04,0.6363636363636364
02-04,0.0,7.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,8.0,03-05,0.6363636363636364
02-05,0.0,7.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,8.0,03-06,0.6363636363636364
02-06,0.0,7.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,8.0,03-07,0.6363636363636364
02-07,0.0,7.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,8.0,03-08,0.6363636363636364
02-08,0.0,7.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,8.0,03-09,0.6363636363636364
02-09,0.0,7.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,8.0,03-10,0.6363636363636364
02-10,0.0,7.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,8.0,03-11,0.6363636363636364
02-11,0.0,7.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,9.0,03-12,0.5454545454545454
02-12,0.0,7.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,9.0,03-13,0.5454545454545454
02-13,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,03-14,0.6363636363636364
02-14,0.0,7.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,1.0,9.0,03-15,0.2727272727272727
02-15,0.0,7.0,0.0,0.0,0.0,0.0,1.0,-4.0,0.0,0.0,0.0,2.0,8.0,03-16,0.36363636363636365
02-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,0.0,0.0,0.0,1.0,9.0,03-17,-0.2727272727272727
