,2010,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,0.0,38.12010134034977,30.00000074505805,4.494374497582833,85.99766580345994,-23.456791599718755,-5.4216888424299805,-16.24999553741272,4.0,3.0,12.609296267432129
01-03,0.0,0.0,38.12010134034977,-45.99999567866332,4.494374497582833,86.8493152977848,-16.049378400822086,-5.4216888424299805,-4.999999223897862,3.0,4.0,6.332525443322685
01-04,0.0,0.0,35.75000113621352,-45.99999567866332,4.494374497582833,83.91420976459463,-1.358020080878369,-5.4216888424299805,1.083337692440346,4.0,3.0,8.051357609873298
01-05,0.0,0.0,35.75000113621352,-45.99999567866332,4.494374497582833,83.91420976459463,-3.3333345597663495,-5.4216888424299805,1.083337692440346,4.0,3.0,7.831878223330189
01-06,0.0,0.0,35.75000113621352,-143.33333519597855,4.494374497582833,83.6461137184258,-29.59183363157831,-5.4216888424299805,1.083337692440346,4.0,3.0,-5.93033673614715
01-07,0.0,0.0,10.256408492959174,-143.33333519597855,4.494374497582833,83.0555551531322,-45.1428547708356,-5.4216888424299805,25.000003880510697,4.0,3.0,-7.899059642784358
01-08,0.0,0.0,10.256408492959174,-143.33333519597855,4.494374497582833,81.58490502168036,-31.948051068408446,-5.4216888424299805,25.000003880510697,4.0,3.0,-6.596375912675992
01-09,0.0,0.0,30.512818514242618,-143.33333519597855,-1.1235936243957327,85.21212208511851,-26.000003618853434,-5.4216888424299805,25.000003880510697,3.0,4.0,-3.9059640890873206
01-10,0.0,0.0,-7.692308280124709,-33.33333333333335,-1.1235936243957327,82.9370640629025,-36.428570592281794,-5.4216888424299805,25.000003880510697,2.0,5.0,2.6597303634275136
01-11,0.0,0.0,14.56521748989427,-33.33333333333335,10.000001862645192,82.9370640629025,-42.571425256680484,-5.4216888424299805,-4.166667313418449,3.0,4.0,2.4454631855088547
01-12,0.0,0.0,14.56521748989427,-33.33333333333335,10.000001862645192,82.9370640629025,-39.99999574252539,-50.6024142350077,-4.166667313418449,3.0,4.0,-2.2889030232047696
