,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,0.0,0.7000045776367045,-2.2399978637695312,1.2307968139648438,-2.0999984741210938,-4.165000915527344,4.217994689941406,4.5099945068359375,4.0,4.0,02-01,0.21537933349609234
01-03,0.0,0.0,0.0,0.7000045776367045,-2.2399978637695312,1.2307968139648438,-2.0999984741210938,-4.997001647949219,4.217994689941406,4.5099945068359375,4.0,4.0,02-02,0.13217926025390483
01-04,0.0,0.0,0.0,0.7000045776367045,-2.2399978637695312,1.2307968139648438,-2.0999984741210938,-4.997001647949219,4.217994689941406,5.400001525878878,4.0,4.0,02-03,0.22117996215819885
01-05,0.0,0.0,0.0,0.7000045776367045,2.3700027465820312,3.0,-2.0999984741210938,-4.997001647949219,4.411994934082031,5.400001525878878,5.0,3.0,02-04,0.8785003662109332
01-06,0.0,0.0,0.0,0.7000045776367045,2.3700027465820312,1.2999954223632812,-1.0,-3.022003173828125,5.900001525878892,4.146003723144531,5.0,3.0,02-05,1.0394004821777316
01-07,0.0,0.0,0.0,0.5216064453125,2.3700027465820312,0.1999969482421875,-1.9499969482421875,-4.288002014160142,4.6699981689453125,5.446006774902344,5.0,3.0,02-06,0.6969612121582045
01-08,0.0,0.0,0.0,0.5216064453125,2.3700027465820312,0.0,-1.9499969482421875,-8.187004089355469,4.083000183105469,6.746002197265639,4.0,4.0,02-07,0.3583610534667983
01-09,0.0,0.0,0.0,0.5216064453125,2.3700027465820312,0.0,-2.7999954223632955,-8.70700073242186,-2.3790054321289205,6.446006774902344,3.0,5.0,02-08,-0.4548385620117202
01-10,0.0,0.0,0.0,0.5216064453125,2.3700027465820312,0.0,-2.7999954223632955,0.12799835205078125,-0.1790008544922017,6.446006774902344,4.0,4.0,02-09,0.6486618041992159
01-11,0.0,0.0,0.0,0.5216064453125,2.3700027465820312,0.0,-2.7999954223632955,4.377998352050781,1.8399963378906108,2.5040054321289205,5.0,3.0,02-10,0.8813613891601548
01-12,0.0,0.0,0.0,0.5216064453125,0.6800003051757812,-1.25,-2.7999954223632955,-0.12200164794921875,-0.41100311279298296,-0.8420028686523153,2.0,6.0,02-11,-0.42233963012695314
01-13,0.0,0.0,0.0,0.5216064453125,0.6800003051757812,-1.25,-2.7999954223632955,-1.677001953125,-0.41100311279298296,1.758995056152358,3.0,5.0,02-12,-0.3177398681640639
01-14,0.0,0.0,0.0,1.4000015258789062,2.9199981689453125,-1.25,-2.7999954223632955,-2.9329986572265625,-1.0780029296875,0.498992919921875,3.0,5.0,02-13,-0.32420043945312643
01-15,0.0,0.0,0.0,1.4000015258789062,2.9199981689453125,-1.25,-2.7999954223632955,-2.6500015258789062,-1.0780029296875,1.718994140625,3.0,5.0,02-14,-0.1739006042480483
