,2010,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,-0.4240000247955322,-0.29900002479553234,0.0,0.0,0.0010000020265579224,0.0,0.0,1.0,6.0,02-01,-0.0802222275071674
01-03,0.0,0.0,-0.4240000247955322,-0.29900002479553234,0.0,0.0,0.0010000020265579224,0.0,0.0,1.0,6.0,02-02,-0.0802222275071674
01-04,0.0,0.0,-0.4240000247955322,-0.29900002479553234,0.0,0.0,0.0010000020265579224,0.0,0.0,1.0,6.0,02-03,-0.0802222275071674
01-05,0.0,0.0,-0.2590000629425049,-0.29900002479553234,0.0,0.0,0.0010000020265579224,0.0,0.0,1.0,6.0,02-04,-0.06188889841238659
01-06,0.0,0.0,-0.2590000629425049,-0.29900002479553234,0.0,0.0,0.0010000020265579224,0.0,0.0,1.0,6.0,02-05,-0.06188889841238659
01-07,0.0,0.0,-0.2590000629425049,-0.29900002479553234,0.0,0.0,0.0010000020265579224,0.0,0.0,1.0,6.0,02-06,-0.06188889841238659
01-08,0.0,0.0,-0.2590000629425049,-0.29900002479553234,0.0,0.0,0.0010000020265579224,0.0,0.0,1.0,6.0,02-07,-0.06188889841238659
01-09,0.0,0.0,-0.2590000629425049,-0.29900002479553234,0.019999995827674893,0.0,0.0010000020265579224,0.0,0.0,2.0,5.0,02-08,-0.05966667665375605
01-10,0.0,0.0,-0.2590000629425049,-0.29900002479553234,0.019999995827674893,0.0,0.0010000020265579224,0.0,0.0,2.0,5.0,02-09,-0.05966667665375605
01-11,0.0,0.0,-0.2590000629425049,-0.29900002479553234,0.019999995827674893,0.0,-0.08899999409914017,0.0,0.0,1.0,6.0,02-10,-0.06966667622327806
01-12,0.0,0.0,-0.3309999704360962,-0.29900002479553234,0.019999995827674893,0.0,-0.08899999409914017,0.0,0.0,1.0,6.0,02-11,-0.0776666659447882
01-13,0.0,0.0,-0.3309999704360962,-0.29900002479553234,0.019999995827674893,0.0,-0.08899999409914017,0.0,0.0,1.0,6.0,02-12,-0.0776666659447882
01-14,0.0,0.0,-0.3309999704360962,-0.29900002479553234,0.019999995827674893,-0.060999996960163144,-0.08899999409914017,0.0,0.0,1.0,6.0,02-13,-0.08444444338480633
01-15,0.0,0.0,-0.3309999704360962,-0.29900002479553234,0.019999995827674893,-0.060999996960163144,-0.08899999409914017,0.0,0.0,1.0,7.0,02-14,-0.08444444338480633
01-16,0.0,0.0,-0.3309999704360962,-0.29900002479553234,0.019999995827674893,-0.060999996960163144,-0.08899999409914017,0.0,0.0,1.0,7.0,02-15,-0.08444444338480633
01-17,0.0,0.0,-0.3309999704360962,-0.29900002479553234,0.019999995827674893,-0.060999996960163144,-0.08899999409914017,0.0,0.0,1.0,7.0,02-16,-0.08444444338480633
01-18,0.0,0.0,-0.3309999704360962,-0.29900002479553234,0.019999995827674893,-0.060999996960163144,-0.08899999409914017,0.0,0.0,1.0,7.0,02-17,-0.08444444338480633
01-19,0.0,0.0,-0.3309999704360962,-0.29900002479553234,0.019999995827674893,-0.060999996960163144,-0.08899999409914017,0.0,0.0,1.0,7.0,02-18,-0.08444444338480633
01-20,0.0,0.0,-0.3309999704360962,-0.29900002479553234,0.019999995827674893,-0.060999996960163144,-0.08899999409914017,0.0,0.0,1.0,7.0,02-19,-0.08444444338480633
01-21,0.0,0.6930000185966492,-0.3309999704360962,-0.29900002479553234,0.019999995827674893,-0.060999996960163144,-0.08899999409914017,0.0,0.0,2.0,6.0,02-20,-0.007444441318511975
01-22,0.0,0.6930000185966492,-0.3309999704360962,-0.29900002479553234,0.019999995827674893,-0.060999996960163144,-0.08899999409914017,0.0,0.0,2.0,6.0,02-21,-0.007444441318511975
01-23,0.0,0.6930000185966492,-0.3309999704360962,-0.29900002479553234,0.019999995827674893,-0.060999996960163144,-0.08899999409914017,0.0,0.0,2.0,6.0,02-22,-0.007444441318511975
01-24,0.0,0.6930000185966492,-0.3309999704360962,-0.29900002479553234,0.019999995827674893,-0.060999996960163144,-0.08899999409914017,0.0,0.0,2.0,6.0,02-23,-0.007444441318511975
01-25,0.0,0.6930000185966492,-0.3309999704360962,-0.29900002479553234,0.019999995827674893,-0.060999996960163144,0.0,0.0,0.0,2.0,6.0,02-24,0.002444446914725821
