,2010,2011,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,0.0,-4.1439971923828125,0.0,-23.6999969482422,0.0,-1.5200042724609233,6.5,1.0,7.0,02-01,-2.54044426812066
01-03,0.0,0.0,0.0,0.0,0.0,-23.6999969482422,-931.25,-1.5200042724609233,6.5,1.0,7.0,02-02,-105.5522223578559
01-04,0.0,0.0,0.0,0.0,0.0,-23.6999969482422,-931.25,-1.5200042724609233,6.5,1.0,7.0,02-03,-105.5522223578559
01-05,0.0,0.0,0.0,0.0,0.0,-23.6999969482422,-931.25,-1.5200042724609233,6.5,1.0,7.0,02-04,-105.5522223578559
01-06,0.0,0.0,0.0,0.0,0.0,-23.6999969482422,-931.25,-1.5200042724609233,4.5,1.0,7.0,02-05,-105.77444458007812
01-07,0.0,0.0,0.0,0.0,0.0,-23.6999969482422,-931.25,-1.5200042724609233,4.5,1.0,7.0,02-06,-105.77444458007812
01-08,0.0,0.0,0.0,0.0,0.0,-23.6999969482422,-931.25,-1.5200042724609233,-1.3999938964844034,0.0,8.0,02-07,-106.42999945746527
01-09,0.0,0.0,0.0,0.0,0.0,-23.6999969482422,-931.25,-1.5200042724609233,-1.3999938964844034,0.0,8.0,02-08,-106.42999945746527
01-10,0.0,0.0,0.0,0.0,0.0,-23.6999969482422,-931.25,-1.5200042724609233,-1.3999938964844034,0.0,8.0,02-09,-106.42999945746527
01-11,0.0,0.0,0.0,0.0,0.0,-23.6999969482422,-931.25,-1.5200042724609233,-3.0,0.0,8.0,02-10,-106.60777791341145
01-12,0.0,0.0,0.0,0.0,0.0,-23.6999969482422,-931.25,-1.5200042724609233,-3.0,0.0,8.0,02-11,-106.60777791341145
01-13,0.0,0.0,0.0,0.0,0.0,-23.6999969482422,-931.25,-1.5200042724609233,-3.0,0.0,8.0,02-12,-106.60777791341145
01-14,0.0,0.0,0.0,0.0,0.0,-23.6999969482422,-931.25,-1.5200042724609233,7.149993896484403,1.0,7.0,02-13,-105.48000081380208
01-15,0.0,0.0,0.0,0.0,0.0,-23.6999969482422,-931.25,-1.5200042724609233,7.149993896484403,1.0,7.0,02-14,-105.48000081380208
01-16,0.0,0.0,0.0,0.0,0.0,-23.6999969482422,-931.25,-0.1300048828124858,7.149993896484403,1.0,7.0,02-15,-105.32555643717448
01-17,0.0,0.0,0.0,0.0,0.0,-23.6999969482422,-931.25,0.0,7.149993896484403,1.0,7.0,02-16,-105.31111145019531
01-18,0.0,0.0,0.0,0.0,0.0,-23.6999969482422,-931.25,0.0,7.149993896484403,1.0,7.0,02-17,-105.31111145019531
01-19,0.0,0.0,0.0,0.0,0.0,-23.6999969482422,-931.25,0.0,7.149993896484403,1.0,7.0,02-18,-105.31111145019531
01-20,0.0,0.0,0.0,0.0,0.0,0.0,-931.25,0.0,7.149993896484403,1.0,7.0,02-19,-102.67777845594618
01-21,0.0,0.0,0.0,0.0,0.0,0.0,-931.25,0.0,7.149993896484403,1.0,7.0,02-20,-102.67777845594618
01-22,0.0,0.0,0.0,0.0,0.0,0.0,-931.25,-0.34999847412110796,7.149993896484403,1.0,7.0,02-21,-102.71666717529297
