,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,4.015296484261112,12.643679914803341,5.693072868835417,6.72043215843939,7.865173245176233,7.017541182668601,6.270627062706271,5.0,-12.622549019607842,-1.9193857965451053,4.189944134078212,-4.433698809958484,-1.330842097725361,-13.336515286824843,-0.6890110197320083,-7.31205109819732,5.84325830708154,6.445151050866653,-4.313629784760567,-9.669748995933341,-9.6849945291077,5.983586891343216,9.266680887952907,7.320417525716848,-5.038987333500446,-4.445488798104288,-1.6976397726336332,2.811502499043679,6.231084411775972,9.090907387928782,-10.427070783211445,17.0,14.0,0.8221529963495415
01-03,2.8517111093415553,14.942526981748383,5.693072868835417,6.469002828448989,10.869569698604566,7.017541182668601,6.333333333333334,4.117647058823529,-8.014354066985646,-1.9193857965451053,1.859799713876967,-3.2444126059218465,-3.548906322867127,-11.998089004436045,-3.670904454824428,-5.055454588509952,5.239690669312431,6.781008680832934,-8.592575691321777,-19.138887193467884,-12.232233267321394,8.041809752783282,7.939644626971322,7.552144105710251,-5.504484278058001,-0.628556935297835,1.2076357348109321,2.802428691711036,4.620840359341645,11.576944439501071,-9.609140258336172,18.0,13.0,0.7341602378310657
01-04,2.8517111093415553,15.402300604458514,4.975122480250117,6.72043215843939,12.291350246508163,9.72222487131753,4.0,3.1884057971014492,-6.990521327014218,-2.7079303675048356,-0.14619883040935672,-6.302427647846189,-5.136579159908058,-12.228846185498313,-2.859426452330226,-1.2946308448742985,9.33422407278221,8.077381903392448,-4.059213700334822,-23.459980764000125,-9.17235255916051,10.692773815943973,7.420613304323142,6.604175385744863,-3.846155879682917,-1.4790403459637915,0.9375015522042294,1.2412522744887362,4.074028875071849,6.8933832999109255,-9.744892861252612,17.0,14.0,0.8064091879193167
01-05,4.372617899169313,17.84897486605174,4.7381563357629055,8.288766142672088,9.954060297078101,9.201391537984199,2.666666666666667,2.3391812865497075,-2.9646522234891677,-3.0534351145038165,-2.785923753665689,-2.9531730781195287,-1.3873108788187911,-11.563983364665978,-3.0569780112129386,-0.5275203162272024,9.187751885583074,9.36378091738373,-0.9593467230547135,-22.193735766885712,-6.482359698236722,10.468698966411202,6.074550035118739,5.804804620658657,-4.595165914037598,0.2193010650331919,-2.6012265545479187,1.6798908316609547,3.6654193677697364,5.999997767006478,-11.49577217621717,17.0,14.0,1.1372073198347592
01-06,3.584911315200736,15.330187431558121,3.2911410448623446,8.421050792915963,9.800923280562927,6.597224871317531,2.3333333333333335,0.2985074626865672,-3.9260969976905313,-9.30232558139535,-8.064516129032258,-3.6995541836930115,-2.8373780858790023,-12.847556216493409,-1.0492295450793454,-1.924719825874915,8.881489087171879,11.337605014338626,0.5736161457923947,-23.77117959534122,-7.445988809779871,10.458068573574804,5.315226891983675,6.391973538535696,-6.050961260529339,3.2720230016395924,-0.3315210023330305,0.6159623450401771,4.01549314749944,5.931169716313906,-11.700047418021722,18.0,13.0,0.4354462046188617
01-07,4.307118962320033,17.84897486605174,6.467659793682952,5.526315900427485,9.494642237369316,8.10810831709445,2.980132450331126,-0.5952380952380952,-2.655889145496536,-6.395348837209303,-7.9178885630498534,-3.3823529411764706,-0.8825598924322834,-11.159209199897083,-5.263149994155027,-0.5132600705506891,7.90740728075368,12.450882071486248,-0.22676256752490148,-13.733337402343752,-8.217589330621443,10.36241936388897,5.3648992338663435,4.884597935829054,-6.109736706557782,3.7437975681089934,0.5569629730052387,2.085076661459924,2.3339027320686805,6.291405501382158,-5.6619918701450365,17.0,14.0,1.2258061042815527
01-08,3.4026466009834904,16.968321199316023,7.692304197261392,4.999996084915885,4.813669220973679,9.484193252441438,3.618421052631579,0.8928571428571428,0.5773672055427251,-13.178294573643413,-13.787878787878787,-3.724030611234085,-1.6158835823424411,-9.602093547971949,-4.508935767042155,0.17070091233663276,7.623138024866422,12.265876666598759,-5.486336868097115,-20.480000813802082,-11.168983214669794,9.520754392675977,6.414024967279477,6.114144043035046,-5.478157682206072,2.469556195162114,2.188040638841619,2.592828482037294,-2.6047613212350114,4.43944232803338,-4.484697071128342,19.0,12.0,0.3267170569851234
01-09,5.233642156972231,15.560643680646042,7.940445057623134,6.020946282572596,1.6051412957709472,9.634556320176328,5.291666666666667,-2.083333333333333,6.1200923787528865,-11.196911196911197,-14.831804281345565,-5.335403778745006,-1.5569706461785893,-10.316887992420433,-4.0006534834552285,-1.196830352295393,8.128665892593357,11.924764291111316,-5.222086812431755,-22.640004475911457,-20.212556741423857,9.25866037783879,5.795942103824228,3.916285238105571,-5.053136437899519,3.4167780433803516,5.781442946377278,2.655927431084126,-2.297999202184416,5.712360253612124,-5.49450529530265,17.0,14.0,0.08254439958934127
01-10,6.273068184572657,13.729981874863743,6.451611254353157,6.510418653488159,3.159560072478525,7.91246048127762,8.620689655172415,-3.869047619047619,1.9767441860465116,-2.857142857142857,-13.61573373676248,-3.012261629767141,0.5661662354921815,-9.054084170924645,-5.4903859127421635,-2.8278392749828294,8.296705328770123,10.502418112639656,-8.33132599971166,-4.843597409701187,-20.333201786766843,10.155085639022174,4.764614879557249,2.999243398503771,-5.974032314405289,4.118049467273606,5.445035377158865,3.558295945723283,-2.1679880742508697,2.7859223867551317,-3.0175149320410632,18.0,13.0,0.7236101746742639
01-11,5.719562665100007,13.958811327105009,7.940445057623134,3.4946257068264868,7.526879376530098,4.957267565604968,4.137931034482759,-1.4970059880239521,3.325688073394496,-3.225806451612903,-17.160686427457097,-1.5385525935759086,-2.5713615670729797,-9.595709924335027,-4.418644980861612,-1.3909178708561387,6.007881184286972,7.729468599033816,-7.1548605835818,0.5979430561791479,-22.44689927282332,8.375221286313158,4.519774011299435,3.312115237848761,-4.775841995177308,3.967190689498145,3.7887611009571733,2.4905492910525595,-3.728942134181313,3.2991166532984457,-3.482177461541499,18.0,13.0,0.39231692468818424
01-12,7.0110727285948835,13.817328917789823,7.940445057623134,5.882348981283035,7.2196644022717456,4.444447052784455,5.517241379310345,-1.8018018018018018,5.280898876404494,-6.422018348623854,-15.156249999999998,3.6194290330934047,-3.614457831325301,-10.132156945194955,-6.077980060332711,-3.5502981953434065,5.831182456602808,4.028983738111413,-15.503779658478964,-2.3141370411715734,-14.050078969995344,6.91857393415448,4.587567862817797,2.5062358733691,-3.4080460499549075,3.934794963553022,4.559432767037109,2.9886591492630714,-4.8686821676704986,2.7132257767907033,-4.3535435519746075,18.0,13.0,0.24349362351570641
01-13,7.421155730092664,13.20754584573515,9.732361953623974,7.978723242359502,5.990783410138248,3.931626539963942,7.534246575342466,-2.416918429003021,7.357859531772576,-0.7246376811594203,-15.625,0.5681857692471293,-0.6083254827390311,-11.11111111111111,-6.661210796180396,-4.363912195598697,5.396222967474618,3.692908644711854,-14.83143765791832,-6.1979092678265255,-16.4635400680792,4.768489487026958,4.338978912870763,3.1785335910388097,-2.4610823155421837,3.222535898987676,5.4127402702309535,2.41675367408714,-9.032922877279658,3.281103740639401,-3.863528166767748,18.0,13.0,0.1635232172947905
01-14,7.249070837568852,17.30336966536859,7.021795202747734,6.914897534900066,5.990783410138248,-0.846026270522684,9.090909090909092,-3.3333333333333335,5.039193729003359,2.717391304347826,-20.3125,1.9378981918531677,3.3707865168539324,-6.459332086651306,-1.7209311788396318,-4.792896356365844,4.71098311566614,3.589845713143527,-12.271764942993912,-3.1870461327259387,-16.58341531185208,4.715274559951628,3.4345463807403642,3.6147191089116286,-2.561168405234082,2.634537655855208,4.921851192022617,4.380504296533427,-8.13916039920059,2.7973315493408966,-2.002821433177283,19.0,12.0,0.6201707485470845
01-15,6.554309973555989,15.19274549419377,3.791476288873165,3.457448767450033,0.0,1.6501624985496597,12.903225806451612,3.1976744186046515,7.726763717805152,-1.6304347826086956,-25.666666666666664,-0.6952791222556083,5.223214715263072,-6.838430618985856,-2.3720911306928514,-3.744497957260356,4.387399125821894,3.9914771341386794,-6.799256504592326,-3.5527707777438327,-12.54745792152577,4.147268629037628,3.0154189578813866,4.512075990944427,-3.3371708572585965,1.823916631556162,5.5419205691463,5.351960849246291,-5.232074757233261,4.9276586169527645,-0.6343457639966288,18.0,13.0,0.7853432685371675
01-16,6.716417719245521,12.844035396892158,3.3175390408940233,0.2659594705062324,-0.47318613126221987,1.4876032682660751,12.62135922330097,1.744186046511628,6.9428891377379625,1.6304347826086956,-30.22452504317789,0.3558754933539197,8.072341938894338,-7.9942205451719515,-0.5581404811652132,-1.9039371988491094,4.620600977100032,3.4771595972464326,-2.7121810497936165,-4.179734430095333,-15.204796656053857,5.051351694945746,4.251236614899258,1.235115508174634,-3.371691891516509,1.7113225042658726,6.394528282472677,5.787813690392212,-3.868561758410331,3.2513788477916536,-2.1183724325553626,20.0,11.0,0.6183806973370529
01-17,7.992562446241498,9.174308747958586,1.1848376962078622,3.350511663004754,-1.4331210539294457,3.0694644926613974,13.880126182965299,1.1627906976744187,5.1511758118701,-1.4953271028037385,-20.833333333333336,1.6920855575885656,6.087336374602261,-6.718037557270962,-0.20154612933018412,-1.8745538289274974,5.731885475091513,10.740777302405437,7.540337279170995,2.5862013984832273,-10.206422369524885,4.390041756361311,4.64907270945536,0.6396138388870104,-2.8193290048591955,1.9027273668238156,5.169486177626594,5.18855661565197,-2.5416425327720997,1.616465687371884,-2.543208444753514,21.0,10.0,1.6849627071160969
