,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,0.0,0.0,-1.4686245384526315,-3.663992997865509,-9.8665825654371,-11.754543182571977,0.45427545178507434,11.188998655620033,7.243053985665125,3.0,5.0,-0.7867415191256983
01-03,0.0,0.0,0.0,-0.7120598678301737,1.6429877074262769,-7.8410704433706595,-5.551022899394118,-1.4577259799462583,11.902523456337544,7.243053985665125,3.0,5.0,0.5226685958887736
01-04,0.0,0.0,0.0,-0.5420863045915711,-0.2262408877715221,-6.021249294281006,-11.082473572202492,-0.6997133638635166,9.795686662823746,3.4685487633686805,2.0,6.0,-0.5307527996517679
01-05,0.0,0.0,0.0,-1.674316967308889,1.860877633907369,-9.346400873690314,-8.505152421976277,-0.6997133638635166,8.320164665029065,5.360232188634687,3.0,5.0,-0.4684309139267877
01-06,0.0,0.0,0.0,-1.674316967308889,1.3363079475009316,-7.1197374846293435,-8.505152421976277,-1.5882379868451286,8.320164665029065,3.4117642570944393,3.0,5.0,-0.5819207991135205
01-07,0.0,0.0,0.0,-2.9676252437251103,2.3508157234848155,-9.967637416600574,-6.122448979591836,-1.5882379868451286,8.320164665029065,3.4117642570944393,3.0,5.0,-0.6563204981154328
01-08,0.0,0.0,0.0,-3.192450535648493,0.7685355779572245,-9.967637416600574,-6.557378715098955,-11.997408380781001,6.309148113138864,3.4117642570944393,3.0,5.0,-2.122542709993849
01-09,0.0,0.0,0.0,-2.4536874049380946,3.209769280668324,-1.250004768371582,-7.883815719734022,-11.73799907254864,6.517931237399854,2.877650541417739,3.0,5.0,-1.072015590610642
01-10,0.0,0.0,0.0,-2.5179832360862977,1.6536545832877014,-5.537461630918481,-5.621804602039174,-9.448317868530102,2.898256467877342,2.058825773351333,3.0,5.0,-1.651483051305768
01-11,0.0,0.0,0.0,0.8264486122192448,0.27945723270265393,-6.229513199602971,-1.2244866818797833,-10.843367373720099,2.4261260202812633,3.4999959609087776,4.0,4.0,-1.1265339429090915
01-12,0.0,0.0,0.0,1.5118807224064374,-0.990561683562596,-5.6554855838898686,-1.2244866818797833,-10.843367373720099,2.2653684926618505,2.4092730051385156,3.0,5.0,-1.2527379102845544
01-13,0.0,0.0,0.0,1.5118807224064374,-2.122636034888644,-5.6554855838898686,-1.2244866818797833,-9.592474929576095,2.1069679432506714,2.3511819544829393,3.0,5.0,-1.262505261009434
01-14,0.0,0.0,0.0,0.6063204362203096,1.8604633420012717,-5.6554855838898686,-9.137055428004508,-13.506493345644403,3.514372207455674,4.599885180291807,4.0,4.0,-1.7717993191569719
01-15,0.0,0.0,0.0,-0.25985043545206804,2.1860433179278704,-1.8709674958259828,-8.585854328818392,-14.024785578801929,2.6434548121323114,4.599885180291807,3.0,5.0,-1.5312074528546382
01-16,0.0,0.0,0.0,-1.3425702204148258,1.9534887269485994,-1.8709674958259828,-5.306119334941008,-14.622947817943135,0.6125097719334944,2.599308296487101,3.0,5.0,-1.7977298073755754
