,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,-0.06309926509857178,0.04213207960128784,0.16243600845336914,0.1365741491317749,0.14943957328796387,0.32016873359680176,-0.3357548713684091,-0.255143165588378,0.24926185607910156,1.0726194381713867,-2.144012451171875,1.1687822341918945,-0.2158184051513672,-1.821955680847168,-0.02682685852050426,-0.677179336547848,-1.1830139160156357,0.39921379089355113,2.5787200927734375,-2.104694366455078,-0.8957843780517578,0.1697101593017578,1.2279586791992188,1.9003658294677699,-2.914165496826179,1.5824165344238281,-5.263511657714844,2.7644195556640767,13.209960937500014,3.821624755859375,0.49494171142578125,18.0,13.0,02-01,0.4370898796666057
01-03,-0.03839218616485596,0.04213207960128784,0.15960121154785156,0.1307978630065918,0.15526103973388672,0.2382674217224121,-0.30040621757507413,-0.2669508457183829,0.32057952880859464,1.444314956665039,-2.1319904327392596,0.09399223327636719,0.21686172485351918,-0.881373405456543,-0.1704864501953125,-0.3618946075439453,-1.3509826660156357,1.3501091003417933,2.9111557006835973,-2.822628021240238,-1.166952133178711,-0.2069854736328054,1.23651123046875,2.195928573608402,-2.481151580810547,3.6785888671875,-3.03851318359375,2.3077468872070455,12.404228210449219,4.881492614746094,1.3399810791015625,18.0,13.0,02-02,0.6415755844885308
01-04,-0.04112672805786133,0.04213207960128784,0.1482955813407899,0.11346876621246338,0.14943265914916992,0.3902933597564697,-0.3238813877105713,0.051987648010253906,0.3384146690368661,1.2045116424560565,-1.0869112014770508,-0.0264320373535174,-0.07288551330566051,-0.9589424133300799,-0.0734405517578125,0.14380455017089844,-1.1129951477050817,1.2402515411376918,3.449390411376953,-3.7112922668457067,-0.8875732421875,0.46044349670410156,0.47047996520996094,2.430650711059574,-1.401245117187493,1.721649169921882,-2.1228790283203267,0.8297271728515625,11.723114013671875,2.279998779296875,-0.08786773681642046,18.0,13.0,02-03,0.49292173693256935
01-05,-0.043861329555511475,0.03093850612640381,0.16252845525741577,0.1365741491317749,0.22500276565551758,0.3902933597564697,-0.030434608459472656,0.028339862823486328,0.5286741256713876,0.9887018203735334,-1.0388479232788104,0.3227996826171875,0.6343250274658239,-0.8892259597778338,-0.003582000732421875,0.41613578796387074,-0.8124828338622976,1.5462779998779226,4.291728973388675,-3.5981922149658256,-0.20629310607910156,-0.2590179443359375,0.555618286132816,3.1260604858398366,-1.5875282287597656,2.307830810546882,-2.992156982421875,1.5160369873046875,9.831130981445312,0.9620056152343608,-3.5227432250976562,19.0,12.0,02-04,0.4198915266221566
01-06,-0.049318552017211914,0.022543370723724365,0.18814736604690552,0.21735191345214844,0.3063843250274658,0.41366028785705566,0.11034369468688965,0.016515731811523438,0.5108118057250977,0.7970027923584002,-1.0148353576660174,0.9949188232421875,0.49131774902344105,-0.4554147720336932,-0.7912178039550817,0.3461189270019567,-0.5119667053222585,2.033426284790039,3.5924968719482457,-3.170014381408695,-0.6416130065917933,0.1993274688720703,0.5811576843261754,3.4491233825683594,-2.1995697021484375,3.2732276916503906,-5.69880294799804,1.6273498535156392,9.979331970214844,1.8819961547851562,-2.5949325561523438,21.0,10.0,02-05,0.44854414078497234
01-07,-0.05206507444381714,0.04772871732711792,0.15975046157836914,0.1885625123977661,0.26569342613220215,0.4371247291564946,0.08682966232299894,0.016515731811523438,0.5642046928405762,0.4974193572998029,-1.2430028915405291,0.8676586151123047,0.7464065551757848,-0.8271322250366193,-0.663122177124027,0.26443672180176137,-0.3321380615234375,1.9626998901367188,2.980678558349613,-2.930458068847658,-1.181854248046868,0.31600379943847656,0.7341480255126953,2.90777587890625,-2.9265480041503906,2.44073486328125,-3.9934120178222585,1.1432266235351562,7.738220214843764,2.6179885864257812,0.25438690185546875,22.0,9.0,02-06,0.42220844376471844
01-08,-0.05206507444381714,0.07569718360900879,0.17672622203826915,0.19432103633880615,0.07567906379699663,0.4371247291564946,0.11034369468688965,-0.007190227508545366,0.6176505088806143,0.3296489715576172,-1.5792713165283203,0.7249717712402344,0.6961174011230469,-0.9781446456909197,-0.1044769287109375,-0.20622825622558594,-0.5860519409179723,1.931259155273441,2.899425506591797,-2.7856502532959,-1.1409301757812464,0.2502326965331996,1.059396743774414,3.230913162231449,-2.5179595947265625,1.1465911865234375,-2.9081535339355398,2.392120361328125,4.015686035156236,0.9329376220703267,1.1313934326172017,20.0,11.0,02-07,0.30845530763749224
01-09,-0.05482381582260132,0.10085225105285645,0.16822111606597911,0.21950626373291016,0.02910804748535112,0.40202403068542525,0.05165457725524902,-0.08983516693115279,0.7304773330688485,0.5573101043701172,-1.3389368057250977,0.7354564666748065,0.784820556640625,-1.4619789123535156,0.2291717529296875,0.3309326171875,-0.8204307556152308,1.8057117462158168,2.4548892974853516,-2.174230575561525,-1.3963012695312536,0.426025390625,0.8967685699462891,3.440828323364247,-2.694702148437507,2.323902130126946,-4.055267333984389,1.75836181640625,5.728065490722656,0.62982177734375,0.6204376220703267,22.0,9.0,02-08,0.3334787257256037
01-10,-0.05218517780303955,0.10363537073135376,0.15121078491210949,0.2310582399368286,0.02328705787658647,0.29250645637512207,0.016440153121948686,-0.3495776653289795,0.9861259460449201,0.34148120880126953,-1.6153249740600604,0.35682964324950994,0.773223876953125,-1.4735898971557617,0.8576717376708984,0.4476966857910156,-1.566238403320309,1.2956008911132848,2.3599090576171875,-1.0626058578491175,-1.4045219421386754,0.35068321228027344,0.5730094909667969,2.858367919921868,-3.5165634155273438,3.476734161376953,-5.9964256286621165,1.2836685180664205,5.802665710449219,1.6414947509765625,1.6521682739258097,22.0,9.0,02-09,0.2851108447197955
01-11,-0.027465641498565674,0.10085225105285645,0.102475106716156,0.24261176586151123,-0.12807345390319824,0.17550516128539995,0.00470280647277832,-0.19596838951110884,1.03369092941284,0.1376495361328125,-0.99066162109375,0.44112873077392756,1.217502593994137,-1.3110151290893555,1.238073348999027,0.4554061889648473,-1.6752872467041087,0.8404808044433594,2.7319259643554688,-0.7313728332519496,-1.264827728271488,0.3928356170654297,0.4193897247314453,2.614938735961907,-1.6837654113769531,3.864521026611328,-8.093223571777358,1.4330368041992188,4.317466735839844,0.369659423828125,0.991081237792983,21.0,10.0,02-10,0.22655720864572798
