,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,0.39499998092651456,0.5,-0.12000000476837136,0.0,0.0,0.03999999910593034,0.0047000050544739325,0.1236999928951264,5.0,3.0,02-01,0.09433999732136737
01-03,0.0,0.0,0.39499998092651456,0.4400000572204599,-0.12000000476837136,0.0,0.0,0.03999999910593034,0.0047000050544739325,0.1236999928951264,5.0,3.0,02-02,0.08834000304341336
01-04,0.0,0.0,0.5049996376037607,0.08599996566772461,-0.12000000476837136,0.0,0.0,0.03999999910593034,0.05600000917911532,0.1236999928951264,5.0,3.0,02-03,0.06906995996832858
01-05,0.0,0.0,0.23000001907348722,0.08599996566772461,-0.12000000476837136,-0.0010000169277190607,0.0,0.03999999910593034,0.05579999089241025,0.1236999928951264,5.0,3.0,02-04,0.041449994593858834
01-06,0.0,0.0,0.23000001907348722,0.08599996566772461,-0.37999999523162864,-0.0010000169277190607,0.0,0.03999999910593034,0.05579999089241025,0.1236999928951264,5.0,3.0,02-05,0.01544999554753311
01-07,0.0,0.0,1.0199999809265137,0.13000011444091797,-0.37999999523162864,-0.011000007390975897,0.0,0.03999999910593034,0.05579999089241025,0.1236999928951264,5.0,3.0,02-06,0.0978500075638294
01-08,0.0,0.0,1.8600001335144043,-0.07999992370605469,-0.37999999523162864,0.028999984264373835,0.0,0.03999999910593034,0.05579999089241025,0.125,5.0,3.0,02-07,0.16498001888394354
01-09,0.0,0.0,2.2350001335144043,-0.07999992370605469,-0.34999990463256814,0.028999984264373835,0.0,0.03999999910593034,0.05579999089241025,0.125,5.0,3.0,02-08,0.20548002794384956
01-10,0.0,0.0,2.135000228881836,-0.5899996757507333,-0.34999990463256814,0.028999984264373835,0.0,0.03999999910593034,0.05579999089241025,0.210999995470047,5.0,3.0,02-09,0.15308006182312958
01-11,0.0,0.0,1.5900001525878906,-0.5899996757507333,-0.20999991893768288,-0.06000000238418579,0.0,0.03999999910593034,0.05579999089241025,0.210999995470047,4.0,4.0,02-10,0.10368005409836763
01-12,0.0,0.0,1.700000286102295,-0.7799997329711932,-0.20999991893768288,-0.06000000238418579,0.0,0.03999999910593034,0.05239999294281003,0.210999995470047,4.0,4.0,02-11,0.09534006193280205
01-13,0.0,0.0,1.700000286102295,-0.7799997329711932,-0.12000000476837158,-0.06000000238418579,0.0,0.03999999910593034,0.05239999294281003,0.210999995470047,4.0,4.0,02-12,0.10434005334973318
01-14,0.0,0.0,1.440000057220459,-0.3899998664855966,-0.12000000476837158,-0.06000000238418579,0.0,0.03999999910593034,0.05239999294281003,0.210999995470047,4.0,4.0,02-13,0.11734001711010925
01-15,0.0,0.0,1.3499999046325675,0.0,-0.12000000476837158,-0.06000000238418579,0.0,0.03999999910593034,0.05239999294281003,0.210999995470047,4.0,4.0,02-14,0.14733998849987975
01-16,0.0,0.0,1.3499999046325675,0.0,-0.12400007247924782,-0.06000000238418579,0.0,0.03999999910593034,0.05239999294281003,0.210999995470047,4.0,4.0,02-15,0.14693998172879214
01-17,0.0,0.0,1.3499999046325675,-0.015999794006347656,-0.12400007247924782,-0.06000000238418579,0.0,0.03999999910593034,-0.000400006771087702,0.14000000059604642,3.0,5.0,02-16,0.13296000286936754
01-18,0.0,0.0,1.309999942779541,-0.015999794006347656,-0.12400007247924782,-0.10999999940395355,0.0,0.03999999910593034,-0.000400006771087702,0.14000000059604642,3.0,5.0,02-17,0.12396000698208812
01-19,0.0,0.0,1.309999942779541,-0.015999794006347656,-0.12400007247924782,-0.0040000081062316895,0.0,0.03999999910593034,-0.000400006771087702,0.14000000059604642,3.0,5.0,02-18,0.1345600061118603
01-20,0.0,0.0,1.4100003242492685,0.18400001525878995,-0.12400007247924782,-0.03200000524520874,0.0,0.03999999910593034,-0.000400006771087702,0.14000000059604642,4.0,4.0,02-19,0.1617600254714491
01-21,0.0,0.0,1.4100003242492685,0.18400001525878995,-0.3100000619888308,-0.03200000524520874,0.0,0.03999999910593034,-0.000400006771087702,0.14000000059604642,4.0,4.0,02-20,0.1431600265204908
01-22,0.0,0.0,0.990000247955324,-0.34999990463256925,-0.15999996662139893,0.0559999942779541,0.01000000536441803,0.03999999910593034,-0.013999998569488581,0.07999998331069946,5.0,3.0,02-21,0.06520003601908693
01-23,0.0,0.0,0.6799998283386239,-0.34999990463256925,-0.15999996662139893,0.08100000023841858,0.01000000536441803,0.03999999910593034,-0.013999998569488581,0.07999998331069946,5.0,4.0,02-22,0.03669999465346336
01-24,0.0,0.0,0.6799998283386239,-0.34999990463256925,-0.15999996662139893,0.08100000023841858,0.01000000536441803,0.0,-0.013999998569488581,0.06499999761581421,4.0,5.0,02-23,0.0311999961733818
01-25,0.0,0.0,0.7300000190734881,-0.34999990463256925,-0.15999996662139893,0.09999999403953552,0.01000000536441803,0.0,-0.013999998569488581,0.06499999761581421,4.0,5.0,02-24,0.038100014626979914
01-26,0.0,0.0,0.7300000190734881,-0.34999990463256925,-0.2989999055862427,0.09999999403953552,0.01000000536441803,0.0,-0.013999998569488581,0.06499999761581421,4.0,5.0,02-25,0.024200020730495535
01-27,0.0,0.0,1.7800002098083505,-0.34999990463256925,-0.3389999866485598,0.05199998617172241,0.01000000536441803,0.0,-0.013999998569488581,0.06499999761581421,4.0,5.0,02-26,0.12040003091096876
01-28,0.0,-8.140000343322754,2.2300004959106454,0.25,-0.3389999866485598,-0.038000017404556274,0.01000000536441803,0.0,-0.013999998569488581,-0.06950998306274409,3.0,6.0,02-27,-0.6110509827733039
01-29,0.0,-7.720000267028809,2.2300004959106454,0.15999984741210938,-0.3389999866485598,-0.038000017404556274,0.01000000536441803,0.0,-0.013000011444091797,-0.07380998134613043,3.0,6.0,02-28,-0.5783809915184974
01-30,0.0,-6.430000305175781,2.6650004386901847,0.15999984741210938,-0.3389999866485598,-0.038000017404556274,0.020000010728836032,0.0,-0.06646999716758731,-0.07380998134613043,3.0,6.0,02-29,-0.4102279990911485
01-31,0.0,-6.430000305175781,2.5300002098083487,0.15999984741210938,-0.3389999866485598,-0.06000000238418579,0.020000010728836032,0.0,-0.06946998834609983,-0.07380998134613043,3.0,6.0,03-01,-0.4262280195951463
02-01,0.0,-5.960000038146973,2.5300002098083487,0.15999984741210938,-0.3389999866485598,-0.06000000238418579,0.020000010728836032,0.0,-0.06946998834609983,-0.07380998134613043,3.0,6.0,03-02,-0.3792279928922654
02-02,0.0,-5.960000038146973,1.570000171661377,0.15999984741210938,-0.3389999866485598,0.00500002503395075,0.020000010728836032,0.0,-0.06946998834609983,-0.07380998134613043,4.0,5.0,03-03,-0.4687279939651489
02-03,0.0,-5.960000038146973,1.559999942779541,0.15999984741210938,-0.17900002002716064,0.09100002050399775,0.020000010728836032,0.0,-0.06946998834609983,-0.07369998097419744,4.0,5.0,03-04,-0.44511702060699465
02-04,0.0,-5.960000038146973,1.2150001525878906,-0.1119999885559082,-0.17900002002716064,0.09100002050399775,0.13100001215934753,0.0,-0.06946998834609983,-0.07369998097419744,3.0,6.0,03-05,-0.4957169830799103
02-05,0.0,-5.14500045776367,0.669999599456788,-0.1119999885559082,-0.17900002002716064,0.09100002050399775,0.13100001215934753,0.0,-0.06946998834609983,-0.07499998807907104,3.0,6.0,03-06,-0.46884708106517764
02-06,0.0,-5.204999923706055,0.294999599456788,-0.1119999885559082,-0.3190000057220459,0.1399999856948853,0.13100001215934753,-0.009999997913837447,-0.06946998834609983,-0.07499998807907104,3.0,6.0,03-07,-0.5224470295011996
02-07,0.0,-5.670000076293947,0.18999958038330167,0.07800006866455167,-0.3190000057220459,0.1399999856948853,0.13100001215934753,-0.009999997913837447,-0.0660699903964996,-0.07499998807907104,4.0,5.0,03-08,-0.5601070411503315
02-08,0.0,-5.925000190734863,0.18999958038330167,0.07800006866455167,-0.3190000057220459,0.050000011920928955,0.13100001215934753,-0.009999997913837447,-0.0660699903964996,-0.07499998807907104,4.0,5.0,03-09,-0.5946070499718188
02-09,0.0,-5.925000190734863,0.4499998092651376,0.08299970626831144,-0.2900000810623171,-0.010000005364418002,0.13100001215934753,-0.009999997913837447,-0.0660699903964996,-0.07499998807907104,3.0,6.0,03-10,-0.5712070725858209
