,2010,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,0.0004699975252151489,-0.14316998422145844,0.004650000017136335,0.04370000213384628,-0.10139999911189079,0.0,-0.0013999994844198192,3.0,4.0,02-01,-0.02190555368239681
01-03,0.0,0.0,0.0004699975252151489,-0.14316998422145844,0.004650000017136335,0.04370000213384628,-0.017730001360178,0.0,-0.0013999994844198192,3.0,4.0,02-02,-0.012608887265539832
01-04,0.0,0.0,0.0004699975252151489,-0.14316998422145844,0.004650000017136335,0.04370000213384628,-0.017730001360178,0.0,-0.0013999994844198192,3.0,4.0,02-03,-0.012608887265539832
01-05,0.0,0.0,0.0004699975252151489,-0.14316998422145844,0.004650000017136335,0.04370000213384628,-0.017730001360178,0.0,-0.0013999994844198192,3.0,4.0,02-04,-0.012608887265539832
01-06,0.0,0.0,0.0004699975252151489,-0.14316998422145844,0.004650000017136335,0.04370000213384628,0.00968999788165091,0.0,-0.0013999994844198192,4.0,3.0,02-05,-0.009562220683114398
01-07,0.0,0.0,0.0004699975252151489,0.0,0.0,0.04370000213384628,0.00968999788165091,0.0,0.0023400001227855682,4.0,3.0,02-06,0.006244444184833101
01-08,0.0,0.0,0.0004699975252151489,0.0,0.0,0.04370000213384628,0.00968999788165091,0.0,0.0023400001227855682,4.0,3.0,02-07,0.006244444184833101
01-09,0.0,0.0,0.0004699975252151489,0.0,0.0,0.04370000213384628,0.0050400011241435935,0.0,0.0023400001227855682,4.0,3.0,02-08,0.0057277778784433995
01-10,0.0,0.0,0.0004699975252151489,0.0,0.0,0.04370000213384628,0.0050400011241435935,0.0,0.0023400001227855682,4.0,3.0,02-09,0.0057277778784433995
01-11,0.0,0.0,0.0004699975252151489,0.0,0.0,0.04370000213384628,0.0050400011241435935,0.0,0.0023400001227855682,4.0,3.0,02-10,0.0057277778784433995
01-12,0.0,0.0,0.0004699975252151489,0.0,0.0,0.04370000213384628,0.0050400011241435935,0.0,0.0023400001227855682,4.0,3.0,02-11,0.0057277778784433995
01-13,0.0,0.0,0.023240000009536743,0.0,0.0,0.04370000213384628,0.0050400011241435935,0.0,0.0023400001227855682,4.0,3.0,02-12,0.008257778154479133
01-14,0.0,0.0,0.021379992365837097,0.0,0.0,0.04370000213384628,0.0050400011241435935,0.0,0.0023400001227855682,4.0,3.0,02-13,0.008051110638512505
01-15,0.0,0.0,0.021379992365837097,0.0,0.0,0.04370000213384628,0.0050400011241435935,0.0,0.0023400001227855682,4.0,4.0,02-14,0.008051110638512505
01-16,0.0,0.0,0.021379992365837097,0.0,0.0,0.04370000213384628,0.0050400011241435935,0.0,0.0023400001227855682,4.0,4.0,02-15,0.008051110638512505
01-17,0.0,0.0,0.021379992365837097,0.0,0.0,0.04370000213384628,0.028749998658895486,0.0,0.0023400001227855682,4.0,4.0,02-16,0.010685554809040494
01-18,0.0,0.0,0.021379992365837097,0.0,0.0,0.04370000213384628,0.028749998658895486,0.0,0.0023400001227855682,4.0,4.0,02-17,0.010685554809040494
01-19,0.0,0.0,0.021379992365837097,0.0,0.0,0.04370000213384628,0.014849998056888573,0.0,0.0023400001227855682,4.0,4.0,02-18,0.009141110297706392
01-20,0.0,0.0,0.021379992365837097,-0.036250002682209,0.0,0.04370000213384628,-0.019130002707242973,0.0,0.0023400001227855682,3.0,5.0,02-19,0.0013377765814463305
01-21,0.0,0.0,0.021379992365837097,-0.036250002682209,0.0,0.04370000213384628,-0.019130002707242973,0.0,0.0023400001227855682,3.0,5.0,02-20,0.0013377765814463305
