,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,20.4000015258789,4.910003662109375,-0.1399993896484375,5.13079833984375,3.320098876953125,-8.135002136230469,3.1579971313476562,6.813995361328125,6.0,2.0,03-02,3.5457893371582023
01-03,0.0,0.0,20.4000015258789,4.910003662109375,-0.1399993896484375,5.13079833984375,3.320098876953125,-9.463005065917969,3.8649978637695312,1.5800018310546875,6.0,2.0,03-03,2.9602897644042963
01-04,0.0,0.0,20.4000015258789,7.266304016113281,-0.1399993896484375,5.13079833984375,3.320098876953125,-13.342002868652344,3.8649978637695312,2.8499984741210938,6.0,2.0,03-04,2.93501968383789
01-05,0.0,0.0,20.4000015258789,7.2400054931640625,-0.1399993896484375,6.900001525878906,3.320098876953125,-11.08200073242186,3.8649978637695312,8.515998840332031,6.0,2.0,03-05,3.9019104003906255
01-06,0.0,0.0,20.4000015258789,7.2400054931640625,-0.1399993896484375,5.1999969482421875,8.400001525878906,-10.15700531005858,6.793998718261719,6.52899932861331,6.0,2.0,03-06,4.426599884033207
01-07,0.0,0.0,20.4000015258789,7.2400054931640625,-0.1399993896484375,4.099998474121094,7.450004577636719,-10.15700531005858,6.793998718261719,7.829002380371122,6.0,2.0,03-07,4.35160064697266
01-08,0.0,0.0,20.4000015258789,7.2400054931640625,-0.1399993896484375,3.9000015258789062,7.450004577636719,-10.15700531005858,6.793998718261719,9.128997802734418,6.0,2.0,03-08,4.46160049438477
01-09,0.0,0.0,20.4000015258789,7.2400054931640625,-0.1399993896484375,4.0500030517578125,7.450004577636719,-7.37200164794919,-0.1750030517578125,12.881004333496122,5.0,3.0,03-09,4.433401489257817
01-10,0.0,0.0,22.29999923706054,7.2400054931640625,-0.1399993896484375,4.0500030517578125,7.450004577636719,-4.315002441406236,3.9080047607421875,12.881004333496122,6.0,2.0,03-10,5.337401962280277
01-11,0.0,0.0,22.29999923706054,10.550003051757812,-0.1399993896484375,5.3000030517578125,7.450004577636719,-1.1110000610351562,5.927001953125,8.939002990722699,6.0,2.0,03-11,5.921501541137699
01-12,0.0,0.0,22.29999923706054,10.900001525878906,-0.1399993896484375,5.3000030517578125,6.650001525878906,-5.976997375488281,3.6760025024414062,8.939002990722699,6.0,2.0,03-12,5.164801406860355
01-13,0.0,0.0,22.29999923706054,10.900001525878906,-0.1399993896484375,5.3000030517578125,6.650001525878906,-5.800003051757798,0.04899597167970171,8.939002990722699,6.0,2.0,03-13,4.819800186157233
01-14,0.0,0.0,22.29999923706054,9.599998474121094,2.0999984741210938,5.3000030517578125,6.650001525878906,-5.7139968872070455,1.3409957885742188,7.856002807617216,7.0,1.0,03-14,4.943300247192384
