,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,-2.3009999990463257,0.1510000079870224,-0.0899999998509884,0.0,0.005300000309944153,-0.06580000370740892,-0.006299998611211784,0.013449999503791332,3.0,5.0,03-02,-0.2293349993415177
01-03,0.0,0.0,-2.305999994277954,0.1510000079870224,-0.0899999998509884,0.0,0.005300000309944153,-0.07380000501871108,-0.009810000658035285,0.013449999503791332,3.0,5.0,03-03,-0.2309859992004931
01-04,0.0,0.0,-2.305999994277954,0.1510000079870224,-0.0899999998509884,0.0,0.005300000309944153,-0.07380000501871108,-0.009810000658035285,0.013449999503791332,3.0,5.0,03-04,-0.2309859992004931
01-05,0.0,0.0,-2.400999993085861,0.1510000079870224,-0.0899999998509884,0.0,-0.0042999982833862305,-0.07380000501871108,-0.009810000658035285,0.013449999503791332,2.0,6.0,03-05,-0.24144599894061686
01-06,0.0,0.0,-2.400999993085861,0.1510000079870224,-0.0899999998509884,0.0,-0.0042999982833862305,-0.07380000501871108,-0.009810000658035285,0.013449999503791332,2.0,6.0,03-06,-0.24144599894061686
01-07,0.0,0.0,-2.400999993085861,0.1510000079870224,-0.0899999998509884,0.0,-0.0042999982833862305,-0.07380000501871108,-0.009810000658035285,0.013449999503791332,2.0,6.0,03-07,-0.24144599894061686
01-08,0.0,0.0,-2.400999993085861,0.1510000079870224,-0.0899999998509884,0.0,-0.0042999982833862305,-0.07380000501871108,-0.009810000658035285,0.016649999655783176,2.0,6.0,03-08,-0.24112599892541767
01-09,0.0,0.0,-2.400999993085861,0.1510000079870224,-0.0899999998509884,0.0,-0.0042999982833862305,-0.07380000501871108,-0.009810000658035285,0.016649999655783176,2.0,6.0,03-09,-0.24112599892541767
01-10,0.0,0.0,-2.400999993085861,0.1510000079870224,0.007999999448657036,0.0,-0.0042999982833862305,-0.07380000501871108,-0.0035100020468235016,0.008349999785423279,3.0,5.0,03-10,-0.23152599912136793
01-11,0.0,0.0,-2.400999993085861,0.1510000079870224,0.007999999448657036,0.0,0.0,-0.07380000501871108,-0.0035100020468235016,0.005899999290704727,3.0,5.0,03-11,-0.23134099934250116
01-12,0.0,0.0,-2.400999993085861,0.1510000079870224,0.007999999448657036,0.0,0.0,-0.059799991548061385,-0.0035100020468235016,0.005899999290704727,3.0,5.0,03-12,-0.22994099799543619
01-13,0.0,0.0,-2.400999993085861,0.1510000079870224,0.009999999776482582,0.0,0.0,-0.059799991548061385,-0.0035100020468235016,0.005899999290704727,3.0,5.0,03-13,-0.22974099796265363
01-14,0.0,0.0,-2.3510000109672546,0.1510000079870224,0.009999999776482582,0.0,0.0,-0.059799991548061385,-0.0035100020468235016,0.005899999290704727,3.0,5.0,03-14,-0.22474099975079298
01-15,0.0,0.0,-2.3510000109672546,0.1510000079870224,0.009999999776482582,0.0,0.0,-0.059799991548061385,-0.0035100020468235016,0.005899999290704727,3.0,5.0,03-15,-0.22474099975079298
01-16,0.0,0.0,-2.3510000109672546,0.16100001335144043,0.009999999776482582,0.0,0.025499999523162828,-0.059799991548061385,-0.0035100020468235016,0.004049999639391899,4.0,4.0,03-16,-0.22137599922716616
01-17,0.0,0.0,-2.3510000109672546,0.16100001335144043,0.009999999776482582,0.0,0.025499999523162828,-0.059799991548061385,-0.004200000315904617,0.004049999639391899,4.0,4.0,03-17,-0.22144499905407428
01-18,0.0,0.0,-2.3510000109672546,0.16100001335144043,0.009999999776482582,0.0,0.025499999523162828,-0.10739999264478683,-0.004200000315904617,0.004049999639391899,4.0,4.0,03-18,-0.22620499916374684
01-19,0.0,0.0,-2.3510000109672546,0.16100001335144043,0.009999999776482582,0.0,0.027300000190734863,-0.10739999264478683,-0.004200000315904617,0.004049999639391899,4.0,4.0,03-19,-0.22602499909698964
01-20,0.0,0.0,-2.3510000109672546,0.16100001335144043,0.009999999776482582,0.0,0.027300000190734863,-0.10739999264478683,-0.004200000315904617,0.004049999639391899,4.0,4.0,03-20,-0.22602499909698964
01-21,0.0,0.0,-2.3310000002384186,0.16100001335144043,0.009999999776482582,0.0,0.027300000190734863,-0.10739999264478683,-0.004200000315904617,0.004049999639391899,4.0,4.0,03-21,-0.22402499802410603
01-22,0.0,0.0,-2.3310000002384186,0.16100001335144043,0.009999999776482582,0.0,0.027300000190734863,-0.10739999264478683,-0.004200000315904617,0.004049999639391899,4.0,4.0,03-22,-0.22402499802410603
01-23,0.0,0.0,-2.3310000002384186,0.16100001335144043,0.009999999776482582,0.0,0.027300000190734863,-0.10739999264478683,-0.004200000315904617,0.004049999639391899,4.0,4.0,03-23,-0.22402499802410603
01-24,0.0,0.0,-2.3310000002384186,0.16100001335144043,0.009999999776482582,0.0,0.027300000190734863,-0.10739999264478683,-0.004200000315904617,0.007699999958276749,4.0,4.0,03-24,-0.22365999799221753
01-25,0.0,0.0,-2.3310000002384186,0.16100001335144043,0.009999999776482582,0.0,0.027300000190734863,-0.10739999264478683,-0.004200000315904617,0.007699999958276749,4.0,4.0,03-25,-0.22365999799221753
01-26,0.0,0.0,-2.305999994277954,0.16100001335144043,0.009999999776482582,0.0,0.027300000190734863,-0.10739999264478683,-0.004200000315904617,0.007699999958276749,4.0,4.0,03-26,-0.2211599973961711
01-27,0.0,0.0,-2.305999994277954,0.16100001335144043,0.009999999776482582,0.0,0.027300000190734863,-0.10739999264478683,-0.004200000315904617,0.007699999958276749,4.0,4.0,03-27,-0.2211599973961711
01-28,0.0,0.0,-2.305999994277954,0.16100001335144043,0.009999999776482582,0.009999999776482582,0.027300000190734863,-0.10739999264478683,-0.004200000315904617,0.007699999958276749,5.0,3.0,03-28,-0.22015999741852282
01-29,0.0,0.0,-2.305999994277954,0.16100001335144043,0.009999999776482582,0.009999999776482582,0.027300000190734863,-0.10739999264478683,-0.004200000315904617,0.009499999694526197,5.0,3.0,03-29,-0.21997999744489788
01-30,0.0,0.0,-2.305999994277954,0.16100001335144043,0.009999999776482582,0.009999999776482582,0.027300000190734863,-0.10739999264478683,-0.004200000315904617,0.009499999694526197,5.0,3.0,03-30,-0.21997999744489788
01-31,0.0,0.0,-2.305999994277954,0.16100001335144043,0.009999999776482582,0.009999999776482582,0.027300000190734863,-0.08240000158548352,-0.004200000315904617,0.009499999694526197,5.0,3.0,03-31,-0.21747999833896756
02-01,0.0,0.0,-2.305999994277954,0.16100001335144043,0.009999999776482582,0.009999999776482582,0.027300000190734863,-0.08240000158548352,-0.004200000315904617,0.009499999694526197,5.0,3.0,04-01,-0.21747999833896756
02-02,0.0,0.0,-2.305999994277954,0.16100001335144043,0.009999999776482582,0.009999999776482582,0.016199998557567596,-0.08240000158548352,-0.004200000315904617,0.009499999694526197,5.0,3.0,04-02,-0.21858999850228428
02-03,0.0,0.0,-2.251000016927719,0.16100001335144043,0.009999999776482582,0.009999999776482582,0.016199998557567596,-0.08240000158548352,-0.004200000315904617,0.009499999694526197,5.0,3.0,04-03,-0.21309000076726078
02-04,0.0,0.0,-2.251000016927719,0.16100001335144043,0.009999999776482582,0.009999999776482582,0.016199998557567596,-0.08240000158548352,-0.004200000315904617,0.009499999694526197,5.0,3.0,04-04,-0.21309000076726078
02-05,0.0,0.0,-2.251000016927719,0.16100001335144043,0.018999999505467713,0.009999999776482582,0.016199998557567596,-0.08240000158548352,-0.004200000315904617,0.009499999694526197,5.0,3.0,04-05,-0.2121900007943623
02-06,0.0,0.0,-2.251000016927719,0.16100001335144043,0.018999999505467713,0.009999999776482582,0.016199998557567596,-0.08240000158548352,-0.004200000315904617,-0.002999999560415743,4.0,4.0,04-06,-0.21344000071985647
02-07,0.0,0.0,-2.251000016927719,0.16100001335144043,0.018999999505467713,0.009999999776482582,0.016199998557567596,-0.08240000158548352,-0.006099998950958252,-0.007999999448657036,4.0,4.0,04-07,-0.21413000057218595
02-08,0.0,0.0,-2.251000016927719,0.16100001335144043,0.018999999505467713,0.009999999776482582,0.016199998557567596,-0.08240000158548352,-0.006099998950958252,-0.007999999448657036,4.0,4.0,04-08,-0.21413000057218595
02-09,0.0,0.0,-2.251000016927719,0.16100001335144043,0.018999999505467713,0.009999999776482582,0.016199998557567596,-0.08240000158548352,-0.006099998950958252,-0.007999999448657036,4.0,4.0,04-09,-0.21413000057218595
