,2010,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,-0.009000062942504883,0.16300000250339508,-0.019999999552965164,0.005939999595284462,0.13429999724030495,-0.040000002831220634,-0.000700000673532486,0.0006000008434057201,4.0,4.0,03-02,0.026015548242463007
01-03,0.0,0.0559999942779541,0.16300000250339508,-0.09599999710917473,0.005939999595284462,0.13429999724030495,-0.03399999812245368,0.0038499999791383743,0.0012299995869398152,6.0,2.0,03-03,0.02603555532793204
01-04,0.0,-0.01900005340576172,0.10300001502037048,-0.09599999710917473,0.005939999595284462,0.13429999724030495,-0.02689999714493753,0.0038499999791383743,0.0026900004595518147,5.0,3.0,03-04,0.011986662737197345
01-05,0.0,0.005999922752380371,0.10300001502037048,-0.09599999710917473,0.005939999595284462,0.13300000503659248,-0.018700003623962402,0.0038499999791383743,0.0036600008606910706,6.0,2.0,03-05,0.015638882501257792
01-06,0.0,0.005999922752380371,0.10300001502037048,-0.09599999710917473,0.005939999595284462,0.11920000240206718,-0.03660000115633012,0.0038499999791383743,0.006260000169277188,6.0,2.0,03-06,0.012405549072557025
01-07,0.0,-0.20900005102157593,0.010000020265579224,-0.09599999710917473,0.006199998781085014,0.135599996894598,-0.03660000115633012,0.0038499999791383743,0.012000000104308125,5.0,3.0,03-07,-0.01932778147359689
01-08,0.0,-0.20900005102157593,0.010000020265579224,-0.09599999710917473,0.006199998781085014,0.135599996894598,-0.03660000115633012,0.0038499999791383743,0.012000000104308125,5.0,3.0,03-08,-0.01932778147359689
01-09,0.0,-0.20900005102157593,0.08900001645088196,-0.12599999830126762,0.01600000262260437,0.135599996894598,-0.02320000529289247,0.0038499999791383743,0.013000000268220901,5.0,3.0,03-09,-0.0111944487111436
01-10,0.0,-0.20900005102157593,-0.0599999725818634,-0.05999999865889549,0.01600000262260437,0.135599996894598,-0.03050000220537187,0.0038499999791383743,0.0040000006556510925,4.0,4.0,03-10,-0.02222778047952387
01-11,0.0,-0.20900005102157593,0.006999999284744263,-0.029999997466802597,0.01600000262260437,0.135599996894598,-0.05179999768733978,0.0038499999791383743,0.0014999993145465781,5.0,3.0,03-11,-0.0140944497866763
01-12,0.0,-0.18900001049041748,0.006999999284744263,-0.029999997466802597,0.01600000262260437,0.135599996894598,-0.04999999701976776,-0.0036500003188848495,-0.0030000004917383194,3.0,5.0,03-12,-0.013005556331740485
01-13,0.0,-0.18900001049041748,0.10699999332427979,-0.05000000074505806,0.01600000262260437,0.12229999527335167,-0.021000005304813385,-0.0036500003188848495,-0.002100000157952312,3.0,5.0,03-13,-0.0022722250885433624
