,2010,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,0.0,7.692308794464562,0.0,0.0,46.61921959412499,0.0,51.4563100124374,-2.3419605386455054,3.0,5.0,11.491764206931272
01-03,0.0,0.0,45.45454468485738,0.0,0.0,46.61921959412499,0.0,-22.699386446982718,-2.3419605386455054,2.0,6.0,7.4480463659282385
01-04,0.0,0.0,45.45454468485738,57.142858409962706,0.0,46.61921959412499,0.0,-22.699386446982718,-2.3419605386455054,3.0,5.0,13.797252855924095
01-05,0.0,0.0,45.45454468485738,57.142858409962706,0.0,46.61921959412499,0.0,-22.699386446982718,-2.3419605386455054,3.0,5.0,13.797252855924095
01-06,0.0,0.0,45.45454468485738,57.142858409962706,0.0,46.61921959412499,0.0,-22.699386446982718,-2.3419605386455054,3.0,5.0,13.797252855924095
01-07,0.0,0.0,45.45454468485738,57.142858409962706,0.0,46.61921959412499,0.0,-22.699386446982718,-2.3419605386455054,3.0,5.0,13.797252855924095
01-08,0.0,0.0,45.45454468485738,57.142858409962706,0.0,46.61921959412499,0.0,-22.699386446982718,-2.3419605386455054,3.0,5.0,13.797252855924095
01-09,0.0,0.0,39.090910630285265,57.142858409962706,0.0,46.61921959412499,0.0,-22.699386446982718,-2.3419605386455054,3.0,5.0,13.090182405416082
01-10,0.0,0.0,39.090910630285265,57.142858409962706,0.0,46.61921959412499,0.0,-22.699386446982718,-2.3419605386455054,3.0,5.0,13.090182405416082
01-11,0.0,0.0,39.090910630285265,57.142858409962706,0.0,46.61921959412499,0.0,-22.699386446982718,-2.3419605386455054,3.0,5.0,13.090182405416082
01-12,0.0,-52.66666203075003,44.166668865622725,57.142858409962706,0.0,46.61921959412499,0.0,-22.699386446982718,-2.3419605386455054,3.0,5.0,7.802304205925795
01-13,0.0,-52.66666203075003,44.166668865622725,57.142858409962706,0.0,46.61921959412499,0.0,-22.699386446982718,-2.3419605386455054,3.0,5.0,7.802304205925795
01-14,0.0,-30.11363828785657,44.166668865622725,57.142858409962706,0.0,46.61921959412499,0.0,-22.699386446982718,-2.3419605386455054,3.0,5.0,10.308195732913957
01-15,0.0,-30.11363828785657,44.166668865622725,57.142858409962706,0.0,46.61921959412499,0.0,-22.699386446982718,-2.3419605386455054,3.0,5.0,10.308195732913957
01-16,0.0,-30.11363828785657,44.166668865622725,57.142858409962706,0.0,46.61921959412499,0.0,-22.699386446982718,-2.3419605386455054,3.0,5.0,10.308195732913957
01-17,0.0,-30.11363828785657,44.166668865622725,57.142858409962706,0.0,46.61921959412499,0.0,-22.08588828060257,-2.3419605386455054,3.0,5.0,10.376362195845084
01-18,0.0,-30.11363828785657,44.166668865622725,57.142858409962706,0.0,46.61921959412499,0.0,-22.08588828060257,-2.3419605386455054,3.0,5.0,10.376362195845084
01-19,0.0,-30.11363828785657,39.090910630285265,57.142858409962706,0.0,46.61921959412499,0.0,-22.08588828060257,-2.3419605386455054,3.0,5.0,9.812389058585369
01-20,0.0,-30.11363828785657,39.090910630285265,57.142858409962706,0.0,46.61921959412499,0.0,-22.08588828060257,-2.3419605386455054,3.0,5.0,9.812389058585369
01-21,0.0,-30.11363828785657,39.090910630285265,57.142858409962706,0.0,46.61921959412499,0.0,-25.9493618955257,-2.3419605386455054,3.0,5.0,9.383114212482798
01-22,0.0,-30.11363828785657,39.090910630285265,57.142858409962706,0.0,55.4896158916239,0.0,-25.9493618955257,-2.3419605386455054,3.0,5.0,10.368713801093788
01-23,0.0,-30.11363828785657,0.0,57.142858409962706,0.0,55.4896158916239,0.0,-25.9493618955257,-2.3419605386455054,2.0,6.0,6.025279286617648
01-24,0.0,-30.11363828785657,0.0,57.142858409962706,0.0,55.4896158916239,0.0,20.399999618530273,-2.3419605386455054,3.0,5.0,11.175208343734978
01-25,0.0,-30.11363828785657,0.0,57.142858409962706,0.0,55.4896158916239,0.0,20.399999618530273,-28.431048177472206,3.0,5.0,8.276420828309789
01-26,0.0,-30.11363828785657,0.0,57.142858409962706,0.0,55.4896158916239,0.0,20.399999618530273,-28.431048177472206,3.0,5.0,8.276420828309789
01-27,0.0,-30.11363828785657,0.0,57.142858409962706,0.0,55.4896158916239,-17.435896113309173,-53.78670864786702,-28.431048177472206,2.0,6.0,-1.9038685472131525
01-28,0.0,-30.11363828785657,0.0,57.142858409962706,0.0,55.4896158916239,-17.435896113309173,-53.78670864786702,-28.431048177472206,2.0,6.0,-1.9038685472131525
01-29,0.0,-30.11363828785657,0.0,57.142858409962706,0.0,55.4896158916239,-17.435896113309173,-53.78670864786702,-28.431048177472206,2.0,6.0,-1.9038685472131525
01-30,0.0,-30.11363828785657,0.0,57.142858409962706,0.0,55.4896158916239,-17.435896113309173,-53.78670864786702,-28.431048177472206,2.0,6.0,-1.9038685472131525
01-31,0.0,-30.11363828785657,0.0,57.142858409962706,0.0,58.456972621327566,-17.435896113309173,-53.78670864786702,-28.431048177472206,2.0,6.0,-1.574162243912745
02-01,0.0,-30.11363828785657,0.0,-199.9999844779572,0.0,58.456972621327566,-17.435896113309173,-53.78670864786702,-28.431048177472206,1.0,7.0,-30.1455892314594
02-02,0.0,-30.11363828785657,31.677021507881754,-199.9999844779572,0.0,58.456972621327566,-17.435896113309173,-53.78670864786702,-28.431048177472206,2.0,6.0,-26.625920175028096
02-03,0.0,-30.11363828785657,31.677021507881754,-199.9999844779572,0.0,58.456972621327566,-17.435896113309173,-53.78670864786702,-28.431048177472206,2.0,6.0,-26.625920175028096
02-04,0.0,-30.11363828785657,37.88820242254925,-199.9999844779572,0.0,58.456972621327566,-17.435896113309173,-53.78670864786702,-28.431048177472206,2.0,6.0,-25.935788962287262
02-05,0.0,-30.11363828785657,37.88820242254925,-199.9999844779572,0.0,58.456972621327566,-47.26688561232362,-56.105105927794774,-28.431048177472206,2.0,6.0,-29.507943048836395
02-06,0.0,-30.11363828785657,37.88820242254925,-199.9999844779572,0.0,58.456972621327566,-47.26688561232362,-56.105105927794774,-28.431048177472206,2.0,6.0,-29.507943048836395
02-07,0.0,-146.23655560788765,37.88820242254925,-199.9999844779572,0.0,58.456972621327566,-47.26688561232362,-56.105105927794774,-28.431048177472206,2.0,6.0,-42.41048941772874
02-08,0.0,-108.18182126057052,37.88820242254925,-199.9999844779572,0.0,58.456972621327566,-47.26688561232362,-56.105105927794774,-28.431048177472206,2.0,6.0,-38.182185601360175
02-09,0.0,-108.18182126057052,37.88820242254925,-199.9999844779572,0.0,58.456972621327566,-47.26688561232362,-56.105105927794774,-28.431048177472206,2.0,6.0,-38.182185601360175
02-10,0.0,-108.18182126057052,37.88820242254925,-199.9999844779572,0.0,58.456972621327566,-47.26688561232362,-56.105105927794774,-28.431048177472206,2.0,6.0,-38.182185601360175
02-11,0.0,-186.2500090803953,50.31055846727218,-199.9999844779572,0.0,58.456972621327566,-47.26688561232362,-56.105105927794774,-28.431048177472206,2.0,6.0,-45.476166909704816
02-12,0.0,-186.2500090803953,31.05590457333742,-199.9999844779572,0.0,58.456972621327566,-47.26688561232362,-56.105105927794774,0.0,2.0,6.0,-44.456567544867326
02-13,0.0,-186.2500090803953,31.05590457333742,-199.9999844779572,0.0,58.456972621327566,-47.26688561232362,-56.105105927794774,-13.981709568238344,2.0,6.0,-46.01009083022714
02-14,0.0,-154.44443671791674,31.05590457333742,-199.9999844779572,0.0,58.456972621327566,-47.26688561232362,-2.020206125205126,-13.981709568238344,2.0,6.0,-36.46670503410845
02-15,0.0,-257.81248635758016,31.05590457333742,-199.9999844779572,0.0,58.456972621327566,-47.26688561232362,-2.020206125205126,-13.981709568238344,2.0,6.0,-47.95204388295994
02-16,0.0,-257.81248635758016,31.05590457333742,-199.9999844779572,0.0,37.68546169555977,-47.26688561232362,-2.5252501306673802,-13.981709568238344,2.0,6.0,-50.3161055419855
02-17,0.0,-257.81248635758016,31.05590457333742,-199.9999844779572,0.0,16.617209846041614,-47.26688561232362,-2.5252501306673802,-13.981709568238344,2.0,6.0,-52.657022414154184
02-18,0.0,-257.81248635758016,31.05590457333742,-199.9999844779572,0.0,16.617209846041614,-47.26688561232362,-2.5252501306673802,-13.981709568238344,2.0,6.0,-52.657022414154184
02-19,0.0,-257.81248635758016,31.05590457333742,-199.9999844779572,0.0,16.617209846041614,-47.26688561232362,-2.5252501306673802,-13.981709568238344,2.0,6.0,-52.657022414154184
02-20,0.0,-257.81248635758016,56.52173938193965,-199.9999844779572,0.0,16.617209846041614,-47.26688561232362,-2.5252501306673802,-13.981709568238344,2.0,6.0,-49.82748521319838
02-21,0.0,-257.81248635758016,56.52173938193965,-199.9999844779572,0.0,16.617209846041614,-47.26688561232362,-2.5252501306673802,-13.981709568238344,2.0,6.0,-49.82748521319838
02-22,0.0,-257.81248635758016,56.52173938193965,-199.9999844779572,0.0,16.617209846041614,-47.26688561232362,47.97979763771439,-13.981709568238344,3.0,5.0,-44.21581323893374
