,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,0.0,0.0,0.0,28.571432372745093,27.777773178653764,33.72396007653143,12.462908766315408,-21.65449564804981,-4.950496053774015,4.0,4.0,7.593108269242187
01-03,0.0,0.0,0.0,0.0,-21.4285742795588,27.777773178653764,33.72396007653143,12.462908766315408,-21.65449564804981,-4.950496053774015,3.0,5.0,2.5931076040117977
01-04,0.0,0.0,0.0,0.0,-21.4285742795588,27.777773178653764,33.72396007653143,12.462908766315408,-21.65449564804981,22.02969867932921,4.0,4.0,5.291127077322121
01-05,0.0,0.0,0.0,0.0,-21.4285742795588,27.777773178653764,33.72396007653143,12.462908766315408,40.740739463206395,22.02969867932921,5.0,3.0,11.530650588447742
01-06,0.0,0.0,0.0,0.0,-21.4285742795588,27.777773178653764,33.72396007653143,-31.305636850526874,40.740739463206395,22.02969867932921,4.0,4.0,7.153796026763513
01-07,0.0,0.0,0.0,0.0,-21.4285742795588,27.777773178653764,44.371583013066925,-31.305636850526874,40.740739463206395,2.2277144642331543,4.0,4.0,6.238359898907456
01-08,0.0,0.0,0.0,0.0,-21.4285742795588,27.777773178653764,44.371583013066925,-31.305636850526874,40.740739463206395,3.4653407829306455,4.0,4.0,6.362122530777206
01-09,0.0,0.0,0.0,0.0,-21.4285742795588,27.777773178653764,44.371583013066925,-31.305636850526874,40.740739463206395,3.4653407829306455,4.0,4.0,6.362122530777206
01-10,0.0,0.0,0.0,0.0,-21.4285742795588,27.777773178653764,44.371583013066925,-31.305636850526874,40.740739463206395,3.4653407829306455,4.0,4.0,6.362122530777206
01-11,0.0,0.0,0.0,0.0,-21.4285742795588,27.777773178653764,44.371583013066925,-31.305636850526874,40.740739463206395,3.4653407829306455,4.0,4.0,6.362122530777206
01-12,0.0,0.0,0.0,0.0,-21.4285742795588,27.777773178653764,44.371583013066925,-39.465868548104034,40.740739463206395,3.4653407829306455,4.0,4.0,5.54609936101949
01-13,0.0,0.0,0.0,0.0,-21.4285742795588,44.44444329466344,44.371583013066925,-39.465868548104034,40.740739463206395,3.4653407829306455,4.0,4.0,7.212766372620456
01-14,0.0,0.0,0.0,0.0,-21.4285742795588,44.44444329466344,44.371583013066925,-39.465868548104034,40.740739463206395,3.4653407829306455,4.0,4.0,7.212766372620456
01-15,0.0,0.0,0.0,0.0,7.1428580931862955,44.44444329466344,44.371583013066925,-39.465868548104034,40.740739463206395,3.4653407829306455,5.0,3.0,10.069909609894967
01-16,0.0,0.0,0.0,0.0,7.1428580931862955,44.44444329466344,44.371583013066925,-39.465868548104034,40.740739463206395,3.4653407829306455,5.0,3.0,10.069909609894967
01-17,0.0,0.0,0.0,0.0,7.1428580931862955,44.44444329466344,44.371583013066925,-39.465868548104034,40.740739463206395,3.4653407829306455,5.0,3.0,10.069909609894967
01-18,0.0,0.0,0.0,0.0,7.1428580931862955,-24.999991268851304,44.371583013066925,-39.465868548104034,40.740739463206395,3.4653407829306455,4.0,4.0,3.1254661535434924
01-19,0.0,0.0,0.0,0.0,7.1428580931862955,-24.999991268851304,44.371583013066925,-39.465868548104034,40.740739463206395,3.4653407829306455,4.0,4.0,3.1254661535434924
01-20,0.0,0.0,0.0,0.0,7.1428580931862955,-24.999991268851304,44.371583013066925,-39.465868548104034,40.740739463206395,3.4653407829306455,4.0,4.0,3.1254661535434924
01-21,0.0,0.0,0.0,0.0,7.1428580931862955,-24.999991268851304,44.371583013066925,-39.465868548104034,26.940635968290138,3.4653407829306455,4.0,4.0,1.7454558040518666
01-22,0.0,0.0,0.0,0.0,7.1428580931862955,-24.999991268851304,44.371583013066925,-39.465868548104034,26.940635968290138,3.4653407829306455,4.0,4.0,1.7454558040518666
01-23,0.0,0.0,0.0,0.0,7.1428580931862955,-24.999991268851304,44.371583013066925,-39.465868548104034,26.940635968290138,3.4653407829306455,4.0,4.0,1.7454558040518666
01-24,0.0,0.0,0.0,0.0,7.1428580931862955,-24.999991268851304,44.371583013066925,-39.465868548104034,26.940635968290138,3.4653407829306455,4.0,4.0,1.7454558040518666
01-25,0.0,0.0,0.0,0.0,7.1428580931862955,-24.999991268851304,44.371583013066925,-39.465868548104034,26.940635968290138,3.4653407829306455,4.0,4.0,1.7454558040518666
01-26,0.0,0.0,0.0,0.0,7.1428580931862955,-24.999991268851304,38.822114254474045,-39.465868548104034,26.940635968290138,3.4653407829306455,4.0,4.0,1.1905089281925787
01-27,0.0,0.0,0.0,0.0,7.1428580931862955,-24.999991268851304,38.822114254474045,-39.465868548104034,26.940635968290138,3.4653407829306455,4.0,4.0,1.1905089281925787
01-28,0.0,0.0,0.0,0.0,7.1428580931862955,-24.999991268851304,38.822114254474045,-39.465868548104034,26.940635968290138,8.415836836704644,4.0,4.0,1.6855585335699785
01-29,0.0,0.0,0.0,0.0,7.1428580931862955,-24.999991268851304,38.822114254474045,-39.465868548104034,26.940635968290138,8.415836836704644,4.0,4.0,1.6855585335699785
01-30,0.0,0.0,0.0,0.0,7.1428580931862955,-24.999991268851304,38.822114254474045,-39.465868548104034,26.940635968290138,8.415836836704644,4.0,4.0,1.6855585335699785
01-31,0.0,0.0,0.0,0.0,7.1428580931862955,-24.999991268851304,38.822114254474045,-39.465868548104034,26.940635968290138,8.415836836704644,4.0,4.0,1.6855585335699785
02-01,0.0,0.0,0.0,0.0,7.1428580931862955,-24.999991268851304,38.822114254474045,-39.465868548104034,26.940635968290138,8.415836836704644,4.0,4.0,1.6855585335699785
02-02,0.0,0.0,0.0,0.0,7.1428580931862955,-24.999991268851304,38.822114254474045,-39.465868548104034,26.940635968290138,8.415836836704644,4.0,4.0,1.6855585335699785
02-03,0.0,0.0,0.0,0.0,7.1428580931862955,-124.9999796273197,13.461542422414785,-39.465868548104034,34.693872741191086,8.415836836704644,4.0,4.0,-10.075173808192693
02-04,0.0,0.0,0.0,0.0,0.0,-124.9999796273197,13.461542422414785,-39.465868548104034,34.693872741191086,8.415836836704644,3.0,5.0,-10.789459617511323
02-05,0.0,0.0,0.0,0.0,0.0,-124.9999796273197,13.461542422414785,-39.465868548104034,34.693872741191086,8.415836836704644,3.0,5.0,-10.789459617511323
02-06,0.0,0.0,0.0,0.0,0.0,-124.9999796273197,13.461542422414785,-39.465868548104034,34.693872741191086,0.0,2.0,6.0,-11.631043301181787
02-07,0.0,0.0,0.0,0.0,0.0,-124.9999796273197,14.302884905992405,-39.465868548104034,34.693872741191086,0.0,2.0,6.0,-11.546909052824024
02-08,0.0,0.0,0.0,0.0,0.0,-124.9999796273197,14.302884905992405,-39.465868548104034,34.693872741191086,0.0,2.0,6.0,-11.546909052824024
02-09,0.0,0.0,0.0,0.0,0.0,-124.9999796273197,14.302884905992405,0.0,34.693872741191086,0.0,2.0,6.0,-7.600322198013622
02-10,0.0,0.0,0.0,0.0,0.0,-124.9999796273197,14.302884905992405,0.0,34.693872741191086,0.0,2.0,6.0,-7.600322198013622
02-11,0.0,0.0,0.0,0.0,0.0,-124.9999796273197,14.302884905992405,6.388883484918162,34.693872741191086,0.0,3.0,5.0,-6.961433849521805
02-12,0.0,0.0,0.0,0.0,0.0,-124.9999796273197,14.302884905992405,6.388883484918162,34.693872741191086,0.0,3.0,5.0,-6.961433849521805
02-13,0.0,0.0,0.0,0.0,0.0,-124.9999796273197,14.302884905992405,6.388883484918162,34.693872741191086,0.0,3.0,5.0,-6.961433849521805
02-14,0.0,0.0,0.0,0.0,0.0,-124.9999796273197,14.302884905992405,6.388883484918162,34.693872741191086,0.0,3.0,5.0,-6.961433849521805
02-15,0.0,0.0,0.0,0.0,0.0,-124.9999796273197,14.302884905992405,6.388883484918162,34.693872741191086,0.0,3.0,5.0,-6.961433849521805
02-16,0.0,0.0,0.0,0.0,0.0,-124.9999796273197,14.302884905992405,6.388883484918162,34.693872741191086,0.0,3.0,5.0,-6.961433849521805
02-17,0.0,0.0,0.0,0.0,0.0,-124.9999796273197,8.354753753038548,6.388883484918162,34.693872741191086,0.0,3.0,5.0,-7.556246964817191
02-18,0.0,0.0,0.0,0.0,0.0,-124.9999796273197,1.285340101295338,20.330969579438513,34.693872741191086,0.0,3.0,5.0,-6.8689797205394765
02-19,0.0,0.0,0.0,0.0,0.0,-124.9999796273197,1.285340101295338,3.851641832638707,34.693872741191086,0.0,3.0,5.0,-8.516912495219458
02-20,0.0,0.0,0.0,-31.578952528102906,0.0,-124.9999796273197,1.285340101295338,3.851641832638707,34.693872741191086,-75.65216673006408,3.0,5.0,-19.240024421036157
02-21,0.0,0.0,0.0,-31.578952528102906,0.0,-124.9999796273197,1.285340101295338,3.851641832638707,34.693872741191086,-75.65216673006408,3.0,5.0,-19.240024421036157
02-22,0.0,0.0,0.0,-31.578952528102906,0.0,-124.9999796273197,1.285340101295338,3.851641832638707,34.693872741191086,-75.65216673006408,3.0,5.0,-19.240024421036157
02-23,0.0,0.0,0.0,-31.578952528102906,0.0,-124.9999796273197,1.285340101295338,3.851641832638707,34.693872741191086,-75.65216673006408,3.0,5.0,-19.240024421036157
02-24,0.0,0.0,0.0,-31.578952528102906,0.0,-124.9999796273197,1.285340101295338,3.851641832638707,34.693872741191086,-97.07315761230342,3.0,5.0,-21.38212350926009
02-25,0.0,0.0,0.0,-31.578952528102906,0.0,-124.9999796273197,1.285340101295338,12.125163922482878,34.693872741191086,-97.07315761230342,3.0,5.0,-20.55477130027567
02-26,0.0,0.0,0.0,-31.578952528102906,0.0,-124.9999796273197,1.285340101295338,12.125163922482878,32.89795585713344,-97.07315761230342,3.0,5.0,-20.734362988681436
02-27,0.0,0.0,0.0,-31.578952528102906,0.0,-124.9999796273197,1.285340101295338,12.125163922482878,32.89795585713344,-97.07315761230342,3.0,5.0,-20.734362988681436
02-28,0.0,0.0,0.0,-31.578952528102906,0.0,-124.9999796273197,1.285340101295338,12.125163922482878,32.89795585713344,-97.07315761230342,3.0,5.0,-20.734362988681436
02-29,0.0,0.0,0.0,0.0,0.0,-124.9999796273197,0.0,0.0,0.0,-97.07315761230342,0.0,2.0,-22.20731372396231
03-01,0.0,0.0,0.0,-31.578952528102906,0.0,-124.9999796273197,1.285340101295338,12.125163922482878,32.89795585713344,-97.07315761230342,3.0,5.0,-20.734362988681436
03-02,0.0,0.0,0.0,-31.578952528102906,0.0,-124.9999796273197,1.285340101295338,12.125163922482878,-10.204087373417103,-97.07315761230342,2.0,6.0,-25.044567311736493
03-03,0.0,0.0,0.0,-31.578952528102906,0.0,-124.9999796273197,1.285340101295338,12.125163922482878,-10.204087373417103,-97.07315761230342,2.0,6.0,-25.044567311736493
03-04,0.0,0.0,0.0,-31.578952528102906,0.0,-124.9999796273197,-17.609256111223935,12.125163922482878,-10.204087373417103,-97.07315761230342,1.0,7.0,-26.934026932988424
03-05,0.0,0.0,0.0,-31.578952528102906,0.0,-124.9999796273197,-17.609256111223935,12.125163922482878,-10.204087373417103,-97.07315761230342,1.0,7.0,-26.934026932988424
03-06,0.0,0.0,0.0,-31.578952528102906,0.0,-124.9999796273197,-17.609256111223935,12.125163922482878,-10.204087373417103,-97.07315761230342,1.0,7.0,-26.934026932988424
