,2010,2011,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,0.0,0.0,-5.255144877800626,0.0,-21.985154246111822,-634.5826235093697,-1.4829522356939624,-2.530412115410025,0.0,8.0,-73.98180966493179
01-03,0.0,0.0,0.0,0.0,0.0,-21.985154246111822,-634.5826235093697,-2.704657133107403,-2.530412115410025,0.0,8.0,-73.53364966711099
01-04,0.0,0.0,0.0,6.679286618204512,0.0,-21.985154246111822,-634.5826235093697,-2.704657133107403,-2.530412115410025,1.0,7.0,-72.79150670953271
01-05,0.0,0.0,0.0,6.679286618204512,0.0,-21.985154246111822,-634.5826235093697,-2.704657133107403,-2.530412115410025,1.0,7.0,-72.79150670953271
01-06,0.0,0.0,0.0,6.679286618204512,0.0,-21.985154246111822,-686.8613138686131,-2.704657133107403,-2.530412115410025,1.0,7.0,-78.600250082782
01-07,0.0,0.0,0.0,6.679286618204512,0.0,-21.985154246111822,-686.8613138686131,-2.704657133107403,-2.530412115410025,1.0,7.0,-78.600250082782
01-08,0.0,0.0,0.0,6.679286618204512,0.0,-21.985154246111822,-686.8613138686131,-2.704657133107403,-5.9004890273038955,1.0,7.0,-78.97470307299243
01-09,0.0,0.0,0.0,9.878853934151785,0.0,-21.985154246111822,-686.8613138686131,-2.704657133107403,-5.9004890273038955,1.0,7.0,-78.61919559344273
01-10,0.0,0.0,0.0,9.878853934151785,0.0,-21.985154246111822,-686.8613138686131,-3.209939047911367,-5.9004890273038955,1.0,7.0,-78.67533802842094
01-11,0.0,0.0,0.0,9.878853934151785,0.0,-21.985154246111822,-686.8613138686131,-3.209939047911367,-6.814412621624929,1.0,7.0,-78.7768850944566
01-12,0.0,0.0,0.0,9.878853934151785,0.0,-21.985154246111822,-686.8613138686131,-3.209939047911367,-6.814412621624929,1.0,7.0,-78.7768850944566
01-13,0.0,0.0,0.0,9.878853934151785,0.0,-21.985154246111822,-686.8613138686131,-3.209939047911367,-14.723926380368098,1.0,7.0,-79.65571995653917
