,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,0.0,-88.81302013815454,10.412579357317185,-5.435380242749194,-7.704126267206101,-8.110370099790519,-8.168791608977987,9.463693041269245,4.929578095400579,3.0,5.0,-9.342583786289135
01-03,0.0,0.0,-91.73333740234375,11.77388110205639,-2.8796976874660976,-7.704126267206101,-8.110370099790519,-10.828024394381886,6.249997225847643,-1.1867615948865424,2.0,6.0,-10.441843911817088
01-04,0.0,0.0,-93.80055116722544,10.429768019486444,-4.976299611741566,-7.704126267206101,-8.110370099790519,-11.419357792023689,3.1060405220707765,1.7078371042707647,3.0,5.0,-11.076705929215933
01-05,0.0,0.0,-93.80055116722544,10.429768019486444,-4.976299611741566,-6.2222193157862105,2.920830958921341,-13.245904641073258,0.259725846149159,1.7078371042707647,4.0,4.0,-10.292681280699878
01-06,0.0,0.0,-88.41719552772732,10.429768019486444,-4.976299611741566,-5.079360235305059,4.679244419313826,-11.061094829141108,-1.4423266581337226,8.268154043445993,3.0,5.0,-8.75991103798025
01-07,0.0,0.0,-89.10105396288782,9.126988391967386,-2.3696682036039487,-10.324676571255884,2.0346680365463508,-11.779939617909314,-2.9175962624947682,8.268154043445993,3.0,5.0,-9.706312414619202
01-08,0.0,0.0,-89.10105396288782,8.928571158255588,-3.9791574054999757,-10.396357323602,2.0346680365463508,-9.929983550787467,-2.8393408102546673,8.268154043445993,3.0,5.0,-9.701449981478401
01-09,0.0,0.0,-89.10105396288782,13.06485829730887,-1.421123772556605,-5.263160503879596,2.0346680365463508,-9.67536282876192,-2.8393408102546673,5.246484184384851,3.0,5.0,-8.795403136010053
01-10,0.0,0.0,-88.02300828968394,12.366678951015771,-4.205199748496591,-8.07205477182626,6.556147771075627,-9.86632837028108,-3.5234938633936514,0.5970172028043377,3.0,5.0,-9.417024111878579
01-11,0.0,0.0,-85.30928592700144,12.643682360832791,-7.858939223994503,-9.31174828969253,6.556147771075627,-9.24999713897705,-5.442178238877526,2.059697393161147,3.0,5.0,-9.59126212934735
01-12,0.0,0.0,-88.21989552323315,14.156627652433674,-9.794871012369793,-10.503377886184039,8.148150973849827,-9.11360201469349,-2.3728839421676375,-13.923618897427954,2.0,6.0,-11.162347064979256
01-13,0.0,0.0,-86.75325071656859,14.285718383133414,-11.025639069386017,-10.503377886184039,6.2027279268945765,-9.11360201469349,-2.3728839421676375,-17.1785763331822,2.0,6.0,-11.645888365215399
01-14,0.0,0.0,-90.4131480982531,13.72180288039758,-8.205130161383213,-10.503377886184039,2.420579743077823,-9.386733685663684,-1.6835016402555616,-16.6607175554548,2.0,6.0,-12.071022640371899
01-15,0.0,0.0,-90.4131480982531,12.969927494222217,-9.263786408661764,-2.399480439224538,2.6782383466287736,-7.5692279522235575,-1.6835016402555616,-16.6607175554548,2.0,6.0,-11.234169625322233
01-16,0.0,0.0,-90.4131480982531,10.687026957532945,-9.30208799596652,-2.399480439224538,1.0736222678857998,-7.5692279522235575,-3.8047108812759634,-41.074447272297725,2.0,6.0,-14.280245341382265
01-17,0.0,0.0,-87.72846725361212,10.496182900459846,-9.422495602421192,-4.777705916451281,1.0736222678857998,-7.5692279522235575,-4.040400083383874,-56.481475185792085,2.0,6.0,-15.844996682553846
01-18,0.0,0.0,-87.72846725361212,12.80602529654424,-9.422495602421192,-4.431217469345709,3.757666967420234,-5.939391165068655,-2.7906981459874247,-53.34555248600432,2.0,6.0,-14.709412985847496
01-19,0.0,0.0,-89.40991375126043,15.325839401270521,-7.142859846015656,-4.431217469345709,2.9908001876047057,-8.181820493755918,-1.7807285425340837,-71.76591309422284,2.0,6.0,-16.43958136082594
01-20,0.0,0.0,-90.4131480982531,15.201464228967929,-7.142859846015656,-0.5291000285156073,5.385192768823281,-6.694565868970049,-0.11764476355202748,-60.095692321479696,2.0,6.0,-14.440635392899491
01-21,0.0,0.0,-86.75325071656859,15.201464228967929,-7.936509888789104,1.3227500712890479,5.81525923143549,-7.271640842571289,-1.4437049854681512,-60.095692321479696,3.0,5.0,-14.116132522318434
01-22,0.0,0.0,-86.75325071656859,15.201827533479555,-10.000007706459419,-1.521167312509804,6.722224200213383,-7.271640842571289,-1.4437049854681512,-61.722487339630995,2.0,6.0,-14.67882071695153
01-23,0.0,0.0,-86.75325071656859,14.179102034472066,-6.898237820800141,-3.505289265758443,5.105506416136587,-7.271640842571289,-1.4437049854681512,-64.3062238247196,2.0,6.0,-15.089373900527756
01-24,0.0,0.0,-80.56253660701165,15.301565588079727,-9.148722519693365,-1.7952389108063884,5.95328476469758,-6.6706769895801905,0.6472454953393605,-53.404064878520366,3.0,5.0,-12.96791440574953
01-25,0.0,0.0,-77.5308679651331,17.08411100868867,-8.7762029106456,-1.7952389108063884,8.816880451646341,-3.9663453823363004,0.6472454953393605,-61.14813009125237,3.0,5.0,-12.666854830449939
01-26,0.0,0.0,-83.69954687555432,18.903107876359467,-7.582882636453974,-3.2912744380600794,11.18768455411823,-4.5317222632888035,-5.4054066244923415,-50.83893182518588,2.0,6.0,-12.52589722325577
01-27,0.0,0.0,-85.78811397526637,17.912958868481937,-6.570228786189499,-0.4292961264284102,8.462978712234385,-3.0815725220082903,-5.4054066244923415,-48.08878419151642,2.0,6.0,-12.298746464518501
01-28,0.0,0.0,-85.78811397526637,16.8396874444545,-7.9204339198754425,-2.251650267047749,13.462978355587266,-3.393936157226584,-6.303238015075904,-51.22478729123211,2.0,6.0,-12.657949382568239
