,2009,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2629998922348016,0.0,0.0,0.0,8.0,03-02,-0.026299989223480157
01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2629998922348016,0.0,0.0,0.0,8.0,03-03,-0.026299989223480157
01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2629998922348016,0.0,0.0,0.0,8.0,03-04,-0.026299989223480157
01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2629998922348016,0.0,0.0,0.0,8.0,03-05,-0.026299989223480157
01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2629998922348016,0.0,0.0,0.0,8.0,03-06,-0.026299989223480157
01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2629998922348016,0.0,0.0,0.0,8.0,03-07,-0.026299989223480157
01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2629998922348016,0.0,0.0,0.0,8.0,03-08,-0.026299989223480157
01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,03-09,0.0
01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,03-10,0.0
01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,03-11,0.0
01-12,0.0,0.0,-0.3373129367828369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,03-12,-0.03373129367828369
01-13,0.0,0.0,-0.3373129367828369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,03-13,-0.03373129367828369
01-14,0.0,0.0,-0.3373129367828369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,03-14,-0.03373129367828369
01-15,0.0,0.0,-0.3373129367828369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,03-15,-0.03373129367828369
01-16,0.0,0.0,-0.3373129367828369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,03-16,-0.03373129367828369
01-17,0.0,0.0,-0.3373129367828369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,03-17,-0.03373129367828369
01-18,0.0,0.0,-0.3373129367828369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,03-18,-0.03373129367828369
