,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,0.0,0.0,0.0,39.99999761581421,92.13114759384449,0.0,0.0,79.33333449231249,-110.52632156831743,15.957445824768687,4.0,6.0,10.626873087129313
01-03,0.0,0.0,0.0,0.0,39.99999761581421,92.13114759384449,0.0,0.0,79.33333449231249,-213.04348502132066,27.65957320327404,4.0,6.0,2.3709607167204148
01-04,0.0,0.0,0.0,0.0,39.99999761581421,92.13114759384449,0.0,0.0,81.66666749450893,-213.04348502132066,25.54744262560093,4.0,6.0,2.39107002804072
01-05,0.0,0.0,0.0,0.0,39.99999761581421,92.13114759384449,0.0,0.0,81.66666749450893,-200.0000186264519,25.54744262560093,4.0,6.0,3.5768397003015178
01-06,0.0,0.0,0.0,0.0,-42.857152993987526,92.13114759384449,0.0,0.0,81.66666749450893,-100.00000000000003,23.8805919319662,3.0,7.0,4.983750366030189
01-07,0.0,0.0,0.0,0.0,-42.857152993987526,92.13114759384449,0.0,-65.00000279396781,81.66666749450893,-323.52942413937245,23.8805919319662,3.0,7.0,-21.246197537000743
01-08,0.0,0.0,0.0,0.0,-42.857152993987526,92.13114759384449,0.0,-65.00000279396781,81.66666749450893,-370.5882373565621,23.8805919319662,3.0,7.0,-25.52427146583617
01-09,0.0,0.0,0.0,0.0,-42.857152993987526,92.13114759384449,0.0,-65.00000279396781,81.66666749450893,-383.52942238629464,25.37313370595504,3.0,7.0,-26.565057216358323
01-10,0.0,0.0,0.0,-52.307686438927284,-42.857152993987526,92.13114759384449,0.0,-65.00000279396781,81.66666749450893,-274.99999844779563,25.37313370595504,3.0,7.0,-21.453990170942706
01-11,0.0,0.0,0.0,-52.307686438927284,-42.857152993987526,92.13114759384449,0.0,-65.00000279396781,81.66666749450893,-218.84058596982214,25.37313370595504,3.0,7.0,-16.34858903658148
01-12,0.0,0.0,0.0,-97.99999237060547,-42.857152993987526,92.13114759384449,0.0,-65.00000279396781,81.66666749450893,-330.7692484037417,25.37313370595504,3.0,7.0,-30.677767978908552
01-13,0.0,0.0,0.0,-97.99999237060547,-42.857152993987526,92.13114759384449,0.0,-65.00000279396781,81.66666749450893,-154.5454570084564,25.37313370595504,3.0,7.0,-14.657423306609884
01-14,0.0,0.0,0.0,-97.99999237060547,-42.857152993987526,92.13114759384449,0.0,-65.00000279396781,81.66666749450893,-273.33332008785726,25.37313370595504,3.0,7.0,-25.456319950191787
01-15,0.0,0.0,0.0,-97.99999237060547,-42.857152993987526,92.13114759384449,0.0,-65.00000279396781,81.66666749450893,-273.33332008785726,25.37313370595504,3.0,7.0,-25.456319950191787
01-16,0.0,0.0,0.0,-97.99999237060547,-42.857152993987526,92.13114759384449,0.0,-65.00000279396781,81.66666749450893,-273.33332008785726,24.074073946320627,3.0,7.0,-25.57441629197673
01-17,0.0,0.0,0.0,-97.99999237060547,-42.857152993987526,90.16393388160226,25.0,-65.00000279396781,81.66666749450893,-211.11110007321437,19.230771986161397,4.0,6.0,-18.264261351772966
01-18,0.0,0.0,0.0,-97.99999237060547,-100.0,90.16393388160226,25.0,-65.00000279396781,81.66666749450893,-300.7733106305873,20.000002980232196,4.0,6.0,-31.540245585347012
01-19,0.0,0.0,0.0,-97.99999237060547,-100.0,90.16393388160226,25.0,-65.00000279396781,51.75000223517409,-361.5384968074834,16.666669253673795,4.0,6.0,-40.087080600146045
01-20,0.0,0.0,0.0,-97.99999237060547,-100.0,90.16393388160226,25.0,-65.00000279396781,51.75000223517409,-361.5384968074834,-29.870127671021063,3.0,7.0,-44.31769850239103
01-21,0.0,0.0,0.0,-97.99999237060547,-100.0,90.16393388160226,86.89956310054934,-65.00000279396781,51.75000223517409,-867.7419897544901,-29.870127671021063,3.0,7.0,-84.70896485206897
01-22,0.0,0.0,0.0,-97.99999237060547,-233.33332008785726,90.16393388160226,94.65240627166168,-65.00000279396781,51.75000223517409,-867.7419897544901,-29.870127671021063,3.0,7.0,-96.12537184450034
01-23,0.0,0.0,0.0,-97.99999237060547,-233.33332008785726,90.16393388160226,94.65240627166168,-65.00000279396781,51.73333280351429,-867.7419897544901,-16.279063219473738,3.0,7.0,-94.89133593360147
01-24,0.0,0.0,0.0,-97.99999237060547,-233.33332008785726,90.16393388160226,94.65240627166168,-65.00000279396781,51.73333280351429,-867.7419897544901,-28.205128817437608,3.0,7.0,-95.97552371523453
