,2010,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,-0.8737925429610617,40.75000001862645,-39.9999985098839,25.893633220819503,84.8389130793509,-66.666672875484,-4.16667082435688,2.105266116112319,4.0,4.0,4.653408631358149
01-03,0.0,5.114154594957328,40.75000001862645,-191.99999135732665,25.893633220819503,84.8389130793509,-56.66666480402147,18.032786742224047,4.6538010012757445,6.0,2.0,-7.7092630560104585
01-04,0.0,-1.8627503687307017,28.611114146532717,-191.99999135732665,25.893633220819503,84.8389130793509,-48.73187944879473,18.032786742224047,10.177830110691737,5.0,3.0,-8.337815986137018
01-05,0.0,0.5741553108881435,28.611114146532717,-191.99999135732665,25.893633220819503,84.71337617401214,-28.76923739980688,18.032786742224047,13.357667364614759,6.0,2.0,-5.509610644226917
01-06,0.0,0.5741553108881435,28.611114146532717,-191.99999135732665,25.893633220819503,83.00835710238,-56.307696152015716,18.032786742224047,20.86666769733033,6.0,2.0,-7.924552587685294
01-07,0.0,-25.180729545067898,2.777783296726149,-191.99999135732665,26.724133016951274,84.74999995343387,-56.307696152015716,18.032786742224047,40.00000124176346,5.0,3.0,-11.244856978145718
01-08,0.0,-25.180729545067898,2.777783296726149,-191.99999135732665,26.724133016951274,84.74999995343387,-56.307696152015716,18.032786742224047,40.00000124176346,5.0,3.0,-11.244856978145718
01-09,0.0,-25.180729545067898,24.722225809538664,-630.0000055879356,47.05882868552263,84.74999995343387,-35.69231714440558,18.032786742224047,41.93548542155686,5.0,3.0,-52.708191740570335
01-10,0.0,-25.180729545067898,-16.66665838824411,-300.0,47.05882868552263,84.74999995343387,-46.923082037085116,18.032786742224047,18.181821260570512,4.0,4.0,-24.52744814762734
01-11,0.0,-25.180729545067898,1.7499997951090367,-59.99999403953561,47.05882868552263,84.74999995343387,-107.91666091057581,18.032786742224047,5.660374838714233,5.0,3.0,-3.982821608908389
01-12,0.0,-22.2352947281306,1.7499997951090367,-59.99999403953561,47.05882868552263,84.74999995343387,-104.16665955239705,-17.096020186013252,-13.636365945427883,3.0,5.0,-9.286167335270983
01-13,0.0,-22.2352947281306,21.399998664855957,-100.0,47.05882868552263,83.3674162279441,-30.43479105925987,-17.096020186013252,-9.170306280676725,3.0,5.0,-3.012240963973083
01-14,0.0,-22.2352947281306,7.999998331069936,-100.0,34.78261074960873,83.3674162279441,-30.43479105925987,8.759122797464599,-9.170306280676725,4.0,4.0,-2.9923604402199797
01-15,0.0,-22.2352947281306,-9.000003337860107,-100.0,35.94306483867604,83.3674162279441,-30.43479105925987,2.919709865146556,17.030571130920027,4.0,4.0,-2.489925229173762
01-16,0.0,-22.2352947281306,-9.800004959106445,-59.99999403953561,59.349593065023576,83.70073521353405,-30.43479105925987,2.919709865146556,19.831228636069877,4.0,4.0,4.814575777082393
01-17,0.0,-22.2352947281306,-9.800004959106445,-59.99999403953561,59.349593065023576,83.70073521353405,-47.681157902318134,2.919709865146556,27.75665638906762,4.0,4.0,3.7789158781867798
01-18,0.0,-1.8627503687307017,-5.769236941309597,-59.99999403953561,59.349593065023576,53.8410156599557,-99.8039182458002,47.032545891262636,27.75665638906762,4.0,4.0,2.282656823325936
01-19,0.0,-1.8627503687307017,-5.769236941309597,-300.0,59.349593065023576,38.07615458864683,-74.70589197768214,47.032545891262636,25.37313443755176,4.0,4.0,-23.61182792280418
01-20,0.0,-1.8627503687307017,-15.30398618871654,-300.0,59.349593065023576,-23.510967628138772,-74.70589197768214,47.032545891262636,13.636365945427883,3.0,5.0,-32.818343473506005
01-21,0.0,-1.8627503687307017,-15.30398618871654,-300.0,51.76151720478437,-32.10031442850919,-74.70589197768214,47.032545891262636,13.636365945427883,3.0,5.0,-34.615834880240406
01-22,0.0,-1.8627503687307017,-15.094345281086497,-263.636357478859,51.76151720478437,-32.10031442850919,-74.70589197768214,47.032545891262636,13.636365945427883,3.0,5.0,-30.55213672148807
01-23,0.0,-1.8627503687307017,-29.99999337726197,-354.54546378171153,51.76151720478437,-42.944366203804016,-76.47059854751659,47.032545891262636,13.636365945427883,3.0,5.0,-43.71030480417221
01-24,0.0,-18.068186359341503,-6.111106695952414,-354.54546378171153,51.76151720478437,-10.312068110232618,-76.47059854751659,38.74538960968445,15.0,3.0,5.0,-40.00005740892065
01-25,0.0,-15.444451317375272,-9.756095610793878,-354.54546378171153,51.76151720478437,-15.40026852416945,-80.0000044703483,64.17008567041755,21.75572361701798,3.0,5.0,-37.495439690242065
01-26,0.0,-15.444451317375272,-12.499995343387196,-300.0,51.76151720478437,-7.191316242558139,-83.67348148990632,66.80000101327894,17.99999895691873,3.0,5.0,-31.36085857980499
01-27,0.0,-15.444451317375272,-66.66665562876989,-300.0,51.76151720478437,-16.282217062192732,-33.33333333333335,62.272727657571316,21.153845602767717,3.0,5.0,-32.948729652949766
01-28,0.0,-15.444451317375272,-70.37036669107144,-300.0,51.76151720478437,-16.282217062192732,-33.33333333333335,63.111113153122,7.692308794464562,3.0,5.0,-34.76282547240021
