,2009,2010,2011,2012,2013,2014,2015,2016,2017,2020,ups,downs,end_day_sum,avg
01-02,-0.20923018455505327,-0.21021986007690519,0.0707402229309082,0.0,0.29999995231628374,-0.018749952316283736,2.210000038146971,-1.495000839233402,-0.3950004577636754,0.0,3.0,5.0,03-02,0.02525389194488432
01-03,-0.15940999984741255,-0.21021986007690519,0.0996403694152832,0.0,0.35625004768371626,-0.018749952316283736,2.3999996185302734,-0.845001220703125,-0.3950004577636754,0.0,3.0,5.0,03-03,0.1227508544921871
01-04,-0.15940999984741255,-0.3098597526550302,0.0996403694152832,0.0,0.29999995231628374,0.018749952316283736,2.510000228881836,-1.1850013732910192,-0.3600006103515625,0.0,4.0,4.0,03-04,0.09141187667846622
01-05,-0.15940999984741255,-0.3098597526550302,0.0996403694152832,0.0,0.29999995231628374,0.0,2.254999160766598,-1.1850013732910192,-0.29000091552735086,0.0,3.0,5.0,03-05,0.07103674411773522
01-06,-0.10959005355834917,-0.3098597526550302,-0.049809932708740234,0.0,0.3562500476837158,-0.018749952316283736,10.129999160766598,-1.1850013732910192,-0.4600009918212926,0.0,2.0,6.0,03-06,0.8353237152099598
01-07,-0.10959005355834917,-0.2381300926208496,0.38856935501098633,0.0,0.48749995231628374,-0.03749990463256747,2.319998741149899,-0.6100006103515696,-0.2849998474121129,0.0,3.0,5.0,03-07,0.191584753990172
01-08,-0.10959005355834917,-0.2381300926208496,0.38856935501098633,0.0,0.35625004768371626,-0.07500004768371582,2.220000267028807,-0.470001220703125,-0.2849998474121129,0.0,3.0,5.0,03-08,0.1787098407745357
01-09,-0.1594099998474121,-0.2381300926208496,0.3487095832824707,0.0,0.43125009536743164,-0.03750014305114835,2.329999923706053,-0.9050006866455114,-0.3199996948242152,0.0,3.0,5.0,03-09,0.14499189853668187
01-10,-0.1594099998474121,-0.2520704269409171,0.29890012741088867,0.0,0.6187500953674316,0.056249856948852095,1.7749996185302734,-0.9050006866455114,-0.625,0.0,4.0,4.0,03-10,0.08074185848236053
01-11,-0.1594099998474121,-0.2520704269409171,0.3098602294921875,0.0,0.5999999046325684,0.018749952316284624,1.8500003814697266,-0.9650001525878942,-0.2900009155273402,0.0,4.0,4.0,03-11,0.11121289730072034
01-12,-0.1594099998474121,-0.20225000381469638,0.3098602294921875,0.0,0.5250000953674321,0.03750014305114835,1.8950004577636719,-0.8649997711181605,-0.23999977111816762,0.0,4.0,4.0,03-12,0.1300701379776003
01-13,-0.1594099998474121,-0.20225000381469638,0.31983041763305664,0.0,0.45000004768371626,0.03750014305114835,1.9900007247924805,-0.8649997711181605,-0.23999977111816762,0.0,4.0,4.0,03-13,0.1330671787261965
01-14,-0.1594099998474121,-0.20225000381469638,0.27001047134399414,0.0,0.4312500953674321,0.018750190734863725,1.8950004577636719,-0.8649997711181605,-0.23999977111816762,0.0,4.0,4.0,03-14,0.11483516693115252
