,2010,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,0.0,-38.173302598089,-33.235285158904446,-58.709674783353336,0.0,-27.884614006919296,43.32723870373787,26.666665424903197,2.0,6.0,-9.778774713180558
01-03,0.0,0.0,-38.173302598089,-20.810810429846136,-58.709674783353336,0.0,-27.884614006919296,43.32723870373787,26.666665424903197,2.0,6.0,-8.398277521062967
01-04,0.0,0.0,-38.173302598089,-20.810810429846136,-58.709674783353336,0.0,-6.721309142723382,43.32723870373787,0.0,1.0,7.0,-9.009762027808222
01-05,0.0,0.0,-38.173302598089,-20.810810429846136,-58.709674783353336,0.0,-6.721309142723382,43.32723870373787,0.0,1.0,7.0,-9.009762027808222
01-06,0.0,0.0,-38.173302598089,-20.54053558799981,-58.709674783353336,0.0,-14.754097559733351,34.11264612956188,0.0,1.0,7.0,-10.896107155512624
01-07,0.0,0.0,-38.173302598089,-20.54053558799981,-58.709674783353336,0.0,-14.754097559733351,34.11264612956188,0.0,1.0,7.0,-10.896107155512624
01-08,0.0,0.0,-38.173302598089,-20.54053558799981,-58.709674783353336,0.0,-14.754097559733351,34.11264612956188,0.0,1.0,7.0,-10.896107155512624
01-09,0.0,0.0,-38.173302598089,-32.344207975105796,-58.709674783353336,0.0,-14.754097559733351,34.11264612956188,0.0,1.0,7.0,-12.207626309635511
01-10,0.0,0.0,-38.173302598089,-32.344207975105796,-58.709674783353336,0.0,-13.606561591903246,34.11264612956188,0.0,1.0,7.0,-12.080122313209944
01-11,0.0,0.0,-38.173302598089,-32.344207975105796,-58.709674783353336,0.0,-21.026487676752375,34.11264612956188,0.0,1.0,7.0,-12.904558544859848
01-12,0.0,0.0,-38.173302598089,-32.344207975105796,-58.709674783353336,0.0,-22.65100911302276,34.11264612956188,0.0,1.0,7.0,-13.08506092666767
01-13,0.0,0.0,-38.173302598089,-32.344207975105796,-58.709674783353336,0.0,-25.838932571807334,34.11264612956188,0.0,1.0,7.0,-13.439274644310398
01-14,0.0,0.0,-38.173302598089,-32.344207975105796,-58.709674783353336,0.0,-25.418067284475114,34.11264612956188,0.0,1.0,7.0,-13.392511834606818
01-15,0.0,0.0,-38.173302598089,-51.18643549830371,-58.709674783353336,0.0,-32.978726214946605,8.076516593021251,0.0,1.0,7.0,-19.21906916685238
01-16,0.0,0.0,-38.173302598089,-166.66668046403873,-58.709674783353336,0.0,-32.978726214946605,-2.316687210527916,0.0,0.0,8.0,-33.205007918995065
01-17,0.0,0.0,-38.173302598089,-166.66668046403873,-58.709674783353336,0.0,-32.978726214946605,1.8065876752034686,0.0,1.0,7.0,-32.74686626502492
01-18,0.0,0.0,-38.173302598089,-166.66668046403873,-58.709674783353336,0.0,-7.473309985971843,1.8065876752034686,0.0,1.0,7.0,-29.91293112847216
01-19,0.0,0.0,-38.173302598089,-166.66668046403873,-58.709674783353336,0.0,-25.622778041707754,1.8065876752034686,0.0,1.0,7.0,-31.9295386902206
01-20,0.0,0.0,-38.173302598089,-166.66668046403873,0.0,0.0,-55.164844917799215,1.8065876752034686,0.0,1.0,7.0,-28.688693367191497
01-21,0.0,0.0,-38.173302598089,-183.33334023201937,0.0,0.0,-55.164844917799215,1.8065876752034686,0.0,1.0,7.0,-30.54054445252268
01-22,0.0,0.0,-38.173302598089,-183.33334023201937,0.0,0.0,-55.164844917799215,1.8065876752034686,0.0,1.0,7.0,-30.54054445252268
01-23,0.0,0.0,-38.173302598089,-183.33334023201937,0.0,0.0,-55.164844917799215,1.8065876752034686,-334.78260400089425,1.0,7.0,-67.73861156373316
