,2009,2010,2011,2012,2013,2014,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,-8.289999961853027,1.5,-1.0,1.0,-0.6800003051757812,-1.0,0.0,0.0,0.0,0.0,2.0,7.0,03-02,-0.8470000267028809
01-03,-1.6499996185302734,1.5,-1.0,1.0,-2.7000007629394496,-1.0,0.0,0.0,0.0,0.0,2.0,7.0,03-03,-0.3850000381469723
01-04,-1.6499996185302734,1.5,-1.0,1.0,-2.7000007629394496,-1.0,0.0,0.0,0.0,0.0,2.0,7.0,03-04,-0.3850000381469723
01-05,-1.6499996185302734,1.5,1.489999771118164,1.0,-1.5,-1.0,0.0,0.0,0.0,0.0,3.0,6.0,03-05,-0.015999984741210938
01-06,-1.6499996185302734,1.5,-0.25,1.0,-1.5,-1.0,0.0,0.0,0.0,0.0,2.0,7.0,03-06,-0.18999996185302734
01-07,-1.6499996185302734,1.5,-0.25,1.0,-1.5,-1.0,0.0,0.0,0.0,0.0,2.0,7.0,03-07,-0.18999996185302734
01-08,-1.6499996185302734,1.5,-0.25,1.0,-1.5,-1.0,0.0,0.0,0.0,0.0,2.0,7.0,03-08,-0.18999996185302734
01-09,-0.6499996185302734,1.5,-0.25,1.0,-1.5,-1.0,0.0,0.0,0.0,0.0,2.0,7.0,03-09,-0.08999996185302735
01-10,-0.6499996185302734,2.5,-0.25,1.0,-1.5,-1.0,0.0,0.0,0.0,0.0,2.0,7.0,03-10,0.010000038146972656
01-11,-0.6499996185302734,1.75,-0.25,1.0,-1.5,-1.0,0.0,0.0,0.0,0.0,2.0,7.0,03-11,-0.06499996185302734
01-12,-0.6499996185302734,1.75,-0.25,1.0,-1.5,-1.0,0.0,0.0,0.0,0.0,2.0,7.0,03-12,-0.06499996185302734
01-13,-0.6499996185302734,1.75,-0.25,1.0,-1.5,-1.0,0.0,0.0,0.0,0.0,2.0,7.0,03-13,-0.06499996185302734
01-14,-0.6499996185302734,1.75,-1.0,1.0,-1.5,-1.0,0.0,0.0,0.0,0.0,2.0,7.0,03-14,-0.13999996185302735
01-15,-0.6499996185302734,1.75,-1.0,1.0,-1.5,-1.0,0.0,0.0,0.0,0.0,2.0,7.0,03-15,-0.13999996185302735
01-16,-3.2100000381469727,1.75,-1.0,1.0,-1.5,-1.0,0.0,0.0,0.0,0.0,2.0,7.0,03-16,-0.39600000381469724
01-17,-3.2100000381469727,2.0,-1.0,1.0,-1.5,-1.0,0.0,0.0,0.0,0.0,2.0,7.0,03-17,-0.3710000038146973
01-18,-3.2100000381469727,2.0,-1.0,1.0,-1.5,-1.0,0.0,0.0,0.0,0.0,2.0,7.0,03-18,-0.3710000038146973
01-19,-3.2100000381469727,2.0,-1.0,1.0,-1.5,-1.0,0.0,0.0,0.0,0.0,2.0,7.0,03-19,-0.3710000038146973
01-20,-3.2100000381469727,2.0,-1.0,1.0,-1.5,-1.0,0.0,0.0,0.0,0.0,2.0,7.0,03-20,-0.3710000038146973
01-21,-3.2100000381469727,2.0,-1.0,1.0,-1.5,-1.0,0.0,0.0,0.0,0.0,2.0,7.0,03-21,-0.3710000038146973
01-22,-3.2100000381469727,2.0,0.0,1.0,-1.5,-1.0,0.0,0.0,0.0,0.0,2.0,7.0,03-22,-0.27100000381469724
01-23,-3.2100000381469727,2.0,0.0,1.0,-1.5,-1.0,0.0,0.0,0.0,0.0,2.0,7.0,03-23,-0.27100000381469724
01-24,-3.2100000381469727,2.0,0.0,1.0,-1.5,-1.0,0.0,0.0,0.0,0.0,2.0,7.0,03-24,-0.27100000381469724
01-25,-3.2100000381469727,2.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,2.0,7.0,03-25,-0.22100000381469725
01-26,-3.2100000381469727,2.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,2.0,7.0,03-26,-0.22100000381469725
01-27,-3.2100000381469727,2.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,2.0,7.0,03-27,-0.22100000381469725
01-28,-3.2100000381469727,2.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,2.0,7.0,03-28,-0.22100000381469725
01-29,-3.2100000381469727,2.0,0.5,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,3.0,6.0,03-29,-0.17100000381469727
01-30,-3.2100000381469727,2.0,0.5,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,3.0,6.0,03-30,-0.17100000381469727
01-31,-3.2100000381469727,2.0,0.5,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,3.0,6.0,03-31,-0.17100000381469727
02-01,-3.2100000381469727,2.0,0.5,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,3.0,6.0,04-01,-0.17100000381469727
02-02,-4.909999847412109,2.0,0.5,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,3.0,6.0,04-02,-0.34099998474121096
02-03,-4.909999847412109,2.0,0.5,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,3.0,6.0,04-03,-0.34099998474121096
02-04,-4.909999847412109,2.0,0.5,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,04-04,-0.24099998474121093
02-05,-4.909999847412109,2.0,0.5,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,04-05,-0.14099998474121095
02-06,-3.7100000381469727,2.0,0.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,04-06,0.27899999618530275
02-07,-9.5,14.5,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,04-07,1.0
02-08,-9.5,7.780000686645508,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,04-08,0.42800006866455076
