,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,-54.0,85.0,22.0,50.0,-20.0,-115.0,-45.0,-90.0,5.0,-25.0,4.0,6.0,03-02,-17.0
01-03,0.0,-54.0,85.0,22.0,50.0,40.0,-115.0,-45.0,-90.0,5.0,-25.0,5.0,5.0,03-03,-11.545454545454545
01-04,0.0,-54.0,85.0,22.0,75.0,40.0,-115.0,-45.0,-90.0,5.0,-25.0,5.0,5.0,03-04,-9.272727272727273
01-05,0.0,-54.0,75.0,22.0,75.0,40.0,-115.0,-50.0,-140.0,5.0,-25.0,5.0,5.0,03-05,-15.181818181818182
01-06,0.0,-54.0,67.0,2.0,75.0,40.0,-115.0,-75.0,-140.0,5.0,-25.0,5.0,5.0,03-06,-20.0
01-07,0.0,-64.0,67.0,2.0,75.0,25.0,-115.0,-75.0,-140.0,10.0,-25.0,5.0,5.0,03-07,-21.818181818181817
01-08,0.0,-64.0,67.0,2.0,75.0,15.0,25.0,-50.0,-140.0,10.0,-25.0,6.0,4.0,03-08,-7.7272727272727275
01-09,0.0,-64.0,67.0,2.0,75.0,15.0,25.0,-50.0,-140.0,30.0,-50.0,6.0,4.0,03-09,-8.181818181818182
01-10,0.0,-64.0,67.0,2.0,75.0,15.0,25.0,-50.0,-140.0,30.0,0.0,6.0,4.0,03-10,-3.6363636363636362
01-11,0.0,-64.0,67.0,2.0,-20.0,40.0,0.0,-50.0,-140.0,30.0,0.0,4.0,6.0,03-11,-12.272727272727273
01-12,0.0,-64.0,67.0,5.0,-20.0,40.0,0.0,-50.0,-140.0,25.0,0.0,4.0,6.0,03-12,-12.454545454545455
01-13,0.0,-64.0,75.0,5.0,-20.0,40.0,0.0,-50.0,-140.0,25.0,0.0,4.0,6.0,03-13,-11.727272727272727
01-14,0.0,-64.0,75.0,5.0,-25.0,40.0,0.0,-50.0,-140.0,25.0,0.0,4.0,6.0,03-14,-12.181818181818182
01-15,0.0,-54.0,75.0,5.0,-20.0,40.0,0.0,-50.0,-140.0,25.0,0.0,4.0,6.0,03-15,-10.818181818181818
01-16,0.0,-54.0,75.0,20.0,-20.0,40.0,0.0,-50.0,-140.0,25.0,-150.0,4.0,6.0,03-16,-23.09090909090909
01-17,0.0,-54.0,75.0,20.0,-20.0,-20.0,0.0,-50.0,-140.0,25.0,-150.0,3.0,7.0,03-17,-28.545454545454547
01-18,0.0,-54.0,75.0,20.0,-20.0,-20.0,0.0,-45.0,-140.0,80.0,-150.0,3.0,7.0,03-18,-23.09090909090909
01-19,0.0,-54.0,75.0,5.0,-20.0,-20.0,0.0,-45.0,-140.0,80.0,-150.0,3.0,7.0,03-19,-24.454545454545453
01-20,0.0,-54.0,82.469970703125,5.0,-20.0,-20.0,0.0,-45.0,-140.0,80.0,-69.800048828125,3.0,7.0,03-20,-16.484552556818183
01-21,0.0,-34.0,82.469970703125,5.0,-20.0,-20.0,15.0,-29.949951171875,-100.0,80.0,-69.800048828125,4.0,6.0,03-21,-8.298184481534092
01-22,0.0,-34.0,82.469970703125,5.0,-20.0,-20.0,-25.0,-30.0,-100.0,80.0,-69.800048828125,3.0,7.0,03-22,-11.939098011363637
01-23,0.0,-34.0,82.469970703125,5.0,-20.0,-20.0,-25.0,-30.0,-100.0,100.0,-69.800048828125,3.0,7.0,03-23,-10.120916193181818
01-24,0.0,-34.0,82.469970703125,5.0,75.0,-20.0,-25.0,-30.0,40.0,100.0,-100.0,5.0,5.0,03-24,8.497270063920455
01-25,0.0,-4.0,82.469970703125,-180.11999511718773,75.0,-20.0,-25.0,-30.0,40.0,100.0,-100.0,4.0,6.0,03-25,-5.604547674005702
01-26,0.0,-4.0,82.469970703125,-233.11999511718773,75.0,-20.0,-25.0,-30.0,40.0,100.0,-50.0,4.0,6.0,03-26,-5.8772749467329755
01-27,0.0,-4.0,82.469970703125,-233.11999511718773,75.0,-20.0,-25.0,-30.0,40.0,100.0,-50.0,4.0,6.0,03-27,-5.8772749467329755
01-28,0.0,-4.0,180.0,-233.11999511718773,75.0,-20.0,-25.0,-30.0,40.0,100.0,-50.0,4.0,6.0,03-28,2.9890913529829337
01-29,0.0,-4.0,180.0,-128.0,75.0,-20.0,-25.0,-30.0,40.0,100.0,-50.0,4.0,6.0,03-29,12.545454545454545
01-30,0.0,-4.0,180.0,-128.0,75.0,-20.0,25.0,-5.0,40.0,100.0,0.0,5.0,5.0,03-30,23.90909090909091
01-31,0.0,-4.0,180.0,-128.0,75.0,-20.0,25.0,-5.0,40.0,90.0,0.0,5.0,5.0,03-31,23.0
02-01,0.0,-9.010009765625,170.0,-83.0,75.0,-20.0,46.0,-5.0,40.0,100.0,0.0,5.0,5.0,04-01,28.544544566761363
02-02,0.0,-9.010009765625,190.0,-43.0,75.0,-20.0,46.0,30.0,40.0,100.0,0.0,6.0,4.0,04-02,37.180908203125
02-03,0.0,-9.010009765625,190.0,-43.0,75.0,-20.0,41.0,30.0,40.0,100.0,-60.0,6.0,4.0,04-03,31.27181729403409
02-04,0.0,-9.010009765625,190.0,-43.0,75.0,-20.0,41.0,30.0,40.0,100.0,-60.0,6.0,5.0,04-04,31.27181729403409
02-05,0.0,-29.010009765625,190.0,-43.0,75.0,-20.0,41.0,35.0,40.0,100.0,-60.0,6.0,5.0,04-05,29.908180930397727
02-06,0.0,-29.010009765625,190.0,-43.0,50.0,-10.0,41.0,34.949951171875,40.0,100.0,-50.0,6.0,5.0,04-06,29.449085582386363
02-07,0.0,-29.010009765625,190.0,-43.0,40.0,-10.0,41.0,34.949951171875,40.0,100.0,-50.0,6.0,5.0,04-07,28.539994673295453
02-08,0.0,-29.010009765625,190.0,-43.0,40.0,-10.0,41.0,34.949951171875,40.0,100.0,-50.0,6.0,5.0,04-08,28.539994673295453
02-09,0.0,-24.0,190.0,-43.0,-15.0,-10.0,41.0,45.0,40.0,100.0,-50.0,5.0,6.0,04-09,24.90909090909091
02-10,0.0,-24.0,190.0,-10.0,-15.0,-10.0,41.0,45.0,40.0,100.0,-50.0,5.0,6.0,04-10,27.90909090909091
02-11,-5.0,-24.0,190.0,-10.0,-15.0,-10.0,41.0,45.0,40.0,100.0,-50.0,5.0,6.0,04-11,27.454545454545453
02-12,-5.0,-24.0,190.0,-10.0,-15.0,-10.0,46.0,45.0,40.0,100.0,-50.0,5.0,6.0,04-12,27.90909090909091
02-13,-5.0,-24.0,190.0,-10.0,30.0,-10.0,46.0,45.0,40.0,100.0,-100.0,6.0,5.0,04-13,27.454545454545453
02-14,-5.0,-24.0,190.0,-40.0,30.0,-20.0,60.0,45.0,40.0,100.0,-100.0,6.0,5.0,04-14,25.09090909090909
02-15,-5.0,-24.0,190.0,-40.0,35.0,-20.0,60.0,45.0,40.0,50.0,-100.0,6.0,5.0,04-15,21.0
02-16,-5.0,-24.0,220.0,-40.0,35.0,-20.0,60.0,45.0,40.0,50.0,-100.0,6.0,5.0,04-16,23.727272727272727
02-17,-5.0,-24.0,220.0,-40.0,35.0,-20.0,60.0,45.0,40.0,100.0,-100.0,6.0,5.0,04-17,28.272727272727273
02-18,-5.0,-24.0,190.0,-50.0,35.0,-20.0,60.0,45.0,40.0,100.0,-100.0,6.0,5.0,04-18,24.636363636363637
02-19,-5.0,-24.0,190.0,-50.0,35.0,40.0,75.0,45.0,40.0,100.0,-100.0,7.0,4.0,04-19,31.454545454545453
02-20,-5.0,-24.0,190.0,-50.0,50.0,40.0,75.0,45.0,40.0,100.0,-100.0,7.0,4.0,04-20,32.81818181818182
02-21,-5.0,-24.0,190.0,-50.0,50.0,40.0,75.0,45.0,40.0,100.0,-100.0,7.0,4.0,04-21,32.81818181818182
02-22,-5.0,-24.0,190.0,-50.0,-50.0,40.0,75.0,45.0,40.0,100.0,-100.0,6.0,5.0,04-22,23.727272727272727
02-23,-5.0,0.0,190.0,-50.0,-50.0,90.0,75.0,45.0,40.0,100.0,-100.0,6.0,5.0,04-23,30.454545454545453
02-24,-5.0,0.0,190.0,-50.0,-50.0,90.0,75.0,45.0,-60.0,100.0,-50.0,5.0,6.0,04-24,25.90909090909091
02-25,-5.0,0.0,190.0,-50.0,-50.0,90.0,75.0,45.0,-35.0,51.0,-50.0,5.0,6.0,04-25,23.727272727272727
02-26,-5.0,0.0,190.0,-50.0,-50.0,60.0,75.0,45.0,-20.0,56.0,-25.0,5.0,6.0,04-26,25.09090909090909
02-27,-5.0,24.0,190.0,-50.0,-50.0,20.0,75.0,45.0,-20.0,56.0,-25.0,6.0,5.0,04-27,23.636363636363637
02-28,-5.0,24.0,190.0,-65.0,-50.0,65.0,75.0,75.0,-20.0,105.0,-25.0,6.0,5.0,04-28,33.54545454545455
02-29,0.0,0.0,170.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,-25.0,2.0,1.0,04-29,20.0
03-01,-5.0,24.0,180.0,-65.0,-70.0,65.0,75.0,75.0,-20.0,105.0,-25.0,6.0,5.0,04-30,30.818181818181817
03-02,-5.0,24.0,188.0,-90.0,-70.0,65.0,75.0,75.0,-20.0,105.0,-25.0,6.0,5.0,05-01,29.272727272727273
03-03,-5.0,24.0,188.0,-90.0,-70.0,65.0,75.0,100.0,-20.0,105.0,-25.0,6.0,5.0,05-02,31.545454545454547
03-04,-5.0,29.0,188.0,-65.0,-70.0,65.0,10.0,100.0,-30.0,105.0,-25.0,6.0,5.0,05-03,27.454545454545453
03-05,-5.0,29.0,188.0,-45.0,-70.0,65.0,10.0,100.0,-30.0,105.0,0.0,6.0,5.0,05-04,31.545454545454547
03-06,-5.0,29.0,188.0,-45.0,-70.0,65.0,10.0,100.0,-30.0,100.0,-50.0,6.0,5.0,05-05,26.545454545454547
03-07,-5.0,29.0,188.0,-45.0,-70.0,15.0,10.0,75.0,-30.0,100.0,-50.0,6.0,5.0,05-06,19.727272727272727
03-08,-5.0,29.0,188.0,-77.0,69.0,15.0,10.0,75.0,-30.0,100.0,-50.0,7.0,4.0,05-07,29.454545454545453
03-09,-5.0,29.0,190.0,-77.0,69.0,15.0,35.0,75.0,-30.0,105.0,-50.0,7.0,4.0,05-08,32.36363636363637
03-10,-5.0,29.0,190.0,-77.0,69.0,-10.0,35.0,75.0,-30.0,105.0,-50.0,6.0,5.0,05-09,30.09090909090909
03-11,-5.0,29.0,190.0,-77.0,69.0,-10.0,35.0,75.0,-30.0,105.0,-50.0,6.0,5.0,05-10,30.09090909090909
03-12,-5.0,29.0,190.0,-77.0,69.0,-25.0,35.0,75.0,-30.0,105.0,100.0,7.0,4.0,05-11,42.36363636363637
03-13,-5.0,29.0,190.0,-77.0,69.0,-25.0,35.0,75.0,-30.0,105.0,90.0,7.0,4.0,05-12,41.45454545454545
03-14,-5.0,29.0,190.0,-77.0,69.0,35.0,35.0,75.0,-30.0,105.0,-40.0,7.0,4.0,05-13,35.09090909090909
03-15,-5.0,29.0,190.0,-77.0,69.0,20.0,35.0,75.0,-30.0,50.0,-40.0,7.0,4.0,05-14,28.727272727272727
