,2010,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,0.0005000000819563866,0.0,0.0,0.013100001029670237,0.0,0.052999999374151216,-0.0014300011098384927,3.0,5.0,03-02,0.007241111041771038
01-03,0.0,0.0,0.004999999888241293,0.0,0.0,0.013100001029670237,0.0,-0.03700000047683716,-0.0014300011098384927,2.0,6.0,03-03,-0.0022588889631960135
01-04,0.0,0.0,0.004999999888241293,0.012000000104308128,0.0,0.013100001029670237,0.0,-0.03700000047683716,-0.0014300011098384927,3.0,5.0,03-04,-0.0009255556182728881
01-05,0.0,0.0,0.004999999888241293,0.012000000104308128,0.0,0.013100001029670237,0.0,-0.03700000047683716,-0.0014300011098384927,3.0,5.0,03-05,-0.0009255556182728881
01-06,0.0,0.0,0.004999999888241293,0.012000000104308128,0.0,0.013100001029670237,0.0,-0.03700000047683716,-0.0014300011098384927,3.0,5.0,03-06,-0.0009255556182728881
01-07,0.0,0.0,0.004999999888241293,0.012000000104308128,0.0,0.013100001029670237,0.0,-0.03700000047683716,-0.0014300011098384927,3.0,5.0,03-07,-0.0009255556182728881
01-08,0.0,0.0,0.004999999888241293,0.012000000104308128,0.0,0.013100001029670237,0.0,-0.03700000047683716,-0.0014300011098384927,3.0,5.0,03-08,-0.0009255556182728881
01-09,0.0,0.0,0.0043000001460313814,0.012000000104308128,0.0,0.013100001029670237,0.0,-0.03700000047683716,-0.0014300011098384927,3.0,5.0,03-09,-0.0010033333674073228
01-10,0.0,0.0,0.0043000001460313814,0.012000000104308128,0.0,0.013100001029670237,0.0,-0.03700000047683716,-0.0014300011098384927,3.0,5.0,03-10,-0.0010033333674073228
01-11,0.0,0.0,0.0043000001460313814,0.012000000104308128,0.0,0.013100001029670237,0.0,-0.03700000047683716,-0.0014300011098384927,3.0,5.0,03-11,-0.0010033333674073228
01-12,0.0,-0.03949999809265137,0.005300000309944153,0.012000000104308128,0.0,0.013100001029670237,0.0,-0.03700000047683716,-0.0014300011098384927,3.0,5.0,03-12,-0.005281110915044945
01-13,0.0,-0.03949999809265137,0.005300000309944153,0.012000000104308128,0.0,0.013100001029670237,0.0,-0.03700000047683716,-0.0014300011098384927,3.0,5.0,03-13,-0.005281110915044945
01-14,0.0,-0.026500001549720764,0.005300000309944153,0.012000000104308128,0.0,0.013100001029670237,0.0,-0.03700000047683716,-0.0014300011098384927,3.0,5.0,03-14,-0.0038366668547193217
01-15,0.0,-0.026500001549720764,0.005300000309944153,0.012000000104308128,0.0,0.013100001029670237,0.0,-0.03700000047683716,-0.0014300011098384927,3.0,5.0,03-15,-0.0038366668547193217
01-16,0.0,-0.026500001549720764,0.005300000309944153,0.012000000104308128,0.0,0.013100001029670237,0.0,-0.03700000047683716,-0.0014300011098384927,3.0,5.0,03-16,-0.0038366668547193217
01-17,0.0,-0.026500001549720764,0.005300000309944153,0.012000000104308128,0.0,0.013100001029670237,0.0,-0.035999998450279236,-0.0014300011098384927,3.0,5.0,03-17,-0.003725555518435108
01-18,0.0,-0.026500001549720764,0.005300000309944153,0.012000000104308128,0.0,0.013100001029670237,0.0,-0.035999998450279236,-0.0014300011098384927,3.0,5.0,03-18,-0.003725555518435108
01-19,0.0,-0.026500001549720764,0.0043000001460313814,0.012000000104308128,0.0,0.013100001029670237,0.0,-0.035999998450279236,-0.0014300011098384927,3.0,5.0,03-19,-0.0038366666477587497
01-20,0.0,-0.026500001549720764,0.0043000001460313814,0.012000000104308128,0.0,0.013100001029670237,0.0,-0.035999998450279236,-0.0014300011098384927,3.0,5.0,03-20,-0.0038366666477587497
01-21,0.0,-0.026500001549720764,0.0043000001460313814,0.012000000104308128,0.0,0.013100001029670237,0.0,-0.040999993681907654,-0.0014300011098384927,3.0,5.0,03-21,-0.0043922216734952405
