,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,0.7751930820906612,5.524856784194284,5.844150415498557,-14.615389553047677,0.0,-35.43307515291642,3.448280681469336,-2.1739109777848467,-5.960267148809036,-2.343747817212667,4.0,6.0,-4.084900880592529
01-03,0.0,0.7751930820906612,5.524856784194284,3.9735061694360327,-14.615389553047677,-2.4096434859410816,-35.43307515291642,3.448280681469336,-2.1739109777848467,-5.960267148809036,-2.343747817212667,4.0,6.0,-4.474017947138311
01-04,0.0,0.7751930820906612,5.524856784194284,-1.3986084524057727,-14.615389553047677,-2.4096434859410816,-35.43307515291642,3.448280681469336,-2.1739109777848467,-5.960267148809036,-14.912277124374922,3.0,7.0,-6.104985577047771
01-05,0.0,0.7751930820906612,5.524856784194284,-1.3986084524057727,-6.428573922235181,-2.4096434859410816,-35.43307515291642,3.448280681469336,-4.347830593924006,-5.960267148809036,-14.912277124374922,3.0,7.0,-5.558358666622923
01-06,0.0,0.7751930820906612,5.524856784194284,-1.3986084524057727,-6.428573922235181,-2.4096434859410816,-35.43307515291642,3.448280681469336,-4.347830593924006,-5.960267148809036,-14.912277124374922,3.0,7.0,-5.558358666622923
01-07,0.0,-1.1627896231359918,4.972371105774867,-1.3986084524057727,-6.428573922235181,-2.4096434859410816,-35.43307515291642,3.448280681469336,-4.347830593924006,-5.960267148809036,-14.912277124374922,2.0,8.0,-5.78476488331802
01-08,0.0,4.044122513138645,4.972371105774867,-1.3986084524057727,-6.428573922235181,-2.4096434859410816,-35.43307515291642,3.448280681469336,-4.347830593924006,-5.960267148809036,-14.912277124374922,3.0,7.0,-5.31140923456578
01-09,0.0,6.451615384168435,4.972371105774867,-1.3986084524057727,-6.428573922235181,-2.4096434859410816,-35.43307515291642,3.448280681469336,-4.347830593924006,-5.960267148809036,-11.016949238156633,3.0,7.0,-4.738425529361409
01-10,0.0,6.451615384168435,4.972371105774867,-22.37762686640698,-6.428573922235181,-2.4096434859410816,-35.43307515291642,-3.4482724601392922,-4.347830593924006,-5.960267148809036,-11.016949238156633,2.0,8.0,-7.272568398053212
01-11,0.0,6.451615384168435,4.972371105774867,-31.57894312274012,-6.428573922235181,-2.4096434859410816,-35.43307515291642,-3.4482724601392922,-7.971015556898724,-5.960267148809036,-8.474578668385705,2.0,8.0,-8.207307548011114
01-12,0.0,2.1505356128998763,0.5780341244511894,-31.57894312274012,-6.428573922235181,-2.4096434859410816,-35.43307515291642,-3.4482724601392922,-7.971015556898724,-5.960267148809036,-8.474578668385705,2.0,8.0,-8.997799980064954
01-13,0.0,2.1505356128998763,0.5780341244511894,-31.57894312274012,-6.428573922235181,-2.4096434859410816,-17.322837158606177,-3.4482724601392922,-7.971015556898724,-5.960267148809036,-8.474578668385705,2.0,8.0,-7.351414707854932
01-14,0.0,4.3010712257997055,0.5780341244511894,-31.57894312274012,-6.428573922235181,-2.4096434859410816,-5.673762043203292,-3.4482724601392922,-7.971015556898724,-8.843536918467496,-8.474578668385705,2.0,8.0,-6.359020075250908
01-15,0.0,5.017916430099648,0.5780341244511894,-31.57894312274012,-6.428573922235181,-2.4096434859410816,-5.673762043203292,-3.4482724601392922,-6.428573922235181,-8.843536918467496,-8.474578668385705,2.0,8.0,-6.153630362617864
01-16,0.0,1.8518500530834543,1.1494241848790827,-31.57894312274012,-6.428573922235181,-4.216870714434917,-5.673762043203292,-3.4482724601392922,-6.428573922235181,-8.843536918467496,-8.474578668385705,2.0,8.0,-6.553803412170786
01-17,0.0,1.8518500530834543,1.1494241848790827,-31.57894312274012,-6.428573922235181,-4.216870714434917,-5.673762043203292,-3.4482724601392922,-6.428573922235181,-8.843536918467496,-8.474578668385705,2.0,8.0,-6.553803412170786
01-18,0.0,1.8518500530834543,1.1494241848790827,-31.57894312274012,-6.428573922235181,-4.216870714434917,-5.673762043203292,0.0,-6.428573922235181,-8.843536918467496,-27.99999713897705,2.0,8.0,-8.0153621403937
01-19,0.0,1.8518500530834543,1.1494241848790827,-24.06014458024842,-6.428573922235181,-4.216870714434917,-5.673762043203292,0.0,-6.428573922235181,-8.108108325802206,-27.99999713897705,2.0,8.0,-7.264977855379429
01-20,0.0,0.37037001061669084,-4.597703590624926,-24.06014458024842,-6.428573922235181,-4.216870714434917,-5.673762043203292,0.0,-6.428573922235181,-8.108108325802206,-27.99999713897705,1.0,9.0,-7.922124020649497
01-21,0.0,0.37037001061669084,-10.975613922394938,-24.06014458024842,-6.428573922235181,-4.216870714434917,3.246750230832525,-1.3986084524057727,-6.428573922235181,-8.108108325802206,-27.99999713897705,2.0,8.0,-7.818124612480406
01-22,0.0,0.37037001061669084,-10.975613922394938,-24.06014458024842,-6.428573922235181,-4.216870714434917,3.246750230832525,-1.3986084524057727,-6.428573922235181,-8.108108325802206,-27.99999713897705,2.0,8.0,-7.818124612480406
