,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,0.0,37.638378669226675,6.71591248956189,-0.19759970735860233,5.976468760672598,4.373148866762021,-7.83122893780588,3.027569478852106,5.130479918769297,6.0,2.0,5.48331295386801
01-03,0.0,0.0,37.638378669226675,6.71591248956189,-0.19759970735860233,5.976468760672598,4.373148866762021,-9.109642243457298,3.6804245928991666,1.2384400441904475,6.0,2.0,5.0315531472496895
01-04,0.0,0.0,37.638378669226675,9.628541379741575,-0.19759970735860233,5.976468760672598,4.373148866762021,-13.342002868652344,3.6804245928991666,2.217897645230423,6.0,2.0,4.997525733852152
01-05,0.0,0.0,37.638378669226675,9.597037723835344,-0.19759970735860233,8.037276235897506,4.373148866762021,-10.837082437822025,3.6804245928991666,6.347359850548802,6.0,2.0,5.8638943793988885
01-06,0.0,0.0,37.638378669226675,9.597037723835344,-0.19759970735860233,6.057072848766202,10.513143135746024,-9.843490381720374,6.294003096879401,4.939513301209384,6.0,2.0,6.499805868658404
01-07,0.0,0.0,37.638378669226675,9.597037723835344,-0.19759970735860233,4.775770002322145,9.324160745133062,-9.843490381720374,6.294003096879401,5.923030382859069,6.0,2.0,6.351129053117672
01-08,0.0,0.0,37.638378669226675,9.597037723835344,-0.19759970735860233,4.54280908001942,9.324160745133062,-9.843490381720374,6.294003096879401,6.906541692491663,6.0,2.0,6.426184091850658
01-09,0.0,0.0,37.638378669226675,9.597037723835344,-0.19759970735860233,4.709305874136991,9.324160745133062,-7.144451056233235,-0.16212392663047703,9.455266472409681,5.0,3.0,6.321997479451944
01-10,0.0,0.0,39.75044535401818,9.597037723835344,-0.19759970735860233,4.709305874136991,9.324160745133062,-4.181811836508456,3.558327767259258,9.455266472409681,6.0,2.0,7.201513239292545
01-11,0.0,0.0,39.75044535401818,13.396829272073413,-0.19759970735860233,6.074502065051934,9.324160745133062,-1.0877334433458876,5.396670914597147,6.5616510239935515,6.0,2.0,7.92189262241628
01-12,0.0,0.0,39.75044535401818,13.780027479324195,-0.19759970735860233,6.074502065051934,8.407081737244997,-5.8728712147171525,3.3470844018285204,6.5616510239935515,6.0,2.0,7.185032113938563
01-13,0.0,0.0,39.75044535401818,13.780027479324195,-0.19759970735860233,6.074502065051934,8.407081737244997,-5.689066429989531,0.046135567879140776,6.5616510239935515,6.0,2.0,6.873317709016388
01-14,0.0,0.0,39.75044535401818,12.13653433541076,2.964006378755458,6.074502065051934,8.407081737244997,-5.5999810977412166,1.2475308199030022,5.766677661993952,7.0,1.0,7.0746797254637075
