,2009,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03899999894201755,0.0,0.0,9.0,03-02,-0.0038999998942017547
01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03899999894201755,0.0,0.0,9.0,03-03,-0.0038999998942017547
01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03899999894201755,0.0,0.0,9.0,03-04,-0.0038999998942017547
01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03899999894201755,0.0,0.0,9.0,03-05,-0.0038999998942017547
01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03899999894201755,0.0,0.0,9.0,03-06,-0.0038999998942017547
01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03899999894201755,0.0,0.0,9.0,03-07,-0.0038999998942017547
01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03899999894201755,0.0,0.0,9.0,03-08,-0.0038999998942017547
01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03899999894201755,0.0,0.0,9.0,03-09,-0.0038999998942017547
01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03899999894201755,0.0,0.0,9.0,03-10,-0.0038999998942017547
01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000001639127731,0.0,1.0,8.0,03-11,0.00010000001639127731
01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000001639127731,0.0,1.0,8.0,03-12,0.00010000001639127731
01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000001639127731,0.0,1.0,8.0,03-13,0.00010000001639127731
01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000001639127731,0.0,1.0,8.0,03-14,0.00010000001639127731
01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000001639127731,0.0,1.0,8.0,03-15,0.00010000001639127731
