,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.16211152076721191,0.0862036943435669,0.11830294132232666,0.43866276741027854,0.6366100311279297,0.5104632377624512,0.7636852264404279,0.4623527526855469,-0.3341703414916992,0.09974002838134766,-1.9817018508911115,-1.1986217498779315,1.5432109832763654,-1.8357257843017578,-0.023000717163085938,-0.665643692016598,3.2134761810302734,5.440818786621094,-2.98394775390625,-10.767719268798828,1.7576560974121023,4.389839172363281,2.9638671875,-0.142364501953125,-4.5368804931640625,1.9899749755859375,3.7160568237304688,6.6833038330078125,2.717437744140625,14.9947509765625,-16.632415771484375,20.0,11.0,03-02,0.37375267859428135
01-03,0.13895297050476074,0.1372859477996824,0.11014258861541748,0.4061684608459475,0.7022395133972168,0.5104632377624512,0.8518037796020508,0.4623565673828107,0.14321613311767578,0.016618728637695312,-1.6340370178222638,-1.0528945922851562,1.0918350219726545,-1.7374286651611328,0.30230903625487926,-0.5026340484619105,3.2134761810302734,5.440818786621094,-5.22186279296875,-13.87056732177735,1.694610595703125,4.7830810546875,2.9638671875,0.050262451171875,-4.056610107421875,4.032806396484375,4.504585266113281,6.6833038330078125,2.0333251953125,19.35089111328128,-18.801437377929688,23.0,8.0,03-03,0.41119187493478154
01-04,0.12351346015930176,0.15324938297271729,0.15093767642974854,0.42783141136169456,0.6759893894195552,0.5889978408813468,0.7343168258666992,0.1849374771118164,0.0,-0.03324508666992365,-1.6166553497314435,-1.4587507247924787,0.8722505569458008,-1.924504280090332,0.1840076446533203,0.08829116821288707,3.181667327880863,5.892688751220696,-3.5942764282226562,-13.517267227172859,2.0493011474609375,5.240516662597656,2.014129638671861,-0.6532516479492188,-2.5300521850585938,4.244132995605469,5.2205963134765625,5.0334625244140625,-2.6888885498046875,11.258209228515625,-12.708450317382812,20.0,11.0,03-04,0.24495760087043916
01-05,0.14409887790679954,0.21710443496704102,0.17133378982543945,0.4494931697845457,0.6103596687316895,0.5026068687438965,0.6755733489990217,0.030824661254882812,0.17504024505615234,-0.18285274505615412,-1.894788742065428,-0.8415842056274414,1.585913658142088,-2.2922821044921875,0.22015953063964488,0.3226146697998047,3.3407421112060547,5.246112823486328,-0.6254425048828125,-12.265392303466804,2.2148056030273438,4.261436462402358,1.1789932250976562,-0.527618408203125,-2.81304931640625,3.5221099853515625,4.8218231201171875,3.905578613281236,-6.6605072021484375,11.287261962890625,-18.761993408203125,21.0,10.0,03-05,-0.06392013257549702
01-06,0.10550117492675781,0.21071887016296387,0.130540132522583,0.42241442203521773,0.7350564002990723,0.5026054382324219,1.0280418395996094,0.30823326110839844,0.2227802276611328,-0.581794738769533,-3.1985387802124006,-0.4452037811279297,1.0521888732910156,-2.003769874572754,0.8083477020263636,-0.3226261138916122,3.5139522552490305,4.724430084228523,-1.2885208129882812,-13.555667877197273,2.333038330078125,6.7251739501953125,-0.01637268066404829,1.2646408081054688,-2.5643463134765625,4.156074523925781,5.601287841796861,4.045433044433594,-3.3920135498046875,7.05694580078125,-13.546463012695312,20.0,11.0,03-06,0.1300673369438415
01-07,0.12094116210937522,0.17240655422210693,0.15501701831817627,0.33576536178588867,0.6891183853149414,0.5026082992553711,1.0574159622192365,0.18493938446044922,0.3978157043457031,-0.2825889587402344,-3.094245910644533,-0.3519401550292951,1.3388833999633771,-1.7310981750488281,0.2825889587402344,0.6282749176025391,2.6230983734130895,5.767787933349609,0.6630783081054688,-12.081062316894531,1.8916549682617259,6.4282989501953125,-0.7368621826171875,0.5611419677734375,-2.9073715209960938,4.48187255859375,7.867195129394531,5.266494750976577,-2.47039794921875,3.9495697021484375,-10.51971435546875,22.0,9.0,03-07,0.36098987825455275
01-08,0.14409911632537842,0.14686393737792947,0.1713343858718872,0.38450527191162065,0.6956820487976065,0.43978309631347656,0.9986677169799787,0.33905601501464844,0.7797269821166992,-0.5817909240722656,-3.546206474304201,0.40294551849365234,1.5096797943115217,-1.6613426208496076,0.3811798095703125,0.44828033447265625,2.6513881683349645,7.1527862548828125,0.9193191528320312,-15.25300216674805,1.5054283142089915,4.646644592285156,-2.8820037841796875,1.3316421508789062,-2.0754776000976562,3.495697021484375,10.078697204589844,4.707214355468764,-3.04998779296875,1.2777862548828125,-12.649276733398438,23.0,8.0,03-08,0.09384901292862477
01-09,0.15439128875732422,0.1404787302017212,0.15501677989959717,0.4386610984802246,0.5972332954406729,0.4240756034851074,1.2593488693237287,-0.03082370758056463,1.8299779891967773,-0.4488096237182617,-4.606592178344727,0.3482990264892578,1.8055047988891602,-2.0735092163085955,0.7853469848632848,0.3837642669677699,2.1599941253662145,6.818477630615234,1.2282257080078125,-15.729179382324219,-0.5911407470703125,5.561546325683594,-2.8820037841796875,0.17588043212890625,-0.6432266235351562,4.059234619140625,10.450325012207031,4.9216079711914205,-7.3161773681640625,3.7849884033203125,-18.269012451171875,21.0,10.0,03-09,-0.16477729428198984
01-10,0.1518181562423706,0.1277085542678833,0.13869869709014893,0.5036485195159912,0.5709829330444327,0.4005165100097656,1.821096897125245,0.18494987487793324,1.0661582946777344,-0.6150360107421875,-3.250687599182129,0.4758129119873047,1.8756437301635724,-1.7311019897460938,0.3614521026611328,-0.14263916015625,2.1493873596191406,6.678874969482422,-1.8009109497070312,-12.11945915222168,-0.5280990600585938,4.20526123046875,-3.7171173095703125,-0.117279052734375,-0.823333740234375,5.785072326660156,8.79168701171875,5.201225280761719,-6.68902587890625,-1.064849853515625,-9.257736206054688,18.0,13.0,03-10,-0.04410582588564959
01-11,0.14409911632537842,0.12451577186584473,0.17541348934173584,0.47115421295166016,0.6431756019592281,0.3298339843749991,1.3805055618286133,0.4623537063598633,1.0502452850341797,-0.5319232940673846,-3.250687599182129,0.8299283981323242,1.4120731353759766,-1.791340827941898,0.6440467834472656,0.17319869995118253,2.046867370605465,5.617160797119141,-4.551227569580085,-10.537322998046875,-1.1507530212402344,3.3385162353515625,-4.331207275390639,1.0552978515625,-0.8490447998046875,4.878120422363281,8.057540893554688,4.436897277832031,-6.0809173583984375,0.7066650390625,-24.391555786132812,21.0,10.0,03-11,-0.6286571256576052
