,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,0.0,-0.03308781981468201,0.0,0.0,0.09649503231048584,0.0,0.0,-0.38923072814941406,1.0,7.0,03-02,-0.032582351565361024
01-03,0.0,0.0,0.0,-0.03536978363990778,0.0,0.0,0.09649503231048584,0.0,0.0,-0.38923072814941406,1.0,7.0,03-03,-0.0328105479478836
01-04,0.0,0.0,0.0,-0.03536978363990778,0.0,0.0,0.09649503231048584,0.0,0.0,-0.38923072814941406,1.0,7.0,03-04,-0.0328105479478836
01-05,0.0,0.0,0.0,-0.03536978363990778,0.0,0.0,0.09649503231048584,0.0,0.0,-0.3384616374969487,1.0,7.0,03-05,-0.027733638882637062
01-06,0.0,0.0,0.0,-0.03536978363990778,0.0,0.0,0.09649503231048584,0.0,0.0,-0.3384616374969487,1.0,7.0,03-06,-0.027733638882637062
01-07,0.0,0.0,0.0,-0.03536978363990778,0.0,0.0,0.09649503231048584,0.0,0.0,-0.3384616374969487,1.0,7.0,03-07,-0.027733638882637062
01-08,0.0,0.0,0.0,-0.03536978363990778,0.0,0.0,0.09649503231048584,0.0,0.0,-0.3384616374969487,1.0,7.0,03-08,-0.027733638882637062
01-09,0.0,0.0,0.0,-0.03536978363990778,0.0,0.0,0.09649503231048584,0.0,0.0,-0.3384616374969487,1.0,7.0,03-09,-0.027733638882637062
01-10,0.0,0.0,0.0,-0.03536978363990778,0.0,0.0,0.09649503231048584,0.0,0.0,-0.3384616374969487,1.0,7.0,03-10,-0.027733638882637062
01-11,0.0,0.0,0.0,-0.03536978363990778,0.0,0.0,0.09649503231048584,0.0,0.0,-0.3384616374969487,1.0,7.0,03-11,-0.027733638882637062
01-12,0.0,0.0,0.0,-0.03536978363990778,0.0,0.0,0.09649503231048584,0.0,0.0,-0.3384616374969487,1.0,7.0,03-12,-0.027733638882637062
01-13,0.0,0.0,0.0,-0.03536978363990778,0.0,0.0,0.09649503231048584,0.0,0.0,-0.3384616374969487,1.0,7.0,03-13,-0.027733638882637062
01-14,0.0,0.0,0.0,-0.03536978363990778,0.0,0.0,0.09649503231048584,0.0,0.0,-0.3384616374969487,1.0,7.0,03-14,-0.027733638882637062
01-15,0.0,0.0,0.0,-0.03536978363990778,0.0,0.0,0.09649503231048584,0.0,0.0,-0.3384616374969487,1.0,7.0,03-15,-0.027733638882637062
01-16,0.0,0.0,0.0,-0.03536978363990778,-0.0666368305683136,-0.06459033489227295,0.09649503231048584,0.0,0.0,-0.5103998184204102,1.0,7.0,03-16,-0.05805017352104187
01-17,0.0,0.0,0.0,-0.022819191217422485,-0.0666368305683136,-0.06459033489227295,0.09649503231048584,0.0,0.0,-0.5103998184204102,1.0,7.0,03-17,-0.056795114278793336
01-18,0.0,0.0,0.0,-0.022819191217422485,-0.0666368305683136,-0.06459033489227295,0.09649503231048584,0.0,0.0,-0.5103998184204102,1.0,7.0,03-18,-0.056795114278793336
01-19,0.0,0.0,0.0,-0.03879266977310181,-0.0666368305683136,-0.06459033489227295,0.09649503231048584,0.0,0.0,-0.5103998184204102,1.0,7.0,03-19,-0.058392462134361264
01-20,0.0,0.0,0.0,-0.03879266977310181,-0.0666368305683136,-0.06459033489227295,0.09649503231048584,0.0,0.0,-0.5103998184204102,1.0,7.0,03-20,-0.058392462134361264
01-21,0.0,0.0,0.0,-0.03879266977310181,-0.0666368305683136,-0.06459033489227295,0.09649503231048584,0.0,0.0,-0.5103998184204102,1.0,7.0,03-21,-0.058392462134361264
01-22,0.0,0.0,0.0,-0.03879266977310181,-0.0666368305683136,-0.06459033489227295,0.09649503231048584,0.0,0.0,-0.5103998184204102,1.0,7.0,03-22,-0.058392462134361264
01-23,0.0,0.0,0.0,-0.03879266977310181,-0.0666368305683136,-0.06459033489227295,0.09649503231048584,0.0,0.0,-0.5103998184204102,1.0,7.0,03-23,-0.058392462134361264
01-24,0.0,0.0,0.0,-0.03879266977310181,-0.0666368305683136,-0.06459033489227295,0.09649503231048584,0.0,0.0,-0.5103998184204102,1.0,7.0,03-24,-0.058392462134361264
01-25,0.0,0.0,0.0,-0.03879266977310181,-0.0666368305683136,-0.06459033489227295,0.09649503231048584,0.0,0.0,-0.5103998184204102,1.0,7.0,03-25,-0.058392462134361264
01-26,0.0,0.0,0.0,-0.03879266977310181,-0.0666368305683136,-0.06459033489227295,0.09649503231048584,0.0,0.4253573417663574,-0.5103998184204102,2.0,6.0,03-26,-0.015856727957725525
01-27,0.0,0.0,0.0,-0.03879266977310181,-0.0666368305683136,-0.06459033489227295,0.09649503231048584,0.0,0.4253573417663574,-0.5330767631530762,2.0,6.0,03-27,-0.018124422430992125
01-28,0.0,0.0,0.0,-0.03879266977310181,-0.0666368305683136,-0.06459033489227295,0.09649503231048584,0.0,0.4253573417663574,-0.5330767631530762,2.0,6.0,03-28,-0.018124422430992125
01-29,0.0,0.0,0.0,-0.03879266977310181,-0.0666368305683136,-0.06459033489227295,0.09649503231048584,0.0,0.4253573417663574,-0.5330767631530762,2.0,6.0,03-29,-0.018124422430992125
01-30,0.0,0.0,0.0,-0.03879266977310181,-0.0666368305683136,-0.06459033489227295,0.09649503231048584,0.0,0.4253573417663574,-0.5330767631530762,2.0,6.0,03-30,-0.018124422430992125
01-31,0.0,0.0,0.0,-0.03879266977310181,-0.0666368305683136,-0.06459033489227295,0.09649503231048584,0.0,0.5309674739837646,-0.5796153545379639,2.0,6.0,03-31,-0.012217268347740173
02-01,0.0,0.0,0.0,-0.03879266977310181,-0.0666368305683136,-0.06459033489227295,0.09649503231048584,0.0,0.5309674739837646,-0.5796153545379639,2.0,6.0,04-01,-0.012217268347740173
02-02,0.0,0.0,0.0,-0.03879266977310181,-0.0666368305683136,-0.06459033489227295,0.09649503231048584,0.0,0.5309674739837646,-0.5796153545379639,2.0,6.0,04-02,-0.012217268347740173
02-03,0.0,0.0,0.0,-0.03879266977310181,-0.0666368305683136,-0.06459033489227295,0.09649503231048584,0.0,0.5309674739837646,-0.6515383720397949,2.0,6.0,04-03,-0.019409570097923278
02-04,0.0,0.0,0.0,-0.01597347855567932,-0.0666368305683136,-0.06459033489227295,0.09649503231048584,0.0,0.5309674739837646,-0.6515383720397949,2.0,6.0,04-04,-0.01712765097618103
02-05,0.0,0.0,0.0,-0.01597347855567932,-0.0666368305683136,-0.06459033489227295,0.09649503231048584,0.0,0.5309674739837646,-0.6515383720397949,2.0,6.0,04-05,-0.01712765097618103
02-06,0.0,0.0,0.0,-0.01597347855567932,-0.0666368305683136,-0.06459033489227295,0.09649503231048584,0.0,0.5309674739837646,-0.26230764389038086,2.0,6.0,04-06,0.021795421838760376
02-07,0.0,0.0,0.0,-0.01597347855567932,-0.0666368305683136,-0.06459033489227295,0.09649503231048584,0.0,0.5309674739837646,-0.26230764389038086,2.0,6.0,04-07,0.021795421838760376
02-08,0.0,0.0,0.0,-0.01597347855567932,-0.0666368305683136,-0.06459033489227295,0.09649503231048584,0.0,0.5309674739837646,-0.26230764389038086,2.0,6.0,04-08,0.021795421838760376
02-09,0.0,0.0,-0.09546011686325073,-0.01597347855567932,-0.0666368305683136,-0.06459033489227295,0.015563726425170898,0.0,0.5309674739837646,-0.26230764389038086,2.0,6.0,04-09,0.004156279563903809
02-10,0.0,0.0,-0.09546011686325073,-0.01597347855567932,-0.0666368305683136,-0.06459033489227295,0.015563726425170898,0.0,0.5309674739837646,-0.26230764389038086,2.0,6.0,04-10,0.004156279563903809
02-11,0.0,0.0,-0.09546011686325073,-0.01597347855567932,-0.0666368305683136,-0.06459033489227295,0.015563726425170898,0.0,0.5309674739837646,-0.26230764389038086,2.0,6.0,04-11,0.004156279563903809
02-12,0.0,0.0,-0.09546011686325073,-0.01597347855567932,-0.0666368305683136,-0.06459033489227295,0.015563726425170898,0.0,0.5309674739837646,-0.26230764389038086,2.0,6.0,04-12,0.004156279563903809
02-13,0.0,0.0,-0.09546011686325073,-0.01597347855567932,-0.0666368305683136,-0.06459033489227295,0.015563726425170898,0.0,0.5309674739837646,-0.13538455963134766,2.0,6.0,04-13,0.01684858798980713
02-14,0.0,0.0,-0.09546011686325073,-0.01597347855567932,-0.0666368305683136,-0.06459033489227295,0.015563726425170898,0.0,0.5309674739837646,-0.13538455963134766,2.0,6.0,04-14,0.01684858798980713
