,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,0.7491903709090946,17.47231846243487,19.126487483063666,9.335995547991182,2.0660876753373483,-10.133919801077699,12.200307194850152,3.0310597612140238,19.91799503855561,-8.307289378236087,8.0,2.0,5.950748395912925
01-03,0.0,-1.3302282094772337,17.47231846243487,21.37229435715491,10.243970352874607,6.709055713392964,-4.503230459067601,12.200307194850152,2.485863124085488,22.153632092854664,-9.413442269950158,7.0,3.0,7.035503669013878
01-04,0.0,0.29930214001093536,17.499324212398403,21.808355326324193,8.840387762755734,7.1008626928878185,-3.9855066331839835,10.743548982241084,2.147681244622184,20.738867273778954,-2.5350991631903743,8.0,2.0,7.514338530785903
01-05,0.0,-1.0974390656972828,16.933334350585938,21.593142548451418,10.657129415212477,5.476301227815395,-1.1239196627722003,9.31619379619767,2.2089833783345796,19.835387082461082,-8.550729501955537,7.0,3.0,6.840762142603048
01-06,0.0,2.1824106177311617,15.615697804128153,22.561396406806043,7.739370664968578,6.4821514501266515,1.907720886025177,9.831089898260833,3.210600581302193,19.585890151227833,-7.806151888688258,9.0,1.0,7.391834233808033
01-07,0.0,2.471545459778328,14.951506995581564,22.75432335876675,7.389746154248608,5.8510248246483165,6.687972017170615,9.659679681962343,3.0773741830618135,19.411712991453783,-8.760484622553587,9.0,1.0,7.5904000949198664
01-08,0.0,1.1857727375302258,12.036778401479197,22.851208749526926,6.3965002145142185,5.983787904596732,6.353694378048745,9.399507735748061,3.8993955240787046,18.796569085946697,-10.725065801928006,9.0,1.0,6.925286266321954
01-09,0.0,1.4454682205583889,13.435704310032492,22.51903177545145,8.424876421052366,6.353963507711965,11.415272546571645,8.269744791337317,4.021251634206164,17.8781795479078,-18.118870023640497,9.0,1.0,6.8767838846535545
01-10,0.0,0.5634739007757669,12.20181139016059,18.846592281886707,7.642195207409146,7.0649314808586245,7.5541225241824135,8.201501966915531,2.071553872166812,16.4571439302885,-17.354306308733875,9.0,1.0,5.749910931446383
01-11,0.0,-3.2151120679534637,11.159856206732963,19.78161884897617,8.51938399357082,4.4978748785541836,8.081997109543122,7.872698212793414,1.9078066821111401,17.039770905183328,-34.50738974001173,8.0,2.0,3.7398640935909047
01-12,0.0,-2.55220568716103,11.771088359958462,19.14501158332954,7.663519613788275,5.125796198068803,9.011716426029839,7.568705728307794,2.927406782568397,18.234196596634963,-25.972986158589066,8.0,2.0,4.811113585721452
