,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,-0.06584596633911133,0.12048733234405518,0.17666929960250854,0.1885625123977661,0.35901427268981934,-0.04253888130187944,-0.17115569114685192,0.08776330947875843,1.0578641891479492,1.6361589431762678,-1.5191373825073242,2.152149200439453,-0.05348968505859375,-0.1913137435913086,0.8271503448486364,0.16747093200683594,0.5123691558837855,0.4384994506835902,2.697908401489258,-5.417005538940428,0.7476673126220703,0.37898826599121094,2.5631847381591832,1.4638080596923722,1.3879470825195241,5.9743118286132955,-6.820125579833984,10.10868072509767,-1.5947036743164062,15.316619873046875,-12.1390380859375,21.0,10.0,03-02,0.6564168064824999
01-03,-0.06311142444610596,0.11209213733673096,0.13113635778427124,0.2116682529449463,0.35901427268981934,-0.04253888130187944,-0.21810698509216442,0.13507819175720215,1.3313260078430194,1.6961088180541992,-1.5191373825073242,0.5625381469726562,0.3946514129638743,0.9313125610351562,1.1686992645263672,0.042921066284176135,0.5123691558837855,0.4384994506835902,2.3867454528808665,-6.595430374145513,0.5093708038330078,0.6133804321289062,2.5631847381591832,2.1435413360595668,1.1202163696289062,8.332015991210938,-5.43748855590821,10.10868072509767,-1.9730911254882812,13.926406860351548,-12.33038330078125,23.0,8.0,03-03,0.6952151540786987
01-04,-0.06584596633911133,0.10929369926452637,0.12267696857452393,0.2347736358642578,0.36482930183410645,0.015886068344116655,-0.33563756942749023,0.3475956916809082,1.4026722908020028,1.720090866088869,-0.9427099227905273,0.2743625640869105,-0.3820877075195277,1.0822687149047816,0.5980930328369141,0.5135803222656214,0.836297988891598,0.061429977416988635,2.3608360290527344,-7.047840118408207,0.45185279846191406,1.1133918762207031,1.7543582916259801,2.57907676696777,1.8719100952148438,8.259880065917969,-5.391719818115234,9.311058044433594,-4.202095031738281,10.230628967285156,-8.65530395507814,23.0,8.0,03-04,0.5997936764071056
01-05,-0.06308764219284058,0.10929369926452637,0.12552344799041748,0.2347736358642578,0.4403994083404541,-0.13621807098388672,0.051864624023437056,0.3594193458557129,1.3788890838623056,1.708113670349121,-0.9306964874267578,1.0265874862670898,-0.4363059997558594,0.4160614013671875,0.6951427459716797,0.7002792358398402,1.1133575439453232,0.1552829742431605,2.6231212615966832,-7.031682968139652,0.6483116149902344,1.0133857727050781,1.8394966125488352,3.3356094360351634,2.26220703125,7.3670654296875,-5.537647247314453,9.018760681152344,-8.58209228515625,7.7699050903320455,-11.103141784667969,23.0,8.0,03-05,0.34103157251112026
01-06,-0.06854450702667236,0.14007633924484253,0.12837004661560059,0.26356303691864014,0.5159595012664795,-0.1011500358581543,0.5218422412872314,0.465839147567749,1.3967018127441406,1.4444742202758825,-1.2551689147949219,1.5058813095092773,-1.0740413665771449,0.4431743621826154,0.10157966613769176,0.657506942749027,1.0740184783935618,0.09230613708496094,2.4165382385253977,-7.031682968139652,0.5991992950439453,1.8902835845947266,1.6510620117187536,3.623729705810547,2.013835906982422,7.2322540283203125,-4.169704437255859,10.323059082031264,-6.6675872802734375,7.5956039428710795,-6.434478759765611,23.0,8.0,03-06,0.6224032505866032
01-07,-0.035585641860961914,0.14847153425216675,0.11135971546173096,0.2347736358642578,0.48109006881713867,-0.13618659973144487,0.4865701198577881,0.465839147567749,1.4917163848876953,1.060958862304684,-1.2910699844360352,1.8433094024658185,-0.5561294555664027,0.26899528503418146,0.10157966613769176,0.6147480010986293,0.6483726501464879,0.6817111968994141,2.162277221679691,-6.363948822021484,0.19865226745605824,1.9734783172607422,1.9495487213134766,3.6848602294921875,1.9077911376953125,5.461833953857422,-1.695167541503892,9.596603393554688,-5.917388916015625,6.946754455566406,-5.727020263671861,23.0,8.0,03-07,0.6709289723827003
01-08,-0.021852433681488037,0.1512542963027954,0.13687515258789062,0.29252052307128906,0.31436157226562456,-0.13618659973144487,0.5218422412872314,0.5012574195861812,1.640293598175048,1.4087629318237287,-1.9878416061401367,2.496959686279297,-0.4672718048095703,0.1838331222534162,0.6446876525878906,0.05846595764159801,0.3514842987060547,0.7288646697998047,2.6292686462402344,-6.816974639892578,0.45322418212890625,1.5058917999267578,1.6071853637695312,3.667474746704112,1.7575607299804688,4.654674530029297,-0.18869781494140625,9.428848266601562,-6.876495361328125,5.0389862060546875,-7.593948364257798,23.0,8.0,03-08,0.5188809344845439
01-09,-0.01911795139312744,0.15682071447372437,0.15968143939971913,0.3119293451309204,0.27943396568298295,-0.13618659973144487,0.4631531238555908,0.47773337364196733,1.9909400939941415,1.828261375427246,-2.636751174926758,2.665553092956543,-0.05390357971191406,-0.36584377288818537,0.9705734252929688,-0.019388198852539062,0.644464492797848,0.5954608917236293,2.5184555053710938,-6.229789733886719,0.534753799438473,2.0165252685546875,2.488775253295902,3.5805339813232386,1.3501930236816335,4.885086059570305,-1.4823379516601705,9.885551452636719,-7.671134948730469,5.6171112060546875,-13.800071716308594,21.0,10.0,03-09,0.3550472663294872
01-10,-0.013732671737670898,0.15680569410324086,0.11705255508422852,0.32925915718078613,0.29107642173767045,-0.24570417404174805,0.4279386997222905,0.22981643676757812,2.1692938804626447,2.008120536804201,-2.204145431518553,2.30427837371826,-0.03843498229980469,-0.14893150329589844,1.17596435546875,-0.23347091674804688,0.3088245391845703,0.12464332580566406,1.5335502624511719,-5.223190307617182,0.5840587615966797,2.1923274993896484,2.207811355590824,2.8845748901367188,0.821044921875,5.992809295654297,-1.2808914184570455,9.75570678710939,-7.311653137207031,5.0502853393554545,-14.94967651367186,21.0,10.0,03-10,0.29081974298723307
01-11,0.046692728996276855,0.16801398992538452,0.059776484966278076,0.3465876579284668,0.21539735794067383,-0.42120599746704146,0.5337703227996826,0.21788120269775302,2.25847816467285,2.235933303833008,-1.8678884506225568,2.315305709838869,0.2860240936279297,-0.40467357635498047,1.2031478881835938,-0.13234329223632457,-0.04632759094238992,-0.3697700500488317,1.7228183746337855,-4.455707550048825,0.8141555786132777,2.1256542205810547,2.1226692199707067,3.173734664916985,1.3410148620605469,4.910610198974609,-1.4090881347656392,9.709342956542969,-8.749382019042969,2.442047119140625,-25.944976806640625,21.0,10.0,03-11,-0.17910668926854378
01-12,0.06317126750946045,0.16230762004852295,0.07685571908950817,0.33503496646881104,0.1921100616455078,-0.3861052989959717,0.5290687084197998,0.1705856323242183,2.2406406402587873,2.247917175292967,-1.7424345016479474,2.3389806747436523,-0.18924903869628906,-0.6293249130249041,0.9818820953369141,-0.07007026672363281,-0.3433876037597656,-0.5269432067871094,0.6755962371826172,-4.075999259948727,0.8632659912109375,2.0839900970458984,2.6612701416015554,3.8792819976806605,0.8708953857421875,4.919643402099609,-1.9471588134765625,9.263420104980469,-12.529251098632812,3.8540115356445312,-16.272087097167983,20.0,11.0,03-12,-0.009744569178551276
01-13,0.07690435647964478,0.15671086311340332,0.07685571908950817,0.3292580842971802,0.23286151885986328,-0.3861064910888672,0.5290687084197998,0.15876221656799272,2.1337499618530273,2.5299253463745117,-1.1415987014770508,1.961907386779787,0.3402671813964844,-0.4356622695922834,0.656005859375,0.47098541259765625,-0.3043670654296875,-0.7937507629394496,1.1523399353027344,-4.1323080062866175,0.9533119201660156,1.8751220703124964,3.071792602539052,3.3292217254638636,0.7999191284179688,4.910663604736335,1.1261787414550781,9.116889953613281,-12.253486633300781,4.299484252929673,-21.07891082763672,23.0,8.0,03-13,-0.0076775550842289745
01-14,0.07690435647964478,0.1958884596824646,0.01992553472518932,0.3061521053314209,0.19211053848266602,-0.3861072063446045,0.5055532455444336,0.0525054931640625,2.05716609954834,2.6378402709960955,-1.7544479370117188,1.956123352050783,0.4794158935546875,-0.31180000305175426,0.4231071472167969,0.30361366271972656,0.2265625,-2.0511550903320277,0.8345127105712855,-3.603142738342285,1.2243747711181676,1.6239948272704972,2.723033905029297,3.643548965454098,0.587818145751946,5.333045959472656,0.979736328125,8.903587341308594,-13.715904235839844,4.5996856689453125,-20.115959167480455,24.0,7.0,03-14,-0.06620351922127497
01-15,0.0823976993560791,0.1930897831916809,0.014232397079467884,0.2714935541152952,0.23868298530578613,-0.3861072063446045,0.5055532455444336,0.18918991088867143,2.3068833351135254,2.7337646484375,-1.874624252319336,1.7845172882080096,0.7730159759521484,-0.4260644912719709,-0.26783561706542613,0.015573501586914062,0.8750190734863281,-1.8232421875,0.889917373657223,-3.982853889465332,1.4955463409423828,1.5067977905273438,3.056837081909176,3.165403366088867,1.1268882751464915,7.954097747802749,2.865936279296875,9.239112854003906,-13.487983703613281,6.5267105102539205,-19.575531005859375,23.0,8.0,03-15,0.19311027949856288
01-16,0.07690459489822388,0.1818963885307312,-0.0028463006019593395,0.21950519084930398,0.2503244876861572,-0.3861072063446045,0.4702823162078862,0.23648452758789018,2.033385753631589,2.4939517974853516,-2.0909242630004883,1.7845172882080096,1.1324768066406268,0.2943677902221662,0.0776290893554652,0.05060577392578125,0.855484008789066,-1.8232421875,0.150964736938473,-4.160590171813965,1.5859355926513707,1.3644886016845703,3.279378890991211,3.3045005798339844,0.6297988891601562,5.564258575439453,3.012424468994155,10.478683471679688,-13.487983703613281,7.442047119140639,-28.440200805664077,24.0,7.0,03-16,-0.11037412574214274
01-17,0.06591838598251343,0.14271879196166992,-0.0028464794158935547,0.21950519084930398,0.2561471462249756,-0.4329085350036621,0.5290675163269043,0.3783783912658687,1.9917688369751003,2.1941957473754883,-1.5261335372924787,2.0428943634033203,0.8000755310058558,0.910219192504881,0.05435371398925781,-0.027233123779293322,0.855484008789066,-1.7053432464599645,-0.10329627990723012,-3.5627527236938477,1.5941600799560582,0.8287391662597656,3.279378890991211,2.0605697631835938,1.3128128051757812,8.044292449951186,3.332904815673828,10.478683471679688,-14.159629821777344,8.933746337890625,-24.991615295410142,22.0,9.0,03-17,0.12239534047342207
