,2010,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,-861.0000467523943,-44.99999126885131,-2900.000101863409,61.93181914392828,-22.549017011884498,-26.629429488093777,-14.803616435124667,1.5976315969879373,2.0,6.0,-422.9391946754268
01-03,0.0,-861.0000467523943,-74.99999708961715,-2900.000101863409,50.553508020577354,-22.549017011884498,-31.471141417846876,-14.803616435124667,-38.333329970224064,1.0,7.0,-432.511526946658
01-04,0.0,-1181.3333956698593,-74.99999708961715,39.99999813735481,50.553508020577354,-22.549017011884498,-32.758623790372496,-14.803616435124667,-38.333329970224064,2.0,6.0,-141.58049708990555
01-05,0.0,-1181.3333956698593,-74.99999708961715,39.99999813735481,50.553508020577354,-17.647055600960066,-30.000007707497378,-6.0606070868568365,-38.333329970224064,2.0,6.0,-139.75787632967584
01-06,0.0,-1181.3333956698593,-74.99999708961715,39.99999813735481,50.553508020577354,-17.647055600960066,-29.655174274223516,-6.0606070868568365,-28.582491698352214,2.0,6.0,-138.6361350291041
01-07,0.0,-1030.588203584036,-74.99999708961715,39.99999813735481,28.04428036671703,-17.647055600960066,-41.61958079891414,-6.0606070868568365,-28.582491698352214,2.0,6.0,-125.71707303940717
01-08,0.0,-1030.588203584036,-74.99999708961715,58.00000055879355,40.95940794553545,-17.647055600960066,-15.692310266946311,-4.545452492952992,-28.582491698352214,2.0,6.0,-119.23290024761508
01-09,0.0,-1030.588203584036,-112.12121981809298,58.00000055879355,40.95940794553545,-17.647055600960066,-15.692310266946311,-4.545452492952992,-28.582491698352214,2.0,6.0,-123.35748055077904
01-10,0.0,-1030.588203584036,-62.121219818092946,-4.9999912688513,40.95940794553545,-17.647055600960066,-18.461542164785758,-23.214278824399535,-39.42679440285958,1.0,7.0,-128.38885307982773
01-11,0.0,-1030.588203584036,-21.21212762618854,-4.9999912688513,40.95940794553545,-17.647055600960066,-12.000008711448423,-14.999999689559148,-8.443070328849235,1.0,7.0,-118.77011654048412
01-12,0.0,-1030.588203584036,-21.21212762618854,63.79310427882514,40.95940794553545,-41.592920937472016,-29.80000481307499,-14.999999689559148,-8.443070328849235,2.0,6.0,-115.76486830609103
01-13,0.0,-1030.588203584036,-21.21212762618854,63.79310427882514,40.95940794553545,-40.762465329400335,-57.00000290572639,-14.999999689559148,-8.443070328849235,2.0,6.0,-118.69481747104432
01-14,0.0,-1030.588203584036,-21.21212762618854,63.79310427882514,40.95940794553545,4.000000596046439,-57.00000290572639,-14.999999689559148,-8.443070328849235,3.0,5.0,-113.72121014599469
01-15,0.0,-1030.588203584036,-21.21212762618854,61.111113506488046,16.97416806777446,4.000000596046439,-57.00000290572639,-14.999999689559148,-16.188997740370496,3.0,5.0,-117.5448943750635
01-16,0.0,-1030.588203584036,-21.21212762618854,-4.9999912688513,16.97416806777446,-6.666663355297661,-57.00000290572639,-13.333342025677569,6.250006548361532,2.0,6.0,-123.39735068329348
01-17,0.0,-1101.24997453415,-21.21212762618854,-113.79311230746809,16.97416806777446,-6.666663355297661,-55.20000226497647,6.593405356291747,6.250006548361532,3.0,5.0,-140.92270001285033
01-18,0.0,-1101.24997453415,-21.21212762618854,-113.79311230746809,16.97416806777446,-6.666663355297661,-65.99999120831502,-1.4925403009678426,6.250006548361532,2.0,6.0,-143.02113719069456
01-19,0.0,-1101.24997453415,-21.21212762618854,-113.79311230746809,16.97416806777446,-16.424123927478416,-69.49152875317203,0.0,6.250006548361532,2.0,6.0,-144.327410281369
01-20,0.0,-1101.24997453415,-21.21212762618854,-113.79311230746809,22.50922765386034,-16.424123927478416,-64.40678120682989,0.0,6.250006548361532,2.0,6.0,-143.14743171109922
01-21,0.0,-1101.24997453415,-21.21212762618854,-113.79311230746809,22.50922765386034,-16.424123927478416,-64.40678120682989,-18.0555639992596,6.250006548361532,2.0,6.0,-145.15360548879474
01-22,0.0,-1101.24997453415,-21.21212762618854,-74.64789120368455,-5.000000931322596,-16.424123927478416,-66.28572438201157,-18.0555639992596,6.250006548361532,1.0,7.0,-144.0694888950815
01-23,0.0,-1101.24997453415,-21.21212762618854,-110.1694896526119,11.392408943179973,-16.666669253673795,-66.28572438201157,-18.0555639992596,6.250006548361532,2.0,6.0,-146.2219037729282
